"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.922353635E1,2.777767897E0,-4.695316315E0,9.279964447E0
5.927353635E1,3.354737282E0,-3.584448338E0,8.286643982E0
5.932353635E1,8.766704202E-1,-8.157431602E0,6.119943142E0
5.937353635E1,2.497508526E0,-1.186092281E1,6.981658459E0
5.942353635E1,9.101698995E-1,-1.088644600E1,8.985647202E0
5.947353635E1,7.589734554E0,-4.700101852E0,5.372784138E0
5.952353635E1,-4.974080026E-1,-9.447761536E0,6.230012894E0
5.957353635E1,2.406581402E0,-1.053709316E1,8.863613129E0
5.962353635E1,3.761816263E0,-9.083752632E0,7.233203888E0
5.967353635E1,1.920240223E-1,-7.606783390E0,4.003491402E0
5.972353635E1,2.114656925E0,-5.679364681E0,5.552545071E0
5.977353635E1,8.135597229E0,-8.621639252E0,1.130070305E1
5.982353635E1,2.025823355E0,-8.241180420E0,6.194120407E0
5.987353635E1,4.092025757E0,-6.795018196E0,9.538688660E0
5.992353635E1,3.122334480E0,-5.914160252E0,7.788637638E0
5.997353635E1,6.397809386E-1,-3.163311481E0,5.202893734E0
6.002353635E1,-1.294517040E0,9.188438654E-1,5.186143875E0
6.007353635E1,1.097109199E0,-1.583151340E0,5.672185898E0
6.012353635E1,1.408176184E0,-6.041877344E-2,4.446462631E0
6.017353635E1,2.076371908E0,-3.981058598E-1,6.052944183E0
6.022353635E1,1.662114382E0,-2.636591434E0,6.055336952E0
6.027353635E1,1.705185294E0,-4.829613209E0,6.603592396E0
6.032353635E1,1.698006749E0,-1.114995575E1,8.123632431E0
6.037353635E1,2.861516714E0,-9.873982430E0,8.851649284E0
6.042353635E1,1.422533035E0,-1.059452152E1,7.486843109E0
6.047353635E1,2.370688915E0,-8.296215057E0,5.760720730E0
6.052353635E1,1.896611094E0,-6.672984123E0,8.854042053E0
6.057353635E1,3.167798042E0,-9.914660454E0,8.729315758E0
6.062353635E1,2.514258385E0,-7.491628647E0,6.399903297E0
6.067353635E1,1.302891970E0,-1.129113197E1,6.720840454E0
6.072353635E1,5.526223660E0,-9.984052658E0,7.881958008E0
6.077353635E1,3.450450182E0,-7.084848881E0,7.221239567E0
6.082353635E1,2.306082726E0,-6.014658928E0,5.722435474E0
6.087353635E1,1.824826360E0,-6.328118801E0,6.318547249E0
6.092353635E1,4.080061913E0,-1.547258973E0,9.071788788E0
6.097353635E1,1.357926846E0,-1.872682810E0,5.344070435E0
6.102353635E1,-1.007378340E0,-2.073979139E0,6.143871307E0
6.107353635E1,2.542972326E0,-2.995514870E0,9.792327881E0
6.112353635E1,4.770690203E-1,-9.870393574E-2,3.682554007E0
6.117353635E1,3.789632916E-1,1.028913736E0,2.212762833E0
6.122353635E1,-1.190429255E-1,-1.822433591E0,2.126621008E0
6.127353635E1,-4.486542568E-2,-9.416654587E0,7.412665367E0
6.132353635E1,1.035254669E1,-1.594995785E1,1.159502029E1
6.137353635E1,1.381855130E0,-1.388883972E1,7.415058136E0
6.142353635E1,3.188436031E-1,-6.797410965E0,4.587639332E0
6.147353635E1,1.271785259E0,-3.208775282E0,6.239583969E0
6.152353635E1,6.828517437E0,-1.170299625E1,1.181306648E1
6.157353635E1,1.564008713E0,-1.076919746E1,3.792922974E0
6.162353635E1,3.643072546E-1,-7.743174076E0,6.141478539E0
6.167353635E1,3.311666489E0,-1.012283611E1,8.080561638E0
6.172353635E1,4.719244480E0,-8.396714211E0,6.649055958E0
6.177353635E1,3.268595695E0,-5.799005508E0,7.098906517E0
6.182353635E1,2.780160904E0,-6.596413612E0,7.122834682E0
6.187353635E1,2.145763636E0,-5.995516300E0,6.464509487E0
6.192353635E1,2.514258385E0,-2.303689957E0,8.614460945E0
6.197353635E1,8.647062778E-1,-4.647459984E0,7.783852100E0
6.202353635E1,-1.597209126E-1,1.301695466E0,3.859921932E0
6.207353635E1,-8.063812256E-1,-2.928216755E-1,4.173381805E0
6.212353635E1,1.585544109E0,1.573280841E-1,4.159024715E0
6.217353635E1,7.402794957E-1,-2.859123945E0,5.456532955E0
6.222353635E1,4.434498787E0,-6.064908028E0,1.013719273E1
6.227353635E1,3.116651475E-1,-1.080269718E1,6.146264076E0
6.232353635E1,2.454437733E0,-9.835697174E0,7.427022457E0
6.237353635E1,2.485544443E0,-8.703293800E0,5.021039009E0
6.242353635E1,1.333998680E0,-8.597710609E0,8.664710045E0
6.247353635E1,3.192025423E0,-1.312493134E1,9.390333176E0
6.252353635E1,2.215155602E0,-8.655138969E0,6.644270420E0
6.257353635E1,1.516152263E0,-8.250751495E0,5.720042706E0
6.262353635E1,1.798505306E0,-7.731209755E0,5.406283855E0
6.267353635E1,2.871088028E0,-6.191727638E0,6.756732941E0
6.272353635E1,5.504688263E0,-8.200502396E0,9.323035240E0
6.277353635E1,2.883052111E0,-8.911469460E0,8.368000031E0
6.282353635E1,2.792124987E0,-7.003193855E0,8.722137451E0
6.287353635E1,2.624627352E0,-4.484747887E0,6.976872444E0
6.292353635E1,9.391828626E-2,-3.337987661E0,5.066503048E0
6.297353635E1,-2.006980032E-1,-6.613163352E-1,4.755136967E0
6.302353635E1,2.063809484E-1,-6.281159073E-2,5.770291805E0
6.307353635E1,1.556830287E0,-1.463510156E0,5.300999641E0
6.312353635E1,1.006181955E0,-1.214357495E0,6.754340172E0
6.317353635E1,2.849552631E0,-2.586342096E0,8.344071388E0
6.322353635E1,1.552044630E0,-5.758327484E0,5.367998600E0
6.327353635E1,6.469594240E-1,-9.330513000E0,8.564210892E0
6.332353635E1,3.407379389E0,-1.060648537E1,8.497212410E0
6.337353635E1,2.001895189E0,-9.696614265E0,8.382356644E0
6.342353635E1,2.665305376E0,-1.008455086E1,6.945765972E0
6.347353635E1,2.095514536E0,-4.336392879E0,6.845267296E0
6.352353635E1,2.571686029E0,-9.888339996E0,8.411070824E0
6.357353635E1,7.426723242E-1,-1.233739376E1,4.616353035E0
6.362353635E1,2.253440619E0,-6.167799473E0,8.425427437E0
6.367353635E1,5.418247700E0,-8.370392799E0,6.821339130E0
6.372353635E1,1.008574724E0,-6.383153439E0,3.163012505E0
6.377353635E1,3.232703447E0,-5.870790482E0,1.072373390E1
6.382353635E1,3.867100477E0,-6.340082645E0,7.247560501E0
6.387353635E1,1.765005827E0,-8.458927155E0,1.025922680E1
6.392353635E1,1.360319614E0,-2.478366137E0,5.940182209E0
6.397353635E1,-1.002592683E0,5.380859971E-1,7.417450905E0
6.402353635E1,1.099501967E0,-1.008574724E0,2.645863533E0
6.407353635E1,-6.161518395E-2,9.260223508E-1,4.714458942E0
6.412353635E1,3.088835001E0,-2.991028363E-3,6.909873486E0
6.417353635E1,1.190429211E0,-6.577271461E0,7.180561543E0
6.422353635E1,2.914158821E0,-9.102895737E0,9.588937759E0
6.427353635E1,2.358724833E0,-8.308178902E0,6.747161865E0
6.432353635E1,1.700399637E0,-7.661818027E0,5.090431213E0
6.437353635E1,2.241476536E0,-7.616354465E0,7.060621262E0
6.442353635E1,3.934099436E0,-1.174128151E1,8.571390152E0
6.447353635E1,2.770589590E0,-1.131027412E1,8.348856926E0
6.452353635E1,1.989931107E0,-7.623532772E0,6.134299755E0
6.457353635E1,1.472782373E0,-7.822137356E0,5.033003330E0
6.462353635E1,3.474378586E0,-7.242774963E0,6.931408882E0
6.467353635E1,4.561318398E0,-8.736793518E0,8.832506180E0
6.472353635E1,2.073979139E0,-1.151635647E1,7.031907558E0
6.477353635E1,2.504687071E0,-5.684150219E0,7.724031448E0
6.482353635E1,2.713161707E0,-5.013860703E0,6.050550938E0
6.487353635E1,1.082752272E-1,-5.478367329E0,6.230012894E0
6.492353635E1,7.737790346E-1,9.499505758E-1,7.127620220E0
6.497353635E1,-6.314060688E-1,-2.487937450E0,8.173882484E0
6.502353635E1,1.140179992E0,8.470591903E-1,4.072883129E0
6.507353635E1,1.180858016E0,5.682953820E-2,5.916254044E0
6.512353635E1,1.516152263E0,-4.243072987E0,5.507081509E0
6.517353635E1,1.571187139E0,-6.483951092E0,8.815457344E0
6.522353635E1,2.813660383E0,-6.534200668E0,7.903493404E0
6.527353635E1,4.962115884E-1,-1.105902767E1,5.248357296E0
6.532353635E1,3.143869877E0,-8.832506180E0,7.302595615E0
6.537353635E1,2.540579557E0,-7.551449299E0,6.981658459E0
6.542353635E1,1.896611094E0,-9.366405487E0,9.730113983E0
6.547353635E1,2.018645048E0,-8.592925072E0,5.047360420E0
6.552353635E1,2.114656925E0,-9.201001167E0,7.173383236E0
6.557353635E1,1.171286702E0,-9.172286987E0,5.894718647E0
6.562353635E1,1.305284739E0,-8.169395447E0,5.856433392E0
6.567353635E1,5.339284420E0,-7.149455070E0,7.489235878E0
6.572353635E1,2.895016193E0,-6.330511570E0,7.496414185E0
6.577353635E1,4.642673969E0,-6.555736065E0,1.001515961E1
6.582353635E1,1.085145116E0,-5.727221012E0,9.368498802E0
6.587353635E1,9.269196987E-1,-4.429712772E0,9.679864883E0
6.592353635E1,2.470589429E-1,-6.759125710E0,8.540283203E0
6.597353635E1,-2.988037169E-1,1.179661512E0,4.379463673E0
6.602353635E1,8.913264424E-2,3.966402531E0,-2.721536636E0
6.607353635E1,-1.385743380E0,4.064807594E-1,2.160120726E0
6.612353635E1,3.421736479E0,-4.731208801E0,1.145384407E1
6.617353635E1,5.088038445E0,-6.500700951E0,1.276840115E1
6.622353635E1,-1.070788130E-1,-1.306989670E1,7.635198116E0
6.627353635E1,3.036192894E0,-7.053741932E0,1.475175142E0
6.632353635E1,9.101698995E-1,-1.372283816E0,1.479960799E0
6.637353635E1,-2.964109182E-1,-1.155464172E1,1.167188931E1
6.642353635E1,8.959325790E0,-1.558624840E1,1.343629742E1
6.647353635E1,5.356034279E0,-9.993623734E0,6.962515831E0
6.652353635E1,-6.936194897E-1,-9.833304405E0,5.147858620E0
6.657353635E1,2.682054996E0,-8.241180420E0,5.751149178E0
6.662353635E1,2.583650351E0,-5.502295494E0,4.058526516E0
6.667353635E1,1.899003863E0,-4.977968216E0,6.397510529E0
6.672353635E1,7.465307713E0,-8.344071388E0,1.201167011E1
6.677353635E1,2.717947483E0,-7.886743546E0,7.834101200E0
6.682353635E1,1.743470430E0,-5.818148136E0,7.572984695E0
6.687353635E1,2.566302419E-1,-3.582055569E0,4.927719116E0
6.692353635E1,-1.629811287E0,1.162911773E0,5.001896858E0
6.697353635E1,-1.597209126E-1,-1.652543187E0,5.030610561E0
6.702353635E1,2.248655081E0,-1.516152263E0,7.237989426E0
6.707353635E1,1.564008713E0,-1.609173268E-1,5.025825024E0
6.712353635E1,1.467996716E0,-2.282154560E0,6.258726597E0
6.717353635E1,1.614257932E0,-6.672984123E0,8.652746201E0
6.722353635E1,2.677269459E0,-8.937790871E0,8.753244400E0
6.727353635E1,2.749054193E0,-1.048445129E1,7.395915508E0
6.732353635E1,2.313261271E0,-1.043420219E1,7.858029366E0
6.737353635E1,3.400201082E0,-9.134002686E0,8.714959145E0
6.742353635E1,3.333201885E0,-8.178966522E0,7.910671711E0
6.747353635E1,1.489532113E0,-8.303393364E0,6.158228397E0
6.752353635E1,9.029914737E-1,-7.932207108E0,5.710471153E0
6.757353635E1,3.955634832E0,-9.340084076E0,8.159524918E0
6.762353635E1,3.460021496E0,-8.389534950E0,7.024729252E0
6.767353635E1,3.148655415E0,-5.839683533E0,5.272285461E0
6.772353635E1,3.412165165E0,-6.498308182E0,7.156633377E0
6.777353635E1,2.658126831E0,-8.123632431E0,7.735995770E0
6.782353635E1,1.956431627E0,-4.151846409E0,8.695816994E0
6.787353635E1,2.868695259E0,-5.143073082E0,7.616055489E0
6.792353635E1,-1.004985452E0,9.116654396E-1,3.991527319E0
6.797353635E1,-1.310070455E-1,8.877372146E-1,7.913064480E0
6.802353635E1,1.741077542E0,-4.427320004E0,6.833303452E0
6.807353635E1,1.552044630E0,-2.083550215E0,7.482057095E0
6.812353635E1,1.640578985E0,-5.324030295E-2,5.554937840E0
6.817353635E1,3.667000830E-1,-3.986741543E0,1.982752681E0
6.822353635E1,1.319641709E0,-5.674578667E0,9.603294373E0
6.827353635E1,5.487938881E0,-1.267747307E1,1.001276588E1
6.832353635E1,2.737090111E0,-1.847348785E1,1.237089348E1
6.837353635E1,1.695613980E0,-7.395915508E0,5.892325878E0
6.842353635E1,-1.251446247E0,-5.487938881E0,5.222036362E0
6.847353635E1,1.412961721E0,-5.621936798E0,5.344070435E0
6.852353635E1,2.231905222E0,-1.151396370E1,8.147561073E0
6.857353635E1,4.793421745E0,-1.140598774E1,6.962515831E0
6.862353635E1,3.244667530E0,-7.228417873E0,9.871291161E0
6.867353635E1,4.326821327E0,-9.088538170E0,5.157430172E0
6.872353635E1,1.556830287E0,-4.556532383E0,5.894718647E0
6.877353635E1,4.015455723E0,-6.759125710E0,9.517152786E0
6.882353635E1,9.918249846E-1,-7.180561543E0,8.221738815E0
6.887353635E1,9.607182741E-1,-2.741875648E0,6.395117760E0
6.892353635E1,7.716853172E-2,2.506481707E-1,3.840779543E0
6.897353635E1,1.561316848E-1,-2.042872429E0,5.942574978E0
6.902353635E1,8.623134494E-1,-7.354938388E-1,6.447759628E0
6.907353635E1,2.088335991E0,-5.177469850E-1,5.985645771E0
6.912353635E1,9.870393276E-1,-3.055335522E0,7.613662720E0
6.917353635E1,2.222334146E0,-5.109573841E0,5.803791523E0
6.922353635E1,1.523330688E0,-8.210073471E0,8.547461510E0
6.927353635E1,3.677768469E0,-1.158335495E1,9.500403404E0
6.932353635E1,2.025823355E0,-1.106859970E1,6.778268337E0
6.937353635E1,1.884646893E0,-7.853243828E0,6.924230576E0
6.942353635E1,2.217548370E0,-9.222537041E0,7.139584541E0
6.947353635E1,2.160120726E0,-8.770293236E0,7.383951664E0
6.952353635E1,1.185643673E0,-8.818149567E0,5.464010715E0
6.957353635E1,1.681257010E0,-8.944969177E0,5.593223095E0
6.962353635E1,4.273880482E0,-7.175776005E0,7.226025105E0
6.967353635E1,4.951647282E0,-9.014361382E0,9.220144272E0
6.972353635E1,3.316452265E0,-6.098407745E0,5.851647854E0
6.977353635E1,3.266202927E0,-6.127121449E0,8.736495018E0
6.982353635E1,2.138585329E0,-5.643472195E0,7.017550468E0
6.987353635E1,1.839183331E0,-6.349654198E0,9.289535522E0
6.992353635E1,1.578365684E0,-3.335594654E0,8.475676537E0
6.997353635E1,-6.098706722E-1,-2.015953064E-1,2.830410004E0
7.002353635E1,2.231307179E-1,1.989033818E0,2.483151674E0
7.007353635E1,2.685943544E-1,-2.928216755E-1,4.623531342E0
7.012353635E1,4.214059830E0,-3.941277981E0,1.110927773E1
7.017353635E1,2.289333105E0,-4.489533424E0,9.557830811E0
7.022353635E1,-4.974080026E-1,-8.612068176E0,6.392724991E0
7.027353635E1,2.071586132E0,-6.440581322E0,5.715256691E0
7.032353635E1,1.989931107E0,-5.502295494E0,4.913362026E0
7.037353635E1,9.293124676E-1,-1.164796162E1,8.051848412E0
7.042353635E1,5.449653625E0,-1.274925804E1,9.541081429E0
7.047353635E1,3.364308596E0,-1.060648537E1,8.166703224E0
7.052353635E1,-3.251247704E-1,-8.082955360E0,5.056931496E0
7.057353635E1,1.616650820E0,-5.186143875E0,4.312165737E0
7.062353635E1,1.820040703E0,-8.727222443E0,8.499605179E0
7.067353635E1,5.607579708E0,-9.897911072E0,8.109275818E0
7.072353635E1,4.106382847E0,-6.227620125E0,9.306285858E0
7.077353635E1,4.637888432E0,-7.781459332E0,7.024729252E0
7.082353635E1,1.355534077E0,-6.277869225E0,6.663413048E0
7.087353635E1,1.671685696E0,-3.364308596E0,8.901898384E0
7.092353635E1,1.087537885E0,-6.215655804E0,7.687839985E0
7.097353635E1,-4.950151742E-1,-4.293322086E0,6.344868183E0
7.102353635E1,9.918249846E-1,1.522134304E0,3.622733593E0
7.107353635E1,-7.357929647E-2,1.794916034E0,4.089632988E0
7.112353635E1,1.125823021E0,-2.667698145E0,6.301797390E0
7.117353635E1,2.727518797E0,-3.967599154E0,9.837791443E0
7.122353635E1,2.849552631E0,-4.623531342E0,1.001755238E1
7.127353635E1,8.024929166E-1,-9.598508835E0,7.084549427E0
7.132353635E1,1.583151340E0,-8.147860527E0,4.673780918E0
7.137353635E1,1.970788598E0,-2.971586704E0,6.239583969E0
7.142353635E1,3.072085142E0,-1.194945717E1,7.240382195E0
7.147353635E1,3.438486099E0,-1.293589878E1,1.039561844E1
7.152353635E1,2.112264156E0,-8.470890999E0,6.622735023E0
7.157353635E1,4.674977362E-1,-7.331309319E0,5.056931496E0
7.162353635E1,6.278168559E-1,-9.838089943E0,5.396712303E0
7.167353635E1,4.987539768E0,-7.448557854E0,6.387938976E0
7.172353635E1,2.684448004E0,-5.856433392E0,8.202595711E0
7.177353635E1,4.834099770E0,-6.795018196E0,7.666304588E0
7.182353635E1,3.278167009E0,-6.747161865E0,8.149953842E0
7.187353635E1,4.853242397E0,-7.295417309E0,1.274178028E1
7.192353635E1,1.295713425E0,-8.681459427E0,8.212167740E0
7.197353635E1,6.661019921E-1,-1.463510156E0,2.854338408E0
7.202353635E1,-7.127620578E-1,7.606185079E-1,3.416950703E0
7.207353635E1,1.525723577E0,-4.196412563E-1,5.109573841E0
7.212353635E1,1.518545032E0,-8.264211416E-1,6.218048573E0
7.217353635E1,1.980359793E0,-2.100300074E0,1.015872860E1
7.222353635E1,2.634198666E0,-2.627020121E0,9.555438042E0
7.227353635E1,2.350948304E-1,-7.360023499E0,6.744768620E0
7.232353635E1,7.450651526E-1,-8.748757362E0,6.873981476E0
7.237353635E1,2.782553673E0,-6.876374245E0,5.827719688E0
7.242353635E1,1.776969910E0,-1.049880886E1,7.850851059E0
7.247353635E1,3.433700562E0,-1.305793190E1,7.869993687E0
7.252353635E1,1.396211982E0,-6.550950050E0,7.558627605E0
7.257353635E1,-3.610171080E-1,-8.504390717E0,5.961717606E0
7.262353635E1,1.999502420E0,-9.505188942E0,5.806184292E0
7.267353635E1,2.332403898E0,-8.106883049E0,7.450950623E0
7.272353635E1,4.826921463E0,-1.023769188E1,8.612068176E0
7.277353635E1,2.105085611E0,-7.391129971E0,6.385546207E0
7.282353635E1,3.835993767E0,-5.044967651E0,8.214560509E0
7.287353635E1,3.163012505E0,-6.567699909E0,6.646663189E0
7.292353635E1,1.180858016E0,-6.493522644E0,7.553842068E0
7.297353635E1,1.056431174E0,-4.987539768E0,9.524331093E0
7.302353635E1,2.928515911E0,-1.389033556E0,7.199704170E0
7.307353635E1,-1.258624673E0,1.912164450E0,3.828815222E0
7.312353635E1,4.845465720E-2,5.859424472E-1,4.695316315E0
7.317353635E1,1.300499082E0,-9.224331379E-1,7.570591927E0
7.322353635E1,2.945265532E0,-3.390629768E0,9.301499367E0
7.327353635E1,1.257428288E0,-4.405784607E0,8.434998512E0
7.332353635E1,8.670991063E-1,-6.148656845E0,6.586842537E0
7.337353635E1,1.820040703E0,-8.207680702E0,5.540580750E0
7.342353635E1,1.374676585E0,-7.913064480E0,5.947360516E0
7.347353635E1,2.207977057E0,-1.179631615E1,8.628817558E0
7.352353635E1,1.939681888E0,-1.207896900E1,9.445367813E0
7.357353635E1,3.038585663E0,-7.477271557E0,6.993622303E0
7.362353635E1,-5.165506005E-1,-8.157431602E0,5.226821899E0
7.367353635E1,2.100300074E0,-6.773482800E0,5.688935757E0
7.372353635E1,2.605185747E0,-8.952147484E0,7.807780266E0
7.377353635E1,3.414557934E0,-9.490832329E0,7.501199722E0
7.382353635E1,2.964408159E0,-6.653841496E0,7.611269951E0
7.387353635E1,3.189632654E0,-8.145467758E0,8.693424225E0
7.392353635E1,2.191227436E0,-5.806184292E0,6.371189594E0
7.397353635E1,1.638186216E0,-4.891826630E0,8.375178337E0
7.402353635E1,9.894321561E-1,-3.067299604E0,8.434998512E0
7.407353635E1,1.256231871E-2,-4.124628007E-1,4.467998028E0
7.412353635E1,6.062814593E-1,3.610171080E-1,6.332904339E0
7.417353635E1,6.876373887E-1,-7.881359458E-1,4.410570145E0
7.422353635E1,8.958129883E-1,-1.523330688E0,9.617651939E0
7.427353635E1,3.105584621E0,-3.735495329E0,7.173383236E0
7.432353635E1,6.637091637E-1,-4.204488277E0,6.356832504E0
7.437353635E1,1.475175142E0,-5.581258774E0,6.768697262E0
7.442353635E1,2.466402054E0,-9.078967094E0,7.336095333E0
7.447353635E1,2.361117840E0,-8.456534386E0,7.434200764E0
7.452353635E1,4.115953922E0,-1.236371422E1,9.332606316E0
7.457353635E1,1.714756489E0,-1.180349541E1,6.375975132E0
7.462353635E1,1.355534077E0,-6.510272026E0,5.933003902E0
7.467353635E1,1.262213945E0,-5.985944748E0,5.004289627E0
7.472353635E1,2.452643216E-2,-9.560223579E0,6.294619083E0
7.477353635E1,4.939683437E0,-7.281060219E0,7.704888821E0
7.482353635E1,4.482355118E0,-1.009412193E1,9.651150703E0
7.487353635E1,2.049751759E0,-8.241180420E0,5.813362598E0
7.492353635E1,2.382653236E0,-5.085645199E0,7.170990467E0
7.497353635E1,3.388236761E0,-7.462914944E0,9.579366684E0
7.502353635E1,2.516651154E0,-4.039383888E0,7.508378506E0
7.507353635E1,7.929216027E-1,-2.301297188E0,7.336095333E0
7.512353635E1,1.256231871E-2,-3.957130313E-1,6.854838848E0
7.517353635E1,1.176072359E0,2.283350945E0,5.293820858E0
7.522353635E1,1.918146491E0,-1.458724499E0,6.735197544E0
7.527353635E1,-6.505486369E-1,-4.839184761E0,6.629913330E0
7.532353635E1,2.129014015E0,-1.106680483E-1,7.999206066E0
7.537353635E1,4.846064091E0,-4.867898464E0,8.418249130E0
7.542353635E1,-1.046859920E-1,-9.064610481E0,4.467998028E0
7.547353635E1,-3.442673683E-1,-5.662614822E0,5.605186939E0
7.552353635E1,3.850350618E0,-9.083752632E0,1.085055351E1
7.557353635E1,8.061419487E0,-1.700339699E1,1.048654556E1
7.562353635E1,-2.485544533E-1,-7.843672752E0,7.333702087E0
7.567353635E1,1.018146038E0,-7.494021416E0,4.800600529E0
7.572353635E1,7.737790346E-1,-7.039385319E0,4.616353035E0
7.577353635E1,2.437688112E0,-1.052991486E1,7.994420528E0
7.582353635E1,5.669793129E0,-8.889934540E0,6.921837807E0
7.587353635E1,4.459623098E-1,-5.655436516E0,5.320142269E0
7.592353635E1,3.708875179E0,-7.450950623E0,9.636794090E0
7.597353635E1,4.180560112E0,-7.415058136E0,7.829315662E0
7.602353635E1,3.213560820E0,-5.962016582E0,9.900004387E0
7.607353635E1,2.011466503E0,-7.491628647E0,8.037490845E0
7.612353635E1,4.746761918E-1,-3.105883837E0,7.503592491E0
7.617353635E1,-3.897309899E-1,2.798106909E0,2.157727718E0
7.622353635E1,6.469594240E-1,-6.804589629E-1,5.004289627E0
7.627353635E1,4.052843451E-1,-1.259821177E0,6.490830421E0
7.632353635E1,3.699303865E0,-1.018146038E0,9.275178909E0
7.637353635E1,2.942872763E0,-5.059324265E0,9.703793526E0
7.642353635E1,1.144965649E0,-7.202096939E0,6.074479580E0
7.647353635E1,6.565307379E-1,-4.611567497E0,3.891028643E0
7.652353635E1,1.235892892E0,-2.485544443E0,6.194120407E0
7.657353635E1,3.251846075E0,-1.297657585E1,7.362416267E0
7.662353635E1,4.702494621E0,-1.400130272E1,1.297896957E1
7.667353635E1,1.736291885E0,-1.019222832E1,8.037490845E0
7.672353635E1,1.489532143E-1,-7.063313484E0,4.276273251E0
7.677353635E1,1.767398596E0,-4.295714855E0,2.825624466E0
7.682353635E1,4.115953922E0,-8.487641335E0,5.705685616E0
7.687353635E1,-1.549352705E-1,-1.048205853E1,4.065704823E0
7.692353635E1,3.050549746E0,-8.561818123E0,5.842076302E0
7.697353635E1,-1.621137410E-1,-1.064477062E1,3.977170229E0
7.702353635E1,1.479960799E0,-5.899803162E0,3.254238844E0
7.707353635E1,2.148156643E0,-7.290631294E0,4.080061913E0
7.712353635E1,-8.877372146E-1,-8.980861664E0,5.257928848E0
7.717353635E1,1.381855130E0,-1.037886810E1,4.810171604E0
7.722353635E1,3.450450182E0,-7.743174076E0,6.565008163E0
7.727353635E1,2.538186550E0,-9.426225662E0,6.110371590E0
7.732353635E1,-7.537391186E-1,-7.767102242E0,2.799303293E0
7.737353635E1,4.096811295E0,-6.086443424E0,4.922933578E0
7.742353635E1,2.665305376E0,-8.377571106E0,6.349654198E0
7.747353635E1,-4.375874400E-1,-1.234696484E1,4.353142738E0
7.752353635E1,4.178167343E0,-5.542973518E0,6.594020844E0
7.757353635E1,9.894321561E-1,-7.999206066E0,3.055335522E0
7.762353635E1,6.565307379E-1,-8.585746765E0,3.850350618E0
7.767353635E1,3.302095175E0,-5.234000206E0,5.202893734E0
7.772353635E1,3.213560820E0,-1.120020485E1,7.443772316E0
7.777353635E1,-6.218347549E-1,-1.031665516E1,4.261916161E0
7.782353635E1,2.694019079E0,-7.211668491E0,2.617149830E0
7.787353635E1,-1.238285750E-1,-8.322536469E0,4.211667061E0
7.792353635E1,3.278167009E0,-8.863613129E0,5.021039009E0
7.797353635E1,4.124628007E-1,-6.565307140E0,3.689732552E0
7.802353635E1,3.328416348E0,-1.196620655E1,7.338488102E0
7.807353635E1,-1.091127157E0,-7.226025105E0,1.104287624E0
7.812353635E1,3.926921129E0,-8.298607826E0,9.016754150E0
7.817353635E1,1.384247899E0,-1.024247742E1,2.701197624E0
7.822353635E1,1.372283816E0,-1.000080204E1,5.758327484E0
7.827353635E1,1.750648856E0,-8.961718559E0,4.465605259E0
7.832353635E1,8.647062778E-1,-8.966505051E0,5.250750065E0
7.837353635E1,1.633400559E0,-7.664210796E0,3.718446493E0
7.842353635E1,1.221535921E0,-8.353643417E0,5.899504185E0
7.847353635E1,3.483949661E0,-9.639186859E0,5.676971912E0
7.852353635E1,3.643072546E-1,-1.004626560E1,5.076074123E0
7.857353635E1,3.074477911E0,-9.435796738E0,5.724828243E0
7.862353635E1,7.187440991E-1,-8.506783485E0,3.316452265E0
7.867353635E1,1.001396298E0,-8.580961227E0,6.716054916E0
7.872353635E1,3.048156977E0,-9.847661972E0,9.205786705E0
7.877353635E1,4.863112926E0,-7.137490749E0,4.843671322E0
7.882353635E1,2.258226395E0,-9.689435959E0,8.954540253E0
7.887353635E1,4.479962349E0,-8.018348694E0,7.122834682E0
7.892353635E1,5.088038445E0,-7.017849922E0,1.040997505E1
7.897353635E1,3.242274761E0,-3.816851139E0,6.639484406E0
7.902353635E1,2.350948304E-1,-4.039383888E0,2.851945400E0
7.907353635E1,-8.554340899E-2,-1.389033556E0,7.692625523E0
7.912353635E1,2.842374086E0,-1.599901080E0,7.791030407E0
7.917353635E1,2.480758905E0,4.710869491E-1,8.384749413E0
7.922353635E1,1.989931107E0,-2.258226395E0,8.243273735E0
7.927353635E1,1.590329766E0,-2.603091955E0,7.936992645E0
7.932353635E1,3.036192894E0,-3.148954630E0,6.912266254E0
7.937353635E1,2.023430586E0,-5.392225742E0,7.383951664E0
7.942353635E1,1.329213023E0,-9.780363083E0,8.274680138E0
7.947353635E1,9.726824164E-1,-7.080062866E0,6.342475414E0
7.952353635E1,1.633400559E0,-8.973683357E0,6.704091072E0
7.957353635E1,2.102692842E0,-1.020658493E1,8.260024071E0
7.962353635E1,3.555734396E0,-9.655936241E0,6.316154480E0
7.967353635E1,-8.315058798E-2,-7.328916550E0,6.806982040E0
7.972353635E1,4.363910258E-1,-9.454939842E0,3.381058455E0
7.977353635E1,1.552044630E0,-9.813862801E0,5.710471153E0
7.982353635E1,1.918146491E0,-8.559425354E0,6.993622303E0
7.987353635E1,3.400201082E0,-7.343273640E0,6.964908600E0
7.992353635E1,3.507878065E0,-7.479664326E0,6.478866577E0
7.997353635E1,1.908575177E0,-6.344868183E0,5.401497841E0
8.002353635E1,4.015455723E0,-6.136693001E0,9.153144836E0
