,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2)
1970-01-01 00:00:00.000,2.160120726,5.149055004,11.58066368,-0.3014531136,0.6363501549,-0.1366770715,,,,,,
1970-01-01 00:00:00.100,1.24187493335,3.2482568025000003,9.476325033,-0.13713521135,-0.22715882585,-0.4637094438,3.635599971,-37.484500885,-39.021699905,-0.35850971935,-1.09223890315,-1.025526047
1970-01-01 00:00:00.200,1.6848462225,2.5419253705,9.2860960935,-0.89321139465,-1.09494370205,-0.7972320318,3.7941999435000007,-37.26490021,-39.259597775,-0.28890848160000004,-1.58018839375,-0.5535540579999999
1970-01-01 00:00:00.300,0.7486543732,2.0175981524999997,7.954938888999999,0.2766374499,-0.11384666335,-0.0417666798475,3.6355998515,-36.349899295,-39.967199325,-1.2499509455,-0.9323564766,-1.2503318787
1970-01-01 00:00:00.400,2.467598319,3.9173498155,7.449754238500001,0.411405623,0.00908635184,0.09544488414999999,3.4952999350000002,-36.063199995,-40.247798919999994,0.43847447635,0.8678615093000001,-1.63485384
1970-01-01 00:00:00.500,1.6188941,4.189084768,8.920891285,0.41827766599999994,-0.464014843085,0.053296424424999995,3.2512999775000004,-36.075399399999995,-40.162399289999996,-0.23495674135000008,0.96493816365,0.33506536485000005
1970-01-01 00:00:00.600,4.7001018525,4.9636116025,9.829416753,-0.11629004034999998,-2.1308642625,-0.08162446692,2.4277999405,-36.410900115000004,-39.595098495,1.0975971222499998,1.4634411335,1.0375623701999999
1970-01-01 00:00:00.700,7.1445195675,3.1511979105,9.2454180725,0.23387814315,-0.5815265962099999,-0.8215895742,0.3903999777,-37.301500325,-37.807798385,2.1989259719999996,-0.4123653171500001,1.3665499688749998
1970-01-01 00:00:00.800,3.6013476845000003,2.448605299,5.8553864955,-0.30740889905,-0.7742488981,-1.1043354867000001,-1.6958000064999998,-38.448299405,-35.47759819,-0.24011993410000002,-1.9083702565,-1.869669914
1970-01-01 00:00:00.900,4.214059710500001,-1.0372886229,2.812314391,-2.375432253,-2.9002263545,-0.3944546133,-3.141499877,-39.33889961,-33.757400515,-1.283264518,-4.0893945695,-3.200992942
1970-01-01 00:00:01.000,8.8120179175,-2.45802709455,3.8694933650000003,-4.657786846,-4.5050749775,0.68506518005,-5.7035000325,-38.228700634999996,-33.1534996,1.22979974752,-4.537285447,-1.65213179605
1970-01-01 00:00:01.100,13.25309706,1.482652724,7.5791163445,-2.3940631745,-2.637027621,1.74129652995,-10.5773997305,-32.99489975,-32.708198545,3.5940999985,2.652150631,5.302203416499999
1970-01-01 00:00:01.200,14.724234105,-0.9880862236,3.2792138757,-0.598477602,-0.460273396345,1.7617598179999998,-18.22069931,-23.277599335,-30.792798995,5.586885452500001,2.5444486139999998,3.7032094005
1970-01-01 00:00:01.300,9.090931656,-3.219542861,0.9809077344,-0.39109496211499994,1.1373212339,0.9445989129999999,-27.193799975,-10.479799747000001,-27.840399745,1.2834398745000002,1.3214945795,0.32946366084999995
1970-01-01 00:00:01.400,9.919296741,-3.294916749,1.8559331295,0.52975730595,0.6239804625500001,0.25731941310999995,-33.989198685000005,2.0190998913500002,-25.034399985,1.6796021460000001,1.564114332,1.21393191815
1970-01-01 00:00:01.500,5.8289158345,-3.2207392455,1.9864914865999999,-0.40392275154999996,0.80990710855,0.49616067109999995,-36.349899295,10.687199593999999,-23.771699905,-3.3724536895,1.4330424072499999,-1.1214934586999998
1970-01-01 00:00:01.600,6.431159496499999,-4.1196928024999995,4.3697428705,0.4158342629499999,0.7066739352,0.8445726633499999,-35.178699495000004,15.756299495,-25.22959995,-2.16116523745,1.7419719695000002,1.9087398050000002
1970-01-01 00:00:01.700,11.450254441,-6.589235305999999,6.116204262,0.7936432957,-0.007101096200000004,-0.016874641150000036,-32.34829998,18.48910046,-28.49919891,3.48426508905,-0.67075133335,3.84484303
1970-01-01 00:00:01.800,10.2245311735,-7.711917638499999,1.0766206383499999,-0.79501771925,-0.39277477555,0.48417279125,-29.71309948,19.275999069999997,-31.610199925,-1.7933351994,-1.7823939321499997,-3.12903785725
1970-01-01 00:00:01.900,7.5897343159999995,-6.5400328635,0.32856446505,-0.85029940305,-0.9491803052000001,1.1405282022499998,-27.864799495,20.495999339999997,-33.318199155,-0.6615879534000001,0.2872333524999999,-4.7571473125
1970-01-01 00:00:02.000,4.7289652825,-5.078467131,0.9545867144,-0.18462857975,-0.9542197585500001,2.06687808,-27.07789898,22.7347002,-33.043699265,-1.466255665,2.6952011584999997,-0.021103203000000126
1970-01-01 00:00:02.100,3.6167513135,-6.422784567000001,-0.4052843450000002,-1.128845692,-0.8562551737,1.960208893,-26.785099985000002,26.22999954,-30.817199705,-0.40081191064999994,3.257561207,0.06706643105000001
1970-01-01 00:00:02.200,4.8988559245,-9.7063357805,-0.18140585720000008,-1.3540192845,-0.45301960404999997,1.7306830290000002,-25.91279888,32.14089966,-26.492299080000002,1.07698070985,-0.48567676549999994,1.09805729965
1970-01-01 00:00:02.300,7.327720165500001,-13.985749245000001,0.7869395239,0.2968717516999999,-1.6367652415,0.48127128195000013,-23.924199105,38.667900085,-21.045000075,4.679835081,-5.4466991425,4.107950687500001
1970-01-01 00:00:02.400,1.05284196135,-7.981259823,0.6601200105,2.5286022425,-0.9557469191499999,-0.4143071622,-21.624500275000003,43.608900070000004,-17.025099755,-0.31897783299999993,1.131772041159,1.0101418495000003
1970-01-01 00:00:02.500,-1.1834003923,-24.143879892999998,4.303940176999999,2.1023834944999997,3.924922705,1.9050799386,-19.495599745,45.560899735,-16.59200001,-0.7892427443,-3.01472902295,2.8256018162500003
1970-01-01 00:00:02.600,0.06520438150000007,-1.5448661445,-0.14431712030000005,1.18153133235,1.417929245155,0.746913552,-13.663999555,44.517797470000005,-20.984000205,1.85448682315,8.690057040500001,-6.2470276355
1970-01-01 00:00:02.700,-0.3285644353500001,-3.9976587295,1.8716359360250001,-0.7279008775850001,1.20481985805,-0.56213217975,-6.8503000735,41.11399841,-28.242999075,1.832169354,4.7990508080000005,-2.6855254175
1970-01-01 00:00:02.800,-3.7556845544999997,-11.9949207315,12.1396862275,0.22189027084999996,0.96078640215,-0.39361470935,0.37209999549999995,38.34460068,-34.879798890000004,-1.4597060085,-3.3548712734999997,6.83176684435
1970-01-01 00:00:02.900,-3.4876885415,-11.786745071999999,-1.3019945625,-0.41430714705000005,-0.27992077169999996,0.42415706805,7.7835998535,36.776899334999996,-38.917999265,-2.958155274,-3.331864833815,-5.040930152
1970-01-01 00:00:03.000,1.4525928796,-10.165906908,-1.0829017159999998,-1.7752748729999999,-1.433505833,-0.44171890589999996,10.601799965000001,36.709800725,-39.07049942,3.5612113474999996,-0.9151802064000001,-5.22980248885
1970-01-01 00:00:03.100,-0.99047902245,-7.3552377225,0.83973115705,-1.582323432,-0.621460750585,-0.56549185515,9.979599476,39.137598034999996,-36.416999815,-0.5305281281299999,1.4273951051500002,0.1583871845000001
1970-01-01 00:00:03.200,-0.13833505473000002,-8.078318834000001,-0.50219365935,-1.2806412575000001,-2.0302272435,0.062688201645,7.6493995185,42.114398955,-32.433698655,0.5261924565,1.698191166,0.7332760096
1970-01-01 00:00:03.300,0.86365938205,-9.8738331805,1.6727325617499997,-1.7681737544999998,-0.8492304087,0.20264858005,3.8795998094999997,45.87199974,-26.43129921,1.1012369692250001,-0.29540872549999997,2.821269869695
1970-01-01 00:00:03.400,4.7947678565,-14.21680641,5.1047879455,1.07333503645,-0.86129464205,-1.1340379715,-0.40869998915,49.68449974,-18.775799749999997,5.1986336705,-5.518946171,6.4924092295
1970-01-01 00:00:03.500,-0.6590730845499999,-16.50419474,-2.7993034719999996,3.6423294540000004,-0.15233002976000004,-0.97078901515,-4.324900031,51.508398055,-13.926299570000001,-1.68009105315,-6.688955783999999,-1.7259646357499996
1970-01-01 00:00:03.600,0.16809570800000007,-8.7079300895,-1.3114163422225,1.7558040019999999,1.0078215898,-0.69376978275,-7.5151998995,50.404298784999995,-14.694900035,0.16171884550000004,-1.1382274625,-4.300871611
1970-01-01 00:00:03.700,0.7368398010999999,-3.2733813525,-1.6585251988,0.5362475157850001,1.5785819884999999,-0.93619978425,-9.2842001915,46.83580017,-19.86159992,-0.26613825559500004,5.284851551,-5.5137195585
1970-01-01 00:00:03.800,0.1824527086,-6.324529289999999,5.15025140965,-1.5113888385,1.9207328554999998,-0.06589514575,-9.8209996225,42.004598615,-28.35889912,-1.5404753685500001,4.193070888499999,-2.7979574205
1970-01-01 00:00:03.900,1.3351951245000002,-14.7519016275,7.2320070265,0.2485384840945,1.300951958,-1.1194539963499999,-8.094700098,38.503198624999996,-35.190898895000004,1.627159715,-4.2474627505,6.824529527
1970-01-01 00:00:04.000,0.7857429985,-11.2588286415,0.9017950592000001,0.06696413454999994,0.1458397843,-1.219632924,-5.276499748500001,36.758600235,-38.405599595,-1.2143082025,-3.0435767175000006,-2.3544186355
1970-01-01 00:00:04.100,1.532752454,-9.2478113175,-2.3995523455,-1.680517137,-1.075320214,0.393309273745,-11.97429943,29.969299315,-39.77809906,-0.773568869,0.18173980715,-5.8819174766
1970-01-01 00:00:04.200,1.909921169,-7.9920272830000005,1.2909278275,-1.8870598675,-1.5767494442,0.298551585515,-11.97429943,31.97619915,-37.79559898,0.49161803710000007,1.3119168284999998,-0.25620076034999995
1970-01-01 00:00:04.300,1.72178542635,-9.3351488115,1.0467103424,-1.154043198,-0.9187906385,0.9254336057000001,-13.36509991,35.074998855000004,-34.025798800000004,-0.21061074719999995,-0.39088726045000005,2.0616674425
1970-01-01 00:00:04.400,3.0889844895,-9.690782072,0.8600702284999999,-1.7248036265,-0.69858017565,0.6635328233000001,-15.67699957,38.558099745,-27.99899864,1.9386621714999999,0.32788491250000007,1.6740176674999998
1970-01-01 00:00:04.500,3.606133163,-14.022838114999999,4.968247533,1.56086745845,-0.20142689349999998,-0.5273902416,-16.811599735,42.742698669999996,-19.873799325,3.5118096174,-3.8924813270000005,7.9226865765
1970-01-01 00:00:04.600,0.44461637749999994,-16.27687645,-2.1146569552,3.54436481,1.4030398129,-0.40491538120000004,-17.116600034999998,45.292499545,-14.225199695,1.4683756528,-6.9787268639999995,-2.4788873195
1970-01-01 00:00:04.700,-1.36420801285,-9.593723295,-1.1630613508,2.6178622244999996,0.91863791623,0.59061294795,-16.415099145,45.05459976,-15.127999785,-2.141170144,-1.8397045134999999,-2.9430709485
1970-01-01 00:00:04.800,3.2875887155,-2.0787646175,-1.3772189914000001,0.82678177371,2.4652268889999998,-0.3516189456,-13.816499709999999,41.45560074,-21.453700065,3.171159029,6.5742001535,-5.417491436000001
1970-01-01 00:00:04.900,-1.54486607035,-5.663811326,6.8931239259999995,-1.1717577277,1.4926816225000001,-0.70499411225,-9.430599688000001,36.740299225,-32.012799265,0.7120090723000001,5.3789000510000005,-2.7794327735
1970-01-01 00:00:05.000,-2.1254247127,-10.9332556725,9.1842513105,0.468367150499,0.86862478294,-0.6075639427,-3.922299862,32.220198635,-39.936700825,-2.8525843625,-7.291095018,2.959584713
1970-01-01 00:00:05.100,-2.9621648790000004,-11.254043104,-5.335994601,-1.4228923321,-2.575561047,0.6187119185500001,1.45789995815,29.34099865,-43.023298265,-3.36461699,-2.62769413,-7.48971653
1970-01-01 00:00:05.200,5.893671751,-11.412118911,-2.3983559610000005,-2.34901309,-2.1602613930000003,0.4158342779,4.093100071,29.444699285,-42.90740013,5.3384172915,-2.21382141135,-5.85542154145
1970-01-01 00:00:05.300,-0.5908776521500001,-7.307381153,1.8560826185,-2.368407488,-0.56854608645,-0.9060392081499999,2.6351999640000003,33.305999755,-39.18029976,0.006731748499999801,2.7208199505,1.6945839227
1970-01-01 00:00:05.400,-0.09646070000000007,-8.0627653595,-1.5424733162,-1.17893523,-2.492791295,0.31512082370000005,-1.5493999868000001,37.52719879,-33.519499775,-1.40901187055,1.26474285145,-0.03811836249999989
1970-01-01 00:00:05.500,4.4032422305,-13.230365275,2.9177480043450004,-1.2668972762000001,-0.6946860590000001,0.586107932,-6.600199937499999,42.443798064999996,-25.60779953,5.291059971,-2.065170765,6.290341615499999
1970-01-01 00:00:05.600,1.2623634412,-14.192878245,3.7891842125000004,1.34004614509,0.6250494718999999,-0.6335249692,-10.4065995225,46.616199495000004,-17.02509975,2.3619002404,-5.686097145,6.0190706254999995
1970-01-01 00:00:05.700,-1.917099595,-16.24457407,-2.9334510266499993,3.548335433,0.8700755389,-0.3752892837,-12.65140009,48.12899971,-13.285799505,-2.686917901,-6.749693871,-3.8641557693999995
1970-01-01 00:00:05.800,1.04327070725,-6.1498532295,-1.8991534115,2.4865300655,1.1244171338,0.216698059805,-12.230499745,46.353899005,-16.537099835,0.1995509267,1.5681061743,-5.712814331
1970-01-01 00:00:05.900,1.5124135018499998,-2.0476579665,-1.7853447795,1.0469922199,2.5907559394999997,-0.41835400464999994,-9.924699781,41.492198945,-24.33899975,2.23266482335,6.147135973,-6.607137203000001
1970-01-01 00:00:06.000,-5.030610382500001,-15.2461683775,9.384201883,-1.6686820385,1.1175450385999999,-0.7117134034499999,-5.8559999465,35.660598755,-33.75740051,-3.548425138,-1.2418684959999995,2.5034766174999996
1970-01-01 00:00:06.100,-3.4673496485000004,-13.271193026499999,3.5857943295,1.00591275115,1.28965127465,-0.22463908046,-1.1346000286,31.963999745,-39.735399244999996,-1.6652619839999998,-4.241886139,3.541196108
1970-01-01 00:00:06.200,2.5728825330000005,-7.9622669835,-8.085497141000001,-1.2329951525,-1.8479656872999999,0.55411481855,3.788100004,29.65209961,-41.94969749,2.3755946155,2.3995227814999995,-13.113704679
