,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2)
1970-01-01 00:02:24.200,19.197616580000002,-43.750369075,0.29386854149999975,3.8013025525,1.4069339334,-5.7945735455000005,5.8132998945,40.12579918,10.626199725,15.382717135,-25.42601967,2.9638563394999995
1970-01-01 00:02:24.300,-0.10244274139999998,-7.016503574,-2.7131618260000003,-0.37177693850000015,2.2284471391,0.7319477499000002,3.1537000535,38.75939941,7.661600113,-6.4514648915,-7.9628643975,-4.7221196295
1970-01-01 00:02:24.400,-4.472783685,5.691478252,-9.7960665205,-1.9293610454999999,-0.608327508,1.05600217,-3.0743998885000003,39.247400285,1.3236999364,-9.0779318805,13.7686739,-10.6521058075
1970-01-01 00:02:24.500,3.2361430973,-0.780957505,27.116064073,2.2983890775,-1.7448087929999996,-1.48420614,-8.826699973,40.68089867,-4.245599985,-4.4160710575,6.5861289515,-6.5781536092
1970-01-01 00:02:24.600,3.2265717995000003,-23.49034023,-8.0460157395,-0.22929686300000007,-1.6014888099000002,2.2486051170500003,-13.694499969999999,39.68659973,-7.4846999645,-3.8567051885500003,-15.277655959499999,-10.118632793
1970-01-01 00:02:24.700,24.808187484999998,-17.84611988,23.177777528500002,-3.7905361655000003,-4.3011283875,2.8974775969,-11.278899669,39.082698825,-5.337499857,26.95149708,-17.74630165,20.8450258373
1970-01-01 00:02:24.800,7.5011999605,-0.5416752526999999,4.9957648515,-0.8304468991,2.3145002125,0.8581640867499999,-5.0690997840000005,37.66749954,0.3842999935,7.956620694,9.093742132,13.2318058
1970-01-01 00:02:24.900,3.422932684,3.3236306904,3.4265220165,3.1719007495,-0.2318165002,-1.93233889335,0.40869998934999996,34.745599745,5.123999834,3.010954261,10.411428449999999,5.3774373529999995
1970-01-01 00:02:25.000,19.14377785,-44.073698995,-1.1164014339999992,3.150444746,0.5105919834999999,-5.9785149099999995,4.3126997945,33.4523983,7.740899800999999,15.506710055,-27.678073881000003,3.9826219084999996
1970-01-01 00:02:25.100,-1.826172352,-6.501748204,-2.8758736845,-0.5430432111,2.763702035,1.2610178293,1.5799000265,32.067699435,5.4045999049999995,-8.225594759,-4.595611571,-4.562127352000001
