"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.483075093E1,-1.355420017E1,2.591279984E1,-4.133359909E1
5.488075093E1,-1.368839931E1,2.276519966E1,-4.277320099E1
5.493075093E1,-1.367619991E1,1.897099876E1,-4.421279907E1
5.498075093E1,-1.322480011E1,1.409099960E1,-4.567679977E1
5.503075093E1,-1.266359997E1,9.101200104E0,-4.690900040E1
5.508075093E1,-1.206579971E1,4.404200077E0,-4.789719772E1
5.513075093E1,-1.119960022E1,5.733999610E-1,-4.865359879E1
5.518075093E1,-1.085799980E1,-1.927599907E0,-4.919039917E1
5.523075093E1,-1.087020016E1,-2.952399969E0,-4.933679962E1
5.528075093E1,-1.115079975E1,-2.354599953E0,-4.906839752E1
5.533075093E1,-1.219999981E1,-2.439999878E-1,-4.795819855E1
5.538075093E1,-1.261479950E1,3.647799969E0,-4.704319763E1
5.543075093E1,-1.298079967E1,8.552199364E0,-4.577439880E1
5.548075093E1,-1.332240009E1,1.404220009E1,-4.424939728E1
5.553075093E1,-1.338339996E1,1.900759888E1,-4.250479889E1
5.558075093E1,-1.332240009E1,2.342399979E1,-4.110179901E1
5.563075093E1,-1.320039940E1,2.668140030E1,-3.994279861E1
5.568075093E1,-1.305399990E1,2.877979851E1,-3.914979935E1
5.573075093E1,-1.310279942E1,2.962159920E1,-3.890579987E1
5.578075093E1,-1.359079933E1,2.923119926E1,-3.899119949E1
5.583075093E1,-1.413980007E1,2.758419991E1,-3.964999771E1
5.588075093E1,-1.455459976E1,2.470499992E1,-4.085779953E1
5.593075093E1,-1.517679977E1,2.059359932E1,-4.166299820E1
5.598075093E1,-1.505480003E1,1.595759964E1,-4.315139771E1
5.603075093E1,-1.446920013E1,1.095559978E1,-4.455439758E1
5.608075093E1,-1.392019939E1,6.087800026E0,-4.575000000E1
5.613075093E1,-1.373719978E1,1.866599917E0,-4.637220001E1
5.618075093E1,-1.334679985E1,-1.342000008E0,-4.706760025E1
5.623075093E1,-1.321259975E1,-2.915799856E0,-4.742139816E1
5.628075093E1,-1.332240009E1,-2.818199873E0,-4.736039734E1
5.633075093E1,-1.327359962E1,-1.073599935E0,-4.679919815E1
5.638075093E1,-1.357859993E1,2.354599953E0,-4.589640045E1
5.643075093E1,-1.396899986E1,6.917399883E0,-4.468859863E1
5.648075093E1,-1.422519970E1,1.216339970E1,-4.316360092E1
5.653075093E1,-1.412759972E1,1.765340042E1,-4.163859940E1
5.658075093E1,-1.410319996E1,2.227719879E1,-4.011359787E1
5.663075093E1,-1.400559998E1,2.576639938E1,-3.880820084E1
5.668075093E1,-1.394460011E1,2.803559875E1,-3.791759872E1
5.673075093E1,-1.415199947E1,2.897500038E1,-3.745399857E1
5.678075093E1,-1.472539997E1,2.870660019E1,-3.747840118E1
5.683075093E1,-1.538420010E1,2.724259949E1,-3.807619858E1
5.688075093E1,-1.601860046E1,2.450979996E1,-3.924739838E1
5.693075093E1,-1.607959938E1,2.103279877E1,-4.078459930E1
5.698075093E1,-1.594539928E1,1.648220062E1,-4.243159866E1
5.703075093E1,-1.542079926E1,1.140699959E1,-4.402980042E1
5.708075093E1,-1.478639984E1,6.466000080E0,-4.529859924E1
5.713075093E1,-1.406659985E1,2.391200066E0,-4.656739807E1
5.718075093E1,-1.348099995E1,-5.367999673E-1,-4.733599854E1
5.723075093E1,-1.316379929E1,-1.988600016E0,-4.768980026E1
5.728075093E1,-1.302960014E1,-1.915399909E0,-4.765319824E1
5.733075093E1,-1.315159988E1,-1.586000025E-1,-4.705540085E1
5.738075093E1,-1.313939953E1,2.915799856E0,-4.634779739E1
5.743075093E1,-1.328579998E1,7.441999912E0,-4.522539902E1
5.748075093E1,-1.333459949E1,1.267579937E1,-4.393219757E1
5.753075093E1,-1.349319935E1,1.758020020E1,-4.244379807E1
5.758075093E1,-1.338339996E1,2.182579994E1,-4.108959961E1
5.763075093E1,-1.321259975E1,2.501000023E1,-3.999160004E1
5.768075093E1,-1.305399990E1,2.703520012E1,-3.917419815E1
5.773075093E1,-1.324919987E1,2.771839905E1,-3.867399979E1
5.778075093E1,-1.376159954E1,2.758419991E1,-3.860079956E1
5.783075093E1,-1.429839993E1,2.608359909E1,-3.917419815E1
5.788075093E1,-1.474979973E1,2.341180038E1,-4.024779892E1
5.793075093E1,-1.525000000E1,1.928820038E1,-4.162639999E1
5.798075093E1,-1.500599957E1,1.481079960E1,-4.307819748E1
5.803075093E1,-1.456680012E1,1.008939934E1,-4.437139893E1
5.808075093E1,-1.401779938E1,5.538799763E0,-4.545719910E1
5.813075093E1,-1.298079967E1,1.768999934E0,-4.677479935E1
5.818075093E1,-1.252939987E1,-1.085799932E0,-4.747019958E1
5.823075093E1,-1.238299942E1,-2.622999907E0,-4.767760086E1
5.828075093E1,-1.245619965E1,-2.708400011E0,-4.753120041E1
5.833075093E1,-1.291979980E1,-1.073599935E0,-4.671379852E1
5.838075093E1,-1.315159988E1,2.208199978E0,-4.584759903E1
5.843075093E1,-1.331019974E1,6.734399796E0,-4.467639923E1
5.848075093E1,-1.349319935E1,1.187059975E1,-4.332220078E1
5.853075093E1,-1.376159954E1,1.687260056E1,-4.190699768E1
5.858075093E1,-1.378599930E1,2.114259911E1,-4.045520020E1
5.863075093E1,-1.367619991E1,2.454640007E1,-3.936940002E1
5.868075093E1,-1.346879959E1,2.679119873E1,-3.864960098E1
5.873075093E1,-1.354199982E1,2.779159927E1,-3.811280060E1
5.878075093E1,-1.410319996E1,2.749880028E1,-3.812500000E1
5.883075093E1,-1.479859924E1,2.582740021E1,-3.878379822E1
5.888075093E1,-1.531099987E1,2.300919914E1,-3.983300018E1
5.893075093E1,-1.561599922E1,1.901980019E1,-4.106520081E1
5.898075093E1,-1.546959972E1,1.445699978E1,-4.243159866E1
5.903075093E1,-1.500599957E1,9.515999794E0,-4.359059906E1
5.908075093E1,-1.461559963E1,4.855599880E0,-4.450559998E1
5.913075093E1,-1.406659985E1,7.563999891E-1,-4.572559738E1
5.918075093E1,-1.367619991E1,-2.061800003E0,-4.627460098E1
5.923075093E1,-1.346879959E1,-3.501399994E0,-4.638439941E1
5.928075093E1,-1.354199982E1,-3.330600023E0,-4.625019836E1
5.933075093E1,-1.396899986E1,-1.195600033E0,-4.544499969E1
5.938075093E1,-1.417640018E1,2.293599844E0,-4.460319901E1
5.943075093E1,-1.445699978E1,6.929599762E0,-4.346859741E1
5.948075093E1,-1.460339928E1,1.211460018E1,-4.207780075E1
5.953075093E1,-1.483519936E1,1.715320015E1,-4.074800110E1
5.958075093E1,-1.461559963E1,2.149639893E1,-3.932059860E1
5.963075093E1,-1.424959946E1,2.483919907E1,-3.819820023E1
5.968075093E1,-1.385919952E1,2.697419930E1,-3.740520096E1
5.973075093E1,-1.373719978E1,2.782819939E1,-3.695380020E1
5.978075093E1,-1.394460011E1,2.757199860E1,-3.703919983E1
5.983075093E1,-1.461559963E1,2.607139969E1,-3.752719879E1
5.988075093E1,-1.521339989E1,2.355819893E1,-3.860079956E1
5.993075093E1,-1.523779964E1,2.004459953E1,-3.988179779E1
5.998075093E1,-1.515240002E1,1.582339954E1,-4.138240051E1
6.003075093E1,-1.474979973E1,1.122399998E1,-4.276099777E1
6.008075093E1,-1.424959946E1,6.758800030E0,-4.383459854E1
6.013075093E1,-1.345660019E1,2.757200003E0,-4.494479752E1
6.018075093E1,-1.302960014E1,-1.464000046E-1,-4.560359955E1
6.023074982E1,-1.239519978E1,-1.817799926E0,-4.607939911E1
6.028074982E1,-1.198040009E1,-1.866599917E0,-4.615259933E1
6.033074982E1,-1.182180023E1,-1.464000046E-1,-4.581100082E1
6.038074982E1,-1.167539978E1,2.866999865E0,-4.503020096E1
6.043074982E1,-1.167539978E1,7.234600067E0,-4.387120056E1
6.048074982E1,-1.174860001E1,1.213899994E1,-4.250479889E1
6.053074982E1,-1.185839939E1,1.717759895E1,-4.111399841E1
6.058074982E1,-1.179739952E1,2.127680016E1,-3.973539734E1
6.063074982E1,-1.182180023E1,2.454640007E1,-3.852759933E1
6.068074982E1,-1.185839939E1,2.651059914E1,-3.771019745E1
6.073074982E1,-1.216339970E1,2.737679863E1,-3.723439789E1
6.078074982E1,-1.287099934E1,2.716939926E1,-3.718560028E1
6.083074982E1,-1.368839931E1,2.566880035E1,-3.772240067E1
6.088074982E1,-1.438379955E1,2.298480034E1,-3.875939941E1
6.093074982E1,-1.410319996E1,1.893440056E1,-3.991839981E1
6.098074982E1,-1.398119926E1,1.442039967E1,-4.129700089E1
6.103074982E1,-1.360299969E1,9.869799614E0,-4.254140091E1
6.108075144E1,-1.322480011E1,5.721799850E0,-4.355400085E1
6.113075144E1,-1.271239948E1,2.037400007E0,-4.471299744E1
6.118075144E1,-1.222439957E1,-5.123999715E-1,-4.550600052E1
6.123075144E1,-1.193159962E1,-1.659199953E0,-4.594519806E1
6.128075144E1,-1.177299976E1,-9.027999640E-1,-4.585979843E1
6.133075144E1,-1.172420025E1,1.646999955E0,-4.523759842E1
6.138075144E1,-1.172420025E1,5.916999817E0,-4.411520004E1
6.143075144E1,-1.166319942E1,1.091899967E1,-4.279759979E1
6.148075144E1,-1.157779980E1,1.609179878E1,-4.113840103E1
6.153075144E1,-1.124839973E1,2.092300034E1,-3.962559891E1
6.158075144E1,-1.097999954E1,2.472939873E1,-3.825920105E1
6.163075144E1,-1.077260017E1,2.731579971E1,-3.727099991E1
6.168075144E1,-1.050419998E1,2.848699951E1,-3.675859833E1
6.173075144E1,-1.040660000E1,2.843820000E1,-3.691719818E1
6.178075144E1,-1.082139969E1,2.709619904E1,-3.749060059E1
6.183075144E1,-1.139480019E1,2.463179970E1,-3.849100113E1
6.188075144E1,-1.176079941E1,2.099619865E1,-3.996719742E1
6.193075144E1,-1.187059975E1,1.651879883E1,-4.151659775E1
6.198075144E1,-1.202919960E1,1.155340004E1,-4.268779755E1
6.203075144E1,-1.152899933E1,6.734399796E0,-4.363940048E1
6.208075144E1,-1.104099941E1,2.415600061E0,-4.439579773E1
6.213075144E1,-1.073600006E1,-1.000399947E0,-4.495700073E1
6.218075144E1,-1.060179996E1,-3.159800053E0,-4.515219879E1
6.223075144E1,-1.056519985E1,-3.733199835E0,-4.518880081E1
6.228075144E1,-1.057740021E1,-2.305799961E0,-4.477399826E1
6.233075144E1,-1.067500019E1,6.710000038E-1,-4.401760101E1
6.238075144E1,-1.128499985E1,5.306999683E0,-4.255360031E1
6.243075144E1,-1.165100002E1,1.052859974E1,-4.113840103E1
6.248075144E1,-1.199259949E1,1.576239967E1,-3.956459808E1
6.253075144E1,-1.223659992E1,2.021539879E1,-3.808839798E1
6.258075144E1,-1.206579971E1,2.377779961E1,-3.711240005E1
6.263075144E1,-1.199259949E1,2.591279984E1,-3.630719757E1
6.268075144E1,-1.210239983E1,2.657159996E1,-3.591679764E1
6.273075144E1,-1.250500011E1,2.610799980E1,-3.591679764E1
6.278075144E1,-1.329799938E1,2.427799988E1,-3.651459885E1
6.283075144E1,-1.388359928E1,2.143540001E1,-3.762479782E1
6.288075144E1,-1.417640018E1,1.760459900E1,-3.914979935E1
6.293075144E1,-1.400559998E1,1.324919987E1,-4.060160065E1
6.298075144E1,-1.371280003E1,8.418000221E0,-4.172399902E1
6.303075144E1,-1.323699951E1,3.928400040E0,-4.270000076E1
6.308075144E1,-1.279780006E1,9.759999812E-2,-4.354179764E1
6.313075144E1,-1.239519978E1,-2.562000036E0,-4.423719788E1
6.318075144E1,-1.206579971E1,-3.855199814E0,-4.478619766E1
6.323075144E1,-1.184619999E1,-3.562399864E0,-4.485939789E1
6.328075144E1,-1.166319942E1,-1.634799957E0,-4.451779938E1
6.333075144E1,-1.171199989E1,1.732399940E0,-4.379800034E1
6.338075144E1,-1.150459957E1,6.563600063E0,-4.277320099E1
6.343075144E1,-1.151679993E1,1.172420025E1,-4.155319977E1
6.348075144E1,-1.141919994E1,1.672620010E1,-4.027219772E1
6.353075144E1,-1.110200024E1,2.086199951E1,-3.922299957E1
6.358075144E1,-1.068719959E1,2.402179909E1,-3.836899948E1
6.363075144E1,-1.033339977E1,2.587619972E1,-3.788100052E1
6.368075144E1,-1.015040016E1,2.668140030E1,-3.775899887E1
6.373075144E1,-1.019919968E1,2.636419868E1,-3.811280060E1
6.378075144E1,-1.051639938E1,2.464399910E1,-3.902779770E1
6.383075144E1,-1.084579945E1,2.189900017E1,-4.028440094E1
6.388075144E1,-1.101659966E1,1.806819916E1,-4.174839783E1
6.393075144E1,-1.089459991E1,1.372499943E1,-4.302939987E1
6.398075144E1,-1.011380005E1,9.027999878E0,-4.394440079E1
6.403075144E1,-9.698999405E0,4.648200035E0,-4.488380051E1
6.408075144E1,-9.479399681E0,8.051999807E-1,-4.565240097E1
6.413075144E1,-9.442799568E0,-1.890999913E0,-4.616479874E1
6.418075144E1,-9.479399681E0,-3.049999952E0,-4.634779739E1
6.423075144E1,-9.357399940E0,-2.647399902E0,-4.623799896E1
6.428075144E1,-9.149999619E0,-5.367999673E-1,-4.578659821E1
6.433075144E1,-8.979199409E0,2.940199852E0,-4.505459976E1
6.438075144E1,-9.174399376E0,7.612799644E0,-4.387120056E1
6.443075144E1,-9.052399635E0,1.270020008E1,-4.261459732E1
6.448075144E1,-8.735199928E0,1.758020020E1,-4.138240051E1
6.453075144E1,-8.259399414E0,2.159399986E1,-4.032099915E1
6.458075144E1,-7.795799732E0,2.450979996E1,-3.954019928E1
6.463075144E1,-7.441999912E0,2.615679932E1,-3.917419815E1
6.468075144E1,-7.356599808E0,2.662039948E1,-3.913759995E1
6.473075144E1,-7.685999870E0,2.579080009E1,-3.946699905E1
6.478075144E1,-8.088600159E0,2.376560020E1,-4.034539795E1
6.483075144E1,-8.271599770E0,2.052039909E1,-4.162639999E1
6.488075144E1,-8.137399673E0,1.620159912E1,-4.293180084E1
6.493075144E1,-7.661599636E0,1.122399998E1,-4.407859802E1
6.498075144E1,-7.222399712E0,6.685599804E0,-4.534740067E1
6.503075144E1,-6.917399883E0,2.317999840E0,-4.604280090E1
6.508075144E1,-6.892999649E0,-1.012599945E0,-4.657959747E1
6.513075144E1,-7.063799858E0,-2.879199982E0,-4.688459778E1
6.518075144E1,-7.429800034E0,-3.428200006E0,-4.688459778E1
6.523075144E1,-7.978799820E0,-2.147199869E0,-4.637220001E1
6.528075144E1,-8.698599815E0,8.051999807E-1,-4.562799835E1
6.533075144E1,-9.454999924E0,5.233799934E0,-4.459099960E1
6.538075144E1,-1.062619972E1,1.033339977E1,-4.329779816E1
6.543075144E1,-1.111419964E1,1.556719971E1,-4.180939865E1
6.548075144E1,-1.121179962E1,2.020319939E1,-4.034539795E1
6.553075144E1,-1.102880001E1,2.381439972E1,-3.905220032E1
6.558075144E1,-1.072379971E1,2.649839973E1,-3.807619858E1
6.563075144E1,-1.046759987E1,2.781599998E1,-3.755159760E1
6.568075144E1,-1.051639938E1,2.796239853E1,-3.741740036E1
6.573075144E1,-1.087020016E1,2.680340004E1,-3.790539932E1
6.578075144E1,-1.128499985E1,2.442440033E1,-3.890579987E1
6.583075144E1,-1.150459957E1,2.087419891E1,-4.033319855E1
6.588075144E1,-1.161439991E1,1.657979965E1,-4.180939865E1
6.593075144E1,-1.160219955E1,1.204139996E1,-4.318799973E1
6.598075144E1,-1.180959988E1,7.319999695E0,-4.409079742E1
6.603075144E1,-1.179739952E1,3.196399927E0,-4.505459976E1
6.608075144E1,-1.188280010E1,7.320000231E-2,-4.583539963E1
6.613075144E1,-1.212679958E1,-1.744599938E0,-4.616479874E1
6.618075144E1,-1.216339970E1,-1.903199911E0,-4.603059769E1
6.623075144E1,-1.251719952E1,-9.759999812E-2,-4.549379730E1
6.628075144E1,-1.283440018E1,3.135400057E0,-4.465200043E1
6.633075144E1,-1.309060001E1,7.502999783E0,-4.340760040E1
6.638075144E1,-1.354199982E1,1.274899960E1,-4.187039948E1
6.643075144E1,-1.390799999E1,1.788520050E1,-4.011359787E1
6.648075144E1,-1.406659985E1,2.226499939E1,-3.853979874E1
6.653075144E1,-1.400559998E1,2.568099976E1,-3.741740036E1
6.658075144E1,-1.372499943E1,2.792580032E1,-3.677079773E1
6.663075144E1,-1.357859993E1,2.868219948E1,-3.647800064E1
6.668075144E1,-1.377379990E1,2.821859932E1,-3.670980072E1
6.673075144E1,-1.413980007E1,2.620559883E1,-3.750279999E1
6.678075144E1,-1.494499969E1,2.291160011E1,-3.838119888E1
6.683075144E1,-1.461559963E1,1.877579880E1,-4.012580109E1
6.688075144E1,-1.392019939E1,1.421299934E1,-4.178499985E1
6.693075144E1,-1.287099934E1,9.333000183E0,-4.321239853E1
6.698075144E1,-1.229759979E1,4.684800148E0,-4.420059967E1
6.703075144E1,-1.173639965E1,6.466000080E-1,-4.510339737E1
6.708075144E1,-1.128499985E1,-2.305799961E0,-4.559140015E1
6.713075144E1,-1.099219990E1,-3.659999847E0,-4.589640045E1
6.718075144E1,-1.122399998E1,-3.403800011E0,-4.548159790E1
6.723075144E1,-1.152899933E1,-1.488399982E0,-4.495700073E1
6.728075144E1,-1.200479984E1,1.707999945E0,-4.422499847E1
6.733075144E1,-1.266359997E1,6.136600018E0,-4.307819748E1
6.738075144E1,-1.329799938E1,1.102880001E1,-4.216320038E1
6.743075144E1,-1.355420017E1,1.593319988E1,-4.084560013E1
6.748075144E1,-1.354199982E1,2.022760010E1,-3.960120010E1
6.753075144E1,-1.334679985E1,2.353380013E1,-3.857640076E1
6.758075144E1,-1.313939953E1,2.553459930E1,-3.785659790E1
6.763075144E1,-1.305399990E1,2.636419868E1,-3.753939819E1
6.768075144E1,-1.335900021E1,2.612019920E1,-3.761259842E1
6.773075144E1,-1.377379990E1,2.474160004E1,-3.822259903E1
6.778075144E1,-1.394460011E1,2.241139984E1,-3.925959778E1
6.783075144E1,-1.410319996E1,1.889780045E1,-4.046739960E1
6.788075144E1,-1.404220009E1,1.466440010E1,-4.182159805E1
6.793075144E1,-1.365180016E1,9.894199371E0,-4.300500107E1
6.798075144E1,-1.284659958E1,5.245999813E0,-4.405419922E1
6.803075144E1,-1.226099968E1,1.378600001E0,-4.498139954E1
6.808075144E1,-1.173639965E1,-1.537199974E0,-4.557920074E1
6.813075144E1,-1.137039948E1,-3.293999910E0,-4.594519806E1
6.818075144E1,-1.124839973E1,-3.391599894E0,-4.603059769E1
6.823075144E1,-1.104099941E1,-1.866599917E0,-4.587199783E1
6.828075144E1,-1.083360004E1,1.134599924E0,-4.533519745E1
6.833075144E1,-1.069939995E1,5.563199997E0,-4.446899796E1
6.838075144E1,-9.918600082E0,1.088239956E1,-4.334659958E1
6.843075144E1,-9.869799614E0,1.611619949E1,-4.200460052E1
6.848075144E1,-9.625800133E0,2.078879929E1,-4.065039825E1
6.853075144E1,-9.308599472E0,2.449759865E1,-3.954019928E1
6.858075144E1,-9.113399506E0,2.659599876E1,-3.875939941E1
6.863075144E1,-9.357399940E0,2.749880028E1,-3.827140045E1
6.868075144E1,-9.942999840E0,2.716939926E1,-3.833239746E1
6.873075144E1,-1.084579945E1,2.561999893E1,-3.884479904E1
6.878075144E1,-1.172420025E1,2.286279869E1,-3.980859756E1
6.883075144E1,-1.224879932E1,1.884899902E1,-4.113840103E1
6.888075144E1,-1.248059940E1,1.421299934E1,-4.252919769E1
6.893075144E1,-1.240740013E1,9.320799828E0,-4.371260071E1
6.898075144E1,-1.278559971E1,4.855599880E0,-4.426160049E1
6.903075144E1,-1.234639931E1,9.515999556E-1,-4.501799774E1
6.908075144E1,-1.201700020E1,-1.915399909E0,-4.546939850E1
6.913075144E1,-1.188280010E1,-3.550199986E0,-4.575000000E1
6.918075144E1,-1.194379997E1,-3.440399885E0,-4.564019775E1
6.923075144E1,-1.215119934E1,-1.646999955E0,-4.523759842E1
6.928075144E1,-1.248059940E1,1.573799968E0,-4.455439758E1
6.933075144E1,-1.296859932E1,6.039000034E0,-4.352959824E1
6.938075144E1,-1.368839931E1,1.117519951E1,-4.218759918E1
6.943075144E1,-1.407880020E1,1.651879883E1,-4.066259766E1
6.948075144E1,-1.428619957E1,2.127680016E1,-3.921080017E1
6.953075144E1,-1.432279968E1,2.510759926E1,-3.794199753E1
6.958075144E1,-1.431059933E1,2.758419991E1,-3.706359863E1
6.963075144E1,-1.446920013E1,2.887739944E1,-3.651459885E1
6.968075144E1,-1.492059994E1,2.892619896E1,-3.640480042E1
6.973075144E1,-1.559159946E1,2.788920021E1,-3.681959915E1
6.978075144E1,-1.631139946E1,2.561999893E1,-3.788100052E1
6.983075144E1,-1.675059891E1,2.225279999E1,-3.938159943E1
6.988075144E1,-1.693359947E1,1.816580009E1,-4.100419998E1
6.993075144E1,-1.678719902E1,1.349319935E1,-4.252919769E1
6.998075144E1,-1.596980000E1,8.869400024E0,-4.417620087E1
7.003075144E1,-1.549399948E1,4.391999722E0,-4.529859924E1
7.008075144E1,-1.494499969E1,7.319999933E-1,-4.625019836E1
7.013075144E1,-1.454239941E1,-1.793399930E0,-4.692119980E1
7.018075144E1,-1.421299934E1,-2.732800007E0,-4.712859726E1
7.023075144E1,-1.406659985E1,-2.013000011E0,-4.705540085E1
7.028075144E1,-1.399339962E1,4.147999883E-1,-4.660400009E1
7.033075144E1,-1.400559998E1,4.269999981E0,-4.579879761E1
7.038075144E1,-1.416419983E1,9.076799393E0,-4.431039810E1
7.043075144E1,-1.412759972E1,1.429839993E1,-4.298059845E1
7.048075144E1,-1.405439949E1,1.921500015E1,-4.152880096E1
7.053075144E1,-1.372499943E1,2.337520027E1,-4.027219772E1
7.058075144E1,-1.344439983E1,2.651059914E1,-3.923519897E1
7.063075144E1,-1.321259975E1,2.837719917E1,-3.849100113E1
7.068075144E1,-1.338339996E1,2.876759911E1,-3.821039963E1
7.073075144E1,-1.385919952E1,2.791359901E1,-3.838119888E1
7.078075144E1,-1.446920013E1,2.580299950E1,-3.908879852E1
7.083075144E1,-1.487179947E1,2.269199944E1,-4.022340012E1
7.088075144E1,-1.500599957E1,1.876359940E1,-4.160199738E1
7.093075144E1,-1.488399982E1,1.423740005E1,-4.290739822E1
7.098075144E1,-1.422519970E1,9.308599472E0,-4.432259750E1
7.103075144E1,-1.382259941E1,4.623799801E0,-4.521319962E1
7.108075144E1,-1.333459949E1,6.100000143E-1,-4.592079926E1
7.113075144E1,-1.288319969E1,-2.281399965E0,-4.648199844E1
7.118075144E1,-1.262699986E1,-3.733199835E0,-4.684799957E1
7.123075144E1,-1.266359997E1,-3.733199835E0,-4.688459778E1
7.128075144E1,-1.289540005E1,-1.976400018E0,-4.655519867E1
7.133075144E1,-1.315159988E1,1.049199939E0,-4.595739746E1
7.138075144E1,-1.337119961E1,5.294799805E0,-4.489599991E1
7.143075144E1,-1.378599930E1,1.027239990E1,-4.400539780E1
7.148075144E1,-1.381040001E1,1.537199974E1,-4.261459732E1
7.153075144E1,-1.371280003E1,1.997139931E1,-4.122380066E1
7.158075144E1,-1.351760006E1,2.381439972E1,-3.999160004E1
7.163075144E1,-1.332240009E1,2.663259888E1,-3.897900009E1
7.168075144E1,-1.323699951E1,2.805999947E1,-3.843000031E1
7.173075144E1,-1.351760006E1,2.845039940E1,-3.827140045E1
7.178075144E1,-1.412759972E1,2.754759979E1,-3.850320053E1
7.183075144E1,-1.476200008E1,2.549799919E1,-3.936940002E1
7.188075144E1,-1.528660011E1,2.232600021E1,-4.069919968E1
7.193075144E1,-1.545739937E1,1.845859909E1,-4.207780075E1
7.198075144E1,-1.514019966E1,1.388359928E1,-4.309040070E1
7.203075144E1,-1.500599957E1,9.210999489E0,-4.448119736E1
7.208075144E1,-1.442039967E1,4.684800148E0,-4.548159790E1
7.213075144E1,-1.382259941E1,8.539999723E-1,-4.639659882E1
7.218075144E1,-1.331019974E1,-1.927599907E0,-4.714080048E1
7.223075144E1,-1.293200016E1,-3.135400057E0,-4.754339981E1
7.228075144E1,-1.271239948E1,-2.562000036E0,-4.749459839E1
7.233075144E1,-1.263920021E1,-5.367999673E-1,-4.718959808E1
7.238075144E1,-1.262699986E1,3.013399839E0,-4.642099762E1
7.243075144E1,-1.267579937E1,7.625000000E0,-4.543280029E1
7.248075144E1,-1.284659958E1,1.277339935E1,-4.407859802E1
7.253075144E1,-1.290759945E1,1.789739990E1,-4.260239792E1
7.258075144E1,-1.274899960E1,2.266759872E1,-4.145560074E1
7.263075144E1,-1.252939987E1,2.613239861E1,-4.028440094E1
7.268075144E1,-1.239519978E1,2.836499977E1,-3.952799988E1
7.273075144E1,-1.255379963E1,2.929220009E1,-3.917419815E1
7.278075144E1,-1.322480011E1,2.897500038E1,-3.912540054E1
7.283075144E1,-1.410319996E1,2.747439957E1,-3.966220093E1
7.288075144E1,-1.488399982E1,2.466839981E1,-4.068700027E1
7.293075144E1,-1.533539963E1,2.087419891E1,-4.194359970E1
7.298075144E1,-1.483519936E1,1.616499901E1,-4.376139832E1
7.303075144E1,-1.474979973E1,1.107759953E1,-4.490819931E1
7.308075144E1,-1.453020000E1,5.965799809E0,-4.584759903E1
7.313075144E1,-1.418859959E1,1.500599980E0,-4.656739807E1
7.318075144E1,-1.371280003E1,-2.049599886E0,-4.728720093E1
7.323075144E1,-1.324919987E1,-4.282199860E0,-4.773859787E1
7.328075144E1,-1.288319969E1,-4.782400131E0,-4.793379974E1
7.333075144E1,-1.272459984E1,-3.659999847E0,-4.781179810E1
7.338075144E1,-1.259039974E1,-6.710000038E-1,-4.745800018E1
7.343075144E1,-1.248059940E1,3.464799881E0,-4.675040054E1
7.348075144E1,-1.232199955E1,8.600999832E0,-4.572559738E1
7.353075144E1,-1.217560005E1,1.393239975E1,-4.455439758E1
7.358075144E1,-1.189499950E1,1.892219925E1,-4.311479950E1
7.363075144E1,-1.154119968E1,2.310680008E1,-4.183379745E1
7.368075144E1,-1.121179962E1,2.615679932E1,-4.084560013E1
7.373075144E1,-1.095559978E1,2.801119995E1,-4.017459869E1
7.378075144E1,-1.095559978E1,2.867000008E1,-3.993059921E1
7.383075144E1,-1.145580006E1,2.820639992E1,-4.006480026E1
7.388075144E1,-1.207800007E1,2.648620033E1,-4.073579788E1
7.393075144E1,-1.262699986E1,2.376560020E1,-4.174839783E1
7.398075144E1,-1.298079967E1,1.992259979E1,-4.302939987E1
7.403075144E1,-1.282219982E1,1.537199974E1,-4.428599930E1
7.408075144E1,-1.266359997E1,1.044320011E1,-4.545719910E1
7.413075144E1,-1.251719952E1,5.672999859E0,-4.640879822E1
7.418075144E1,-1.241959953E1,1.415199995E0,-4.709199905E1
7.423075144E1,-1.251719952E1,-1.756799936E0,-4.742139816E1
7.428075144E1,-1.255379963E1,-3.647799969E0,-4.772639847E1
7.433075144E1,-1.271239948E1,-3.940599918E0,-4.768980026E1
7.438075144E1,-1.294419956E1,-2.440000057E0,-4.733599854E1
7.443075144E1,-1.339559937E1,6.466000080E-1,-4.649419785E1
7.448075144E1,-1.370059967E1,4.989799976E0,-4.550600052E1
7.453075144E1,-1.385919952E1,1.001620007E1,-4.431039810E1
7.458075144E1,-1.387139988E1,1.527439976E1,-4.295619965E1
7.463075144E1,-1.348099995E1,2.021539879E1,-4.193140030E1
7.468075144E1,-1.312720013E1,2.420479965E1,-4.079679871E1
7.473075144E1,-1.277339935E1,2.691320038E1,-3.990620041E1
7.478075144E1,-1.260260010E1,2.845039940E1,-3.936940002E1
7.483075144E1,-1.277339935E1,2.886520004E1,-3.917419815E1
7.488075144E1,-1.317599964E1,2.810879898E1,-3.949139786E1
7.493075144E1,-1.374940014E1,2.622999954E1,-4.029660034E1
7.498075144E1,-1.429839993E1,2.310680008E1,-4.147999954E1
7.503075144E1,-1.466440010E1,1.914179993E1,-4.243159866E1
7.508075144E1,-1.468879986E1,1.445699978E1,-4.371260071E1
7.513075144E1,-1.444479942E1,9.589200020E0,-4.482279968E1
