"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.928554343E1,-2.675969124E0,-4.352286831E-2,8.941276670E-1
4.933635015E1,-2.654894829E0,1.722589284E-1,1.108229637E0
4.938715598E1,-2.543720722E0,1.924168915E-1,6.435275674E-1
4.943796276E1,-1.962194085E0,1.652341783E-1,-1.041494608E-1
4.948877026E1,-8.919897079E-1,-1.369825006E-1,-3.881934285E-1
4.953957697E1,4.404208660E-1,7.757759839E-2,-5.433486104E-1
4.959038286E1,9.327637553E-1,-1.241547018E-1,-4.031592011E-1
4.964118963E1,1.125333309E0,-4.117110670E-1,-3.057290614E-1
4.969199713E1,1.214058876E0,-1.718007922E-1,-9.513945878E-2
4.974280385E1,1.374253631E0,-6.019899845E-1,-6.076403260E-1
4.979360973E1,1.685480356E0,-1.588202827E-2,-8.698465228E-1
4.984441651E1,2.088334084E0,5.305208564E-1,-7.543963790E-1
4.989522406E1,2.465379477E0,6.607840061E-1,-7.287407517E-1
4.994603078E1,2.327938795E0,1.119835734E0,-6.584933400E-1
4.999683666E1,1.848729253E0,9.425373077E-1,-4.721849263E-1
5.004764348E1,5.931326747E-1,1.441599578E-1,-1.296523362E-1
5.009845098E1,-7.547017932E-1,-4.453076422E-1,2.950392365E-1
5.014925776E1,-1.651272893E0,-6.282563806E-1,5.987830162E-1
5.020006364E1,-2.135522127E0,-8.452599049E-1,7.006418109E-1
5.025087041E1,-2.518676043E0,-5.329642296E-1,8.218950033E-1
5.030167796E1,-2.446595907E0,6.016845629E-2,9.996515512E-1
5.035248473E1,-2.337559700E0,2.047865391E-1,1.134648800E0
5.040329062E1,-2.252346516E0,-4.230117425E-2,7.041541934E-1
5.045409744E1,-1.648982167E0,-4.016320780E-2,4.111002088E-1
5.050490499E1,-6.878139973E-1,-2.124221325E-1,-2.851129472E-1
5.055571171E1,5.042544007E-1,2.712161839E-1,-1.325538605E-1
5.060651765E1,1.048366666E0,-8.658760041E-2,-3.826957941E-1
5.065732447E1,1.307518601E0,-1.284306347E-1,-3.067980409E-1
5.070813197E1,1.437476277E0,-2.571666837E-1,-2.026485801E-1
5.075893874E1,1.818034172E0,-3.374931216E-1,-4.472928941E-1
5.080974468E1,2.168813229E0,1.302631795E-1,-7.744016051E-1
5.086055151E1,2.640998125E0,8.069292307E-1,-7.531746626E-1
5.091135906E1,2.479887247E0,1.051878929E0,-4.743228853E-1
5.096216583E1,2.117654800E0,1.024543524E0,-5.737382770E-1
5.101297171E1,1.058140159E0,1.921114624E-1,-5.415160656E-1
5.106377854E1,9.437590092E-2,-1.863084137E-1,-3.805578351E-1
5.111458614E1,-9.964445829E-1,-3.970507085E-1,-3.420744836E-2
5.116539291E1,-1.940967202E0,-6.905628443E-1,3.118375242E-1
5.121619880E1,-2.427201509E0,-8.577822447E-1,5.387672782E-1
5.126700567E1,-2.607248783E0,-3.903313875E-1,9.035958052E-1
5.131781322E1,-2.559144497E0,3.069507480E-1,1.322484374E0
5.136861999E1,-2.553799629E0,1.310267299E-1,1.174964666E0
5.141942593E1,-2.169271231E0,3.787253052E-2,4.466820657E-1
5.147023281E1,-1.204132676E0,-1.453816444E-1,1.421747059E-1
5.152104036E1,-9.559759498E-2,1.209477559E-1,-2.484621257E-1
5.157184718E1,8.000571728E-1,-9.926267900E-3,-4.301891923E-1
5.162265317E1,1.372726560E0,-1.197260618E-1,-8.735115826E-2
5.167345999E1,1.581178188E0,-3.251234591E-1,-1.803526580E-1
5.172426760E1,1.679219127E0,-5.412106514E-1,-5.607577562E-1
5.177507442E1,1.843995214E0,2.367033064E-2,-7.792884111E-1
5.182588041E1,2.052141428E0,4.706578255E-1,-8.119687438E-1
5.187668729E1,2.239518881E0,6.649072170E-1,-7.351546884E-1
5.192749489E1,2.239824295E0,9.961391687E-1,-6.190937161E-1
5.197830171E1,2.003731728E0,8.437327743E-1,-4.998257756E-1
5.202910770E1,9.356653094E-1,2.745758295E-1,-1.924168915E-1
5.207991463E1,-1.501157135E-1,-2.446443290E-1,2.980934680E-1
5.213072223E1,-1.455496311E0,-4.738647640E-1,5.192201734E-1
5.218152911E1,-2.156138182E0,-7.284353375E-1,7.197307944E-1
5.223233510E1,-2.694599867E0,-4.311054647E-1,7.214106321E-1
5.228314203E1,-2.866248131E0,1.421747059E-1,8.484668136E-1
5.233394968E1,-3.028122663E0,3.981196880E-1,7.759287357E-1
5.238475656E1,-2.598696947E0,3.468085229E-1,2.412846684E-1
5.243556260E1,-1.938065648E0,-1.884463727E-1,-3.750602305E-1
5.248636952E1,-3.753656447E-1,-4.833329022E-1,2.603736520E-1
5.253717718E1,5.926745534E-1,4.703523964E-2,-2.064663768E-1
5.258798411E1,1.232537031E0,-3.556658030E-1,-1.502684206E-1
5.263879015E1,1.526812673E0,-3.226800561E-1,-7.101099193E-2
5.268959708E1,1.669750929E0,-1.437018216E-1,-6.154286116E-2
5.274040479E1,1.481762767E0,-2.264716178E-1,-7.666133046E-1
5.279121171E1,2.024653196E0,2.622061968E-1,-9.596410394E-1
5.284201781E1,2.308849812E0,7.137750387E-1,-7.172874212E-1
5.289282479E1,2.497448921E0,9.524635673E-1,-4.013266563E-1
5.294363249E1,2.194468737E0,9.118422270E-1,-4.147652984E-1
5.299443942E1,1.409530044E0,3.261924386E-1,-4.172086716E-1
5.304524552E1,9.071081877E-2,-1.546970755E-1,-1.615691036E-1
5.309605249E1,-1.068830013E0,-4.785988331E-1,1.252236869E-2
5.314686020E1,-1.853005171E0,-6.442911625E-1,4.031592011E-1
5.319766718E1,-2.522646427E0,-7.348492742E-1,3.371876776E-1
5.324847328E1,-2.821503401E0,-4.027010500E-1,7.131641507E-1
5.329928031E1,-2.607707024E0,1.537808031E-1,9.830059409E-1
5.335008802E1,-2.448123217E0,3.167243004E-1,8.973346353E-1
5.340089499E1,-2.162857533E0,-3.210002482E-1,4.851654470E-1
5.345170114E1,-1.493368864E0,1.572931744E-2,-1.276670843E-1
5.350250812E1,-2.040229887E-1,-2.229592577E-2,-4.379774928E-1
5.355331588E1,7.814263701E-1,3.512371704E-2,-3.581092060E-1
5.360412286E1,1.147323847E0,-5.357130170E-1,-3.063398898E-1
5.365492901E1,1.411820769E0,-3.536805511E-1,-1.247655526E-1
5.370573604E1,1.488940239E0,-4.479037523E-1,-2.281514555E-1
5.375654385E1,1.780314326E0,-3.831539452E-1,-7.062921524E-1
5.380735083E1,2.200577259E0,3.425326049E-1,-7.246175408E-1
5.385815697E1,2.458507538E0,2.951919436E-1,-5.618267655E-1
5.390896400E1,2.501114130E0,9.894198179E-1,-5.819846988E-1
5.395977182E1,2.248681545E0,1.290262103E0,-6.864396334E-1
5.401057880E1,1.016602516E0,3.523061574E-1,-2.544178963E-1
5.406138499E1,-5.680879354E-1,-5.265503526E-1,2.816005945E-1
5.411219203E1,-1.575680494E0,-6.139014959E-1,5.851916671E-1
5.416299984E1,-2.227759838E0,-5.205945969E-1,7.463026643E-1
5.421380682E1,-2.446595907E0,-3.121429384E-1,9.860602021E-1
5.426461302E1,-2.416053534E0,-6.016845629E-2,1.097234368E0
5.431542005E1,-2.424147367E0,3.790307343E-1,1.061194420E0
5.436622786E1,-2.348096848E0,3.393256664E-1,8.655705452E-1
5.441703489E1,-1.756338596E0,-2.293731421E-1,1.951656938E-1
5.446784109E1,-8.289197087E-1,-1.233911440E-1,-2.634278834E-1
5.451864812E1,1.768402755E-1,3.936910629E-1,-3.016058207E-1
5.456945593E1,8.098307252E-1,-6.139015034E-2,-2.738122940E-1
5.462026296E1,1.354706526E0,2.199050039E-2,-3.665083647E-2
5.467106916E1,1.727934241E0,-5.896202922E-1,-2.817533016E-1
5.472187624E1,1.613705754E0,-6.108472589E-3,-7.818844914E-1
5.477268406E1,1.664711475E0,7.459971905E-1,-9.254335761E-1
5.482349109E1,1.975938201E0,6.410841942E-1,-6.951441765E-1
5.487429729E1,2.273878813E0,1.175117373E0,-5.583143830E-1
5.492510437E1,2.556701183E0,7.466080785E-1,-4.518742561E-1
5.497591218E1,1.688076377E0,1.879882365E-1,-5.464028716E-1
5.502671921E1,8.095253110E-1,-9.651386738E-2,-3.782671690E-1
5.507752546E1,-5.825955868E-1,-4.121691883E-1,-1.498102844E-1
5.512833255E1,-1.812231064E0,-7.910472155E-1,2.838912606E-1
5.517914036E1,-2.356037855E0,-8.186880350E-1,5.743491650E-1
5.522994739E1,-2.402615070E0,-4.799732268E-1,5.955760479E-1
5.528075364E1,-2.708343983E0,-2.240282297E-1,1.114796281E0
5.533156072E1,-2.434379101E0,2.009687424E-1,1.192679286E0
5.538236859E1,-2.267770529E0,2.425063550E-1,8.211314082E-1
5.543317562E1,-1.856822968E0,-5.068505406E-1,2.367033064E-1
5.548398182E1,-6.456655264E-1,-2.521272004E-1,1.644706279E-1
5.553478895E1,3.959817290E-1,1.322484314E-1,-2.455606014E-1
5.558559677E1,6.881194115E-1,-2.264716178E-1,-2.353289127E-1
5.563640385E1,1.370741248E0,-4.530959427E-1,-2.779355086E-2
5.568721005E1,1.361578584E0,-5.039489828E-3,-2.473931462E-1
5.573801718E1,1.627907991E0,-1.840177327E-1,-6.255075932E-1
5.578882499E1,1.932568073E0,3.144336343E-1,-6.094728708E-1
5.583963208E1,2.529976606E0,5.879405141E-1,-6.737645268E-1
5.589043828E1,2.226843596E0,1.380514801E-1,-5.468609929E-1
5.594124541E1,2.303046942E0,1.305227876E0,-7.316423059E-1
5.599205328E1,1.951504230E0,8.357917666E-1,-5.774033666E-1
5.604286031E1,5.167768002E-1,-1.612636745E-1,-9.162709117E-3
5.609366656E1,-5.184566379E-1,-6.694886088E-1,4.596625641E-2
5.614447364E1,-1.843231559E0,-7.447755337E-1,2.166980654E-1
5.619528151E1,-2.483705044E0,-6.931589246E-1,4.782933891E-1
5.624608859E1,-2.699028730E0,-5.263976455E-1,8.498412371E-1
5.629689479E1,-2.529671192E0,2.292204350E-1,9.342908859E-1
5.634770192E1,-2.289761066E0,2.351761907E-1,9.715525508E-1
5.639850979E1,-2.146669865E0,1.487413049E-1,4.995203316E-1
5.644931682E1,-1.714037418E0,-6.429167390E-1,4.584408700E-1
5.650012307E1,-6.998782754E-1,1.146865711E-1,-4.595098495E-1
5.655093020E1,3.631486893E-1,1.061347127E-1,-3.255815804E-1
5.660173802E1,8.886300325E-1,-4.295783341E-1,-1.950129867E-1
5.665254510E1,1.380514860E0,-4.288147688E-1,-1.606528312E-1
5.670335135E1,1.588202834E0,-4.992149174E-1,-2.619007528E-1
5.675415848E1,1.722589254E0,-9.269607067E-2,-7.024743557E-1
5.680496630E1,1.988613248E0,8.131904006E-1,-6.855233312E-1
5.685577338E1,2.238602400E0,4.042281806E-1,-7.182036638E-1
5.690657963E1,2.456675053E0,8.670976758E-1,-5.505260825E-1
5.695738676E1,2.484926701E0,1.493979692E0,-3.565820754E-1
5.700819463E1,1.672194362E0,6.420004964E-1,-3.625378609E-1
5.705900171E1,1.808107942E-1,-4.176668227E-1,9.345962852E-2
5.710980791E1,-1.402810693E0,-5.848862529E-1,3.900259733E-1
5.716061505E1,-2.140408754E0,-5.357130170E-1,3.523061574E-1
5.721142291E1,-2.109408379E0,-7.466080785E-1,6.673506498E-1
5.726222999E1,-2.299992561E0,-2.084516287E-1,1.011868477E0
5.731303624E1,-2.229897976E0,7.713474035E-1,1.088377118E0
5.736384338E1,-2.497296333E0,-2.619007528E-1,1.004843712E0
5.741465124E1,-2.315874577E0,3.727695346E-1,7.024743408E-2
5.746545833E1,-1.437476277E0,9.269607067E-2,-2.312056869E-1
5.751626458E1,-2.695363462E-1,-2.206685692E-1,-3.761292100E-1
5.756707171E1,6.239804626E-1,-2.344126403E-1,-3.017585576E-1
5.761787958E1,1.082879424E0,-2.580829561E-1,-4.384356141E-1
5.766868666E1,1.536738992E0,-2.182251811E-1,-1.001789495E-1
5.771949291E1,1.363258362E0,-2.718270384E-2,-6.905628443E-1
5.777030005E1,1.721214890E0,3.494046330E-1,-8.877137899E-1
5.782110791E1,1.904774427E0,6.013791561E-1,-5.798467398E-1
5.787191494E1,2.428270578E0,7.872294188E-1,-7.350019813E-1
5.792272119E1,2.462936163E0,8.669449687E-1,-4.738647640E-1
5.797352833E1,1.996096134E0,4.918847680E-1,-3.252761662E-1
5.802433619E1,9.301676750E-1,1.939439960E-2,-3.968980014E-1
5.807514322E1,-2.527380586E-1,-1.088835225E-1,-1.189625040E-1
5.812594947E1,-1.385707021E0,-6.151232123E-1,9.743013978E-2
5.817675661E1,-1.930735469E0,-9.524635673E-1,5.060869455E-1
5.822756442E1,-2.354052544E0,-5.948125124E-1,5.861079693E-1
5.827837150E1,-2.545706034E0,-7.131642103E-2,9.246700406E-1
5.832917770E1,-2.491951466E0,2.153236568E-1,1.271173120E0
5.837998479E1,-2.620076656E0,6.184828654E-2,1.107924223E0
5.843079265E1,-1.879424334E0,-1.062874198E-1,1.068982761E-3
5.848159968E1,-8.719844818E-1,-5.573981255E-2,-7.864658535E-2
5.853240588E1,2.484621257E-1,-1.430909634E-1,-1.317902952E-1
5.858321296E1,8.066238165E-1,-8.887827396E-2,-2.649549842E-1
5.863402078E1,1.139688253E0,-1.672194302E-1,1.740914769E-2
5.868482781E1,1.335159421E0,-2.583884001E-1,-1.415638477E-1
5.873563400E1,1.612636805E0,-6.468872428E-1,-6.736118197E-1
5.878644109E1,1.907065153E0,1.464506239E-1,-8.797727823E-1
5.883724890E1,2.258455038E0,5.842754245E-1,-6.053496599E-1
5.888805588E1,2.609386683E0,8.270871639E-1,-6.102364063E-1
5.893886208E1,2.475153208E0,1.077381849E0,-5.251759291E-1
5.898966916E1,1.683189631E0,6.302416325E-1,-5.796940327E-1
5.904047697E1,5.263976455E-1,-1.751604527E-1,-2.605263591E-1
5.909128395E1,-7.507312894E-1,-5.914528370E-1,1.305686086E-1
5.914209015E1,-1.723505497E0,-6.936170459E-1,4.327852726E-1
5.919289718E1,-2.192483425E0,-7.580614686E-1,4.659237564E-1
5.924370499E1,-2.425063610E0,-6.471926570E-1,9.298622608E-1
5.929451202E1,-2.532572746E0,7.742489129E-2,1.282015681E0
5.934531817E1,-2.275558710E0,5.008947253E-1,1.296828747E0
5.939612526E1,-2.166064262E0,-7.207997888E-2,7.853968740E-1
5.944693302E1,-1.710983157E0,2.800734639E-1,4.161396921E-1
5.949774005E1,-8.921424150E-1,-2.417428046E-1,-5.780141950E-1
5.954854619E1,3.669664860E-1,-2.611372061E-2,-1.634016484E-1
5.959935328E1,1.119988441E0,9.620844573E-2,-1.808107942E-1
5.965016109E1,1.174811959E0,-6.444438547E-2,-4.176668227E-1
5.970096807E1,1.305380583E0,-1.745496094E-1,-1.079672500E-1
5.975177426E1,1.801083088E0,-5.674771070E-1,-3.402419090E-1
5.980258130E1,1.909050345E0,-1.575985998E-1,-1.167329073E0
5.985338911E1,2.129413605E0,5.978667736E-1,-6.986565590E-1
5.990419609E1,2.342599154E0,1.010494113E0,-4.717268050E-1
5.995500229E1,2.309002638E0,1.453511000E0,-4.214846194E-1
6.000580937E1,1.569877505E0,5.764871240E-1,-2.880144715E-1
6.005661718E1,3.177932799E-1,-1.655396074E-1,7.330167294E-2
6.010742416E1,-7.542436719E-1,-2.484621257E-1,1.901262105E-1
6.015823036E1,-1.737707734E0,-4.915793240E-1,3.961344361E-1
6.020903633E1,-2.413610220E0,-5.094466209E-1,4.624113739E-1
6.025984414E1,-2.830818892E0,-2.886253297E-1,6.116108298E-1
6.031065118E1,-2.550134659E0,3.133646548E-1,7.105680704E-1
6.036145732E1,-2.559297323E0,2.218902707E-1,8.649597168E-1
6.041226440E1,-2.129413605E0,1.252236813E-1,3.019112647E-1
6.046307222E1,-1.279877663E0,-4.454603493E-1,-1.134648770E-1
6.051387930E1,-3.817795217E-2,-3.155026138E-1,-1.543916464E-1
6.056468545E1,1.031720996E0,2.580829710E-2,-3.939964771E-1
6.061549258E1,9.546015263E-1,-4.321744442E-1,-2.994678617E-1
6.066630039E1,1.126402378E0,-2.447970361E-1,-1.192679256E-1
6.071710742E1,1.136633992E0,-1.905843467E-1,-5.115845799E-1
6.076791362E1,1.525591016E0,-2.017323077E-1,-1.015838981E0
6.081872076E1,2.192636251E0,5.920637250E-1,-9.523108602E-1
6.086952857E1,3.358590841E0,7.734853625E-1,-8.312104344E-1
6.092033565E1,2.887933016E0,1.240478039E0,-3.927747905E-1
6.097114185E1,1.563768983E0,7.849387527E-1,-2.499892414E-1
6.102194894E1,2.641914412E-2,-2.519744933E-1,1.357607991E-1
6.107275841E1,-6.583406329E-1,-3.756710589E-1,2.822114229E-1
6.112356550E1,-1.486496806E0,-1.536280811E-1,2.646495700E-1
6.117437170E1,-2.220582485E0,-5.074613690E-1,5.871769190E-1
6.122517883E1,-2.743467808E0,-8.993198872E-1,8.058602214E-1
6.127598670E1,-2.864720821E0,6.077930331E-2,1.415027618E0
6.132679378E1,-2.993609667E0,-4.077405483E-2,1.594158649E0
6.137759998E1,-2.021904469E0,1.053406119E0,3.356605768E-1
6.142840711E1,-1.429840684E0,-3.106158376E-1,7.040014863E-2
6.147921498E1,-4.575245976E-1,-5.247178078E-1,2.322746664E-1
6.153002206E1,1.220014691E0,5.906893015E-1,-6.456655264E-1
6.158082831E1,1.451983929E0,-6.398624927E-2,-9.542961121E-1
6.163163544E1,1.606222868E0,-4.401154518E-1,4.123218823E-3
6.168244336E1,1.346001983E0,2.860292196E-1,9.987352788E-2
6.173325044E1,1.493826985E0,-1.779092699E-1,-6.172611713E-1
6.178405670E1,1.929819226E0,9.284878522E-2,-7.905890942E-1
6.183486383E1,2.628323078E0,6.041279435E-1,-6.685723066E-1
6.188567175E1,2.927790880E0,6.768187881E-1,-6.120689511E-1
6.193647883E1,2.325190067E0,1.227039456E0,-6.233696342E-1
6.198728508E1,1.220778227E0,4.559974670E-1,-6.587987542E-1
6.203809227E1,-3.721587062E-1,-2.867927849E-1,-2.985515893E-1
6.208890013E1,-1.502836943E0,-6.146650314E-1,2.231119573E-1
6.213970727E1,-2.383373260E0,-8.524373770E-1,3.538332880E-1
6.219051352E1,-2.948254347E0,-7.398887277E-1,4.324798584E-1
6.224132071E1,-3.261008024E0,-2.240282297E-1,7.583668828E-1
6.229212862E1,-2.965816259E0,3.458922505E-1,9.029849768E-1
6.234293570E1,-2.376195908E0,-1.630962193E-1,6.788040400E-1
6.239374201E1,-1.823684454E0,-4.153761268E-2,9.575030953E-2
6.244454920E1,-5.277720094E-1,-4.825693369E-1,1.878355294E-1
6.249535706E1,6.277982593E-1,-1.032331884E-1,-1.795890927E-1
6.254616420E1,1.214669824E0,-3.330644667E-1,-1.009425074E-1
6.259697050E1,1.518566251E0,-2.854183912E-1,-5.726693198E-2
6.264777768E1,1.451983929E0,-3.602471650E-1,-9.101624042E-2
6.269858560E1,1.740151167E0,-5.080721974E-1,-3.500154912E-1
6.274939274E1,1.947228312E0,-1.152974218E-1,-1.006523609E0
6.280019904E1,2.272351742E0,5.418215394E-1,-9.556705356E-1
6.285100623E1,2.455453157E0,9.075663090E-1,-6.164975762E-1
6.290181414E1,2.433310032E0,1.436865449E0,-5.021164417E-1
6.295262128E1,1.737249613E0,5.228852630E-1,-3.374931216E-1
6.300342758E1,2.544178963E-1,-4.085040987E-1,-9.009997360E-3
6.305423477E1,-1.022558331E0,-5.137225389E-1,3.796415627E-1
6.310504268E1,-2.006480455E0,-6.503996253E-1,4.882196784E-1
6.315584982E1,-2.447359562E0,-6.994200945E-1,7.545490861E-1
6.320665617E1,-2.617480516E0,-1.650814712E-1,8.405258060E-1
6.325746336E1,-2.474694967E0,3.749074936E-1,1.112810969E0
6.330827133E1,-2.547996521E0,1.785201132E-1,1.274532795E0
6.335907847E1,-2.095664263E0,2.379250079E-1,4.469874799E-1
6.340988477E1,-1.082421303E0,-2.426590770E-1,9.743013978E-2
6.346069201E1,-1.583621502E-1,3.512371778E-1,-1.977618039E-1
6.351149998E1,7.127060294E-1,1.195733473E-1,-1.649287641E-1
6.356230711E1,1.096012712E0,1.527118147E-3,-5.760289431E-1
6.361311347E1,1.218334913E0,-1.966928244E-1,-3.382566571E-1
6.366392070E1,1.255443811E0,1.670667231E-1,-1.534753740E-1
6.371472862E1,1.602710485E0,2.460187376E-1,-8.481613994E-1
6.376553581E1,2.393452168E0,1.014006436E-1,-7.745543122E-1
6.381634216E1,2.356037855E0,2.646495700E-1,-8.758022785E-1
6.386714940E1,2.522341013E0,8.663341403E-1,-6.050441861E-1
6.391795737E1,2.081767559E0,8.790091872E-1,-5.625903010E-1
6.396876456E1,8.744278550E-1,8.903098851E-2,-2.751866877E-1
6.401957091E1,-5.874823332E-1,-5.557183027E-1,-3.571929336E-1
6.407037815E1,-1.403574347E0,-7.446228266E-1,1.653869003E-1
6.412118612E1,-2.191872597E0,-7.426375747E-1,7.623373866E-1
6.417199331E1,-2.502641201E0,-1.453816444E-1,8.093726039E-1
6.422279966E1,-2.422009468E0,2.585411072E-1,1.114338160E0
6.427360690E1,-2.526922464E0,5.980194807E-1,1.162595034E0
6.432441492E1,-2.499892473E0,3.478775024E-1,4.995203316E-1
6.437522211E1,-1.867512822E0,-5.650337320E-3,1.348445266E-1
6.442602847E1,-7.450809479E-1,3.084778599E-2,-4.091149569E-1
6.447683576E1,5.427377820E-1,4.433223903E-1,-6.760551929E-1
6.452764373E1,8.646543026E-1,-2.825168520E-2,-4.969242513E-1
6.457845091E1,1.237576604E0,2.275406010E-2,-2.909159958E-1
6.462925732E1,1.433963895E0,-1.863084175E-2,-2.151709497E-1
6.468006456E1,1.607139111E0,-2.014268786E-1,-6.850652099E-1
6.473087258E1,2.002357244E0,3.965925872E-1,-7.911999226E-1
6.478167977E1,2.421551228E0,5.306735635E-1,-7.736380696E-1
6.483248612E1,2.740108013E0,1.078145385E0,-6.613948941E-1
6.488329341E1,2.774773598E0,8.590039611E-1,-7.214106321E-1
6.493410144E1,1.406628489E0,-1.142284349E-1,-4.263713956E-1
6.498490862E1,-4.027010500E-1,-7.658497691E-1,-2.918322682E-1
6.503571503E1,-1.699071646E0,-8.831323981E-1,2.160872221E-1
6.508652227E1,-2.296022177E0,-1.057682037E0,7.786775231E-1
6.513733029E1,-2.488897085E0,-6.989619732E-1,6.372663975E-1
6.518813753E1,-2.583578587E0,-3.817795515E-1,9.639169574E-1
6.523894388E1,-2.470113516E0,-1.133121699E-1,1.349208832E0
6.528975117E1,-2.190498352E0,9.376505762E-2,1.265980959E0
6.534055920E1,-1.775580287E0,-2.452551723E-1,5.858024955E-1
6.539136644E1,-1.010494113E0,-4.121691883E-1,1.557660550E-1
6.544217279E1,-1.020114943E-1,1.876828223E-1,3.396310806E-1
6.549298008E1,4.701996744E-1,8.215895295E-2,-1.177408099E-1
6.554378810E1,1.016449809E0,-1.452289373E-1,-1.130067408E-1
6.559459534E1,1.316833973E0,-1.186570823E-1,-2.478512824E-1
6.564540175E1,1.921725512E0,-2.736595869E-1,-3.269560039E-1
6.569620899E1,1.997623205E0,-1.522536725E-1,-9.061918855E-1
6.574701706E1,2.667111874E0,8.719844371E-2,-1.057529330E0
6.579782425E1,2.609386683E0,6.986565590E-1,-8.463288546E-1
6.584863065E1,2.094442606E0,8.425110579E-1,-2.031067163E-1
6.589943794E1,1.127013206E0,8.246437646E-3,-2.380777150E-1
6.595024597E1,7.240067124E-1,-2.924431264E-1,-3.248180151E-1
6.600105326E1,-3.052709103E-1,1.169772521E-1,1.913478971E-1
6.605185961E1,-1.421746969E0,-7.070556879E-1,7.026270628E-1
6.610266690E1,-1.871941447E0,-9.506310225E-1,9.164236188E-1
6.615347492E1,-2.668028116E0,-3.619270027E-1,5.564818382E-1
6.620428222E1,-3.158232927E0,-1.328592747E-1,1.398076653E0
6.625508857E1,-2.426132679E0,6.583406329E-1,1.298050404E0
6.630589586E1,-2.401240587E0,-3.344388604E-1,4.141544402E-1
6.635670388E1,-1.715869904E0,-9.622371197E-1,5.934380889E-1
6.640751117E1,6.062658876E-2,-9.752176404E-1,1.766875684E-1
6.645831758E1,1.015838981E0,3.695625961E-1,-1.837123185E-1
6.650912487E1,1.416707516E0,4.153761268E-2,-4.002576768E-1
6.655993289E1,1.305685997E0,8.099834919E-1,-7.101099193E-2
6.661074013E1,1.265522838E0,8.872556686E-2,-4.294256270E-1
6.666154649E1,2.009840250E0,-1.821851879E-1,-6.490252018E-1
6.671235378E1,2.304726601E0,-5.558710173E-2,-6.794148684E-1
6.676316180E1,2.370698214E0,9.584193230E-1,-7.357655168E-1
6.681396904E1,2.310682535E0,1.337144613E0,-6.016845703E-1
6.686477544E1,2.067870617E0,1.256665468E0,-5.859552622E-1
6.691558274E1,1.170536041E0,2.764083743E-1,-4.552339315E-1
6.696639076E1,-3.510844707E-1,-9.042066336E-1,-1.424801201E-1
6.701719800E1,-9.790354371E-1,-9.066500664E-1,2.855710872E-2
6.706800435E1,-1.939745426E0,-5.919110179E-1,3.142809272E-1
6.711881164E1,-2.707885981E0,-7.953231335E-1,4.005630910E-1
6.716961966E1,-2.705289841E0,-5.202891231E-1,6.988092661E-1
6.722042690E1,-2.329924107E0,1.522536725E-1,1.064401388E0
6.727123326E1,-2.022667885E0,1.339282542E-1,8.432746530E-1
6.732204055E1,-1.648065925E0,-2.006633282E-1,5.095993280E-1
6.737284857E1,-1.076007485E0,-3.775036037E-1,2.806843221E-1
6.742365581E1,-2.762556672E-1,3.868190348E-1,-1.154501289E-1
6.747446216E1,5.312843919E-1,1.979145110E-1,-1.569877416E-1
6.752526946E1,1.161678791E0,-3.524588645E-1,6.917845458E-2
6.757607748E1,1.474279881E0,-2.903051674E-1,-5.176930502E-2
6.762688466E1,1.416707516E0,-2.373141646E-1,-4.227063060E-1
6.767769107E1,1.626533508E0,1.253764033E-1,-4.297310412E-1
6.772849831E1,2.151404142E0,3.255815804E-1,-6.067240238E-1
6.777930633E1,2.316485405E0,4.743228853E-1,-7.684458494E-1
6.783011352E1,2.351456642E0,7.308787704E-1,-4.815003574E-1
6.788091992E1,2.082836390E0,1.202300072E0,-5.546492934E-1
6.793172716E1,1.066386580E0,4.019374847E-1,-3.811686933E-1
6.798253518E1,-4.585935771E-1,-4.155288339E-1,1.027750522E-1
6.803334237E1,-1.449540496E0,-6.336013079E-1,-2.718270384E-2
6.808414878E1,-1.862473249E0,-5.767925382E-1,3.229855001E-1
6.813495602E1,-2.577928066E0,-4.274403751E-1,7.206470370E-1
6.818576404E1,-2.537459612E0,1.339282542E-1,9.483403563E-1
6.823657123E1,-2.562962294E0,4.152234197E-1,1.046992183E0
6.828737758E1,-2.551661730E0,3.857500553E-1,3.999522328E-1
6.833818487E1,-2.092915535E0,5.205945969E-1,-2.519744933E-1
6.838899284E1,-1.349056125E0,3.038965166E-2,-6.041279435E-1
6.843980008E1,-1.531699449E-1,4.734066315E-3,-1.185043678E-1
6.849060644E1,1.021031141E0,-3.310792148E-1,-4.718795046E-2
6.854141367E1,2.261662006E0,-8.597674966E-1,-2.805316150E-1
6.859222170E1,1.611262321E0,-6.148177385E-1,-5.858024955E-1
6.864302888E1,1.460077643E0,6.368082762E-2,-2.541124523E-1
6.869383529E1,1.887976170E0,1.324011385E-1,-7.944068313E-1
6.874464253E1,2.049392462E0,2.304421216E-1,-6.913263798E-1
6.879545050E1,2.334658146E0,8.455653191E-1,-6.358919740E-1
6.884625774E1,2.337101698E0,1.125333309E0,-2.912214398E-1
6.889706409E1,1.747939467E0,6.155813336E-1,-2.634278834E-1
6.894787133E1,6.352811456E-1,-5.955760926E-2,-3.390202299E-2
6.899867935E1,-5.361711979E-1,-5.409052372E-1,2.794626169E-2
6.904948654E1,-1.564990640E0,-7.157602906E-1,1.780619770E-1
6.910029289E1,-2.409028769E0,-8.263236284E-1,4.167505503E-1
