date_time,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2),acc_magnitude,gyr_magnitude,lin_acc_magnitude,filtered_acc_magnitude,average_acc_Acceleration x (m/s^2),average_acc_Acceleration y (m/s^2),average_acc_Acceleration z (m/s^2),average_gyr_Gyroscope x (rad/s),average_gyr_Gyroscope y (rad/s),average_gyr_Gyroscope z (rad/s),average_lin_acc_Linear Acceleration x (m/s^2),average_lin_acc_Linear Acceleration y (m/s^2),average_lin_acc_Linear Acceleration z (m/s^2),average_acc_magnitude,average_gyr_magnitude,average_lin_acc_magnitude,average_filtered_acc_magnitude,activity
1970-01-01 00:00:01.000,8.838338852,-1.21331065875,4.217648983,-0.4182012975,-1.9756327865,-0.21211670709999994,-0.3133840561,2.2340074185,1.65241134145,9.867974430510548,2.0305198176219275,2.7963300867178233,10.245313976605358,3.0329978229000005,1.6737250603304543,8.06757825068182,-0.869193999509318,-1.3278014638895457,0.15434999932590915,0.34824404418149996,0.2948576868140001,0.390752160499,10.036168667471946,1.690709516096515,1.4370430597319617,9.894572543719361,cycling
1970-01-01 00:00:01.100,7.704739570499999,-2.132603168,2.895016313,-0.874427855,-0.2309002727,0.22746425122,-1.30284047115,0.91745614985,1.0956686138,8.502477731457358,0.9325658127531326,1.9338068133684794,10.20895959971063,3.4223096352,1.3565310413029164,7.636531422541668,-0.8696301541335415,-1.2363930312904168,0.16044285365041672,0.19814545187863633,0.3514575470900001,0.4548354744354546,9.90836108947073,1.6275308741512333,1.4822034009716452,9.920771465051967,cycling
1970-01-01 00:00:01.200,9.5937235365,-4.319493532,2.2941187025,-0.33924929424,1.101739347,1.07440397145,0.0058331489500000324,-0.5597151518,-0.47638845445,10.768497401631492,1.5758374174507523,0.7350245140908088,10.161511542378035,3.8970337814538465,0.9199137664334613,7.225576597923078,-0.828831626449423,-1.0565366944988464,0.23074755501961544,0.18211942663458328,0.27552648884916675,0.37723348036166665,9.974525421175404,1.6235544544050424,1.4199384937315755,9.939289932538587,cycling
1970-01-01 00:00:01.300,7.832755089,-6.0396339889999995,3.679114461,0.3820849508,0.65093410015,1.774816692,-0.043969630999999836,-1.1452333925,0.0031840801000000423,10.552967081464756,1.9286467801460565,1.146081580915346,10.115734511517733,4.178156731992858,0.42280321247392844,6.972257873857144,-0.7423375852173214,-0.9345744948810716,0.3410382076610715,0.16472796066269227,0.16623726720692314,0.3484604495723077,10.015842682624642,1.6453467633865435,1.3988725773610964,9.951893116751382,cycling
1970-01-01 00:00:01.400,7.431957483,-5.550002575,2.0868403915,-0.2577011883,-0.6420004666000001,1.4315969346500002,-1.6644315719999998,1.3559081553,-3.687107086,9.507440424805312,1.5899824794208037,4.266565134521077,10.071104157270126,4.39507678206,0.02461615997566658,6.646563375033335,-0.7100284920894999,-0.9150695596623335,0.41374212279366673,0.034073708329642835,0.2512137592135715,0.06020562560285717,9.981949198770021,1.6416558111221609,1.6037077600153806,9.959840519452632,cycling
1970-01-01 00:00:01.500,6.387939214499999,-5.140680313000001,3.3750762940000003,0.26785653084999994,-0.9571213125,1.706020057,-0.420820713,2.178544283,0.8034684656500001,8.866989425894984,1.9744196015150888,2.359810763763861,10.015614561687208,4.5196306840875,-0.2982148695853126,6.442095432468751,-0.6489106781557812,-0.9176977942146877,0.49450949368156255,0.00374741357433331,0.3797024607993334,0.10975648160600002,9.912264212965331,1.6624535480217189,1.654114626931946,9.963326397092294,cycling
1970-01-01 00:00:01.600,4.8665525915,-9.3004529465,2.7297619585,0.5845044702000001,-0.05512896179999999,1.6017178890000001,0.4970405100950001,-0.95377922065,3.91350352785,10.845891364289505,1.705926397607923,4.058602460566151,9.935062887265712,4.540037855111764,-0.8277582858744119,6.223722875176471,-0.5763568458995587,-0.8669584511314707,0.5596393992885295,0.03457823210687498,0.29635985570875,0.34749067199625006,9.967183457160871,1.665010774467966,1.8043951165340837,9.961663837690729,cycling
1970-01-01 00:00:01.700,5.624329567,-10.1575322155,2.772982359,0.13240114368,-0.4270585773000001,0.19631103799499994,1.17779064175,-3.12937593475,-0.8165732025999999,11.937251566021214,0.4883104698160244,3.441943685185848,9.824402085754334,4.6002762835499995,-1.3460790597425,6.032015068722223,-0.5369814020340278,-0.8425195692519446,0.5394544903277779,0.10182602090941174,0.09484598568176471,0.27901632643176477,10.07663168543089,1.599638535320636,1.900721502925364,9.954038184805375,cycling
1970-01-01 00:00:01.800,5.182554722,-6.7639112474999985,2.7083761689999997,0.03787253051999995,-0.30366744100000004,0.5727456659000001,-0.2567946911,0.5334625246,-0.96660989535,8.94117834982552,0.6493734219220181,1.1335168584182098,9.69416359570156,4.630922517152632,-1.6312281222560525,5.857086705578948,-0.5067259318996052,-0.8141589309228948,0.541206657463158,0.08190264801999997,0.11921357117722223,0.20981486966611118,10.016870983556924,1.5496245819838665,1.8580990226749665,9.940360574852543,cycling
1970-01-01 00:00:01.900,3.5808589455,-8.445766449,2.4065814015000004,0.12873606015,-0.0834570094035,0.37750361115,-0.44339692594999996,0.23366975786049998,0.13129532338,9.48394199374222,0.4074886771835638,0.5181127788637849,9.567452608628916,4.57841933857,-1.97195503859325,5.684561440375001,-0.4749528322971249,-0.7776238348469251,0.5330215051475001,0.05425530202157893,0.1252375810026579,0.20568226196684214,9.99022453406619,1.4925177867438515,1.7875734308954307,9.92171517654136,cycling
1970-01-01 00:00:02.000,4.1051864625,-5.493920803,3.0016463995,0.47829341145000004,0.0923906490449999,0.10300411658500001,0.254088997835,2.8689596651,0.57297360922,7.486361118003909,0.4979060830125413,2.9366289407506168,9.468787364686385,4.555884439709524,-2.1396676940411905,5.556803581285716,-0.4295601540234523,-0.7361945737092144,0.5125444866445239,0.06424698681224998,0.262423685207525,0.22404682932950007,9.87099294282513,1.4451553246614082,1.8450262063881901,9.900147185500648,cycling
1970-01-01 00:00:02.100,3.0732816455000003,-7.97767067,3.7903807164999996,0.446529354895,0.8053258059999999,0.3930038586,-0.16842305659999998,-0.9103732108,0.4310933354,9.351752529208655,1.0011943624826216,1.0212674344965107,9.41149216364787,4.488493403609091,-2.405031465675682,5.476511632886365,-0.3897379036180681,-0.6661254655406137,0.5071108217334092,0.053167460935476175,0.20657621396907147,0.23390618676142863,9.847391105842561,1.4249752809260088,1.8057995982028718,9.877935593598249,cycling
1970-01-01 00:00:02.200,2.7693932055,-10.05464077,4.0585263970000005,-0.7695148289,0.7257628961,2.277009547,-0.06570410724999999,-0.12027406670000003,-0.6030743122,11.190932769682856,2.510708531546743,0.6184508928488814,9.391404475076422,4.4137499167347825,-2.737623174559348,5.414860100891305,-0.40624994384771734,-0.6056085802518913,0.584062940223261,0.04776420783613635,0.1917193830295682,0.19586161862681822,9.90580596079214,1.472181074431258,1.7518292025049633,9.856782066705994,cycling
1970-01-01 00:00:02.300,0.7416255178,-8.306982994,2.5310082584,0.15683503727,0.46386212109999997,0.18172706478,0.5805019140000003,-1.76381540295,-0.2427563664999999,8.715616884383246,0.5222930426306938,1.872687347454886,9.390459875504655,4.260744733445834,-2.9696798337027084,5.2946996074541675,-0.38278806963447914,-0.5610473010288959,0.5672989454131251,0.0709267167997826,0.10669613146523915,0.17679127144739135,9.856214749275102,1.4326024064395677,1.7570839044593078,9.837351975405939,cycling
1970-01-01 00:00:02.400,0.2506481707,-8.613413810499999,3.2935707565000003,0.076661333445,0.3386384584,0.011224318295000004,0.043524518600000006,0.66308927535,-0.3299342394,9.22503822780477,0.34738876043171213,0.7419153409466651,9.387502108152384,4.100340870936,-3.1954291927745997,5.214654453416001,-0.3644100935113,-0.5250598706517401,0.5450559603284001,0.06978495854145833,0.1298791791271042,0.1556777084954167,9.830967688416289,1.3891938605992535,1.7147852143129476,9.819357980715797,cycling
1970-01-01 00:00:02.500,-0.07612166928499994,-9.733853341,3.615555048,0.18249062075,0.17867281661999995,0.15790401769999998,-0.28374605625,-0.34331035614000005,0.0503602028,10.383926698400268,0.3002673489849444,0.4482298239703143,9.369783575296042,3.9397076963121154,-3.4469070446294228,5.153150630130771,-0.3433754506550961,-0.49799322883359615,0.5301655009965386,0.0556437179498,0.11095159771642002,0.1514650082676,9.852235342646441,1.347312071691011,1.6641229986992423,9.802066657430423,cycling
1970-01-01 00:00:02.600,-0.08554340713,-9.089735031,4.235744715,0.09078717233999994,0.050929389895,0.025808297095,-0.026548027999999998,0.2542085647615,0.27988827228,10.028565894430889,0.10724822430004874,0.3790306546292449,9.339077843971854,3.7906243221105558,-3.6559006737542594,5.119172633274076,-0.32729535350712957,-0.4776627614732778,0.5114856045557409,0.05248249695173077,0.11646148106430772,0.15640436457576923,9.858766103823642,1.3013837810469013,1.6146963700811656,9.784918923598624,cycling
1970-01-01 00:00:02.700,1.0899307135000005,-5.6626146435,3.352344513,-0.21524730881999998,0.325581587855,-0.18707197905,-0.6795965134499999,-1.0898222923999998,-0.43793523315,6.670184952072353,0.4328171665381575,1.3569640078275957,9.310037669015342,3.6941709789458925,-3.7275690298166073,5.0560716289785725,-0.3232936376254464,-0.44897546328298216,0.4865371194269644,0.025368459529444446,0.07178430426933337,0.13439178688222223,9.744888205546811,1.2703635448144461,1.605150727034737,9.767958878792077,cycling
1970-01-01 00:00:02.800,0.16331015525,-8.4266240605,4.653441905999999,0.3807105570999999,-0.18363596030999996,-1.461604774,0.04929886759999999,3.848805666,-0.09023237230000004,9.627522258417386,1.5214963718609253,3.8501788677918887,9.302745088130543,3.572417157439138,-3.889605410185,5.042187845427588,-0.2990176309107758,-0.43982582524943103,0.41935981275706913,0.026223116960535718,0.2066779243311429,0.12636949548285714,9.740841103921658,1.2790232974712215,1.6853303034903495,9.751917023941681,cycling
1970-01-01 00:00:02.900,1.482503176,-9.788887499500001,4.6331026555,0.2706053257,-0.4534013867,0.5195255876,0.50373840332,-1.8909931182,1.12205112,10.930954869594816,0.7407475250919245,2.2557938886237805,9.333790391225321,3.502753358057833,-4.0862481464955005,5.028551672430002,-0.28003019902375,-0.44027834396445,0.42269867191850014,0.04268916131775862,0.13434444010593108,0.16070334460413793,9.78051156277743,1.2610807717252448,1.7050014615983988,9.737979469517802,cycling
1970-01-01 00:00:03.000,0.48768717035,-7.8293156625,4.3362431525,0.42873841520000006,-0.024052111434999947,0.41797223689999996,-0.52084183692,1.488194704,-0.145969390865,8.963204069795296,0.5992461293591131,1.5834477443759698,9.40967418051747,3.4054931584543544,-4.206992259915001,5.006219139529034,-0.25716669533911285,-0.4268516913022096,0.4225462062727421,0.023904794709833335,0.17947278223573335,0.1504809200885,9.754146804939296,1.2397312671327891,1.7009496710243177,9.727388976324242,cycling
1970-01-01 00:00:03.100,1.0060323922,-8.6516985895,4.33863616,0.20608459409999996,-0.031916769219999995,0.30328565835,0.4222957194500001,0.05006027220000003,-0.17716097831500002,9.730763247894355,0.368064845704663,0.4606796259398273,9.524070839954344,3.330510009508906,-4.345889332714532,4.985357171418752,-0.2426900925441406,-0.4145099749871406,0.4188193141501564,0.03675611486274194,0.17529818513780646,0.1399118265916129,9.753416068781641,1.2124916914631603,1.6609409598925597,9.721035284562683,cycling
1970-01-01 00:00:03.200,-0.18260228635,-7.847261906,3.7028930185,-0.35108447075000004,-0.01664558798,0.46057881415,-0.625832975115,0.8755009171999999,-0.6908617019500001,8.678956142462932,0.5793705422653346,1.27885052292306,9.658754052429488,3.224052061149545,-4.4519915319050005,4.946494621330304,-0.2459747706715909,-0.40245347841116663,0.4200847535440911,0.016050205800937502,0.19717952051475002,0.11395015382468748,9.720856677075014,1.1933062020935292,1.649000633737263,9.719147974498043,cycling
1970-01-01 00:00:03.300,1.0682457685,-8.748608589,3.7269709110000004,-0.8121214508999999,-0.14965758099999998,0.27625567465,0.8493138103,0.3497743607,0.04557144645,9.569201295661143,0.8707788699428916,0.9196481982263344,9.78762241782694,3.1606459937186764,-4.57836262181956,4.9106262769088245,-0.2626261436194853,-0.395018304957897,0.4158544865177943,0.041300618058484846,0.2018036065809697,0.11187807178303029,9.716396224680487,1.1838201040890988,1.6268990447823863,9.721161928713597,cycling
1970-01-01 00:00:03.400,-0.36939199270000006,-10.4330058075,3.2923742535,-0.90329039095,-0.14813045787,-0.191500615315,-0.33976518735999994,-0.5386400223000001,-0.29085946085000003,10.946405293460922,0.9351730581006936,0.7001233335142267,9.88321678668945,3.0597877655352854,-4.74563814141043,4.864390504811429,-0.2809308364003571,-0.38796436646967136,0.39850148360828586,0.03009280025205882,0.18002585279035294,0.10003285023499997,9.751539340931357,1.1767159027751444,1.5996409356274404,9.725792067512907,cycling
1970-01-01 00:00:03.500,-0.08554339410000003,-9.6931748415,3.325873971,-0.10376768558499996,-0.055663457160000006,-0.4148416519,-0.4990036188,-0.41278123865000005,1.0339419844,10.248238573098208,0.4312305058617622,1.220011880951138,9.92436847607921,2.9724174555454166,-4.883069716412917,4.821653934427778,-0.2760096377665972,-0.3787337856555138,0.3759086187330557,0.014975759707714285,0.16308850732062857,0.12671596835399998,9.765336541824881,1.1560079750831058,1.5887943912081175,9.731308078861971,cycling
1970-01-01 00:00:03.600,1.5889837446,-8.985647199499999,2.199602246,-0.0745997168,0.010918896649999996,-0.17630578579999998,0.46979846065,0.21683216105000006,-0.30267775059999996,9.386425036993234,0.1917500199667501,0.5994502484802209,9.902716568331128,2.9350273552495945,-4.9939501889287845,4.7507876725783795,-0.2705661263891216,-0.3682026320796891,0.36098390509702716,0.02760972362277778,0.1645813865908889,0.11478836504972219,9.755095690342944,1.1299469492691503,1.5613126094656762,9.735940740739517,cycling
1970-01-01 00:00:03.700,1.7973088621000002,-8.79287529,2.5812574625,-0.29061058165,0.20333577693500002,-0.02084516221999995,1.1721996964499999,0.7534413337500001,0.23760032653000002,9.338515144228644,0.35529490446203915,1.4135699087514608,9.826015296930077,2.905087394903552,-5.093921902114869,4.693694772313158,-0.27109361205388155,-0.3531621476319341,0.3509357717465791,0.05854458775324324,0.1804965202978919,0.11810760725189186,9.74413304439257,1.1095613691426474,1.557319563500427,9.738311123797162,cycling
1970-01-01 00:00:03.800,1.3520943525,-9.3100242615,2.4053850170000004,-0.20402298125,-0.209444254615,0.08116633072499996,0.72072041035,0.29530143739000003,0.32013058655000004,9.710334081162662,0.3034472703992093,0.8420952685204445,9.717494803089783,2.8652670604829487,-5.202027090817052,4.635020163202564,-0.26937385228967947,-0.34947707345201273,0.34401860659217964,0.07597026729526316,0.1835177023266316,0.12342400144394734,9.74326640430975,1.0888917768671746,1.5384978715272697,9.737777371984151,cycling
1970-01-01 00:00:03.900,1.8309580090000002,-9.5626168265,2.1145074365000003,-0.28816719355,-0.0087045732635,0.05932853929499996,0.94198921305,0.15008831014999996,0.06815975902999999,9.963292101519254,0.2943398997911448,0.9563032631426438,9.611790293691957,2.839409334195875,-5.311041834209126,4.572007345035,-0.2698436858211875,-0.3409577609472999,0.33690135490975015,0.09817588128897436,0.18266053842466667,0.12200696958717948,9.748767046739989,1.069027979940274,1.5235698046456125,9.734627695026848,cycling
1970-01-01 00:00:04.000,1.4573785065,-9.4178504945,2.2341485619999997,-0.14690876755,0.13866232893499994,0.08406785502999999,0.9221163691500001,0.14537763595000006,0.491122245815,9.78832364836026,0.2188077505439036,1.0548148252765313,9.548162198709198,2.805701265227683,-5.4112078990942685,4.514986399107317,-0.26684527318042683,-0.3292597099745609,0.33073468418097574,0.11877439348550001,0.1817284658628,0.131234851492875,9.749731841901458,1.0482909011745087,1.5118509301613856,9.73007975609227,cycling
1970-01-01 00:00:04.100,0.38838503511999994,-9.433404445499999,2.0439192055,-0.039399648084999996,-0.17325156182999996,0.0569615066049999,-0.3953869939,0.2717838287100001,0.6528792977000001,9.66010186729395,0.18658255325851766,0.8102152194687474,9.56140278039991,2.7481461168917853,-5.506974483532501,4.45615146592619,-0.2614299011543452,-0.32554523025683324,0.32421627519107155,0.10623387184195122,0.18392493812736588,0.1439578867662195,9.747597794886994,1.0277740357479377,1.4947378640469309,9.726063637623405,cycling
1970-01-01 00:00:04.200,0.73310105525,-9.624979496,1.8224335315,-0.2076880634,-0.26044999809999997,0.06658234960999995,0.1176995635,0.04893064499,0.21747857335,9.82338696338308,0.33970831969311654,0.25207999748805787,9.671210059919732,2.7012846038303486,-5.602742041961977,4.394902211637209,-0.2601800909740116,-0.32403138764853484,0.31822478854965125,0.10650686450047621,0.18071078829076193,0.14570837930392858,9.749360333689228,1.011772507467593,1.4651507719860053,9.724787973025645,cycling
1970-01-01 00:00:04.300,0.30329026285,-9.271739006,1.3184452654,-0.47019968925,-0.0543654067449999,0.12980504705999998,-0.13120862845000006,0.42288780215,0.0014414786999999984,9.369921402913537,0.49080820639389744,0.4427774556680029,9.87234135994358,2.6467847324444316,-5.686128336599205,4.324982735586364,-0.26495326366210226,-0.31790261535527264,0.3139425216976137,0.10097859722255814,0.18634281186888377,0.14235333510383721,9.740736721626144,0.9999324097159181,1.4413746483507028,9.728141459091962,cycling
1970-01-01 00:00:04.400,0.6756732911000001,-10.14437151,0.39675989745,-0.5205182284000001,-0.44118444619999997,0.29198499024999996,0.21579392255,-0.008758544919999951,0.31485083695,10.174587271502963,0.742184731853713,0.3818046341347189,10.129568475804138,2.602982255970111,-5.785200407119223,4.237688894738889,-0.27063248510072224,-0.32064221159626655,0.31345457655433345,0.10358803643454545,0.18190869012368188,0.1462737328730682,9.75037784495674,0.9942046835412024,1.417293511663976,9.737062059463344,cycling
1970-01-01 00:00:04.500,1.1054840685,-10.122836113,0.9521938561,-0.7703547478,-0.24899661539999998,0.434999615,0.9262958766,-0.05111646650000001,0.9578705430500001,10.227442453319346,0.9190595285338189,1.333474004769688,10.38172644534507,2.5704279475468477,-5.879496835507935,4.166265089551087,-0.28149601255070655,-0.31908469863547817,0.3160968599988045,0.12187043288266668,0.17673035330982229,0.16430921754366667,9.760748814703753,0.992571093214955,1.415430855955214,9.751076502634685,cycling
1970-01-01 00:00:04.600,1.840529263,-9.232257366,1.0588240177,-0.65185037255,0.19913620175000002,0.42255358395000003,1.8915094884,0.6845049858000001,1.687095046,9.473290470606239,0.8019449272549707,2.6253847174328624,10.556891676441307,2.55489818830117,-5.950832165943937,4.100149322064894,-0.2893758925506915,-0.30805872203153184,0.31836189667861714,0.1603408471330435,0.18776893227700006,0.1974132572927174,9.754632679722954,0.988515217343466,1.4417342007699456,9.768221506332699,cycling
1970-01-01 00:00:04.700,-1.12941224875,-10.7705431,-0.5356931685999999,0.2522799223500001,-0.05589251220000005,0.07185090335,-0.3661057650999999,-1.1165628434,0.2973932624,10.842838090992084,0.26820082858403005,1.2121009722881442,10.596132775463497,2.4781417208626038,-6.051242810403438,4.003569270176041,-0.2780913964069271,-0.30280525932670826,0.313226250984271,0.14913985538340427,0.1600171923689788,0.19954049144393618,9.777303625791061,0.9735086675776444,1.4368483873979925,9.785469657772923,cycling
1970-01-01 00:00:04.800,1.3184452951,-10.561021805,2.8458138705,1.973036587,-1.0931875406,-0.9052756429,1.306454718,-0.7019987107,2.5775790215,11.016902293629865,2.4305259435339694,2.9738089602538054,10.47796597926157,2.4544744468674486,-6.143279116415613,3.979941608958163,-0.23215000899045918,-0.3189355099649387,0.28835886539479605,0.17325058168791665,0.1420585277217084,0.24908296082010417,9.80260155778777,1.0032437140257326,1.4688683993324885,9.799602235762489,cycling
1970-01-01 00:00:04.900,2.9093732240000003,-11.543724060999999,4.93355155,2.6513824465,-0.459662576204,-1.8493400815,1.82545340047,-1.5959863663500002,2.1441255805,12.886502576321703,3.2651458311403565,3.236777271271075,10.232396881149729,2.4635724224101,-6.2512880153073,3.999013807779,-0.17447935988065003,-0.32175005128971995,0.24560488645690015,0.2069690065610204,0.1065882237610613,0.28775729999724486,9.86427957815845,1.0484817563680253,1.5049481722291944,9.808258128670232,cycling
1970-01-01 00:00:05.000,1.02397853145,-9.1138126865,4.385296106499999,2.868157029,-0.5609868616,-0.9110023081,-1.910719991,-1.6929306984000003,-0.147770404805,10.165674382900669,3.061201758664961,2.5570884470679514,9.935238784282426,2.435345091214804,-6.307415950036569,4.0065879704990195,-0.11481982284377452,-0.32644096913894116,0.22292631401460797,0.1646152266098,0.07059784531784005,0.2790467459012,9.87018928021222,1.087946854452279,1.5259909777259697,9.810747945446943,cycling
1970-01-01 00:00:05.100,3.604936719,-3.895664692,5.005336285,1.26453018165,-0.007024742700000003,-0.42682951685000003,0.22556900975,2.5383203030000003,-1.5332722665,7.2955577899450255,1.3346420358164162,2.9740334870340073,9.681383147837105,2.4578372379029805,-6.261036118151251,4.025794668854807,-0.08829386121889425,-0.32029834939973073,0.21043100957490396,0.16581039882823528,0.118984560174353,0.24351107899137253,9.82067713616862,1.0926909925554353,1.5543839681045586,9.808260160877522,cycling
1970-01-01 00:00:05.200,3.3306594490000005,-3.2504999640000003,5.808576822000001,0.168517481545,0.06429167093999999,-0.34390700609999997,-0.2737722395000001,3.055754781,-1.277960777,7.443024054660351,0.3883343783174393,3.3235180559575195,9.546851603595378,2.474305581508585,-6.204233549205002,4.0594320679707545,-0.08344836418561323,-0.3130419339216226,0.19997180173198123,0.1573568865526923,0.1754609105748462,0.21425200483769227,9.775815757272238,1.0794012451169825,1.5884057774863463,9.80332792394767,cycling
1970-01-01 00:00:05.300,4.445266485,-5.945117235,8.220691681,-0.09735377878,0.17882554232,0.00198525359175,0.6884748937699999,-0.17632889748999994,1.4731326105000002,11.07630736187024,0.2036179610461976,1.635606690974391,9.557110090766972,2.5108048574991666,-6.1994350989419456,4.136492431174999,-0.08370587186328705,-0.30393327695418515,0.1963053841738288,0.16737798102849055,0.16882336702645287,0.23800446909547168,9.799898935135163,1.0631830361527088,1.5892963607597055,9.798768334444324,cycling
1970-01-01 00:00:05.400,3.6324543955,-3.9976589675,7.237989187,-0.1235438548,0.4158342779,0.39972316475,-0.030650019600000026,1.882205009,0.10907173157,9.031306086438958,0.5898812076793205,1.8856117739963996,9.677459722618977,2.531198485462818,-6.159402805643001,4.192883281280909,-0.08443019882577275,-0.29084659413865455,0.20000388927521373,0.16371079583166667,0.20055265669262964,0.23561682580796292,9.785924519704322,1.0545775483622837,1.5947836832270517,9.796562723320227,cycling
