Unnamed: 0,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2),acc_magnitude,gyr_magnitude,lin_acc_magnitude,filtered_acc_magnitude,average_acc_Acceleration x (m/s^2),average_acc_Acceleration y (m/s^2),average_acc_Acceleration z (m/s^2),average_gyr_Gyroscope x (rad/s),average_gyr_Gyroscope y (rad/s),average_gyr_Gyroscope z (rad/s),average_lin_acc_Linear Acceleration x (m/s^2),average_lin_acc_Linear Acceleration y (m/s^2),average_lin_acc_Linear Acceleration z (m/s^2),average_acc_magnitude,average_gyr_magnitude,average_lin_acc_magnitude,average_filtered_acc_magnitude,activity
1970-01-01 00:00:00.000,-0.1785037993999999,6.6441584015,7.367229767,0.1047566533,-1.141659498,0.4686915874,-0.2260069082999999,-0.04748816192,0.1357472044,9.922337371325073,1.2385605233026606,0.26788346650041706,9.920363392238986,-0.1785037993999999,6.6441584015,7.367229767,0.1047566533,-1.141659498,0.4686915874,-0.2260069082999999,-0.04748816192,0.1357472044,9.922337371325073,1.2385605233026606,0.26788346650041706,9.920363392238986,cycling
1970-01-01 00:00:00.100,0.5821394348,6.5856301115,6.6884662630000005,-0.3551528603,-0.92715334885,0.3368432224,-0.00315495655,-0.14778603675,-0.795192385,9.404519723959005,1.0484322786617442,0.808814932831419,9.45765017327916,0.2018178177,6.6148942565,7.027848015,-0.1251981035,-1.034406423425,0.40276740489999996,-0.11458093242499995,-0.09763709933499999,-0.3297225903,9.663428547642038,1.1434964009822024,0.538349199665918,9.689006782759073,cycling
1970-01-01 00:00:00.200,1.5869249726,6.2742027285,7.546032944,-0.78235995785,-1.3946112395,-0.05546319485,0.4592596129999999,0.2567871995,0.6245308713000001,9.94115506060094,1.600032430599377,0.8166381494681103,9.157870758441087,0.6635202026666667,6.501330413833333,7.200576324666667,-0.34425205494999994,-1.15447469545,0.25002387165,0.07669924938333333,0.02050433361000001,-0.011638103099999983,9.756004051961673,1.2956750775212607,0.6311121829333155,9.511961441319743,cycling
1970-01-01 00:00:00.300,1.4234648895,4.58264534,6.899602203500001,-0.44119256735,-1.1820109782,-0.1098741888999999,-1.1278280585,-1.46186150815,-1.2507299532,8.404248995026565,1.2664411440949943,2.230103274375908,9.135104846056468,0.853506374375,6.021659145375001,7.125332794375001,-0.36848718305,-1.1613587661375,0.16004935651250002,-0.22443257758750002,-0.35008712683,-0.321411065625,9.418065287727895,1.288366594164694,1.0308599557939635,9.417747292503925,cycling
1970-01-01 00:00:00.400,4.2733135985,4.7978977205,8.8682334135,-0.7979350984,-1.17435330155,0.1525330618149999,0.241584146625,-0.19001565145,1.83034748385,10.951100196958384,1.4279609354133822,1.8559743423152497,9.423371010898414,1.5374678192,5.7769068604,7.4739129182,-0.45437676612000005,-1.16395767322,0.158546097573,-0.13122923274500004,-0.318072831754,0.10894064427000001,9.724672269573993,1.3162854624144316,1.1958828330982207,9.418872036182822,cycling
1970-01-01 00:00:00.500,3.551813965,4.8246171570000005,6.0270666505,-0.8594717683499999,-2.167448163,1.05866438145,-1.2212440525,0.061299139,-1.8929413425,8.498108352048536,2.5607212914399065,2.253535343932832,9.9633019661312,1.8731921768333333,5.618191909833333,7.232771873583334,-0.521892599825,-1.3312060881833334,0.3085658115525,-0.3128983693708333,-0.25484416996166664,-0.22470635352499999,9.520244949986418,1.5236914339186776,1.3721582515706559,9.509610357840886,cycling
1970-01-01 00:00:00.600,3.9059026335,0.73572006225,7.154222717,-1.5264579655,-1.9158684615,1.7394858599999998,-3.556518342,-2.8118541595,0.8804743176500001,8.18414699750794,3.0044029255991473,4.618504255202231,10.615833912698031,2.1635793849285716,4.920695931607143,7.2215505655,-0.6654019377785714,-1.4147292843714288,0.5129829613307143,-0.776272651175,-0.6201313113242858,-0.06682340049999998,9.329373813918064,1.7352216470158874,1.8359219663751667,9.667642294249049,cycling
1970-01-01 00:00:00.700,6.623576202500001,-5.4290602115,4.6492568205,-3.6731392145,-1.57725209,2.748913109,-1.6910106735,-5.3527626715,-0.8640221529500001,9.74484712416683,4.851412075400222,5.679623191381897,11.202829338903372,2.721078987125,3.62697641371875,6.900013847375,-1.04136909736875,-1.4350446350750001,0.792474229789375,-0.8906149039656249,-1.21171023134625,-0.16647324455624998,9.381307977699159,2.124745450563929,2.316384619501008,9.85954067483084,cycling
1970-01-01 00:00:00.800,13.035118335,-8.329503708,3.0540989685,-4.252422094,-0.81633463505,2.8267991545,5.798565941000001,-3.5113591265,-0.0686830035000001,15.767766567857088,5.171101368355051,6.77921287778676,11.564364906019854,3.867083359111111,2.298478622416667,6.472689971944444,-1.398152763661111,-1.3662990795166667,1.018510332535,-0.1473725878583332,-1.4672267752522223,-0.15560766221666666,10.090914487716708,2.4632294414296094,2.8122544259772027,10.048965589407397,cycling
1970-01-01 00:00:00.900,15.22903107,-5.11441452,4.0225849915000005,-2.6608295440000003,-0.5206878185499999,0.62534087895,7.7812889415,1.847518417,2.9417704475,16.56085182674047,2.7824774718756604,8.521490201722274,11.612504158328878,5.0032781302,1.557189308175,6.2276794739,-1.524420441695,-1.28173795342,0.9791933871765,0.6454935650775001,-1.1357522560270001,0.15413014875500003,10.737908221619083,2.4951542444742145,3.38317800355171,10.205319446299544,cycling
