"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.944607274E1,-2.791359901E1,3.176879883E1,-2.026420021E1
5.949607274E1,-2.765740013E1,3.352560043E1,-1.549399948E1
5.954607274E1,-2.732799911E1,3.498960114E1,-1.143139935E1
5.959607274E1,-2.686439896E1,3.692939758E1,-7.502999783E0
5.964607274E1,-2.521739960E1,3.982080078E1,-4.770199776E0
5.969607274E1,-2.307019997E1,4.248040009E1,-4.160200119E0
5.974607274E1,-2.230159950E1,4.256579971E1,-5.428999901E0
5.979607274E1,-2.293599892E1,4.017459869E1,-8.686399460E0
5.984607274E1,-2.394859886E1,3.722219849E1,-1.288319969E1
5.989607274E1,-2.453419876E1,3.470899963E1,-1.788520050E1
5.994607274E1,-2.559560013E1,3.263499832E1,-2.271640015E1
5.999607274E1,-2.594939995E1,3.106119919E1,-2.636419868E1
6.004607274E1,-2.630319977E1,2.895059967E1,-2.987779999E1
6.009607274E1,-2.760859871E1,2.649839973E1,-3.147599983E1
6.014607274E1,-2.892619896E1,2.505879974E1,-2.986559868E1
6.019607274E1,-2.901159859E1,2.669359970E1,-2.769400024E1
6.024607274E1,-2.770619965E1,2.981679916E1,-2.382659912E1
6.029607274E1,-2.675459862E1,3.257399750E1,-1.930039978E1
6.034607274E1,-2.669359970E1,3.452600098E1,-1.454239941E1
6.039607274E1,-2.590060043E1,3.625839996E1,-1.061399937E1
6.044607274E1,-2.527840042E1,3.853979874E1,-6.539199829E0
6.049607274E1,-2.357040024E1,4.151659775E1,-3.635599852E0
6.054607274E1,-2.142319870E1,4.377359772E1,-3.964999914E0
6.059607274E1,-2.082539940E1,4.300500107E1,-6.087800026E0
6.064607274E1,-2.200880051E1,4.010139847E1,-1.005280018E1
6.069607274E1,-2.296039963E1,3.702700043E1,-1.483519936E1
6.074607274E1,-2.383880043E1,3.401359940E1,-1.966639900E1
6.079607274E1,-2.465620041E1,3.173219872E1,-2.409499931E1
6.084607274E1,-2.569319916E1,2.969479942E1,-2.741339874E1
6.089607274E1,-2.655939865E1,2.712059975E1,-3.085379982E1
6.094607274E1,-2.775499916E1,2.429019928E1,-3.262279892E1
6.099607274E1,-2.875539970E1,2.376560020E1,-3.154920006E1
6.104607274E1,-2.895059967E1,2.542479897E1,-2.903599930E1
6.109607274E1,-2.843820000E1,2.830399895E1,-2.435120010E1
6.114607274E1,-2.864559937E1,3.052439880E1,-1.936139870E1
6.119607274E1,-2.838939857E1,3.256179810E1,-1.443260002E1
6.124607274E1,-2.782819939E1,3.442839813E1,-1.040660000E1
6.129607274E1,-2.737679863E1,3.699039841E1,-5.965799809E0
6.134607274E1,-2.571759987E1,4.015019989E1,-3.489199877E0
6.139607274E1,-2.381439972E1,4.185820007E1,-3.928400040E0
6.144607274E1,-2.338739967E1,4.066259766E1,-6.270800114E0
6.149607274E1,-2.454640007E1,3.752719879E1,-1.043099976E1
6.154607274E1,-2.546139908E1,3.414780045E1,-1.534759998E1
6.159607274E1,-2.608359909E1,3.176879883E1,-2.030080032E1
6.164607274E1,-2.677899933E1,2.974359894E1,-2.463179970E1
6.169607274E1,-2.757199860E1,2.773060036E1,-2.836499977E1
6.174607274E1,-2.820639992E1,2.494899940E1,-3.171999931E1
6.179607274E1,-2.948740005E1,2.264319992E1,-3.279359818E1
6.184607274E1,-3.048779869E1,2.264319992E1,-3.109779930E1
6.189607274E1,-3.059759903E1,2.464399910E1,-2.812100029E1
6.194607274E1,-2.984119987E1,2.715719986E1,-2.270419884E1
6.199607274E1,-2.962159920E1,2.943859863E1,-1.769000053E1
6.204607274E1,-2.915799904E1,3.139060020E1,-1.278559971E1
6.209607274E1,-2.856019974E1,3.335480118E1,-8.698599815E0
6.214607274E1,-2.818199921E1,3.649020004E1,-4.160200119E0
6.219607274E1,-2.655939865E1,3.957679749E1,-1.683599949E0
6.224607274E1,-2.479039955E1,4.108959961E1,-2.464400053E0
6.229607274E1,-2.420479965E1,4.021120071E1,-5.111799717E0
6.234607274E1,-2.468059921E1,3.761259842E1,-9.259799957E0
6.239607274E1,-2.524180031E1,3.494079971E1,-1.417640018E1
6.244607274E1,-2.535159874E1,3.259840012E1,-1.958099937E1
6.249607274E1,-2.510759926E1,3.078059959E1,-2.416819954E1
6.254607274E1,-2.531499863E1,2.897500038E1,-2.802339935E1
6.259607274E1,-2.622999954E1,2.651059914E1,-3.081719971E1
6.264607274E1,-2.766959953E1,2.439999962E1,-3.124419975E1
6.269607274E1,-2.891399956E1,2.396080017E1,-2.958499908E1
6.274607274E1,-2.926779938E1,2.576639938E1,-2.632759857E1
6.279607274E1,-2.884079933E1,2.837719917E1,-2.153299904E1
6.284607274E1,-2.888959885E1,3.057320023E1,-1.639679909E1
6.289607274E1,-2.908479881E1,3.239099884E1,-1.149240017E1
6.294607274E1,-2.926779938E1,3.426979828E1,-7.527400017E0
6.299607274E1,-2.818199921E1,3.691719818E1,-3.745399952E0
6.304607274E1,-2.618120003E1,3.967440033E1,-2.525399923E0
6.309607274E1,-2.480259895E1,4.071139908E1,-3.379400015E0
6.314607274E1,-2.490019989E1,3.871059799E1,-6.234200001E0
6.319607274E1,-2.575419998E1,3.559959793E1,-1.084579945E1
6.324607274E1,-2.593719864E1,3.273260117E1,-1.622599983E1
6.329607274E1,-2.607139969E1,3.028039932E1,-2.135000038E1
6.334607274E1,-2.731579971E1,2.856019974E1,-2.503439903E1
6.339607274E1,-2.769400024E1,2.636419868E1,-2.887739944E1
6.344607274E1,-2.826739883E1,2.376560020E1,-3.152479935E1
6.349607274E1,-2.890180016E1,2.195999908E1,-3.245199966E1
6.354607274E1,-2.873099899E1,2.249679947E1,-3.114659882E1
6.359607274E1,-2.820639992E1,2.508320045E1,-2.790139961E1
6.364607274E1,-2.808440018E1,2.788920021E1,-2.293599892E1
6.369607274E1,-2.805999947E1,3.017059898E1,-1.789739990E1
6.374607274E1,-2.735239983E1,3.209819794E1,-1.355420017E1
6.379607274E1,-2.708399963E1,3.413560104E1,-9.406199455E0
6.384607274E1,-2.630319977E1,3.690499878E1,-5.807199955E0
6.389607274E1,-2.449759865E1,3.956459808E1,-4.526199818E0
6.394607274E1,-2.359479904E1,3.956459808E1,-5.502200127E0
6.399607274E1,-2.422920036E1,3.699039841E1,-8.161799431E0
6.404607274E1,-2.505879974E1,3.369639969E1,-1.224879932E1
6.409607274E1,-2.531499863E1,3.070739937E1,-1.714099884E1
6.414607274E1,-2.529059982E1,2.791359901E1,-2.197220039E1
6.419607274E1,-2.544919968E1,2.585179901E1,-2.574199867E1
6.424607274E1,-2.549799919E1,2.326539993E1,-2.929220009E1
6.429607274E1,-2.612019920E1,2.061800003E1,-3.121979904E1
6.434607274E1,-2.704739952E1,1.936139870E1,-3.024379921E1
6.439607274E1,-2.710840034E1,2.045940018E1,-2.840159988E1
6.444607274E1,-2.620559883E1,2.324099922E1,-2.479039955E1
6.449607274E1,-2.601039886E1,2.577859879E1,-2.022760010E1
6.454607274E1,-2.657159996E1,2.802339935E1,-1.481079960E1
6.459607274E1,-2.665699959E1,2.974359894E1,-1.060179996E1
6.464607274E1,-2.698639870E1,3.202499771E1,-6.246399879E0
6.469607274E1,-2.642519951E1,3.485540009E1,-3.233000040E0
6.474607274E1,-2.503439903E1,3.712459946E1,-2.708400011E0
6.479607274E1,-2.483919907E1,3.658779907E1,-4.282199860E0
6.484607274E1,-2.630319977E1,3.387939835E1,-7.258999825E0
6.489607274E1,-2.759639931E1,3.103679848E1,-1.110200024E1
6.494607274E1,-2.847480011E1,2.906040001E1,-1.564039993E1
6.499607274E1,-2.908479881E1,2.724259949E1,-1.982499886E1
6.504607274E1,-2.937759972E1,2.579080009E1,-2.343619919E1
6.509607274E1,-2.991440010E1,2.394859886E1,-2.635199928E1
6.514607274E1,-3.110999870E1,2.180139923E1,-2.784039879E1
6.519607274E1,-3.190299988E1,2.152079964E1,-2.707180023E1
6.524607274E1,-3.179319954E1,2.332639885E1,-2.544919968E1
6.529607274E1,-3.091479874E1,2.644960022E1,-2.172819901E1
6.534607274E1,-3.060980034E1,2.958499908E1,-1.715320015E1
6.539607274E1,-3.009739876E1,3.176879883E1,-1.254160023E1
6.544607274E1,-2.979240036E1,3.362319946E1,-8.234999657E0
6.549607274E1,-2.954839897E1,3.588019943E1,-4.282199860E0
6.554607274E1,-2.804780006E1,3.886919785E1,-1.585999966E0
6.559607274E1,-2.593719864E1,4.121159744E1,-1.720199943E0
6.564607274E1,-2.532719994E1,4.080899811E1,-3.537999868E0
6.569607274E1,-2.613239861E1,3.816159821E1,-7.381000042E0
6.574607274E1,-2.641300011E1,3.494079971E1,-1.196819973E1
6.579607274E1,-2.680340004E1,3.240319824E1,-1.723859978E1
6.584607274E1,-2.677899933E1,3.026819992E1,-2.230159950E1
6.589607274E1,-2.618120003E1,2.863339996E1,-2.648620033E1
6.594607274E1,-2.668140030E1,2.668140030E1,-2.937759972E1
6.599607274E1,-2.808440018E1,2.447319984E1,-3.045119858E1
6.604607274E1,-2.926779938E1,2.372900009E1,-2.935319901E1
6.609607274E1,-2.962159920E1,2.522959900E1,-2.681559944E1
6.614607274E1,-2.864559937E1,2.776719856E1,-2.310680008E1
6.619607274E1,-2.841379929E1,3.035359955E1,-1.828779984E1
6.624607274E1,-2.851140022E1,3.251300049E1,-1.290759945E1
6.629607274E1,-2.888959885E1,3.426979828E1,-8.149600029E0
6.634607274E1,-2.857239914E1,3.680739975E1,-4.233399868E0
6.639607274E1,-2.679119873E1,3.963779831E1,-1.854399920E0
6.644607274E1,-2.448539925E1,4.185820007E1,-2.098399878E0
6.649607274E1,-2.381439972E1,4.129700089E1,-4.172399998E0
6.654607274E1,-2.548579979E1,3.833239746E1,-8.052000046E0
6.659607274E1,-2.668140030E1,3.508720016E1,-1.239519978E1
6.664607274E1,-2.704739952E1,3.247639847E1,-1.777540016E1
6.669607274E1,-2.732799911E1,3.034140015E1,-2.238699913E1
6.674607274E1,-2.803559875E1,2.909700012E1,-2.526619911E1
6.679607274E1,-2.859679985E1,2.679119873E1,-2.862119865E1
6.684607274E1,-2.952400017E1,2.452199936E1,-3.047559929E1
6.689607274E1,-3.051219940E1,2.358259964E1,-2.987779999E1
6.694607274E1,-2.993879890E1,2.490019989E1,-2.825519943E1
6.699607274E1,-2.896279907E1,2.802339935E1,-2.446100044E1
6.704607274E1,-2.880419922E1,3.060980034E1,-1.966639900E1
6.709607274E1,-2.870660019E1,3.272039795E1,-1.470099926E1
6.714607274E1,-2.816979980E1,3.475780106E1,-1.145580006E1
6.719607274E1,-2.809659958E1,3.702700043E1,-7.527400017E0
6.724607274E1,-2.718159866E1,3.971099854E1,-4.684800148E0
6.729607274E1,-2.526619911E1,4.180939865E1,-4.855599880E0
6.734607274E1,-2.490019989E1,4.150439835E1,-6.868599892E0
6.739607274E1,-2.633979988E1,3.817379761E1,-1.010159969E1
6.744607274E1,-2.752319908E1,3.490419769E1,-1.427400017E1
6.749607274E1,-2.819419861E1,3.222019958E1,-1.933699989E1
6.754607274E1,-2.869439888E1,3.020719910E1,-2.352159882E1
6.759607274E1,-2.913360023E1,2.853579903E1,-2.655939865E1
6.764607274E1,-2.914579964E1,2.621780014E1,-2.987779999E1
6.769607274E1,-2.975580025E1,2.432679939E1,-3.126859856E1
6.774607274E1,-3.069519997E1,2.383880043E1,-3.034140015E1
6.779607274E1,-3.045119858E1,2.587619972E1,-2.820639992E1
6.784607274E1,-2.973139954E1,2.892619896E1,-2.418039894E1
6.789607274E1,-2.975580025E1,3.129299927E1,-1.932480049E1
6.794607274E1,-2.963379860E1,3.273260117E1,-1.438379955E1
6.799607274E1,-2.927999878E1,3.440399933E1,-1.045539951E1
6.804607274E1,-2.938979912E1,3.686840057E1,-5.880399704E0
6.809607274E1,-2.860899925E1,3.952799988E1,-2.964599848E0
6.814607274E1,-2.697419930E1,4.133359909E1,-3.269599915E0
6.819607274E1,-2.654719925E1,4.036980057E1,-5.380199909E0
6.824607274E1,-2.757199860E1,3.738079834E1,-9.052399635E0
6.829607274E1,-2.802339935E1,3.451379776E1,-1.374940014E1
6.834607274E1,-2.842599869E1,3.207379913E1,-1.988599968E1
6.839607274E1,-2.818199921E1,3.030480003E1,-2.446100044E1
6.844607274E1,-2.814539909E1,2.882859993E1,-2.807219887E1
6.849607274E1,-2.870660019E1,2.671800041E1,-3.079279900E1
6.854607274E1,-2.965819931E1,2.499779892E1,-3.164679909E1
6.859607274E1,-3.032919884E1,2.457079887E1,-3.121979904E1
6.864607274E1,-3.018280029E1,2.646179962E1,-2.920679855E1
6.869607274E1,-2.973139954E1,2.932880020E1,-2.510759926E1
6.874607274E1,-2.915799904E1,3.121979904E1,-1.948340034E1
6.879607274E1,-2.925559998E1,3.307419968E1,-1.448139954E1
6.884607274E1,-2.907259941E1,3.466019821E1,-1.043099976E1
6.889607274E1,-2.836499977E1,3.696599960E1,-6.648999691E0
6.894607274E1,-2.660820007E1,3.983300018E1,-3.916199923E0
6.899607274E1,-2.497340012E1,4.200460052E1,-3.330600023E0
6.904607274E1,-2.474160004E1,4.117499924E1,-4.843400002E0
6.909607274E1,-2.598600006E1,3.827140045E1,-7.905600071E0
6.914607274E1,-2.688879967E1,3.495299911E1,-1.238299942E1
6.919607274E1,-2.792580032E1,3.228120041E1,-1.703120041E1
6.924607274E1,-2.873099899E1,3.024379921E1,-2.100839996E1
6.929607274E1,-2.904819870E1,2.863339996E1,-2.457079887E1
6.934607274E1,-2.935319901E1,2.621780014E1,-2.836499977E1
6.939607274E1,-2.970699883E1,2.410719872E1,-3.043899918E1
6.944607274E1,-2.981679916E1,2.346059990E1,-3.091479874E1
6.949607274E1,-2.949959946E1,2.509539986E1,-2.937759972E1
6.954607274E1,-2.810879898E1,2.874320030E1,-2.559560013E1
6.959607274E1,-2.715719986E1,3.141499901E1,-2.148419952E1
6.964607274E1,-2.632759857E1,3.351340103E1,-1.712879944E1
6.969607274E1,-2.590060043E1,3.519699860E1,-1.288319969E1
6.974607274E1,-2.596159935E1,3.844219971E1,-8.234999657E0
6.979607274E1,-2.520520020E1,4.117499924E1,-4.831200123E0
6.984607274E1,-2.405839920E1,4.321239853E1,-3.830799818E0
6.989607274E1,-2.333860016E1,4.276099777E1,-5.672999859E0
6.994607274E1,-2.328979874E1,3.904000092E1,-9.869799614E0
6.999607274E1,-2.447319984E1,3.559959793E1,-1.426179981E1
7.004607274E1,-2.546139908E1,3.243980026E1,-1.934919930E1
7.009607274E1,-2.616899872E1,3.009739876E1,-2.399740028E1
7.014607274E1,-2.658379936E1,2.821859932E1,-2.813319969E1
7.019607274E1,-2.685219955E1,2.618120003E1,-3.143939972E1
7.024607274E1,-2.758419991E1,2.413159943E1,-3.300099945E1
7.029607274E1,-2.859679985E1,2.299699974E1,-3.264719772E1
7.034607274E1,-2.965819931E1,2.461960030E1,-3.086599922E1
7.039607274E1,-2.954839897E1,2.741339874E1,-2.680340004E1
7.044607274E1,-2.923119926E1,3.029259872E1,-2.202099991E1
7.049607274E1,-2.908479881E1,3.240319824E1,-1.705559921E1
7.054607274E1,-2.952400017E1,3.400139999E1,-1.183399963E1
7.059607274E1,-2.932880020E1,3.619739914E1,-7.246799946E0
7.064607274E1,-2.812100029E1,3.907659912E1,-3.879599810E0
7.069607274E1,-2.643739891E1,4.177280045E1,-2.659600019E0
7.074607274E1,-2.541259956E1,4.185820007E1,-4.733600140E0
7.079607274E1,-2.635199928E1,3.924739838E1,-7.502999783E0
7.084607274E1,-2.765740013E1,3.586800003E1,-1.148019981E1
7.089607274E1,-2.831620026E1,3.287899780E1,-1.662859917E1
7.094607274E1,-2.888959885E1,3.073180008E1,-2.161839867E1
7.099607274E1,-2.927999878E1,2.896279907E1,-2.555900002E1
7.104607274E1,-2.930439949E1,2.679119873E1,-2.943859863E1
7.109607274E1,-2.982899857E1,2.438780022E1,-3.186639977E1
7.114607274E1,-2.993879890E1,2.343619919E1,-3.283020020E1
7.119607274E1,-2.954839897E1,2.502219963E1,-3.152479935E1
7.124607274E1,-2.863339996E1,2.805999947E1,-2.825519943E1
7.129607274E1,-2.801119995E1,3.107339859E1,-2.382659912E1
7.134607274E1,-2.790139961E1,3.215919876E1,-1.766559982E1
7.139607274E1,-2.738899994E1,3.394039917E1,-1.339559937E1
7.144607274E1,-2.736459923E1,3.620959854E1,-8.674200058E0
7.149607274E1,-2.647399902E1,3.902779770E1,-5.294799805E0
7.154607274E1,-2.515639877E1,4.147999954E1,-3.806399822E0
7.159607274E1,-2.397299957E1,4.147999954E1,-6.173199654E0
7.164607274E1,-2.486359978E1,3.886919785E1,-9.088999748E0
7.169607274E1,-2.592499924E1,3.577040100E1,-1.302960014E1
7.174607274E1,-2.660820007E1,3.314739990E1,-1.795839882E1
7.179607274E1,-2.726700020E1,3.118319893E1,-2.242359924E1
7.184607274E1,-2.762080002E1,2.958499908E1,-2.619339943E1
7.189607274E1,-2.825519943E1,2.741339874E1,-2.932880020E1
7.194607274E1,-2.975580025E1,2.488799858E1,-3.069519997E1
7.199607274E1,-3.078059959E1,2.372900009E1,-3.013399887E1
7.204607274E1,-3.090259933E1,2.527840042E1,-2.792580032E1
7.209607274E1,-3.017059898E1,2.808440018E1,-2.424139977E1
7.214607274E1,-2.951179886E1,3.074399948E1,-1.956879997E1
7.219607274E1,-2.949959946E1,3.200059891E1,-1.442039967E1
7.224607274E1,-2.892619896E1,3.361100006E1,-1.012599945E1
7.229607274E1,-2.814539909E1,3.591679764E1,-5.807199955E0
7.234607274E1,-2.624219894E1,3.902779770E1,-2.793799877E0
7.239607274E1,-2.426580048E1,4.212659836E1,-1.866599917E0
7.244607274E1,-2.333860016E1,4.188259888E1,-3.842999935E0
7.249607274E1,-2.439999962E1,3.929619980E1,-6.917399883E0
7.254607274E1,-2.620559883E1,3.585580063E1,-1.074819946E1
7.259607274E1,-2.768179893E1,3.302539825E1,-1.522559929E1
7.264607274E1,-2.902379990E1,3.057320023E1,-1.959319878E1
7.269607274E1,-2.973139954E1,2.874320030E1,-2.346059990E1
7.274607274E1,-3.029259872E1,2.631539917E1,-2.719379997E1
7.279607274E1,-3.103679848E1,2.363139915E1,-2.963379860E1
7.284607274E1,-3.173219872E1,2.244799995E1,-2.984119987E1
7.289607274E1,-3.201279831E1,2.320439911E1,-2.848699951E1
7.294607274E1,-3.106119919E1,2.602260017E1,-2.565659904E1
7.299607274E1,-2.986559868E1,2.869439888E1,-2.122799873E1
7.304607274E1,-2.895059967E1,3.096360016E1,-1.694579887E1
7.309607274E1,-2.824300003E1,3.273260117E1,-1.263920021E1
7.314607274E1,-2.776719856E1,3.509939957E1,-8.356999397E0
7.319607274E1,-2.699860001E1,3.803960037E1,-4.147999763E0
7.324607274E1,-2.487579918E1,4.095539856E1,-2.147199869E0
7.329607274E1,-2.327759933E1,4.212659836E1,-2.659600019E0
7.334607274E1,-2.353380013E1,4.038199997E1,-5.404599667E0
7.339607274E1,-2.461960030E1,3.752719879E1,-9.247599602E0
7.344607274E1,-2.569319916E1,3.458699799E1,-1.372499943E1
7.349607274E1,-2.662039948E1,3.186639977E1,-1.859280014E1
7.354607274E1,-2.721819878E1,2.970699883E1,-2.249679947E1
7.359607274E1,-2.752319908E1,2.758419991E1,-2.631539917E1
7.364607274E1,-2.765740013E1,2.485140038E1,-3.008519936E1
7.369607274E1,-2.803559875E1,2.276519966E1,-3.189079857E1
7.374607274E1,-2.848699951E1,2.222839928E1,-3.157359886E1
7.379607274E1,-2.884079933E1,2.441219902E1,-2.968260002E1
7.384607274E1,-2.805999947E1,2.703520012E1,-2.618120003E1
7.389607274E1,-2.768179893E1,2.941419983E1,-2.194779968E1
7.394607274E1,-2.716939926E1,3.143939972E1,-1.758020020E1
7.399607274E1,-2.609580040E1,3.429420090E1,-1.415199947E1
7.404607274E1,-2.612019920E1,3.703919983E1,-9.869799614E0
7.409607274E1,-2.490019989E1,3.997940063E1,-7.063799858E0
7.414607274E1,-2.330200005E1,4.201679993E1,-6.844199657E0
7.419607274E1,-2.339959908E1,4.107740021E1,-8.649800301E0
7.424607274E1,-2.476599884E1,3.821039963E1,-1.188280010E1
7.429607274E1,-2.551019859E1,3.528239822E1,-1.623819923E1
7.434607274E1,-2.621780014E1,3.269599915E1,-2.113039970E1
7.439607274E1,-2.652279854E1,3.086599922E1,-2.559560013E1
7.444607274E1,-2.704739952E1,2.895059967E1,-2.890180016E1
7.449607274E1,-2.681559944E1,2.632759857E1,-3.285459900E1
7.454607274E1,-2.777939987E1,2.410719872E1,-3.436740112E1
7.459607274E1,-2.898719978E1,2.336299896E1,-3.436740112E1
7.464607274E1,-2.856019974E1,2.508320045E1,-3.301319885E1
7.469607274E1,-2.823079872E1,2.787699890E1,-2.932880020E1
7.474607274E1,-2.829179955E1,3.023159981E1,-2.464399910E1
7.479607274E1,-2.838939857E1,2.960939980E1,-1.845859909E1
7.484607274E1,-2.845039940E1,3.143939972E1,-1.415199947E1
7.489607274E1,-2.929220009E1,3.417219925E1,-9.101200104E0
7.494607274E1,-2.832839966E1,3.695380020E1,-6.441599846E0
7.499607274E1,-2.726700020E1,3.884479904E1,-5.868199825E0
7.504607274E1,-2.749880028E1,3.746619797E1,-7.258999825E0
7.509607274E1,-2.871879959E1,3.417219925E1,-1.026019955E1
7.514607274E1,-2.975580025E1,3.098799896E1,-1.435939980E1
7.519607274E1,-3.040239906E1,2.804780006E1,-1.894659996E1
7.524607274E1,-3.108559990E1,2.608359909E1,-2.283839989E1
7.529607274E1,-3.136619949E1,2.442440033E1,-2.599819946E1
7.534607274E1,-3.241539764E1,2.256999969E1,-2.790139961E1
7.539607274E1,-3.384280014E1,2.089859962E1,-2.784039879E1
7.544607274E1,-3.463579941E1,2.139879990E1,-2.593719864E1
7.549607274E1,-3.418439865E1,2.410719872E1,-2.359479904E1
7.554607274E1,-3.306200027E1,2.742560005E1,-2.010560036E1
7.559607274E1,-3.239099884E1,2.992659950E1,-1.566479969E1
7.564607274E1,-3.136619949E1,3.206159973E1,-1.152899933E1
7.569607274E1,-3.073180008E1,3.375740051E1,-7.832399845E0
7.574607274E1,-2.973139954E1,3.581919861E1,-4.782400131E0
7.579607274E1,-2.777939987E1,3.828359985E1,-3.964999914E0
7.584607274E1,-2.625440025E1,3.928400040E1,-5.306999683E0
7.589607274E1,-2.649839973E1,3.728319931E1,-7.625000000E0
7.594607274E1,-2.784039879E1,3.389159775E1,-1.095559978E1
7.599607274E1,-2.857239914E1,3.069519997E1,-1.548180008E1
7.604607274E1,-2.930439949E1,2.803559875E1,-2.037400055E1
7.609607274E1,-2.973139954E1,2.593719864E1,-2.460739899E1
7.614607274E1,-3.001199913E1,2.348499870E1,-2.870660019E1
7.619607274E1,-3.080500031E1,2.078879929E1,-3.109779930E1
7.624607274E1,-3.219580078E1,1.884899902E1,-3.095139885E1
7.629607274E1,-3.220800018E1,1.987380028E1,-2.969479942E1
7.634607274E1,-3.097579956E1,2.305799866E1,-2.701079941E1
7.639607274E1,-3.059759903E1,2.564439964E1,-2.327759933E1
7.644607274E1,-3.028039932E1,2.815760040E1,-1.828779984E1
7.649607274E1,-2.980459976E1,3.026819992E1,-1.360299969E1
7.654607274E1,-2.946299934E1,3.281800079E1,-9.101200104E0
7.659607274E1,-2.865779877E1,3.611199951E1,-5.380199909E0
7.664607274E1,-2.665699959E1,3.890579987E1,-4.574999809E0
7.669607274E1,-2.605920029E1,3.910099792E1,-5.306999683E0
7.674607274E1,-2.720599937E1,3.633160019E1,-7.661599636E0
7.679607274E1,-2.818199921E1,3.357439804E1,-1.127279949E1
7.684607274E1,-2.864559937E1,3.063419914E1,-1.639679909E1
7.689607274E1,-2.895059967E1,2.841379929E1,-2.132559967E1
7.694607274E1,-2.906040001E1,2.658379936E1,-2.538819885E1
7.699607274E1,-2.895059967E1,2.402179909E1,-2.956060028E1
7.704607274E1,-2.915799904E1,2.125239944E1,-3.242760086E1
7.709607274E1,-2.954839897E1,1.941020012E1,-3.350119781E1
7.714607274E1,-2.937759972E1,2.082539940E1,-3.229339981E1
7.719607274E1,-2.852359962E1,2.488799858E1,-2.942639923E1
7.724607274E1,-2.829179955E1,2.768179893E1,-2.479039955E1
7.729607274E1,-2.845039940E1,2.975580025E1,-1.978839874E1
7.734607274E1,-2.830399895E1,3.158580017E1,-1.506699944E1
7.739607274E1,-2.801119995E1,3.369639969E1,-9.930799484E0
7.744607274E1,-2.744999886E1,3.702700043E1,-5.624199867E0
7.749607274E1,-2.585179901E1,4.027219772E1,-3.684399843E0
7.754607274E1,-2.501000023E1,4.046739960E1,-4.709199905E0
7.759607274E1,-2.633979988E1,3.810059738E1,-7.075999737E0
7.764607274E1,-2.738899994E1,3.492860031E1,-1.105319977E1
7.769607274E1,-2.804780006E1,3.206159973E1,-1.600639915E1
7.774607274E1,-2.856019974E1,2.968260002E1,-2.100839996E1
7.779607274E1,-2.888959885E1,2.779159927E1,-2.508320045E1
7.784607274E1,-2.869439888E1,2.544919968E1,-2.937759972E1
7.789607274E1,-2.899939919E1,2.264319992E1,-3.232999802E1
7.794607274E1,-2.959719849E1,2.078879929E1,-3.328160095E1
7.799607274E1,-2.877979851E1,2.211859894E1,-3.200059891E1
7.804607274E1,-2.797459984E1,2.498559952E1,-2.914579964E1
7.809607274E1,-2.736459923E1,2.782819939E1,-2.497340012E1
7.814607274E1,-2.705959892E1,3.012179947E1,-2.002019882E1
7.819607274E1,-2.726700020E1,3.089039993E1,-1.509140015E1
7.824607274E1,-2.755979919E1,3.326939774E1,-1.017479992E1
7.829607274E1,-2.731579971E1,3.635599899E1,-6.099999905E0
7.834607274E1,-2.613239861E1,3.916199875E1,-4.416399956E0
7.839607274E1,-2.532719994E1,3.964999771E1,-5.892600060E0
7.844607274E1,-2.586400032E1,3.689279938E1,-8.991399765E0
7.849607274E1,-2.642519951E1,3.347679901E1,-1.343219948E1
7.854607274E1,-2.668140030E1,3.056099892E1,-1.881239891E1
7.859607274E1,-2.734020042E1,2.798679924E1,-2.393639946E1
7.864607274E1,-2.746220016E1,2.603479958E1,-2.808440018E1
7.869607274E1,-2.727919960E1,2.382659912E1,-3.185419846E1
7.874607274E1,-2.797459984E1,2.163059998E1,-3.362319946E1
7.879607274E1,-2.879199982E1,1.982499886E1,-3.274480057E1
7.884607274E1,-2.909700012E1,2.126459885E1,-3.101239967E1
7.889607274E1,-2.880419922E1,2.436339951E1,-2.741339874E1
7.894607274E1,-2.893840027E1,2.716939926E1,-2.267980003E1
7.899607274E1,-2.927999878E1,2.838939857E1,-1.689699936E1
7.904607274E1,-2.921899986E1,3.032919884E1,-1.254160023E1
7.909607274E1,-2.949959946E1,3.265940094E1,-8.027600288E0
7.914607274E1,-2.838939857E1,3.534339905E1,-5.380199909E0
7.919607274E1,-2.694979858E1,3.808839798E1,-5.062999725E0
7.924607274E1,-2.608359909E1,3.780780029E1,-6.600199699E0
7.929607274E1,-2.669359970E1,3.497739792E1,-9.760000229E0
7.934607274E1,-2.738899994E1,3.173219872E1,-1.399339962E1
7.939607274E1,-2.823079872E1,2.888959885E1,-1.883679962E1
7.944607274E1,-2.882859993E1,2.664480019E1,-2.310680008E1
7.949607274E1,-2.902379990E1,2.481480026E1,-2.685219955E1
7.954607274E1,-2.938979912E1,2.277739906E1,-2.967039871E1
7.959607274E1,-3.041459846E1,2.069120026E1,-3.073180008E1
7.964607274E1,-3.189079857E1,1.973959923E1,-2.938979912E1
7.969607274E1,-3.275699997E1,2.099619865E1,-2.658379936E1
7.974607274E1,-3.252519989E1,2.391199875E1,-2.232600021E1
7.979607274E1,-3.232999802E1,2.654719925E1,-1.748259926E1
7.984607274E1,-3.206159973E1,2.868219948E1,-1.289540005E1
7.989607274E1,-3.181760025E1,3.051219940E1,-8.418000221E0
