Unnamed: 0,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2),gyr_magnitude,filtered_gyr_magnitude
1970-01-01 00:03:38.800,1.7243278025,-4.9419264795,8.141578674,2.189429283,0.4506525695,-0.61985725165,-22.252799035,22.4418993,-36.55729866,0.007176756835,-1.1899459359850002,-0.62157583235,2.3196791450711323,
1970-01-01 00:03:38.900,0.6421737671,-1.66450727,6.8213391305,1.01919865605,0.16798300296,-0.4533250183,-22.48459911,14.83519983,-39.57069969,-0.77847915885,0.8655887842500001,-2.6590971949999997,1.1280459928541393,
1970-01-01 00:03:39.000,1.253839016,-0.79890364395,7.735845804,-0.6047388017,-0.2701472043999999,0.1742441728849999,-22.429698945,7.3077995775,-41.876499175,-0.71076306705,1.1443840263,-1.9417710305,0.6848719311747745,
1970-01-01 00:03:39.100,1.2693924308,-2.310868442,6.6644597055000006,-1.633176506,-0.2400629668999999,0.5706076920500001,-22.435799595,2.5375999805,-43.261198045,-0.6793277263,0.8074872495500001,-2.40609169,1.7465648759933958,
1970-01-01 00:03:39.200,1.3148560525,-6.930361985999999,8.181210041,-2.0058696865,0.079715568571,0.66460180285,-22.423599245,2.4155998825,-43.22459984,-0.45175993445,-1.6721081735,-1.1912186145,2.1146071331204,
1970-01-01 00:03:39.300,2.5130619999999997,-5.175376177,6.916005373000001,-2.029005587,0.61939911545,0.7288935033499999,-22.40530014,7.27120018,-41.504400255,1.8296800257,1.52345669245,0.5474057197,2.2431684456418544,
1970-01-01 00:03:39.400,0.78095752,-10.660324094,8.5835034825,-1.0918895005,-0.227540608505,0.134920891375,-21.67329979,15.12190008,-38.863098145,-0.1672205925,-3.2389724255,1.8463215828,1.1234772168363671,
1970-01-01 00:03:39.500,2.2905295791,-12.19860983,9.254989147,0.27793549745,0.43645036965,-0.34551047535,-20.46549988,22.649299625,-36.07539749,2.3553394825,-3.1953258515,4.3592278955,0.6221853055858709,
1970-01-01 00:03:39.600,0.1836491230000001,-4.7636613845,5.0364432335,0.8391514124499999,0.15057384966,0.112090468405,-19.221099855,27.626899719999997,-34.29419899,-1.050651192695,3.026622057,-2.5787439345,0.8598906036964903,
1970-01-01 00:03:39.700,2.0020448379,-10.0917296385,6.048009038,1.07997795935,-0.08261708915,-0.5572454035,-18.58669949,29.36540031,-33.97699928,2.31397747995,-3.386984825,0.0881595610000001,1.2180724181358378,
1970-01-01 00:03:39.800,2.4855445025,-6.8189463615,8.5977110875,1.9373021125,-0.1750840992,-0.67307733,-19.324799535,27.83429909,-35.111600875,0.8366172314999999,-0.229293823,1.3144154545000002,2.0583554136857822,
1970-01-01 00:03:39.900,3.3511481285,-5.2363932134999995,8.1955668925,2.2008063795,0.82762166855,-0.8657232821,-19.971399305,23.070199965,-37.5515995,1.9327573775,-0.8089644909,-1.11484575285,2.5055903790267435,
1970-01-01 00:03:40.000,0.4960620403,-3.4444682,7.8041911125,1.3224842845,0.4930301084999999,-0.5935144722500001,-19.48339939,15.536699295,-40.442998885,-0.18218100073,-1.15756875295,-1.5579786305,1.531111622125309,
1970-01-01 00:03:40.100,0.5295615792,-2.4198914765,7.4473614695,-0.04115583,-0.181345284,-0.3939964771499999,-18.940499305000003,6.581899643000001,-43.187999725,-0.3755260408,-0.54074919225,-2.1717727185,0.43567549664703425,
1970-01-01 00:03:40.200,0.6302096546,0.36924242985,5.4650573730000005,-1.26842436185,-0.4171323329,0.097811918685,-17.9034996,-1.29930000015,-45.444999695,-0.5839791298,1.8874763848,-4.34945488,1.3388304285166277,
1970-01-01 00:03:40.300,1.5016458033000002,-5.0497530699999995,8.020741463,-2.062678576,-0.3697153032,0.1649287641,-16.4090004,-5.1056997775,-46.52469826,0.10419112445,-1.1610418559000002,-1.43040251715,2.1020308776364844,
1970-01-01 00:03:40.400,2.3599213365,-5.2401320935,8.266155243,-2.305184841,0.3398601543349999,0.55777990815,-16.043000225,-3.0926998255,-46.40270042,1.19697052245,0.1685702801,0.69429612165,2.3959341605345976,
1970-01-01 00:03:40.500,1.0682457836,-9.0599741935,6.406034708,-2.192330837,0.50036025045,0.37490750845,-15.744099615,3.8734999295,-45.7439003,0.383316218865,-1.937800169,-0.1619758606,2.2797435204390197,
1970-01-01 00:03:40.600,2.45204508305,-12.318251135,8.3021974565,-1.4626737835,0.0767376888349999,0.017256435005,-14.86569977,13.114999775,-43.974899295,2.1951235534,-3.442050934,3.266313791,1.4647870337953652,
1970-01-01 00:03:40.700,-0.6853940784,-6.2995542285,4.278815508,0.10941801965,0.014736685885,-0.45676103235,-13.51760006,21.77699947,-41.626398085,-1.59478595875,0.9395904539999996,-0.240874052,0.4699150067921205,
1970-01-01 00:03:40.800,2.2570299804,-7.5049388425,7.1433234215,0.90657368295,-0.39605809745,0.0661242143075,-12.53549957,27.266999245,-39.77199936,0.6067312659999999,1.8132689,0.7221113444999998,0.9915191732341967,
1970-01-01 00:03:40.900,1.73135677,-9.857083322,8.2649588585,1.2476555105,-0.1147629246,-0.5158605129,-12.95639992,28.572400095,-39.003398895,1.0248146055,-2.9131596085,1.62794828435,1.3549637893734328,
1970-01-01 00:03:41.000,2.35274288035,-6.987789631,5.1765726805,1.454427302,-0.05421269314,-0.4184303581499999,-14.286200045,26.272699355,-39.997699735,0.7591861486000001,-0.890956402,-1.70199728035,1.5143915469659848,
1970-01-01 00:03:41.100,2.9404798750000003,-4.908427,8.9760756495,2.3380942345,0.3222982883,-0.76226103305,-15.652599815,20.76439953,-42.157100675,0.7985410096500001,0.1401939391999999,0.06847715376,2.4802424717252354,
1970-01-01 00:03:41.200,0.8277671186,-3.832404613500001,8.911320209500001,1.954940319,0.8726716937000001,-0.27854634825,-15.914899825,12.4744997,-44.62759972,-0.8085584044999999,-1.695399046,0.0025777817,2.1589200086989,
1970-01-01 00:03:41.300,0.3716352731199999,-0.3261716440499999,5.956932068,0.1298050433499999,-0.171419013275,-0.0228304192399999,-15.140199665,3.5563000440000003,-46.646698,-0.90172290815,1.09198874215,-3.726076603,0.21622917341086084,
1970-01-01 00:03:41.400,0.9474082291,-1.43943235285,6.334100485,-1.07280045765,-0.4227826595499999,0.1038440309442,-14.286200045,-3.4952998159999997,-47.89719963,-0.594969153225,0.7170320749,-3.2222545150000004,1.1577692265356516,
1970-01-01 00:03:41.500,1.532752454,-3.285196066,9.6176514645,-2.107423067,0.02748812734,0.4618768841,-13.69449997,-6.4781999589999995,-48.330297470000005,-0.0341407060999999,0.30597794075,0.8018236160499999,2.157618556773711,
1970-01-01 00:03:41.600,1.412961781,-6.7651078700000005,6.1102221015,-2.4620199205,0.34535776075,0.7140804529,-13.517599585,-3.3001000285,-47.90939903,0.1345449984,-0.4407111404999998,-1.5367057325,2.5866435713222935,
1970-01-01 00:03:41.700,1.1005488857,-9.3004527075,8.284101724500001,-1.964866519,0.19104247541,0.1243837739089999,-13.554199695,4.8982998129999995,-46.3477993,0.61313642585,-1.60398078,1.3630595209499998,1.9780467608501584,
1970-01-01 00:03:41.800,1.3818551305,-10.243823288000002,6.816553354,-0.8483141067,0.0629172698,-0.4249970019,-13.0600996,14.548500065,-43.889499665,0.6233251094999999,-2.5406432151,2.7218499185,0.9509037060025024,
1970-01-01 00:03:41.900,0.694815859105,-5.7511491775,4.493122697,0.3416163325,-0.03436015826,-0.1540098711999999,-12.322000025,22.875,-41.193300245,-0.474034369,3.1023762225,-0.61967360995,0.3762995874744528,
1970-01-01 00:03:42.000,3.517449379,-11.664711,7.842476368,1.0834903125,-0.1368297804249999,-0.3788780197499999,-12.0230999,27.614699360000003,-39.271799085,1.7314264175,-3.6749351025,2.660912275,1.1559507774737565,
1970-01-01 00:03:42.100,1.45259284995,-6.780661106,6.281458616,1.569801092,-0.1891335807949999,-0.310386762,-12.700199605000002,28.127099039999997,-39.027799605,0.0374459029999999,0.3260293006999999,-0.1810808183,1.6113307921881144,
