Unnamed: 0,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2),average_acc_Acceleration x (m/s^2),average_acc_Acceleration y (m/s^2),average_acc_Acceleration z (m/s^2),average_gyr_Gyroscope x (rad/s),average_gyr_Gyroscope y (rad/s),average_gyr_Gyroscope z (rad/s),average_mag_Magnetic field x (µT),average_mag_Magnetic field y (µT),average_mag_Magnetic field z (µT),average_lin_acc_Linear Acceleration x (m/s^2),average_lin_acc_Linear Acceleration y (m/s^2),average_lin_acc_Linear Acceleration z (m/s^2),activity
1970-01-01 00:03:55.700,2.2390837670000003,-5.66740036,9.9073328985,-0.03741439616,-0.053296424913,0.10575293376,-18.049900055,5.8193998334999995,-45.95129967,0.3562306164,-0.92041277905,1.70138978945,1.481680639045,-4.389588272599999,8.9236732248,-0.18071916051389952,-0.09889617101429998,0.014790139181950018,-16.1320597175,0.20617997194499987,-46.807739068000004,-0.2206057549000001,-0.2669432043875,0.22152631283299998,cycling
1970-01-01 00:03:55.800,1.436890006,-4.323232293,7.225875616,0.1597365587999999,0.1072036959399999,0.2041756958,-18.580599785,6.057299852,-45.853698734999995,-0.3969312310099999,0.1319966316,-0.94181156165,1.501541067645,-4.476028990750001,8.67253150975,-0.15304777980039952,-0.0876260387243,0.034383064997450016,-16.6054197315,1.301739950395,-46.63754902,-0.2383531392065001,-0.20487145186750003,0.06479365826799996,cycling
1970-01-01 00:03:55.900,1.7410775425,-3.5223844050000004,7.078717231500001,0.0550526109852499,0.1643179059049999,0.042148459705,-19.050299645,6.1243999005,-45.682899475,-0.0653432607699999,1.204575539,-1.4662308695,1.608799338345,-4.50427924395,8.5158464912,-0.12101647662687454,-0.05351785574780001,0.03249707382695003,-17.0928096775,2.351549930795,-46.44417896349999,-0.1971021056585001,-0.09577519891250001,-0.021584749220000022,cycling
1970-01-01 00:03:56.000,2.8806593420000004,-5.6591751575,9.974331858,-0.24525517225,0.00481042266,-0.28083703665,-19.080799105,6.160999775,-45.64629936,1.1120381356500002,-0.71510052695,1.4675898555,1.7656039953450002,-4.65786854025,8.5889771467,-0.10408837157187452,-0.029763532471800018,0.011331215619950019,-17.522249604000002,3.3293798997450006,-46.2569089895,-0.07943255308350008,-0.12524383067250006,0.08244647982999997,cycling
1970-01-01 00:03:56.100,0.8611170649,-4.965854645,7.971688509,-0.1278197914,0.0693311616799999,-0.4379774928,-18.812399865,6.228099823000001,-45.798799515,-0.61679577815,-0.397756338103,-0.2467684745999999,1.6685152173350002,-4.8330979228,8.5618185764,-0.09901833939187452,-0.01359898712780003,-0.029519195548049982,-17.866899634,4.195579869995,-46.105629158499994,-0.15634149910650005,-0.20940408704280006,0.11709136965499997,cycling
1970-01-01 00:03:56.200,1.65478646735,-4.5170509815,7.739435196,0.003894151185,-0.1196497045399999,0.0249683819899999,-18.562299725000003,6.258599758000001,-45.84149933,-0.599364459665,0.42454886435,-0.670913457905,1.65916826127,-4.88313783405,8.35772574005,-0.06304707103337451,-0.01272089373730002,-0.02443389209804999,-18.118219662,4.92330984614,-45.9878992085,-0.20654410126950004,-0.18294789788780003,-0.04209678172550001,cycling
1970-01-01 00:03:56.300,2.1133109925,-5.377719164,8.857481479499999,-0.005726693198,-0.0823116674999999,-0.040621343535,-18.550100325,6.423300028,-45.737798690000005,0.2604586482,-0.59030270575,0.53976011279,1.7318203329699997,-4.8411288142,8.3322272068,-0.012163496063174519,-0.02669402495430001,-0.029458110983549984,-18.2926796915,5.48938984865,-45.9031091695,-0.13390672805950007,-0.15042877194780005,-0.040977597226500004,cycling
1970-01-01 00:03:56.400,1.541127324,-5.204090357,8.168049812000001,-0.0175618589874999,-0.171266295,-0.0158056728599999,-18.891699795,6.618499756,-45.451099395,-0.6211268902,-0.4864943027499999,0.0027117729499999,1.72127696272,-4.798626315600001,8.30349838785,-0.011690089664924509,-0.0543272272148,0.004657707530450019,-18.459819699,5.885889840100001,-45.821369171499995,-0.19872655275950007,-0.07573332786530003,-0.06886842249650002,cycling
1970-01-01 00:03:56.500,1.5339488985,-5.195864916,7.891529083,-0.0083991494044999,-0.0688730292049999,0.1402658037649999,-19.37360001,6.6916999815,-45.085100175,-0.7689839601499999,-0.32752275465,-0.414296150185,1.823031747325,-4.96417974235,8.38276064445,-0.02415137337537449,-0.042461519357299984,0.0003588706725000085,-18.6568497665,6.1512398481,-45.7133993155,-0.13008488417450004,-0.20706276891030004,0.03324096203499999,cycling
1970-01-01 00:03:56.600,2.012812555,-5.448307753,8.7785182,-0.0068720318349999,-0.1043021678749999,0.1658450290999999,-19.87989998,6.8014998435,-44.804498675000005,-0.12513732912,-0.4967031478999999,0.5668926239000001,1.801481395975,-4.9881080032,8.359295988350002,-0.023036577226474477,-0.025403610284799975,-0.009208524172499996,-18.883159829,6.3183798551,-45.585299301999996,-0.14649555088150001,-0.21731715202030003,0.05383236407500001,cycling
1970-01-01 00:03:56.700,1.133001506,-5.5896337035000005,7.759774208,-0.1328592821499999,-0.1511846929999999,0.081548107775,-20.38619995,7.045499802,-44.52389908,-0.8793224692499999,-0.6110007763,-0.2387471199,1.690873169875,-4.98033133755,8.1445401193,-0.032581065825474466,-0.035192437093499965,-0.011629006770999996,-19.116789818500003,6.44098985195,-45.442559243,-0.2700508594465,-0.18637595174530006,-0.14018132686,cycling
