"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.064486317E1,6.236750484E-1,-5.263670921E0,3.031940460E0
4.069566577E1,-7.841751575E0,3.015294790E0,5.207625389E0
4.074646759E1,-2.744231224E0,-8.257585526E0,1.969676971E0
4.079726858E1,-3.069813013E0,2.266854286E0,2.481566906E0
4.084807046E1,6.154286265E-1,-5.401417017E-1,8.093725890E-3
4.089887306E1,4.118637741E-1,1.932262540E0,-7.559235096E-1
4.094967488E1,3.598959446E0,5.057815313E-1,-6.562026739E-1
4.100047582E1,4.605483055E0,2.443847179E0,-8.287670016E-1
4.105127770E1,2.602667570E0,3.823598385E0,-5.609410286E0
4.110208030E1,5.141195774E0,-2.278154850E0,-4.285246372E0
4.115288212E1,6.062658876E-2,3.607205868E0,-2.081461996E-1
4.120368306E1,-1.787644506E0,6.557139874E0,5.387672782E-1
4.125448494E1,-2.096885920E0,-3.710897267E-2,-2.551814318E-1
4.130528749E1,-3.592545509E0,-2.454078913E0,-2.255553454E-1
4.135608931E1,2.450719118E0,1.725948930E0,-1.666849494E0
4.140689025E1,1.388761282E0,-5.341248512E0,-1.985253580E-2
4.145769212E1,2.290982723E0,-4.083971977E0,-1.280488610E0
4.150849468E1,-1.587897420E0,-2.411624908E0,5.823970318E0
4.155929650E1,-1.012494564E1,-2.095816851E0,4.525156498E0
4.161009744E1,9.643751383E-1,-3.810770512E0,5.934380889E-1
4.166089926E1,-2.127886534E0,8.771766424E-1,2.893736124E0
4.171170181E1,5.157077909E-1,1.317139387E0,-3.037438095E-1
4.176250364E1,1.397465825E0,-3.578037918E-1,-4.785988331E-1
4.181330457E1,4.382218361E0,7.334748507E-1,-3.571929336E-1
4.186410640E1,3.400586605E0,3.007811785E0,-2.791877508E0
4.191490895E1,4.458421230E0,2.898164749E0,-5.777545929E0
4.196571072E1,3.456326485E0,-2.917406559E0,-2.882588148E0
4.201651166E1,-1.632336617E0,4.563945293E0,4.425588250E-1
4.206731348E1,-1.425412059E0,4.391991615E0,3.619270027E-1
4.211811603E1,-2.538375854E0,-8.428165317E-1,3.410054743E-1
4.216891780E1,-2.510735035E0,-1.794974685E0,-8.640434742E-1
4.221971869E1,2.517759800E0,5.130506039E0,-2.165300846E0
4.227052051E1,2.063900232E0,-5.890858173E0,4.465293586E-1
4.232132306E1,9.558232427E-1,-3.920723200E0,2.377723008E-1
4.237212483E1,-4.251802444E0,-9.987352788E-2,5.152801991E0
4.242292577E1,-7.284964561E0,-8.186117172E0,4.252413273E0
4.247372754E1,-8.649597168E-1,-4.384356141E-1,4.271349311E-1
4.252453009E1,-6.322268844E-1,1.111742020E0,1.194817185E0
4.257533181E1,5.202891231E-1,9.272661209E-1,-8.735115528E-1
4.262613275E1,3.283609390E0,8.756495714E-1,-1.696475506E0
4.267693452E1,3.991428614E0,2.241503954E0,-1.493216157E0
4.272773707E1,2.992235184E0,3.962871552E0,-4.351217747E0
4.277853879E1,5.046667576E0,-1.112810969E0,-3.419370174E0
4.282933973E1,1.612636745E-1,4.064730167E0,3.103103936E-1
4.288014150E1,-1.713579297E0,5.473496914E0,1.399451017E0
4.293094405E1,-2.132315159E0,-1.756185889E-1,-3.878880143E-1
4.298174577E1,-2.982461691E0,-1.860029936E0,-8.803836107E-1
4.303254666E1,2.212946892E0,2.942756712E-1,-1.438698053E0
4.308334843E1,1.161831498E0,-5.759220600E0,-7.017107606E-1
4.313415093E1,2.126206636E0,-4.682144225E-1,-1.504211426E0
4.318495270E1,7.391251624E-2,-8.737254143E0,4.950306416E0
4.323575358E1,-9.192487717E0,3.223288298E0,6.002948761E0
4.328655535E1,-4.234698713E-1,-4.001812935E0,1.784132123E0
4.333735785E1,-2.216764688E0,1.705943704E0,2.396659136E0
4.338815957E1,6.094728708E-1,6.452074051E-1,1.111742035E-1
4.343896046E1,1.183058381E0,-3.843756318E-1,-1.005149126E0
4.348976223E1,3.740065098E0,1.180767775E0,-1.065164924E0
4.354056473E1,2.960623980E0,1.728545070E0,-2.822725296E0
4.359136645E1,3.731971264E0,6.201015949E0,-5.128368378E0
4.364216733E1,4.335640907E0,-1.824295282E0,-3.173962355E0
4.369296910E1,-9.436063170E-1,4.348316193E0,-7.559234649E-2
4.374377155E1,-1.603626728E0,3.527032137E0,5.528167486E-1
4.379457327E1,-3.354925871E0,-1.646080613E0,9.365815520E-1
4.384537416E1,-6.481089592E-1,-1.405712247E0,-2.594573796E-1
4.389617593E1,2.591519594E0,8.104416132E-1,-1.050046444E0
4.394697837E1,2.257385969E0,-4.942517757E0,-3.231382072E-1
4.399778009E1,-2.189887464E-1,-5.985234261E0,1.649440289E0
4.404858098E1,-4.288147926E0,-9.362761378E-1,6.599746704E0
4.409938275E1,-4.544550896E0,-6.256145000E0,4.705356598E0
4.415018520E1,-2.295716763E0,1.611262321E0,7.010999322E-1
4.420098692E1,-4.172086716E-1,7.878402472E-1,6.308525205E-1
4.425178775E1,6.255075932E-1,1.444806457E0,-5.210527182E-1
4.430258952E1,3.669206858E0,3.197785318E-1,-1.079519868E0
4.435339197E1,3.915836334E0,3.915225506E0,-1.824906230E0
4.440419369E1,3.147085190E0,4.225994110E0,-5.417146206E0
4.445499452E1,5.559320927E0,-2.918322802E0,-3.965314865E0
4.450579629E1,-5.619794726E-1,4.075725555E0,-2.107422985E-2
4.455659874E1,-1.496881247E0,6.036850929E0,1.237118363E0
4.460740041E1,-2.675663710E0,4.553866386E-1,-1.084253844E-2
4.465820129E1,-3.562461138E0,-8.263236284E-1,-6.461237073E-1
4.470900301E1,2.956653357E0,1.149919987E0,-1.046534061E0
4.475980546E1,1.639666796E0,-5.871769428E0,-6.125270724E-1
4.481060718E1,2.920613527E0,-2.704220772E0,-9.610154629E-1
4.486140801E1,-3.447316408E0,-3.015600204E0,6.326697826E0
4.491220973E1,-9.670781136E0,-3.201297760E0,4.971685886E0
4.496301218E1,8.098307252E-1,-3.485799789E0,6.163448691E-1
4.501381384E1,-2.395590305E0,1.896222591E0,2.318012714E0
4.506461473E1,1.922641695E-1,1.672957897E0,-6.528429985E-1
4.511541640E1,2.547538519E0,1.308740228E-1,-1.702431321E0
4.516621890E1,3.968216419E0,1.138466597E0,-1.358371615E0
4.521702056E1,3.584299088E0,2.061609507E0,-4.021665573E0
4.526782140E1,5.546187878E0,-4.062134326E-1,-6.791094303E0
4.531862311E1,1.776038408E0,3.080197275E-1,-2.620229244E0
4.536942556E1,-2.450108290E0,8.083189011E0,8.338065147E-1
4.542022723E1,-2.242878437E0,1.652341843E0,7.847860456E-1
4.547102801E1,-2.518217802E0,-9.205468297E-1,-1.853921413E-1
4.552182973E1,5.131116882E-2,1.276212692E0,-1.869803429E0
4.557263218E1,1.114948988E0,-2.757059097E0,-3.011476994E-1
4.562343384E1,2.727891207E0,-7.826633453E0,-1.213295341E0
4.567423468E1,1.609887958E0,-3.986541986E0,5.897577763E0
4.572503640E1,-1.104793644E1,2.601445675E0,6.132143021E0
4.577583884E1,6.206207871E-1,-6.445965767E0,7.966975570E-1
4.582664051E1,-2.651382446E0,1.486038685E0,2.498976231E0
4.587744129E1,-3.857500553E-1,2.024653196E0,-9.193251282E-2
4.592824301E1,2.416511774E0,3.717005551E-1,-9.350544214E-1
4.597904546E1,4.284024715E0,-1.181836724E0,1.476723254E-1
4.602984712E1,3.842381954E0,2.722240925E0,-2.202562571E0
4.608064791E1,4.474914074E0,2.743620396E0,-6.607840061E0
4.613144962E1,3.645536423E0,-2.882282734E0,-3.566278934E0
4.618225207E1,-1.800014138E0,5.897882938E0,6.413896382E-2
4.623305369E1,-2.118265629E0,5.141654015E0,3.471139669E-1
4.628385452E1,-3.690586329E0,-1.049130201E0,1.331647038E-1
4.633465619E1,-2.358328581E0,1.246128380E-1,-5.748072863E-1
4.638545864E1,3.975546598E0,2.082683802E0,-1.054933190E0
4.643626025E1,2.778133392E0,-6.326392174E0,2.432699203E-1
4.648706108E1,6.384881139E-1,-3.995246410E0,5.265503526E-1
4.653786275E1,-4.261423111E0,1.594311297E-1,6.953121662E0
4.658866520E1,-7.155159473E0,-9.983687401E0,4.137268543E0
4.663946686E1,-1.047297597E0,1.224596024E0,9.210049510E-1
4.669026765E1,-5.329642296E-1,9.498675168E-2,1.827196836E0
4.674106931E1,4.153761268E-2,1.919587493E0,-6.236750484E-1
4.679187176E1,2.677343607E0,5.592306852E-1,-1.514443040E0
4.684267337E1,3.697305679E0,1.928444743E0,-1.161984205E0
4.689347416E1,2.816311359E0,2.656421900E0,-4.778963566E0
4.694427587E1,4.551880836E0,1.257734537E0,-5.192507267E0
4.699507827E1,2.091082811E0,-5.120427012E-1,-2.300145388E0
4.704587989E1,-2.147280931E0,6.003101349E0,7.217160463E-1
4.709668072E1,-1.626991630E0,2.226538181E0,8.742751479E-1
4.714748238E1,-3.422577143E0,2.121167034E-1,6.922426820E-1
4.719828478E1,8.217422962E-1,1.310420036E0,-1.136175871E0
4.724908640E1,2.217070103E0,-3.115626335E0,-8.470924497E-1
4.729988723E1,3.203893900E0,-3.049960375E0,-1.150530815E0
4.735068890E1,-2.622061968E-1,-6.647392750E0,3.575899839E0
4.740149129E1,-7.207081318E0,1.867360115E0,6.578366756E0
4.745229291E1,-2.633362532E0,-7.830603600E0,2.687117100E0
4.750309369E1,-2.919086456E0,2.368560314E0,1.555522561E0
4.755389535E1,-5.558710098E-1,7.881456614E-1,1.107466102E0
4.760469780E1,1.227650285E0,1.430451512E0,-6.557445526E-1
4.765549942E1,3.944851637E0,-9.336800575E-1,-8.296833038E-1
4.770630020E1,4.021054745E0,2.909923553E0,-1.872246861E0
4.775710186E1,2.748659849E0,3.983335018E0,-5.863369942E0
4.780790426E1,4.828136921E0,-1.402199864E0,-4.396420479E0
4.785870587E1,6.455128193E-1,2.004495382E0,-9.981244206E-1
4.790950666E1,-2.371309042E0,5.617198467E0,7.765395641E-1
4.796030832E1,-2.905342340E0,-1.078145385E0,5.558710098E-1
4.801111072E1,-3.831233978E0,1.328592747E-1,5.450284481E-1
4.806191233E1,3.999980450E0,2.516079903E0,-1.671125412E0
4.811271311E1,8.880192041E-1,-6.936170578E0,3.162661791E-1
4.816351478E1,2.231119633E0,-1.202300072E0,-1.393800735E0
4.821431723E1,-1.922947168E0,-3.394325495E0,5.440511227E0
4.826511884E1,-9.937263489E0,-3.939353943E0,5.242749214E0
4.831591962E1,1.459161401E0,-3.767553091E0,9.976662993E-1
4.836672134E1,-2.628475666E0,2.068786860E0,2.551508904E0
4.841752374E1,7.090409398E-1,1.546665311E0,-4.727957845E-1
4.846832535E1,1.613705754E0,3.100049868E-2,-7.255338430E-1
4.851912619E1,3.986541986E0,1.930430055E0,-9.596410394E-1
4.856992785E1,3.031024218E0,2.090319395E0,-4.042892456E0
4.862073003E1,4.389395714E0,1.931193590E0,-6.729856968E0
4.867153170E1,2.621603727E0,-1.181073189E0,-2.466295719E0
4.872233248E1,-2.386733055E0,6.127714157E0,1.093263865E0
4.877313420E1,-1.277128935E0,3.115320921E0,8.086090684E-1
4.882393665E1,-2.928249121E0,-1.573389769E0,1.156639338E0
4.887473832E1,-1.078145429E-1,3.054236295E-3,-3.695625961E-1
4.892553915E1,2.427659750E0,-2.736595869E-1,-1.034317136E0
4.897634087E1,2.232188702E0,-5.263365269E0,-6.584933400E-1
4.902714332E1,-2.443388999E-1,-3.234283447E0,3.751365662E0
4.907794498E1,-8.940971375E0,-4.106420577E-1,5.485866547E0
4.912874587E1,-9.049702287E-1,-8.108080864E0,2.280140162E0
4.917954764E1,-2.944894552E0,2.472709656E0,2.273267984E0
4.923034977E1,5.868715048E-1,-1.656923145E-1,1.835595965E-1
4.928115144E1,1.278961420E0,4.547757804E-1,-8.287670016E-1
4.933195232E1,3.544135809E0,7.130114436E-1,-1.115865231E0
4.938275404E1,3.819169760E0,1.848271132E0,-2.239213228E0
4.943355654E1,3.066453218E0,3.822071314E0,-6.539577961E0
4.948435826E1,3.600181103E0,-1.367076159E0,-3.981807947E0
4.953515915E1,-1.200009465E0,5.423101902E0,4.871506989E-2
4.958596128E1,-2.300297976E0,4.669316292E0,5.996993184E-1
4.963676378E1,-3.202977657E0,-2.070161343E0,5.444176197E-1
4.968756535E1,-1.009577751E0,-4.949389994E-1,-5.606050491E-1
4.973836628E1,2.987043142E0,1.528187156E0,-7.811209559E-1
4.978916805E1,2.792946339E0,-5.578409672E0,-1.728850484E0
4.983997061E1,-1.471378326E0,-3.619422674E0,4.220343590E0
4.989077238E1,-6.655486107E0,3.000787199E-1,5.444634438E0
4.994157332E1,-2.913894176E0,-8.803378105E0,2.893888950E0
4.999237519E1,-2.518065214E0,1.814063668E0,1.406628489E0
5.004317774E1,5.602996349E-1,9.779664874E-1,5.039489828E-3
5.009397957E1,1.033095479E0,9.605573118E-2,-8.165500760E-1
5.014478050E1,3.359965324E0,1.580414534E0,-1.228566527E0
5.019558238E1,3.847879648E0,3.165868521E0,-1.920809150E0
5.024638555E1,3.301476717E0,2.477901936E0,-6.841183662E0
5.029718738E1,4.073893070E0,-1.993652701E0,-4.098327160E0
5.034798837E1,-1.269187927E0,5.482354164E0,3.031329513E-1
5.039879024E1,-1.919434786E0,5.793122768E0,9.597937465E-1
5.044959290E1,-3.018196344E0,-1.619814277E0,8.246437646E-3
5.050039472E1,-2.936342716E0,-1.826127887E0,-1.317902952E-1
5.055119576E1,3.715020418E0,2.636264086E0,-1.359745979E0
5.060199769E1,2.387801886E0,-6.417103291E0,1.061347127E-1
5.065280034E1,1.582705259E0,-1.003774762E0,1.754658818E-1
5.070360222E1,-5.933922768E0,-2.097649574E0,6.078846455E0
5.075440326E1,-5.702564716E0,-7.893215656E0,3.645383835E0
5.080520524E1,-2.683604717E0,1.237423778E0,1.362647533E0
5.085600790E1,-9.144383669E-1,3.909422457E-1,1.634169102E0
5.090680982E1,4.103366435E-1,1.967386365E0,-6.224533319E-1
5.095761092E1,3.289259672E0,-4.488200247E-1,-1.411515355E0
5.100841290E1,4.094661713E0,1.205354333E0,-1.299577594E0
5.105921561E1,2.873730898E0,2.960471153E0,-3.561086893E0
5.111001753E1,4.794387341E0,5.639647245E-1,-6.003559589E0
5.116081863E1,1.625464559E0,2.286095917E-1,-2.219818830E0
5.121162066E1,-2.663294077E0,6.204986572E0,5.867187977E-1
5.126242337E1,-2.190345526E0,1.693115830E0,5.725166202E-1
5.131322535E1,-3.734567404E0,-2.038397312E0,1.445875406E0
5.136402649E1,2.462936163E0,1.873773932E0,-7.566870451E-1
5.141482852E1,1.380667567E0,-4.927704811E0,-1.724116355E-1
5.146563128E1,3.227564096E0,-3.582771778E0,-1.262773991E0
5.151643331E1,-2.073521137E0,-4.124746025E-1,5.836950779E0
5.156723446E1,-1.101693535E1,-3.706926584E0,4.594793320E0
5.161803654E1,1.020878434E0,-5.017499447E0,9.364288449E-1
5.166883930E1,-3.473277569E0,3.148001432E0,2.573804855E0
5.171964134E1,1.077381849E0,-1.207950488E-1,-3.290939629E-1
5.177044253E1,7.287407517E-1,2.961082160E-1,-3.997995257E-1
5.182124462E1,3.521534443E0,1.359898686E0,-8.916842937E-1
5.187204743E1,3.992497683E0,2.362604380E0,-2.606332541E0
5.192284946E1,3.861776352E0,2.225469351E0,-8.031114578E0
5.197365066E1,3.346374035E0,-1.927681208E0,-3.594377995E0
5.202445279E1,-1.152057886E0,5.760900497E0,5.969504714E-1
5.207525561E1,-1.824295282E0,6.068614960E0,1.014464617E0
5.212605769E1,-2.293578863E0,-9.532271624E-1,7.817317843E-1
5.217685889E1,-2.086501598E0,-2.973909855E0,-8.945857882E-1
5.222766102E1,3.549022675E0,1.640583038E0,-1.875606537E0
5.227846389E1,1.143811464E0,-4.610827923E0,1.860029936E0
5.232926597E1,4.932591617E-1,-3.101118803E0,-4.358395338E-1
5.238006722E1,-4.648089409E0,-4.682449818E0,6.665718079E0
5.243086936E1,-5.026509285E0,-3.572998285E0,4.387104988E0
5.248167222E1,-2.256622553E0,-1.123958975E-1,1.784742951E0
5.253247436E1,2.977880463E-2,1.734806150E-1,8.883246183E-1
5.258327561E1,1.292247415E0,2.730487287E-1,-5.448757410E-1
5.263407774E1,3.436932087E0,5.060869455E-1,-1.029583097E0
5.268488066E1,3.922555685E0,2.813256979E0,-1.460688472E0
5.273568274E1,2.947948933E0,3.247264147E0,-6.173375130E0
5.278648404E1,4.425282955E0,-2.954515457E0,-4.638468742E0
5.283728618E1,-6.864396334E-1,4.441623211E0,-2.896943092E-1
5.288808910E1,-1.922183633E0,7.190894127E0,1.113879919E0
5.293889123E1,-2.279223919E0,3.017585576E-1,4.671454430E-1
5.298969253E1,-2.661156178E0,-1.928902984E0,-2.831276953E-1
5.304049467E1,3.336142302E0,3.209086180E0,-1.920503736E0
5.309129764E1,2.108186483E0,-5.508315086E0,5.987830162E-1
5.314209977E1,1.584385037E0,-2.799513102E0,-6.236750484E-1
5.319290107E1,-4.058621883E0,-6.325476170E0,7.153326988E0
5.324370326E1,-7.630703926E0,-3.749838591E0,5.459753036E0
5.329450618E1,-1.510930657E0,1.473668963E-1,9.458969831E-1
5.334530831E1,-6.563553810E-1,1.196191669E0,1.138619304E0
5.339610967E1,8.391514421E-1,4.155288339E-1,-9.422318935E-1
5.344691186E1,3.624156713E0,9.620844573E-2,-1.403879762E0
5.349771482E1,3.843298197E0,2.063441992E0,-1.356691718E0
5.354851696E1,3.053014517E0,2.065121889E0,-5.003755093E0
5.359931831E1,3.853682756E0,1.445111871E0,-5.705924034E0
5.365012050E1,1.206117868E0,6.084038615E-1,-1.953184128E0
5.370092347E1,-2.584189415E0,7.207539558E0,8.565605879E-1
5.375172566E1,-2.834025860E0,2.699944973E-1,5.491516590E-1
5.380252701E1,-3.611481667E0,2.195995897E-1,1.272242069E0
5.385332925E1,2.512720108E0,1.446180940E0,-6.905628443E-1
5.390413222E1,1.455343604E0,-6.786360264E0,-3.883461356E-1
5.395493441E1,1.908286810E0,-9.793408513E-1,-9.600991607E-1
5.400573576E1,-2.114753246E0,-4.328005314E0,4.779574394E0
5.405653805E1,-9.324430466E0,-3.640496969E0,6.049678326E0
5.410734102E1,-3.023693897E-2,-3.585673332E0,1.580414534E0
5.415814321E1,-2.148808002E0,1.498561025E0,1.840177417E0
5.420894462E1,1.026223376E-1,1.877286315E0,-5.425850749E-1
5.425974686E1,2.297854662E0,5.525113344E-1,-1.406628489E0
5.431054988E1,3.732734919E0,1.026070714E0,-1.289956689E0
5.436135212E1,2.974368095E0,4.709479809E0,-4.091607571E0
5.441215352E1,6.033185482E0,6.629219651E-1,-5.178152084E0
5.446295581E1,3.289565086E0,-5.117372870E-1,-2.167286158E0
5.451375884E1,-2.591825008E0,5.699357510E0,2.128649950E0
5.456456107E1,-1.454885483E0,9.170344472E-1,1.244448543E0
5.461536248E1,-3.401197433E0,-1.494590521E0,4.483618736E-1
5.466616477E1,7.116370797E-1,2.469350100E-1,-1.378682256E0
5.471696785E1,1.253458619E0,-2.715521574E0,-7.070556879E-1
5.476777008E1,3.090581656E0,-4.852417946E0,-7.531746626E-1
5.481857149E1,-6.814001203E-1,-1.607749939E0,3.283303976E0
5.486937384E1,-1.029094410E1,1.156792045E0,5.740284443E0
5.492017691E1,-6.416950226E-1,-5.302917957E0,1.419150949E0
5.497097915E1,-3.158538580E0,1.638139606E0,2.208976507E0
5.502178061E1,7.631009221E-1,8.732061386E-1,-2.014268786E-1
5.507258295E1,1.383263588E0,-8.414421082E-1,-2.347180545E-1
5.512338602E1,4.006241798E0,8.689302206E-1,-5.734328628E-1
5.517418831E1,3.411276579E0,2.205616713E0,-3.707079411E0
5.522498977E1,4.861580849E0,2.469350100E-1,-5.381869793E0
5.527579212E1,2.406890869E0,1.808260560E0,-1.141520858E0
5.532659519E1,-6.215370819E-2,5.834354877E0,1.105022669E0
5.537739748E1,-2.319081545E0,3.214736462E0,6.484143734E-1
5.542819899E1,-4.499958992E0,-3.109059811E0,-2.622061968E-1
5.547900134E1,-2.398949862E0,-9.880454540E-1,-1.707776189E0
5.552980446E1,5.422491074E0,8.580877304E0,-5.309789777E-1
5.558060675E1,2.727433145E-1,-2.971924543E0,3.324688911E0
5.563140826E1,-5.031548977E0,-1.118858337E1,3.318122387E0
5.568221061E1,-4.488658428E0,9.035194397E0,2.081156492E0
5.573301373E1,-5.868103981E0,-8.947079659E0,1.034317136E0
5.578381607E1,-1.378529549E0,1.430909634E-1,-9.407047927E-2
5.583461753E1,-8.240329623E-1,3.436015919E-2,6.328377724E-1
5.588541993E1,2.123763323E0,2.994678736E0,-6.687250137E-1
5.593622305E1,4.407415867E0,-6.320741773E-1,-4.868452549E-1
5.598702540E1,4.959927082E0,2.709107697E-1,-2.199661016E0
5.603782691E1,3.605067730E0,-1.032789946E0,-5.396988392E0
5.608862930E1,2.347180605E0,8.182299137E-1,-1.751299143E0
5.613943243E1,-3.115320951E-2,4.529890537E0,-4.466820657E-1
5.619023482E1,-1.379751205E0,4.205072403E0,1.707012653E0
5.624103634E1,-2.824710369E0,-1.994110823E0,1.331647038E0
5.629183873E1,-9.161182046E-1,-4.493086815E0,-1.743968964E0
5.634264186E1,5.548172951E0,6.742074013E0,-1.546970725E0
5.639344425E1,-1.275449038E0,-8.178328514E0,3.558185399E-1
5.644424576E1,-3.156553268E0,-3.025984526E0,4.199880123E0
5.649504821E1,-1.013548279E1,2.497296333E0,2.543873310E0
5.654585139E1,-2.290371895E0,-1.563463569E0,1.017824292E0
5.659665373E1,-1.590188146E0,-1.847202063E0,1.990751266E0
5.664745529E1,3.750602305E-1,5.787777901E-1,-5.688515306E-1
5.669825774E1,2.636264086E0,-7.508839965E-1,-1.552621007E0
5.674906087E1,5.155398369E0,1.450609565E0,-6.496360302E-1
5.679986326E1,3.037132502E0,5.747920036E0,-3.795499325E0
5.685066482E1,5.774033546E0,1.453663707E0,-2.349471331E0
5.690146727E1,3.467627287E0,-4.645493329E-1,-4.039227366E-1
5.695227045E1,-9.080244303E-1,4.801412106E0,1.206423342E-2
5.700307285E1,-2.097496748E0,1.680898905E0,9.255862832E-1
5.705387441E1,-2.708649397E0,2.021904439E-1,-1.989834905E-1
5.710467686E1,-6.366555691E-1,-4.464071751E0,-2.547385693E0
5.715548008E1,4.650838375E0,3.069965601E0,-1.396702290E0
5.720628248E1,1.513068676E0,-6.882110596E0,8.428165317E-1
5.725708404E1,-3.549480677E0,-1.327829242E0,5.131880760E0
5.730788654E1,-1.137382317E1,-2.317707300E0,2.633057117E0
5.735868972E1,-7.237012982E-1,-3.650575876E0,9.819369912E-1
5.740949212E1,-1.816506982E0,-6.160394549E-1,2.731250763E0
5.746029373E1,1.135565042E0,6.705575585E-1,-2.254026383E-1
5.751109618E1,6.981984377E-1,1.166260123E0,-7.870767117E-1
5.756189941E1,3.927289724E0,-1.210088372E0,-3.017585576E-1
5.761270180E1,4.783545017E0,2.696738005E0,-3.176863909E0
5.766350342E1,4.040601730E0,2.390092611E0,-5.743338585E0
5.771430592E1,4.081070423E0,-1.460230350E0,-2.436822414E0
5.776510915E1,-8.570187092E-1,5.228699684E0,-8.964183182E-2
5.781591160E1,-1.737555027E0,4.458268642E0,1.509861708E0
5.786671316E1,-2.001441002E0,-3.215347290E0,6.577298045E-1
5.791751566E1,-1.603474021E0,-2.869454920E-1,-2.342599154E0
5.796831889E1,4.612202168E0,-7.704311013E-1,-3.143419981E0
5.801912134E1,4.271349311E-1,8.362498879E-1,1.204590797E0
5.806992295E1,-7.855495811E-1,-2.186833143E0,5.044071198E0
5.812072550E1,-1.213753510E1,-4.672676086E0,2.980018377E0
5.817152873E1,1.789782494E-1,-3.694862366E0,1.050962687E0
5.822233118E1,-2.925958395E0,2.249445021E-1,3.335531473E0
5.827313279E1,7.177454978E-2,8.542698622E-1,2.822114229E-1
5.832393529E1,1.623632073E0,3.512371704E-2,-8.950439692E-1
5.837473857E1,4.225535870E0,-4.123218954E-1,-3.327590525E-1
5.842554102E1,4.241723537E0,1.619508743E0,-2.717201233E0
5.847634264E1,3.401350260E0,2.697806835E0,-7.494790554E0
5.852714519E1,3.235505104E0,-1.628824234E0,-3.349275589E0
5.857794847E1,-9.562813640E-1,4.167047501E0,-2.165453583E-1
5.862875092E1,-1.971814990E0,5.195103168E0,1.265217423E0
5.867955253E1,-2.813715219E0,4.703523815E-1,1.245975733E0
5.873035509E1,-2.764694691E0,-3.880407095E0,-5.143333673E-1
5.878115837E1,4.459948540E0,3.628585339E0,-1.854532242E0
5.883196081E1,1.641193867E0,-8.355168343E0,2.156290859E-1
5.888276248E1,2.954973578E-1,-4.516757488E0,2.295563936E0
5.893356503E1,-6.964880466E0,1.419914484E0,6.159631252E0
5.898436831E1,-1.796959877E0,-6.929451466E0,2.672914982E0
5.903517076E1,-2.738275528E0,1.489092946E0,1.862015128E0
5.908597243E1,-1.846285820E0,2.089708567E0,1.436254621E0
5.913677498E1,1.347987175E0,1.688534498E0,-7.676823139E-1
5.918757826E1,3.903619289E0,-1.269035220E0,-8.412894011E-1
5.923838071E1,4.031744480E0,2.950239658E0,-2.377417564E0
5.928918238E1,3.144336224E0,2.688033342E0,-6.223159313E0
5.933998493E1,3.827569008E0,-1.195733547E0,-3.484883547E0
5.939078821E1,1.908897758E-1,2.040535212E0,-2.814478874E-1
5.944159071E1,-1.829182148E0,5.094771385E0,1.607902646E0
5.949239238E1,-1.975327373E0,1.331036210E0,1.524369359E0
5.954319493E1,-2.606179714E0,-4.672981426E-2,-4.020902216E-1
5.959399821E1,3.857805967E0,1.612025857E0,-2.490729809E0
5.964480071E1,1.390593767E0,-5.875892639E0,3.266505599E-1
5.969560238E1,-7.162184268E-2,-6.590278149E0,7.062921524E-1
5.974640498E1,-3.800386190E0,-2.287164927E0,6.718098164E0
5.979720826E1,-4.847989082E0,-3.979364395E0,5.456545830E0
5.984801076E1,-1.054169655E0,2.481566966E-1,7.256865501E-1
5.989881243E1,-2.567085505E0,2.285637617E0,2.090013981E0
5.994961503E1,1.243226886E0,3.389286041E0,-2.142546773E-1
6.000041831E1,2.152320385E0,-2.321219683E0,-4.558447599E-1
6.005122081E1,4.467278481E0,3.449759781E-1,-5.793886185E-1
6.010202253E1,3.721434116E0,1.182447553E0,-5.082554817E0
6.015282508E1,3.902397633E0,5.001311898E-1,-6.688624859E0
6.020362842E1,1.501157165E0,2.583884001E-1,-1.815438032E0
6.025443092E1,-1.448929667E0,6.489030361E0,8.107470274E-1
6.030523259E1,-1.717091680E0,3.855362415E0,1.511236072E0
6.035603519E1,-2.956500769E0,-2.195384979E0,1.201841980E-1
6.040683852E1,9.541434050E-1,1.642415524E0,-2.341224909E0
6.045764102E1,2.471335411E0,-2.695210934E0,-2.160872221E-1
6.050844274E1,6.795675755E-1,-5.657972813E0,2.840439677E-1
6.055924534E1,-1.220778227E0,1.001942158E0,4.844171524E0
6.061004868E1,-1.167436028E1,-3.841312885E0,2.965510845E0
6.066085118E1,1.050351858E0,-3.304836273E0,3.426853120E-1
6.071165290E1,-2.553952456E0,8.783983588E-1,2.451788187E0
6.076245550E1,8.924478292E-1,2.228065491E0,6.658235192E-2
6.081325884E1,1.658755779E0,-9.894198179E-1,-6.612421572E-2
6.086406139E1,4.328921795E0,1.472905397E0,-3.814741075E-1
6.091486305E1,3.864219666E0,1.322026134E0,-4.881280422E0
6.096566571E1,3.633013964E0,1.981588483E0,-6.416034222E0
6.101646904E1,2.241045952E0,-2.881672084E-1,-1.736638784E0
6.106727160E1,-1.651883721E0,4.618005276E0,9.371923804E-1
6.111807331E1,-2.152778387E0,2.404294729E0,1.843231559E0
6.116887587E1,-2.926263809E0,2.719797492E-1,8.637380004E-1
6.121967925E1,1.902331114E0,4.566083252E-1,-1.821851969E0
