"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.111203283E0,-8.672251701E-1,1.759990692E0,-5.018907189E-1
2.161203283E0,4.370653629E-1,2.009701729E0,7.525585890E-1
2.211203283E0,1.693237662E0,1.363663673E0,1.717495918E-2
2.261203283E0,-4.992747307E-1,1.937524796E0,-2.957553864E-1
2.311203283E0,1.322467446E0,2.116182327E0,6.184642315E-1
2.361203283E0,2.410530090E0,1.528302670E0,3.169917822E0
2.411203283E0,1.994068146E0,-2.688425064E0,5.589366913E0
2.461203283E0,-2.063498497E-1,2.686261177E0,2.754774570E0
2.511203283E0,-4.959149361E0,-3.600518227E0,-5.563037872E0
2.561203283E0,-4.168094635E0,-2.044970512E0,-5.470604897E-1
2.611203283E0,1.839650869E0,2.600457191E0,-1.145662308E1
2.661203283E0,2.140623569E0,-5.865226746E0,1.459775448E0
2.711203283E0,4.215115547E0,8.767681122E-1,-2.229577303E0
2.761203283E0,-1.965009093E0,3.620105743E0,6.458123922E-1
2.811203283E0,-2.157938957E0,1.734857559E-1,6.667000651E-1
2.861203283E0,5.139693022E-1,7.567358017E-1,3.821432590E-1
2.911203283E0,8.904771805E-1,-1.258049011E0,2.234462261E0
2.961203283E0,5.747251987E0,-3.378211975E0,5.008999825E0
3.011203283E0,2.405240297E0,-4.698326111E0,5.878823757E0
3.061203283E0,3.859133720E-1,-3.972509384E0,5.165641308E0
3.111203283E0,-2.550016403E0,-6.723989487E0,-1.268162966E0
3.161203283E0,-6.255446434E0,-5.259680748E0,-2.917727470E0
3.211203283E0,-2.902347326E0,-1.421695709E0,-4.980844021E0
3.261203283E0,9.121431112E-1,2.254349232E0,-6.130383015E0
3.311203283E0,2.927292347E0,5.069611073E0,-7.426558495E0
3.361203283E0,1.205983996E0,5.699565887E0,-6.888664722E0
3.411203283E0,-6.973977089E-1,5.687110424E0,-6.039940834E0
3.461203283E0,-1.339059353E0,2.122739792E0,7.421525002E0
3.511203283E0,-3.205702543E0,-1.297022247E1,7.896899223E0
3.561203283E0,1.096826911E0,6.763746262E0,-6.542978287E-1
3.611203283E0,-5.538088799E0,-8.472766876E0,-9.807899475E0
3.661203283E0,6.628898382E-1,2.398353577E0,-9.441389084E0
3.711203283E0,4.549181461E-1,-2.480667114E0,-5.867803574E0
3.761203283E0,2.745786190E0,-1.250393867E0,-2.552095056E-1
3.811203283E0,8.297860622E-1,2.916941643E0,-1.312226951E-1
3.861203283E0,1.042209864E-1,1.837701797E0,1.594540358E0
3.911203283E0,1.392104626E-1,7.780799866E-1,-2.242757082E-1
3.961203283E0,1.243184805E0,4.686927795E-1,3.398611784E0
4.011203283E0,4.420783043E0,-3.139690399E0,5.507692337E0
4.061203283E0,4.561251640E0,-5.390641212E0,3.307445049E0
4.111203283E0,-1.221135378E0,-3.653656006E0,7.575497627E0
4.161203283E0,-5.712448359E-1,-7.065212250E0,6.764389277E-1
4.211203283E0,-5.424922466E0,-6.804784775E0,-5.266542912E0
4.261203283E0,-2.763655186E0,-3.474166870E0,-4.793583870E0
4.311203283E0,-1.892806649E0,1.746664047E0,-5.978461266E0
4.361203283E0,3.900104046E0,4.406819820E0,-8.356429100E0
4.411203283E0,1.497497082E0,6.094822407E0,-7.071603775E0
4.461203283E0,4.561768770E-1,7.635913849E0,-6.072606564E0
4.511203283E0,-9.691863060E-1,2.162383080E0,8.233743668E0
4.561203283E0,-3.851144314E-1,-9.002006531E0,5.249066353E0
4.611203283E0,-3.430976868E0,1.216148376E0,1.509977341E0
4.661203283E0,-2.554599047E0,-1.948680878E-1,-1.173658943E1
4.711203283E0,1.297275305E0,-7.668132782E-1,-1.060305023E1
4.761203283E0,2.883542538E0,-4.624981880E0,8.149931431E-1
4.811203283E0,3.445813417E0,4.267826080E-1,-7.623434663E-1
4.861203283E0,-1.757253766E0,3.462597847E0,4.534741938E-1
4.911203283E0,6.870996952E-2,1.905739784E0,2.149112940E0
4.961203283E0,1.442073584E0,1.001048088E0,-3.537557721E-1
5.011203283E0,5.651845932E-1,-9.585762024E-1,2.703809738E0
5.061203283E0,3.521980762E0,-2.128744125E0,7.111154556E0
5.111203283E0,4.712088585E0,-6.482768059E0,5.467450142E0
5.161203283E0,2.022532225E0,-6.497687340E0,4.428880692E0
5.211203283E0,-4.181149483E0,-6.690200806E0,-4.140837193E0
5.261203283E0,-5.474546909E0,-5.049545288E0,3.477016687E-1
5.311203283E0,-3.708637953E-1,-1.676206589E0,-5.768711090E0
5.361203283E0,-7.472670078E-2,2.931746960E0,-4.376941204E0
5.411203283E0,4.259495735E0,4.911390305E0,-7.636196136E0
5.461203283E0,1.231461763E0,7.007527351E0,-7.844307899E0
5.511203283E0,8.359932899E-1,7.328325748E0,-4.781204224E0
5.561203283E0,-6.965302467E0,-6.651557922E0,6.695490837E0
5.611203283E0,1.041321754E0,5.724439621E-1,4.218696594E0
5.661203283E0,-4.440725803E0,-4.124462128E0,-2.607428074E0
5.711203283E0,-1.531008482E0,-2.097415924E-2,-1.217989349E1
5.761203283E0,2.985677719E0,-4.459619522E-1,-1.201898289E1
5.811203283E0,2.666871071E0,-4.452480316E0,3.579030037E0
5.861203283E0,3.311389923E0,2.048041344E0,1.005228162E-1
5.911203283E0,-1.555936575E0,3.765755653E0,1.022460580E0
5.961203283E0,-7.227338552E-1,1.521351814E0,2.054789066E-1
6.011203283E0,3.279678822E-1,1.487693787E-1,2.549972057E0
6.061203283E0,5.093290329E0,-3.650972366E0,6.022103786E0
6.111203283E0,5.285065651E0,-5.663453102E0,3.175804138E0
6.161203283E0,-1.339702606E-1,-5.513316154E0,7.430567741E0
6.211203283E0,-2.154809952E0,-6.272624016E0,1.581129313E0
6.261203283E0,-6.358042717E0,-6.443779945E0,-3.789537191E0
6.311203283E0,-4.107481480E0,-3.254722595E0,-3.829831362E0
6.361203283E0,-2.690166235E-1,2.646947384E0,-5.756341934E0
6.411203283E0,4.523655891E0,3.823637009E0,-7.208117485E0
6.461203283E0,2.231058836E0,5.989866257E0,-6.309151173E0
6.511203283E0,9.135026932E-1,7.045117378E0,-6.365734577E0
6.561203283E0,-2.423126936E0,1.322736740E0,7.828646183E0
6.611203283E0,-2.977644205E0,-1.335097504E1,7.587342739E0
6.661203283E0,-5.963524818E0,1.455375671E0,-1.366331577E0
6.711203283E0,-2.823698282E0,-2.703142166E0,-1.194295597E1
6.761203283E0,9.418163300E-1,-9.782285690E-1,-1.009705639E1
6.811203283E0,1.949139118E0,-4.731002808E0,1.014172792E0
6.861203283E0,3.361160755E0,5.615186691E-1,-1.361511707E0
6.911203283E0,-1.313870311E0,3.643688202E0,7.288848162E-1
6.961203283E0,-1.159320712E0,2.349484444E0,7.999261618E-1
7.011203283E0,1.289219260E0,1.559480667E0,1.635901451E0
7.061203283E0,3.445664883E0,-4.047870636E0,3.961088419E0
7.111203283E0,6.054832458E0,-2.957432747E0,5.816611767E0
7.161203283E0,1.161711216E-1,-6.419314384E0,5.845263004E0
7.211203283E0,-6.477053165E-1,-5.654697418E0,4.694855690E0
7.261203283E0,-3.429098129E0,-7.868510246E0,-8.611915588E0
7.311203283E0,-3.535418510E0,-4.924572945E0,1.145458937E0
7.361203283E0,5.068368912E-1,2.197675705E-1,-5.371537685E0
7.411203283E0,3.334424973E0,2.995902538E0,-8.620100021E0
7.461203283E0,2.975187302E0,5.066977024E0,-6.396328449E0
7.511203283E0,9.344441891E-1,8.579966545E0,-8.086280823E0
7.561203283E0,1.462936401E-3,4.530443668E0,3.004775524E0
7.611203283E0,-7.810818195E0,-2.283589363E1,1.304191017E1
7.661203283E0,8.174228668E-1,5.396330357E0,-2.188677788E-1
7.711203283E0,-5.074831009E0,-6.535506248E0,-1.158913708E1
7.761203283E0,-1.863667965E0,2.924334526E0,-7.258916855E0
7.811203283E0,7.706248760E-1,-4.140426636E0,-4.567878723E0
7.861203283E0,5.401754379E0,-7.316789627E-1,8.594807386E-1
7.911203283E0,1.091027498E0,4.171664715E0,-1.104778647E0
7.961203283E0,-1.552266121E0,1.681147575E0,2.040564060E0
8.011203283E0,-6.890088320E-1,7.827444077E-1,-2.168142796E-1
8.061203283E0,6.117677689E-1,-8.830070496E-2,3.129910469E0
8.111203283E0,5.519500732E0,-4.263423920E0,6.811838150E0
8.161203283E0,3.890641451E0,-4.886836052E0,4.404411316E0
8.211203283E0,3.097633123E-1,-5.709603310E0,5.968921661E0
8.261203283E0,-4.082637787E0,-6.341759682E0,-4.390287399E0
8.311203283E0,-6.408477783E0,-5.301060677E0,1.550119281E0
8.361203283E0,4.882849455E-1,-9.229526520E-1,-6.509305954E0
8.411203283E0,2.532328367E-1,3.003759861E0,-4.201736450E0
8.461203283E0,4.700460911E0,5.178682327E0,-6.346279144E0
8.511203283E0,1.007833958E0,6.253384590E0,-7.424631119E0
8.561203283E0,7.100946903E-1,7.074889183E0,-3.787645578E0
8.611203283E0,-6.815328598E0,-7.669739723E0,9.912455559E0
8.661203283E0,8.774564266E-1,-1.159811020E0,3.964958191E0
8.711203283E0,-5.189519882E0,-6.047331810E0,-3.024191141E0
8.761203283E0,-7.259711027E-1,4.745082378E0,-1.328737545E1
8.811203283E0,2.333676815E0,-2.055389404E0,-1.362430573E1
8.861203283E0,3.276276588E0,-6.190829277E0,4.627965450E0
8.911203283E0,2.926373482E0,2.695495605E0,4.966239929E-1
8.961203283E0,-1.499338150E0,4.157968521E0,1.310677052E0
9.011203283E0,-1.230574012E0,2.320925713E0,1.114573479E0
9.061203283E0,1.393665195E0,-7.103252411E-1,3.453142166E0
9.111203283E0,6.083564758E0,-3.385907173E0,6.298538685E0
9.161203283E0,5.831025124E0,-4.924332619E0,3.697894812E0
9.211203283E0,-4.225306511E-1,-5.692708015E0,7.327070236E0
9.261203283E0,-3.068197250E0,-5.809357643E0,1.414861083E-1
9.311203283E0,-7.013319016E0,-7.744049072E0,-4.776608467E0
9.361203283E0,-1.075241804E0,-2.846564293E0,-4.830568314E0
9.411203283E0,-6.221709251E-1,2.117040634E0,-4.759171486E0
9.461203283E0,4.202222347E0,4.839223385E0,-7.876969337E0
9.511203283E0,1.685097337E0,6.287638187E0,-7.357999325E0
9.561203283E0,-4.809188843E-2,6.704475403E0,-5.630211353E0
9.611203283E0,-2.589991093E0,2.318952560E0,6.024680138E0
9.661203283E0,-1.898938656E0,-1.005395985E1,5.799242020E0
9.711203283E0,-1.821522713E0,1.104018211E0,-7.357637882E-1
9.761203283E0,-3.431887388E0,-2.516746521E0,-1.003593349E1
9.811203283E0,3.154651403E0,1.108360291E-2,-1.240183544E1
9.861203283E0,2.087734699E0,-4.140521049E0,2.429729700E0
9.911203283E0,4.721733570E0,-2.827968597E-1,-6.368901730E-1
9.961203283E0,-1.377590299E0,4.493811607E0,6.439259052E-1
1.001120328E1,-1.141301513E0,1.611994267E0,2.422451258E0
1.006120328E1,-2.743577957E-1,3.789558411E-1,-3.859336376E-1
1.011120328E1,2.621328354E0,-1.426699638E0,5.399415016E0
1.016120328E1,7.138932228E0,-3.491403580E0,4.090411186E0
1.021120328E1,1.498852849E0,-6.315608025E0,6.139616013E0
1.026120328E1,1.782176495E-1,-6.788792610E0,4.010541439E0
1.031120328E1,-4.607457161E0,-8.019132614E0,-8.729694366E0
1.036120328E1,-4.220608711E0,-4.441491127E0,1.837310433E0
1.041120328E1,1.059902668E0,5.077333450E-1,-5.870556831E0
1.046120328E1,2.375095844E0,3.126674175E0,-4.770040035E0
1.051120328E1,4.454501152E0,5.005217075E0,-6.351307869E0
1.056120328E1,1.373980165E0,7.495543957E0,-8.111763000E0
1.061120328E1,8.039309978E-1,5.324241638E0,-2.896800995E0
1.066120328E1,-5.416466713E0,-7.733735085E0,7.865547657E0
1.071120328E1,-1.639725208E0,-3.479433060E-1,2.351470947E0
1.076120328E1,-5.073095322E0,-3.781564713E0,8.252012253E0
1.081120328E1,-5.530631542E-1,1.899535179E0,-1.518272209E1
1.086120328E1,9.345605373E-1,-1.257612228E0,-1.130893803E1
1.091120328E1,2.517002583E0,-6.230244637E0,2.412054539E-1
1.096120328E1,5.330532551E0,6.168270111E-1,3.318743110E-1
1.101120328E1,-1.090165138E0,3.885633469E0,1.250854254E0
1.106120328E1,-1.268487096E0,9.259328842E-1,1.849258184E0
1.111120328E1,1.513365507E-1,2.324914932E-1,3.961418867E-1
1.116120328E1,2.759402275E0,-1.694313049E0,4.732204437E0
1.121120328E1,7.364623547E0,-3.195350647E0,5.009821892E0
1.126120328E1,2.994086742E-1,-5.947849274E0,8.400143623E0
1.131120328E1,2.030254841E0,-6.583518982E0,3.435825348E0
1.136120328E1,-2.690125942E0,-7.982640266E0,-8.129268646E0
1.141120328E1,-4.651568890E0,-5.072742462E0,1.971330762E0
1.146120328E1,-2.855741978E-2,2.555007935E-1,-6.319678783E0
1.151120328E1,1.430104256E0,3.367343903E0,-3.885917664E0
1.156120328E1,4.812485218E0,4.747640133E0,-6.764246941E0
1.161120328E1,1.270874381E0,6.685626030E0,-7.818593025E0
1.166120328E1,3.021695614E-1,7.608672619E0,-3.550077915E0
1.171120328E1,-9.368928909E0,-1.021124363E1,1.196174812E1
1.176120328E1,-3.890328407E-1,1.582435131E0,3.494822979E0
1.181120328E1,-5.983287811E0,-3.702628136E0,-6.690532684E0
1.186120328E1,-1.757778406E0,-1.751244545E0,-1.091706657E1
1.191120328E1,3.074815989E0,-6.266212463E-1,-1.132152176E1
1.196120328E1,2.983909130E0,-4.231260300E0,3.402696133E0
1.201120328E1,3.796165466E0,2.528371811E0,4.715666771E-1
1.206120328E1,-1.252367854E0,2.784761429E0,1.181206822E0
1.211120328E1,-1.303977251E0,9.226093292E-1,8.573797345E-1
1.216120328E1,1.518862367E0,2.528905869E-1,3.920930386E0
1.221120328E1,7.171091080E0,-3.948539734E0,5.360786438E0
1.226120328E1,4.175563335E0,-6.090606689E0,4.201972961E0
1.231120328E1,-7.279756069E-1,-3.040452003E0,7.461578846E0
1.236120328E1,-2.188795090E0,-9.684431076E0,-5.976650715E0
1.241120328E1,-5.362078190E0,-5.520883560E0,-3.731578588E-1
1.246120328E1,-1.815645933E0,-2.654650688E0,-5.412562370E0
1.251120328E1,-2.205228806E-1,3.302138329E0,-5.662398815E0
1.256120328E1,4.702112198E0,4.588069916E0,-7.470563889E0
1.261120328E1,1.236421943E0,7.586346149E0,-7.767751694E0
1.266120328E1,3.893573284E-1,7.959037781E0,-5.981949806E0
1.271120328E1,-6.130451202E0,-3.615972519E0,1.079540443E1
1.276120328E1,1.794120312E0,-7.950290680E0,5.550556660E0
1.281120328E1,-4.456215858E0,1.841919899E0,4.547051430E0
1.286120328E1,-4.399652481E-1,-1.057565689E0,-1.480000687E1
1.291120328E1,1.658110619E-1,-4.435348511E-2,-6.432447910E0
1.296120328E1,2.010182619E0,-4.664669991E0,7.719726562E-1
1.301120328E1,5.198049068E0,-1.587762833E-1,-1.038631916E0
1.306120328E1,-1.696040273E0,3.123088837E0,9.196044803E-1
1.311120328E1,-1.639380336E0,1.649199009E0,8.948261738E-1
1.316120328E1,2.125092745E-1,3.205909729E-1,-9.215143919E-1
1.321120328E1,2.997946739E0,-1.601284981E0,4.903862000E0
1.326120328E1,6.240764618E0,-4.206752777E0,3.768100739E0
1.331120328E1,2.207711458E0,-5.886444092E0,7.659932137E0
1.336120328E1,6.961469650E-1,-5.691186905E0,4.939033985E0
1.341120328E1,-3.605325699E0,-8.378746986E0,-6.969342232E0
1.346120328E1,-4.668515205E0,-4.548141479E0,-6.991258860E-1
1.351120328E1,-1.634560466E0,-1.137819290E-1,-6.428938866E0
1.356120328E1,2.313036442E0,3.470828533E0,-5.110352516E0
1.361120328E1,5.576221466E0,4.586345673E0,-5.709638596E0
1.366120328E1,9.823030233E-1,7.222762108E0,-7.475888729E0
1.371120328E1,1.260455370E0,6.154211044E0,-2.088520050E0
1.376120328E1,-9.594171524E0,-1.196562958E1,1.179640293E1
1.381120328E1,1.922743320E-1,-6.395740509E-1,2.957205772E0
1.386120328E1,-3.452271461E0,-8.715420723E0,-9.403032303E0
1.391120328E1,3.614072800E-1,6.210283279E0,-1.204901123E1
1.396120328E1,3.468534946E0,-5.085380554E0,-1.094753265E1
1.401120328E1,5.766321659E0,-2.923378944E0,2.194419861E0
1.406120328E1,1.614876390E0,2.952708721E0,-7.199407220E-1
1.411120328E1,-1.597372174E0,3.525049210E0,1.721190572E0
1.416120328E1,-6.913647652E-1,6.848011017E-1,2.142123461E0
1.421120328E1,1.072654128E0,8.697690964E-1,-1.391239643E0
1.426120328E1,2.506578684E0,-2.698961258E0,5.453607082E0
1.431120328E1,7.485060692E0,-3.893558502E0,4.447079659E0
1.436120328E1,1.109880686E0,-5.772408485E0,7.904602528E0
1.441120328E1,4.464805126E-1,-6.742612839E0,2.195583344E0
1.446120328E1,-5.241757393E0,-8.668054581E0,-7.172087669E0
1.451120328E1,-2.859468460E0,-4.707311630E0,-1.307284355E0
1.456120328E1,2.940131426E-1,7.595224380E-1,-5.556520462E0
1.461120328E1,4.065558434E0,3.800679207E0,-8.263805389E0
1.466120328E1,3.512700558E0,5.440865993E0,-6.973804474E0
1.471120328E1,9.637744427E-1,7.824690342E0,-7.466823578E0
1.476120328E1,-1.415681839E0,4.327430725E0,4.993375301E0
1.481120328E1,-6.618757725E0,-1.830937004E1,7.727820873E0
1.486120328E1,3.330245018E-1,6.249540329E0,2.179085255E0
1.491120328E1,-4.226370811E0,-8.252047539E0,-1.088806915E1
1.496120328E1,-1.166781068E0,3.196979523E0,-4.624533176E0
1.501120328E1,2.103117943E0,-2.860009193E0,-6.447106361E0
1.506120328E1,6.097633362E0,-2.628211021E0,-3.264937401E-1
1.511120328E1,6.250569224E-1,3.682617188E0,1.374124289E-1
1.516120328E1,-2.274526834E0,2.601867676E0,1.995861530E0
1.521120328E1,-9.530851841E-1,9.801568985E-1,-7.808568478E-1
1.526120328E1,1.794390917E0,7.535572052E-1,4.687143803E0
1.531120328E1,6.161725521E0,-3.312662125E0,4.305299759E0
1.536120328E1,4.240272522E0,-5.236199379E0,4.710745811E0
1.541120328E1,5.314363241E-1,-5.292228699E0,5.165970802E0
1.546120328E1,-4.326008797E0,-6.766829491E0,-3.932989240E-1
1.551120328E1,-7.739214897E0,-5.308823586E0,5.363116264E-1
1.556120328E1,-1.005204439E0,-1.399538994E0,-4.727814674E0
1.561120328E1,2.170544147E0,3.319993973E0,-5.858221531E0
1.566120328E1,4.623964310E0,4.697491169E0,-5.382604599E0
1.571120328E1,1.391632557E0,5.406989574E0,-6.895936012E0
1.576120328E1,-3.246860504E-1,6.237388611E0,-5.331505775E0
1.581120328E1,-3.854157686E0,2.794265747E-1,7.993567467E0
1.586120328E1,-2.610233545E0,-7.946604729E0,5.597406387E0
1.591120328E1,-2.271989584E0,2.995144367E0,-1.119787693E0
1.596120328E1,-4.690872192E0,-5.442811966E0,-8.224045753E0
1.601120328E1,2.265568018E0,2.206071854E0,-8.903188705E0
1.606120328E1,9.739135504E-1,-3.639266968E0,-2.521535397E0
1.611120328E1,4.685798645E0,-3.499212265E-1,-6.564657092E-1
1.616120328E1,6.225782633E-2,2.851415157E0,5.609382987E-1
1.621120328E1,-1.451130629E0,2.049360275E0,1.565139055E0
1.626120328E1,-1.440744400E-1,5.071706772E-1,2.186120033E0
1.631120328E1,5.162159920E0,-2.050094604E0,4.761224270E0
1.636120328E1,6.795315742E0,-3.192484856E0,4.644208908E0
1.641120328E1,4.922363758E-1,-5.195573807E0,8.282164574E0
1.646120328E1,3.419799805E-1,-4.848873138E0,5.344211102E0
1.651120328E1,-3.270095348E0,-8.134189606E0,-5.762852192E0
1.656120328E1,-5.534522057E0,-5.434248924E0,1.061104298E0
1.661120328E1,-1.087760448E0,-9.710226059E-1,-4.557142258E0
1.666120328E1,2.581814528E0,3.083902836E0,-4.978108406E0
1.671120328E1,4.776885509E0,5.015614033E0,-7.708898544E0
1.676120328E1,1.136881828E0,7.392434597E0,-8.429453850E0
1.681120328E1,9.036161900E-1,7.304609299E0,-3.600755453E0
1.686120328E1,-7.836453438E0,-9.896710396E0,1.301881504E1
1.691120328E1,7.014408112E-1,-1.122053146E0,4.840023518E0
1.696120328E1,-2.683983803E0,-2.092680931E0,-1.863956690E0
1.701120328E1,-1.041190028E0,-6.401634216E-2,-1.072184563E1
1.706120328E1,6.719604731E-1,-3.801898956E-1,-1.314906979E1
1.711120328E1,8.042786717E-1,-4.319629669E0,3.123709679E0
1.716120328E1,5.864144325E0,9.424438477E-1,-1.622262955E0
1.721120328E1,-8.961680532E-1,2.946032524E0,1.353626251E0
1.726120328E1,-1.485576630E0,1.197386742E0,1.896661282E0
1.731120328E1,2.094662189E-2,1.351945877E0,-2.483296394E-1
1.736120328E1,3.675888062E0,-2.121031761E0,6.198569298E0
1.741120328E1,6.893520355E0,-3.616828918E0,2.692865372E0
1.746120328E1,-7.805547714E-1,-5.872299194E0,1.030981255E1
1.751120328E1,7.555071115E-1,-5.454388618E0,3.287752151E0
1.756120328E1,-3.356092930E0,-8.701996803E0,-9.062900543E0
1.761120328E1,-2.399752617E0,-5.221110344E0,1.229269624E0
1.766120328E1,-3.197376728E-1,6.909837723E-1,-6.780588150E0
1.771120328E1,1.942762375E0,4.267671108E0,-4.935558796E0
1.776120328E1,4.520454884E0,5.859860420E0,-7.490774155E0
1.781120328E1,1.519347072E0,6.860941410E0,-7.692437172E0
1.786120328E1,7.311669588E-1,6.260364056E0,-3.758980274E0
1.791120328E1,-1.131620979E1,-1.541720200E1,1.120460606E1
1.796120328E1,1.507245302E0,8.126640320E-1,3.304759026E0
1.801120328E1,-1.796960473E0,-3.062132835E0,-1.438692570E0
1.806120328E1,-4.327926159E0,1.775227547E0,-1.234539509E1
1.811120328E1,2.806320667E0,-9.832668304E-2,-1.372539902E1
1.816120328E1,2.651594162E0,-5.318815231E0,3.068990231E0
1.821120328E1,4.129915237E0,1.248800278E0,-4.743733704E-1
1.826120328E1,-2.270424366E0,3.430929661E0,9.446967244E-1
1.831120328E1,-1.900864363E0,1.105778694E0,1.571107626E0
1.836120328E1,1.378041625E0,1.392211437E0,1.237457395E0
1.841120328E1,4.746739388E0,-2.257954597E0,5.838288307E0
1.846120328E1,5.226643085E0,-3.946892738E0,4.050416946E0
1.851120328E1,9.668350220E-1,-5.496674538E0,8.480503082E0
1.856120328E1,8.860337734E-2,-6.086300850E0,2.930376530E0
1.861120328E1,-4.111441612E0,-8.912837029E0,-9.070896149E0
1.866120328E1,-2.399517059E0,-5.700819969E0,-2.466558218E-1
1.871120328E1,1.782735348E0,1.019067764E-1,-6.071933746E0
1.876120328E1,2.940527916E0,3.316274643E0,-5.186094761E0
1.881120328E1,3.129906178E0,4.505161762E0,-6.523893833E0
1.886120328E1,3.738092184E-1,7.548561096E0,-8.410645485E0
1.891120328E1,4.550749063E-1,6.033055305E0,-1.205188274E0
1.896120328E1,-1.041731071E1,-1.913386154E1,1.468949699E1
1.901120328E1,-1.272592545E-1,3.391889095E0,2.284876823E0
1.906120328E1,-1.719391108E0,-7.853900909E0,-1.185725451E0
1.911120328E1,-1.163885713E0,5.446012974E0,-1.245957851E1
1.916120328E1,2.660730600E0,-1.468084335E0,-1.362365150E1
1.921120328E1,3.596240997E0,-4.869976997E0,3.557785511E0
1.926120328E1,3.227116585E0,1.630414009E0,-4.686121345E-1
1.931120328E1,-1.756644249E0,3.633233070E0,1.602277994E0
1.936120328E1,-8.027124405E-1,7.654542923E-1,1.342248678E0
1.941120328E1,2.933861017E-1,9.591941833E-1,-1.358667850E0
1.946120328E1,2.572857380E0,-2.182492256E0,5.464264870E0
1.951120328E1,8.640387535E0,-3.187761307E0,4.312944412E0
1.956120328E1,-4.520113468E-1,-5.821917534E0,1.132837200E1
1.961120328E1,1.423503399E0,-5.456978798E0,3.520490170E0
1.966120328E1,-3.391341209E0,-9.902513504E0,-9.169915199E0
1.971120328E1,-2.674906254E0,-5.365016937E0,-2.667026520E-1
1.976120328E1,-3.903561831E-1,4.554862976E-1,-5.878509045E0
1.981120328E1,3.003627300E0,4.430938721E0,-5.611458778E0
1.986120328E1,2.792632341E0,4.181615829E0,-6.254696369E0
1.991120328E1,8.026871681E-1,7.793034554E0,-8.011228561E0
1.996120328E1,8.759692907E-1,6.477594376E0,-1.212799788E0
2.001120328E1,-1.067659187E1,-2.314748383E1,1.583961201E1
2.006120328E1,-7.792465687E-1,4.068736076E0,2.964268684E0
2.011120328E1,-2.152435541E0,-8.028890610E0,-1.056436729E1
2.016120328E1,-2.738560677E0,4.555241108E0,-8.717882156E0
2.021120328E1,2.605076313E0,-3.711392403E0,-1.010517502E1
2.026120328E1,5.849768162E0,-3.180921555E0,2.630650043E0
2.031120328E1,1.292379618E0,3.037455559E0,1.092547297E0
2.036120328E1,-1.339338541E0,2.392634392E0,1.172835827E0
