"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.672579950E0,4.499104977E0,-5.626722336E0,-5.261218548E-1
1.722579950E0,3.800101519E0,-1.176521015E1,-5.367101192E0
1.772579950E0,4.795814991E0,-1.221296692E1,3.613162279E0
1.822579950E0,2.930908680E0,-1.004148006E1,2.028216362E0
1.872579950E0,8.670991063E-1,-6.488736629E0,8.383852243E-1
1.922579950E0,-1.912463546E0,-2.068565178E1,8.144569993E-1
1.972579950E0,-3.901796341E0,-4.096811295E0,-6.864410043E-1
2.022579950E0,-2.833999395E0,-7.731209755E0,-1.112662554E0
2.072579950E0,-2.939283609E0,-9.423832893E0,-2.211566210E0
2.122579950E0,-3.284149170E0,-7.613961697E0,-4.471587241E-1
2.172579950E0,-1.689631939E0,-7.848458290E0,1.491924882E0
2.222579950E0,-4.064807594E-1,-6.431009769E0,2.559721947E0
2.272579950E0,-2.312064886E0,-6.790232658E0,2.832803011E0
2.322579950E0,-8.805587292E-1,-7.036992073E0,4.087240219E0
2.372579950E0,9.391828626E-2,-7.913064480E0,7.302595615E0
2.422579950E0,-7.295117974E-1,-1.217946720E1,7.891529083E0
2.472579950E0,-2.467897415E0,-4.558925152E0,4.297808647E0
2.522579950E0,-9.547062874E0,-1.655833244E1,-4.021437645E0
2.572579950E0,-4.234697819E0,-4.927719116E0,-1.174875975E0
2.622579950E0,1.441675574E-1,-8.384749413E0,-9.927821159E0
2.672579950E0,2.136192322E0,-1.599571991E1,4.637888432E0
2.722579950E0,2.931207791E-2,-6.450152397E0,-6.672984362E-1
2.772579950E0,-3.487539053E0,-6.629913330E0,2.901297510E-1
2.822579950E0,-3.260220766E0,-9.655936241E0,2.494517565E-1
2.872579950E0,-1.246660590E0,-8.188538551E0,-1.241874933E0
2.922579950E0,-8.135597110E-1,-1.166949654E1,5.799604058E-1
2.972579950E0,3.294916868E0,-1.278515053E1,2.212762833E0
3.022579950E0,-8.949156404E-1,-1.404915905E1,5.504688263E0
3.072579950E0,-1.313958764E0,-1.351765347E1,1.262213945E0
3.122579950E0,-5.196911812E0,-1.770269966E1,-6.549753666E0
3.172579950E0,-6.889534473E0,-1.352961731E1,3.967599154E0
3.222579950E0,-3.652942896E0,-9.584152222E0,-2.154138565E0
3.272579950E0,1.063609719E0,-5.892325878E0,-3.394817114E-1
3.322579950E0,2.198405743E0,-2.839981318E0,8.335995674E-1
3.372579950E0,-1.265803218E0,-1.709970832E0,-1.586740494E0
3.422579950E0,-3.224328518E0,-2.332403898E0,7.689933777E-1
3.472579950E0,-7.990831375E0,-1.147537899E1,1.191117191E1
3.522579950E0,-2.350350142E0,-1.274447250E1,9.169894218E0
3.572579950E0,-2.249851465E0,-4.855934620E0,1.362712502E0
3.622579950E0,-6.178566933E0,-1.371147156E1,-3.712763548E0
3.672579950E0,-1.052842021E0,-7.671389580E0,-4.699204445E0
3.722579950E0,-1.790130496E0,-1.248335552E1,1.161715388E0
3.772579950E0,1.307677627E0,-9.201001167E0,-4.543372095E-1
3.822579950E0,-1.447956800E0,-6.375975132E0,-2.102692872E-1
3.872579950E0,-1.447956800E0,-8.138288498E0,1.302891970E0
3.922579950E0,-1.402493119E0,-8.461319923E0,-1.419242978E0
3.972579950E0,-3.873381615E-1,-1.013001442E1,2.222334146E0
4.022579950E0,3.218346357E0,-1.190160084E1,2.095514536E0
4.072579950E0,3.837489188E-1,-1.438923931E1,3.498306751E0
4.122579950E0,-3.123830080E0,-1.429801273E1,5.006682396E0
4.172579950E0,-3.107080221E0,-1.758515358E1,-6.360720634E0
4.222579950E0,-6.365506649E0,-1.457587910E1,2.753839731E0
4.272579950E0,-3.631407499E0,-1.115713406E1,-3.430111170E0
4.322579950E0,-1.615454435E0,-5.533402443E0,-1.081555843E0
4.372579950E0,3.223132133E0,-3.333201885E0,-1.672882080E0
4.422579950E0,-1.069591761E0,-5.751747489E-1,-1.689631939E0
4.472579950E0,-1.687239051E0,-4.483551383E-1,8.001000881E-1
4.522579950E0,-9.492028236E0,-1.646949959E1,1.246421337E1
4.572579950E0,-1.692024708E0,-9.550652504E0,7.673482895E0
4.622579950E0,-5.553741455E0,-1.316082382E1,5.722435474E0
4.672579950E0,-3.195614576E0,-3.979563236E0,-8.599205971E0
4.722579950E0,1.228714466E0,-1.159053421E1,-8.553443909E0
4.772579950E0,2.176870346E0,-1.251924801E1,4.750350952E0
4.822579950E0,-4.399802685E-1,-7.645068169E0,3.020938635E-1
4.872579950E0,-3.061616659E0,-5.938088417E0,1.188036442E0
4.922579950E0,-7.510471940E-1,-8.358428955E0,1.247856975E0
4.972579950E0,-6.146563292E-1,-8.820542336E0,-2.292922258E0
5.022579950E0,-1.498206019E0,-1.097767162E1,1.930110574E0
5.072579950E0,2.820838690E0,-1.142273712E1,3.742374659E0
5.122579950E0,2.255235314E-1,-1.506431389E1,5.813362598E0
5.172579950E0,-6.218347549E-1,-1.590449429E1,1.836790442E0
5.222579950E0,-5.726024628E0,-1.788933945E1,-9.178568840E0
5.272579950E0,-5.453242779E0,-1.462373543E1,4.285844326E0
5.322579950E0,-4.734797776E-1,-9.493225098E0,-3.760619879E0
5.372579950E0,4.148556292E-1,-4.954040051E0,-2.509472668E-1
5.422579950E0,1.985145450E0,-2.732304335E0,-9.475577474E-1
5.472579950E0,-9.260223508E-1,-1.489532143E-1,-2.623430967E0
5.522579950E0,-1.747059584E0,-1.336391449E0,4.592424870E0
5.572579950E0,-1.072492981E1,-2.788236618E1,1.991217232E1
5.622579950E0,-1.711167336E0,-3.366701365E0,6.079265118E0
5.672579950E0,-7.179365158E0,-1.744397545E1,-4.488337040E0
5.722579950E0,-2.621038198E0,-4.776971340E0,-6.616752625E0
5.772579950E0,1.256231871E-2,-1.139880848E1,-7.629515171E0
5.822579950E0,2.562114954E0,-1.250010586E1,3.107977629E0
5.872579950E0,-1.854437590E-2,-6.002694607E0,1.307677627E0
5.922579950E0,-2.101496458E0,-6.294619083E0,1.776670814E-1
5.972579950E0,-2.417349100E0,-8.739186287E0,-1.715952992E0
6.022579950E0,-5.955137610E-1,-9.718150139E0,2.679662228E0
6.072579950E0,4.001098633E0,-1.278275776E1,2.279761791E0
6.122579950E0,8.766704202E-1,-1.402762318E1,2.586043119E0
6.172579950E0,-1.981855392E0,-1.417119312E1,3.287738323E0
6.222579950E0,-4.885844707E0,-1.651974869E1,-5.175376415E0
6.272579950E0,-8.208877563E0,-1.435813236E1,2.492722988E0
6.322579950E0,-3.913760424E0,-9.744471550E0,-3.274577856E0
6.372579950E0,-4.725824669E-2,-5.631507874E0,-1.306780219E0
6.422579950E0,3.704089403E0,-4.068097591E0,-1.361815214E0
6.472579950E0,-2.653042078E-1,-8.407780528E-1,-2.029711723E0
6.522579950E0,-1.455135226E0,-1.027717352E0,-3.801597059E-1
6.572579950E0,-9.025128365E0,-1.429083443E1,1.513609886E1
6.622579950E0,-2.668894529E0,-1.075723362E1,8.312965393E0
6.672579950E0,-8.125128746E0,-9.268299103E0,2.911766052E0
6.722579950E0,-3.832404613E0,-8.322536469E0,-8.982057571E0
6.772579950E0,1.439282775E0,-1.152592754E1,-7.490731239E0
6.822579950E0,7.785646915E-1,-1.383619785E1,3.984348774E0
6.872579950E0,6.469594240E-1,-7.259524822E0,-1.381855011E-1
6.922579950E0,-2.051247120E0,-6.246762753E0,3.188436031E-1
6.972579950E0,-2.132603168E0,-7.544270515E0,-4.280161560E-1
7.022579950E0,4.148556292E-1,-8.322536469E0,1.542473316E0
7.072579950E0,2.487937450E0,-1.438684654E1,2.461616278E0
7.122579950E0,3.079263687E0,-1.261735344E1,2.487937450E0
7.172579950E0,-3.578765392E0,-1.515045547E1,5.425426006E0
7.222579950E0,-2.566003084E0,-1.608904076E1,1.753041744E0
7.272579950E0,-5.678168297E0,-1.696511269E1,-6.298208237E0
7.322579950E0,-4.768596649E0,-1.349611759E1,5.416752100E-1
7.372579950E0,-2.520539522E0,-7.642675400E0,-1.287637711E0
7.422579950E0,2.480758905E0,-4.822434902E0,-3.526123285E0
7.472579950E0,-4.782654345E-1,-1.532902002E0,-1.558026671E0
7.522579950E0,-1.898106575E0,5.787639618E-1,-1.100698471E0
7.572579950E0,-4.361517429E0,-6.503093719E0,1.104437160E1
7.622579950E0,-3.923331738E0,-2.043410683E1,1.229193020E1
7.672579950E0,-4.023830414E0,-7.843672752E0,4.099204063E0
7.722579950E0,-5.572884083E0,-1.015155029E1,-5.498706341E0
7.772579950E0,-1.091127157E0,-7.364809036E0,-6.942475796E0
7.822579950E0,6.254240274E-1,-1.372582912E1,5.310570717E0
7.872579950E0,3.297309637E0,-8.430212975E0,7.956135273E-2
7.922579950E0,-1.835594058E0,-5.533402443E0,-4.187439568E-3
7.972579950E0,-2.573181629E0,-8.736793518E0,1.262213945E0
8.022579950E0,-1.912463546E0,-8.214859009E0,-2.139781713E0
8.072579950E0,-7.824530005E-1,-1.127198887E1,1.501496196E0
8.122579950E0,4.970789909E0,-1.301964664E1,1.918146491E0
8.172579950E0,1.974078640E-2,-1.466441345E1,3.639483213E0
8.222579950E0,-2.417349100E0,-1.550249958E1,3.455235958E0
8.272579950E0,-5.048556805E0,-1.685504341E1,-8.869595528E0
8.322579950E0,-6.466004848E0,-1.472902012E1,4.005884171E0
8.372579950E0,-5.165506005E-1,-9.316155434E0,-2.383849621E0
8.422579950E0,8.335995674E-1,-5.109573841E0,-1.955534339E0
8.472579950E0,2.361117840E0,-2.837588549E0,-7.657032609E-1
8.522579950E0,-1.100698471E0,-6.732804775E-1,-2.091925144E0
8.572579950E0,-1.414457321E0,-1.705185294E0,6.234798431E0
8.622579950E0,-9.482457161E0,-2.424318123E1,2.097996902E1
8.672579950E0,-2.355135679E0,-4.882255554E0,6.584449768E0
8.722579950E0,-7.746763229E0,-1.773380661E1,-5.312066078E0
8.772579950E0,-2.912962437E0,-4.080061913E0,-6.767500877E0
8.822579950E0,-1.333998591E-1,-1.291197014E1,-7.026224613E0
8.872579950E0,3.819244146E0,-1.229432297E1,2.677269459E0
8.922579950E0,1.058823988E-1,-6.096014977E0,5.368895531E-1
8.972579950E0,-2.881855726E0,-6.182156563E0,3.547359705E-1
9.022579950E0,-1.991426587E0,-7.872386456E0,-1.071984529E0
9.072579950E0,3.355933726E-1,-1.107338524E1,1.633400559E0
9.122579950E0,4.930111885E0,-1.208375454E1,3.864707708E0
9.172579950E0,1.061216831E0,-1.498295784E1,2.052144527E0
9.222579950E0,-1.672882080E0,-1.529881096E1,3.936492443E0
9.272579950E0,-5.589633465E0,-1.619671822E1,-6.341578007E0
9.322579950E0,-7.954938889E0,-1.592602921E1,4.391427994E0
9.372579950E0,-8.315058798E-2,-1.034297562E1,-4.007080555E0
9.422579950E0,-6.242275834E-1,-5.042574406E0,5.383851007E-3
9.472579950E0,3.577269793E0,-2.588735104E0,-1.057627559E0
9.522579950E0,-1.304088354E0,1.214357466E-1,-2.139781713E0
9.572579950E0,-1.871486425E0,-1.255035520E0,1.235892892E0
9.622579950E0,-9.887143135E0,-1.539930916E1,1.222014523E1
9.672579950E0,-2.252244234E0,-8.631210327E0,7.908278942E0
9.722579950E0,-5.778666496E0,-1.186810112E1,-2.563610315E0
9.772579950E0,-4.083651066E0,-7.379166126E0,-6.930511475E0
9.822579950E0,2.107478619E0,-1.081705379E1,-9.180961609E0
9.872579950E0,1.820040703E0,-1.290479183E1,5.961717606E0
9.922579950E0,1.846361756E0,-7.541877747E0,1.441675574E-1
9.972579950E0,-2.857927561E0,-5.437689304E0,1.147358418E0
1.002257995E1,-2.015354872E0,-8.688637733E0,6.613163352E-1
1.007257995E1,-1.150947690E0,-8.411070824E0,-2.039283037E0
1.012257995E1,1.317248821E0,-1.206700420E1,3.891028643E0
1.017257995E1,4.633102894E0,-1.297179031E1,2.638086975E-1
1.022257995E1,-1.644168258E0,-1.629721642E1,5.736792088E0
1.027257995E1,-4.038187504E0,-1.502124310E1,1.776969910E0
1.032257995E1,-5.939284801E0,-1.822433472E1,-7.741977692E0
1.037257995E1,-4.189234257E0,-1.369472218E1,7.857431173E-1
1.042257995E1,-7.462615371E-1,-8.169395447E0,-2.673680305E0
1.047257995E1,1.824826360E0,-5.186143875E0,-2.944069147E0
1.052257995E1,9.990034699E-1,-2.286940336E0,-1.213161111E0
1.057257995E1,-1.435992718E0,-9.152546525E-2,-2.223530531E0
1.062257995E1,-1.426421404E0,-4.139882088E0,5.693721294E0
1.067257995E1,-8.101200104E0,-2.430539513E1,1.518156242E1
1.072257995E1,-5.082056046E0,-5.521438122E0,4.886742115E0
1.077257995E1,-7.959724426E0,-1.769073677E1,2.698804855E0
1.082257995E1,-1.687239051E0,-2.081157446E0,-9.614062309E0
1.087257995E1,1.475175142E0,-1.248096275E1,-1.046650505E1
1.092257995E1,2.248655081E0,-1.419272804E1,5.040181637E0
1.097257995E1,1.635793328E0,-7.149455070E0,7.283154130E-1
1.102257995E1,-2.929712296E0,-5.562116146E0,1.640578985E0
1.107257995E1,-2.161317110E0,-8.947361946E0,1.211964726E0
1.112257995E1,-1.095912814E0,-8.624032021E0,-1.998605132E0
1.117257995E1,1.669292927E0,-1.184656620E1,3.239881754E0
1.122257995E1,4.058526516E0,-1.375484180E1,1.910967946E0
1.127257995E1,-2.225923300E0,-1.465962791E1,7.326523781E0
1.132257995E1,-6.481558084E-1,-1.509542084E1,1.016949583E-2
1.137257995E1,-5.268995285E0,-1.838495445E1,-7.976474285E0
1.142257995E1,-5.036592484E0,-1.437009621E1,1.391426325E0
1.147257995E1,-4.519443810E-1,-8.344071388E0,-2.400898457E0
1.152257995E1,1.796112537E0,-5.504688263E0,-2.585145712E0
1.157257995E1,1.958824396E0,-3.036192894E0,-1.194018483E0
1.162257995E1,-1.258624673E0,-2.422732860E-1,-2.300100803E0
1.167257995E1,-2.422134638E0,-1.683649778E0,5.609972477E0
1.172257995E1,-1.121097183E1,-2.996023369E1,1.589970779E1
1.177257995E1,-2.249851465E0,-1.475474238E0,5.289035320E0
1.182257995E1,-8.539086342E0,-1.918206215E1,-4.768596649E0
1.187257995E1,-1.333101273E0,-5.586044312E0,-5.920142174E0
1.192257995E1,3.765704632E-1,-1.157617664E1,-5.355136871E0
1.197257995E1,3.732803345E0,-1.199970627E1,2.835195780E0
1.202257995E1,-2.333002165E-2,-5.602794170E0,1.089930773E0
1.207257995E1,-2.664108992E0,-7.496414185E0,-2.988037169E-1
1.212257995E1,-2.079961061E0,-8.899505615E0,-9.786644578E-1
1.217257995E1,9.846464992E-1,-1.073809052E1,3.256631613E0
1.222257995E1,5.983551979E0,-1.237807178E1,2.200798512E0
1.227257995E1,-2.811566554E-2,-1.440598869E1,3.582055569E0
1.232257995E1,-1.972284079E0,-1.375005627E1,3.589233875E0
1.237257995E1,-4.109972000E0,-2.001296997E1,-9.645169258E0
1.242257995E1,-5.391029358E0,-1.500688648E1,3.567698479E0
1.247257995E1,-1.794916034E0,-9.751649857E0,-2.345564365E0
1.252257995E1,3.284149170E-1,-4.820042133E0,-3.969094455E-1
1.257257995E1,3.314059258E0,-2.902194738E0,-1.378564954E0
1.262257995E1,-8.757730722E-1,1.412064433E0,-2.845963478E0
1.267257995E1,-1.445564032E0,-8.407780528E-1,1.295713425E0
1.272257995E1,-1.254945755E1,-2.419532585E1,1.391755390E1
1.277257995E1,-1.953141451E0,-5.926124573E0,5.389533997E0
1.282257995E1,-6.956832886E0,-1.323290730E1,5.942574978E0
1.287257995E1,-1.632204175E0,-5.564508915E0,-1.065793133E1
1.292257995E1,3.765704632E-1,-1.109970570E1,-9.879964828E0
1.297257995E1,1.444068432E0,-1.421904945E1,5.446961880E0
1.302257995E1,2.349153519E0,-8.003992081E0,-5.572285652E-1
1.307257995E1,-3.657728434E0,-6.115157604E0,1.592722535E0
1.312257995E1,-1.960319996E0,-8.461319923E0,5.982056609E-4
1.317257995E1,-5.333003402E-1,-8.885149002E0,-1.397707582E0
1.322257995E1,2.490330219E0,-1.151396370E1,3.067299604E0
1.327257995E1,3.143869877E0,-1.486541080E1,1.365105271E0
1.332257995E1,-4.543372095E-1,-1.502124310E1,6.806982040E0
1.337257995E1,-2.070389748E0,-1.424058533E1,1.851147413E0
1.342257995E1,-5.072484970E0,-1.822433472E1,-8.151449203E0
1.347257995E1,-5.393422127E0,-1.372582912E1,2.672483683E0
1.352257995E1,-2.728715181E0,-8.518747330E0,-1.354636669E0
1.357257995E1,2.667698145E0,-4.793721199E0,-2.841177702E0
1.362257995E1,2.229512453E0,-2.897409201E0,-7.079764009E-1
1.367257995E1,-1.323530078E0,-8.195417374E-2,-1.797308922E0
1.372257995E1,-1.469492197E0,-3.156133175E0,7.683054447E0
1.377257995E1,-8.824131966E0,-2.706102943E1,1.568914032E1
1.382257995E1,-5.742774487E0,-6.790232658E0,7.237989426E0
1.387257995E1,-8.050951004E0,-1.219861031E1,-9.374779701E0
1.392257995E1,-1.234696507E0,-5.657829285E0,-2.367099762E0
1.397257995E1,-3.083750308E-1,-1.507149220E1,-1.313958764E0
1.402257995E1,3.400201082E0,-1.031426239E1,1.434497118E0
1.407257995E1,-1.787737608E0,-5.830112457E0,9.391828626E-2
1.412257995E1,-2.601895571E0,-6.787839413E0,1.271785259E0
1.417257995E1,-1.397707582E0,-8.669495583E0,2.566302419E-1
1.422257995E1,-4.567300081E-1,-8.703293800E0,-1.421635747E0
1.427257995E1,2.148156643E0,-1.262722397E1,4.841278553E0
1.432257995E1,2.437688112E0,-1.377877045E1,1.930110574E0
1.437257995E1,-2.270190418E-1,-1.448495197E1,3.625126362E0
1.442257995E1,-4.598406792E0,-1.695554161E1,-2.146960020E0
1.447257995E1,-7.145865917E0,-1.656551170E1,-1.107876897E0
1.452257995E1,-4.153341770E0,-1.301246834E1,-1.155733347E0
1.457257995E1,-1.694417477E0,-6.399903297E0,-2.245065928E0
1.462257995E1,2.780160904E0,-3.337987661E0,-3.758227110E0
1.467257995E1,1.417747438E-1,-1.494616866E0,-2.056032896E0
1.472257995E1,-1.938784599E0,1.615155302E-2,-3.418745399E-1
1.477257995E1,-7.993224144E0,-1.015155029E1,1.001037312E1
1.482257995E1,-2.419741869E0,-1.509302807E1,9.081359863E0
1.487257995E1,-2.810070992E0,-7.563413143E0,6.160621166E0
1.492257995E1,-5.436492920E0,-1.210050392E1,-6.037390709E0
1.497257995E1,-7.609176040E-1,-6.936194420E0,-6.576074600E0
1.502257995E1,5.656034350E-1,-1.404437351E1,3.627519131E0
1.507257995E1,3.644268990E0,-9.660722733E0,2.039881349E-1
1.512257995E1,-2.554039001E0,-5.909374714E0,1.752742529E-1
1.517257995E1,-2.774178743E0,-7.697710514E0,1.013360381E0
1.522257995E1,-1.471885085E0,-8.157431602E0,-2.312064886E0
1.527257995E1,6.110670567E-1,-1.020179939E1,3.230310678E0
1.532257995E1,5.351248741E0,-1.219382381E1,6.182455420E-1
1.537257995E1,8.551349640E-1,-1.451366615E1,4.800600529E0
1.542257995E1,-1.706381679E0,-1.670668793E1,2.411366940E0
1.547257995E1,-5.891428471E0,-1.691486359E1,-8.565407753E0
1.552257995E1,-7.440182686E0,-1.448016644E1,3.160619497E0
1.557257995E1,-8.997012973E-1,-8.913862228E0,-6.385845542E-1
1.562257995E1,2.619841576E0,-5.688935757E0,-1.692024708E0
1.567257995E1,2.044965982E0,-4.135096550E0,1.417747378E0
1.572257995E1,-6.242275834E-1,-1.391426325E0,-2.709572554E0
1.577257995E1,-2.228316069E0,-1.642971873E0,2.023430586E0
1.582257995E1,-1.197727394E1,-1.741526222E1,1.405394459E1
1.587257995E1,-2.668894529E0,-8.787042618E0,8.420641899E0
1.592257995E1,-6.142674923E0,-1.130070305E1,1.085145116E0
1.597257995E1,-3.973581076E0,-9.466903687E0,-6.865606308E0
1.602257995E1,1.693221092E0,-8.727222443E0,-9.403493881E0
1.607257995E1,3.547359705E-1,-1.377398491E1,3.900599957E0
1.612257995E1,3.086441994E0,-7.989634991E0,-1.323530078E0
1.617257995E1,-1.845165372E0,-6.763911247E0,1.495514158E-2
1.622257995E1,-2.371885538E0,-7.798209190E0,-4.806582630E-1
1.627257995E1,-2.270190418E-1,-8.911469460E0,1.647757530E0
1.632257995E1,5.049753189E0,-1.200209904E1,1.980359793E0
1.637257995E1,2.694019079E0,-1.386730480E1,1.867897153E0
1.642257995E1,-1.284945726E0,-1.439163208E1,5.985645771E0
1.647257995E1,-8.183453679E-1,-1.467637730E1,1.573580027E0
1.652257995E1,-5.932106495E0,-1.951735687E1,-8.268697739E0
1.657257995E1,-5.141876698E0,-1.399651718E1,1.587936878E0
1.662257995E1,-7.824530005E-1,-8.990432739E0,-1.984248161E0
1.667257995E1,2.751446962E0,-4.980361462E0,-2.460718870E0
1.672257995E1,8.479565382E-1,-3.759423494E0,1.559223056E0
1.677257995E1,-1.002592683E0,3.394817114E-1,-2.711965322E0
1.682257995E1,-1.091127157E0,-1.889432549E0,5.990431309E0
1.687257995E1,-1.082542896E1,-2.712084961E1,1.961306953E1
1.692257995E1,-1.337886930E0,-4.017848492E0,6.838088989E0
1.697257995E1,-6.841678143E0,-1.693161392E1,-2.874677420E0
1.702257995E1,-1.146162033E0,-5.387440205E0,-7.093223572E0
1.707257995E1,-8.518448472E-1,-1.098724365E1,-8.821739197E0
1.712257995E1,1.719542146E0,-1.358704472E1,3.627519131E0
1.717257995E1,3.280559778E0,-7.427022457E0,1.274178028E-1
1.722257995E1,-2.352742910E0,-6.507879257E0,9.798609018E-1
1.727257995E1,-2.506182671E0,-8.863613129E0,3.690928817E-1
1.732257995E1,-2.988037169E-1,-7.678567886E0,3.619144261E-1
1.737257995E1,3.701696634E0,-1.248096275E1,3.450450182E0
1.742257995E1,2.267797709E0,-1.432702541E1,9.125627279E-1
1.747257995E1,-2.209173441E0,-1.402523041E1,6.045765400E0
1.752257995E1,-1.574776411E0,-1.525574017E1,8.623134494E-1
1.757257995E1,-5.417350292E0,-1.778884125E1,-6.947261333E0
1.762257995E1,-2.709572554E0,-1.427408409E1,7.043871880E-1
1.767257995E1,-2.008176327E0,-8.425427437E0,-1.790130496E0
1.772257995E1,2.368296146E0,-4.120739460E0,-2.558824778E0
1.777257995E1,9.221340418E-1,-2.480758905E0,1.016949583E-2
1.782257995E1,-6.385845542E-1,-2.733799815E-1,-2.204387903E0
1.787257995E1,-1.086341500E0,-3.256631613E0,5.569294930E0
1.792257995E1,-9.144769669E0,-3.175604630E1,1.782712746E1
1.797257995E1,-1.105484009E0,-2.387438774E0,5.286642551E0
1.802257995E1,-6.492326260E0,-1.750379753E1,-7.153044224E0
1.807257995E1,-4.574478626E0,-5.047360420E0,-2.168495417E0
1.812257995E1,2.179263115E0,-1.037886810E1,-9.446564674E0
1.817257995E1,3.287738323E0,-1.356072426E1,4.111168385E0
1.822257995E1,1.156929731E0,-6.644270420E0,1.453639746E0
1.827257995E1,-2.383849621E0,-6.538986206E0,4.220340848E-1
1.832257995E1,-2.525325298E0,-8.995218277E0,-1.022931710E-1
1.837257995E1,8.958129883E-1,-8.320143700E0,1.860718727E0
1.842257995E1,4.108775616E0,-1.211964703E1,3.048156977E0
1.847257995E1,1.015753269E0,-1.467398453E1,1.357926846E0
1.852257995E1,-2.294118702E-1,-1.299571896E1,4.075275898E0
1.857257995E1,-3.080759048E0,-1.613450432E1,1.535294771E0
1.862257995E1,-6.204888344E0,-1.671147346E1,-4.495515347E0
1.867257995E1,-2.510968208E0,-1.385773277E1,-9.750752151E-2
1.872257995E1,-1.190429255E-1,-8.013563156E0,-1.519741535E0
1.877257995E1,2.727518797E0,-5.097609520E0,-3.037688255E0
1.882257995E1,1.298106313E-1,-2.423331022E0,-1.785344839E0
1.887257995E1,-1.756630898E0,-1.824527234E-1,-2.261815548E0
1.892257995E1,-2.426920414E0,-3.522234917E0,1.040758228E1
1.897257995E1,-9.013164520E0,-2.866033173E1,1.422383499E1
1.902257995E1,-3.207578659E0,-3.163311481E0,5.586044312E0
1.907257995E1,-5.376672268E0,-1.719512177E1,-9.099306107E0
1.912257995E1,-2.951247692E0,-3.649353743E0,-1.534098387E0
1.917257995E1,2.303091735E-1,-1.239482117E1,-6.322136402E0
1.922257995E1,3.347558975E0,-1.255035496E1,2.413759947E0
1.927257995E1,5.560321808E-1,-6.313761711E0,5.943173170E-1
1.932257995E1,-2.268994093E0,-6.694519520E0,1.381855130E0
1.937257995E1,-1.359422326E0,-8.877969742E0,-8.063812256E-1
1.942257995E1,-7.271189690E-1,-8.643174171E0,-5.237290859E-1
1.947257995E1,2.363510609E0,-1.197817135E1,4.082454681E0
1.952257995E1,4.484747887E0,-1.367318726E1,1.271785259E0
1.957257995E1,-2.613859653E0,-1.374018574E1,6.687341213E0
1.962257995E1,-1.165304661E0,-1.588535118E1,-7.597211748E-2
1.967257995E1,-6.867999077E0,-1.862184334E1,-4.481158733E0
1.972257995E1,-3.660121441E0,-1.406590843E1,-1.093519926E0
1.977257995E1,-2.020140409E0,-8.415856361E0,-1.639382601E0
1.982257995E1,2.444866419E0,-3.993920088E0,-2.688037157E0
1.987257995E1,7.618148923E-1,-1.987837434E0,-2.024926186E0
1.992257995E1,-1.299302697E0,3.050848842E-2,-2.178066730E0
1.997257995E1,-2.304886341E0,-3.680460215E0,8.964112282E0
2.002257995E1,-8.680562019E0,-2.901955414E1,1.314407349E1
2.007257995E1,-4.512265205E0,-5.856433392E0,6.617949009E0
2.012257995E1,-4.761417866E0,-1.079551888E1,-5.862714767E0
2.017257995E1,-3.171686411E0,-7.403094292E0,-1.182054400E0
