"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.997867031E0,-1.371352077E-1,6.597150564E-1,-1.391815424E0
2.048669739E0,9.197832346E-1,1.034011722E0,2.903051674E-1
2.099471614E0,1.444959164E0,3.622324169E-1,2.026485801E-1
2.150272812E0,2.267159700E0,5.893148780E-1,3.976615667E-1
2.201074791E0,2.262883663E0,5.283828825E-2,3.657447994E-1
2.251877551E0,1.130678296E0,3.628432751E-1,-2.186833173E-1
2.302679531E0,7.762341499E-1,2.608317733E-1,-2.309002578E-1
2.353480624E0,3.894151151E-1,9.552124143E-1,-3.883461356E-1
2.404282656E0,5.714476109E-1,1.486191392E0,-5.195255876E-1
2.455085416E0,5.523586273E-1,8.887827396E-1,-6.572716236E-1
2.505887343E0,-7.082774043E-1,-7.947123051E-1,-4.708105326E-1
2.556688541E0,-1.446180940E-1,-1.044090629E0,1.304158866E-1
2.607490572E0,-2.578233480E0,-9.040539265E-1,2.095206082E-1
2.658293333E0,-1.830098391E0,-1.486344099E0,8.857285380E-1
2.709095364E0,-2.417275429E0,1.271936655E0,-6.861341596E-1
2.759896510E0,-1.546970725E0,-9.155073166E-1,-7.304205894E-1
2.810698541E0,-1.586064935E0,-1.209935665E0,6.032116711E-2
2.861501353E0,-1.112963676E0,-1.841857195E0,6.055023670E-1
2.912303281E0,-1.731141090E0,2.512109280E-1,8.606837988E-1
2.963104531E0,-6.313106418E-1,-8.942803741E-1,3.118375242E-1
3.013906614E0,5.619794875E-2,-1.841704547E-1,-4.518742561E-1
3.064709374E0,2.345958948E0,-2.075353563E-1,-6.056550741E-1
3.115511353E0,3.869870186E0,-5.375455618E-1,-9.513946176E-1
3.166312603E0,3.137616873E0,7.815790772E-1,-2.811424434E-1
3.217114687E0,2.647259235E0,-1.383569092E-1,-6.016845629E-2
3.267917499E0,3.009949923E0,5.323534012E-1,-3.788780272E-1
3.318719531E0,2.633973360E0,1.916380525E0,-6.511631608E-1
3.369520728E0,1.095554590E0,2.966732502E0,-7.638645172E-1
3.420322812E0,-1.127624035E0,2.088944912E0,-8.075400591E-1
3.471125624E0,-1.584079623E0,-2.115058601E-1,-8.108997345E-1
3.521927708E0,9.252808690E-1,1.474738002E0,-1.965401024E-1
3.572728906E0,-2.748812735E-2,-1.847812906E-2,-3.426853120E-1
3.623530989E0,-1.122126460E0,-1.448776960E0,2.231119573E-1
3.674333853E0,-2.831887960E0,-1.719229579E0,-1.369825006E-1
3.725135833E0,-2.911145210E0,-1.869650722E0,2.939702570E-1
3.775937135E0,-2.130635262E0,3.359659761E-2,-2.009687424E-1
3.826739270E0,-1.851478100E0,-1.457328796E0,-5.372401476E-1
3.877542083E0,-1.445417285E0,-2.364284277E0,4.611896724E-2
3.928344114E0,-1.371046662E0,-1.586828470E0,6.525375843E-1
3.979145416E0,-1.886907220E0,9.315420873E-3,9.623898268E-1
4.029947551E0,-4.813476503E-1,-8.651124239E-1,3.991886973E-1
4.080750416E0,-2.489202619E-1,2.192941606E-1,-6.219952106E-1
4.131552499E0,2.963220119E0,-8.185353130E-2,-5.398362875E-1
4.182353749E0,4.010670185E0,-4.779879749E-1,-8.235748410E-1
4.233155885E0,3.231381893E0,1.616607308E0,-2.402156889E-1
4.283958749E0,2.647717476E0,-6.734591126E-1,-2.461714447E-1
4.334760885E0,3.402724743E0,9.588775039E-1,-1.995943487E-1
4.385562135E0,2.024653196E0,2.181335449E0,-7.621846795E-1
4.436364270E0,4.492781460E-1,2.734305143E0,-6.514685750E-1
4.487167187E0,-1.991667509E0,1.743663549E0,-1.088682532E0
4.537969322E0,-2.397575527E-1,1.124722481E0,-2.415900975E-1
4.588770572E0,1.092500329E0,1.337144613E0,-5.722111464E-1
4.639572760E0,-2.695363462E-1,-9.579612017E-1,2.855710872E-2
4.690375676E0,-2.231577635E0,-1.518566251E0,3.037438095E-1
4.741177812E0,-3.284983873E0,-2.313584089E0,6.392516494E-1
4.791979062E0,-2.462325335E0,6.542174220E-1,-2.692309320E-1
4.842781301E0,-2.044963837E0,-9.278770089E-1,-8.640434742E-1
4.893584218E0,-1.737249613E0,-1.759850979E0,-2.174616307E-1
4.944386353E0,-1.254680276E0,-1.625922680E0,3.939964771E-1
4.995187656E0,-1.714190125E0,-7.571451664E-1,8.144121170E-1
5.045989843E0,-1.930735469E0,2.356343269E-1,7.930324674E-1
5.096792812E0,-1.188097894E-1,-1.358218908E0,-7.788302377E-3
5.147594947E0,1.463742733E0,4.054498672E-1,-6.245913506E-1
5.198396249E0,3.870175600E0,6.688777357E-2,-1.031720996E0
5.249198489E0,3.663556337E0,-4.769189954E-1,-3.860554695E-1
5.300001406E0,2.731861591E0,1.078145385E0,-8.460234851E-2
5.350803593E0,2.880297422E0,-6.071822047E-1,-5.554128885E-1
5.401604947E0,2.929165363E0,2.274184227E0,-7.120952010E-1
5.452407135E0,1.461299300E0,3.148154020E0,-8.310576677E-1
5.503210103E0,-9.901834130E-1,2.558228254E0,-1.146560311E0
5.554012291E0,-1.619508743E0,8.025006056E-1,-9.474241138E-1
5.604813645E0,9.833113551E-1,1.921878219E0,-1.936385781E-1
5.655615885E0,-1.036913246E-1,-4.188885093E-1,-3.637595475E-1
5.706418853E0,-8.898517489E-1,-1.433963895E0,3.403946459E-1
5.757221041E0,-3.716700077E0,-2.326411724E0,2.287622988E-1
5.808022395E0,-2.748354435E0,-5.613686442E-1,3.208475113E-1
5.858824635E0,-2.499434233E0,-2.031067163E-1,-8.261709213E-1
5.909627656E0,-2.026791096E0,-1.909355879E0,-6.128324866E-1
5.960429843E0,-1.526507258E0,-2.237991571E0,4.283566475E-1
6.011231197E0,-1.950893402E0,-5.740436912E-1,1.048213840E0
6.062033437E0,-1.229941010E0,-5.473191738E-1,8.655705452E-1
6.112836458E0,-2.996205688E-1,-5.558710098E-1,-3.810159862E-1
6.163638593E0,1.470614791E0,6.887302548E-2,-7.085828185E-1
6.214440051E0,3.830317736E0,1.863084137E-1,-9.791881442E-1
6.265242291E0,3.572234869E0,1.426328421E-1,-2.252499312E-1
6.316045312E0,2.907633066E0,1.998997629E-1,1.805053651E-1
6.366847551E0,2.811729908E0,-4.445441067E-1,-1.450762302E-1
6.417648906E0,2.594115496E0,1.601183414E0,-6.450546980E-1
6.468451197E0,1.182142138E0,3.211529493E0,-7.937960029E-1
6.519254218E0,-1.108687758E0,2.558228254E0,-1.163663983E0
6.570056458E0,-1.189472318E0,6.972821355E-1,-1.050504565E0
6.620857812E0,1.039509296E0,1.586370349E0,-2.819060087E-1
6.671660103E0,5.679352283E-1,-3.384093940E-1,-1.288887709E-1
6.722463124E0,-1.310267329E0,-1.657686710E0,5.176930428E-1
6.773265416E0,-3.805120230E0,-2.790044785E0,3.970507085E-1
6.824066770E0,-3.095621109E0,-6.146650314E-1,2.916795574E-2
6.874869062E0,-2.580066204E0,-8.128849864E-1,-8.545753360E-1
6.925672135E0,-1.956696510E0,-2.292815208E0,-5.305208564E-1
6.976474374E0,-1.463895440E0,-2.948865175E0,3.501681983E-1
7.027275781E0,-1.583316088E0,-4.269822240E-1,8.835905790E-1
7.078078072E0,-1.388608575E0,-6.368082762E-2,9.026795626E-1
7.128881093E0,-3.006895781E-1,-5.021164417E-1,-2.031067200E-2
7.179683281E0,1.305991411E0,3.263451457E-1,-6.426113248E-1
7.230484791E0,4.182318687E0,-1.647760421E-1,-7.857022882E-1
7.281287083E0,3.862998009E0,-3.057290614E-1,-1.921114624E-1
7.332090103E0,2.945810795E0,1.232995152E0,1.580567211E-1
7.382892395E0,3.373404026E0,-1.568350345E-1,3.573456407E-2
7.433693801E0,2.775079012E0,1.664558768E0,-7.090409398E-1
7.484496093E0,1.359135151E0,2.996052980E0,-9.318475127E-1
7.535299166E0,-1.406933904E0,1.990140319E0,-1.305838704E0
7.586101406E0,-1.639514089E0,4.220954478E-1,-8.481613994E-1
7.636902864E0,1.247044683E0,2.004342556E0,-3.290939629E-1
7.687705156E0,-1.708845198E-1,-8.525900841E-1,-2.229592502E-1
7.738508228E0,-1.435032964E0,-1.586675763E0,1.116323397E-1
7.789310416E0,-4.177584171E0,-2.568154573E0,3.752129376E-1
7.840111926E0,-2.148349762E0,1.056765765E-1,4.333961308E-1
7.890914270E0,-2.048323631E0,-3.052709103E-1,-7.756233215E-1
7.941717291E0,-1.880645990E0,-1.730530262E0,-6.763606071E-1
7.992519583E0,-1.277739763E0,-1.865832925E0,3.002314270E-1
8.043321041E0,-1.664406061E0,-7.806627750E-1,8.909206986E-1
8.094123385E0,-1.593089700E0,-5.955760833E-3,9.506310225E-1
8.144926406E0,-1.043021679E-1,-9.286405444E-1,-5.589252338E-2
8.195728697E0,1.209630251E0,7.047650218E-1,-6.659762263E-1
8.246530156E0,3.925304413E0,1.374406274E-3,-1.052184463E0
8.297332499E0,3.730902433E0,-7.882983685E-1,-3.625378609E-1
8.348135572E0,2.731709003E0,1.498866439E0,8.643488586E-2
8.398937864E0,3.070881844E0,-4.266768098E-1,-1.710372269E-1
8.449739322E0,2.773399353E0,1.807649732E0,-4.659237564E-1
8.500541666E0,1.256818295E0,2.863346577E0,-7.660024762E-1
8.551344739E0,-8.794673681E-1,2.280140162E0,-1.031873703E0
8.602147031E0,-1.774053097E0,6.748335361E-1,-1.254374862E0
8.652948489E0,7.553126216E-1,1.711899400E0,-2.043284029E-1
8.703750833E0,2.831276953E-1,-6.204680800E-1,-3.573456407E-1
8.754553958E0,-9.009997249E-1,-1.450609565E0,1.353026628E-1
8.805356249E0,-3.932329178E0,-2.698875904E0,5.071559548E-1
8.856157708E0,-2.805010557E0,-6.844543815E-1,5.234960914E-1
8.906960103E0,-2.476680279E0,-2.295258641E-1,-8.269344568E-1
8.957763176E0,-2.196606636E0,-2.191414595E0,-7.653915882E-1
9.008565520E0,-1.314543247E0,-3.127232552E0,2.872509360E-1
9.059366978E0,-1.729155898E0,-2.716743052E-1,9.749122262E-1
9.110169322E0,-1.248113632E0,-3.939964771E-1,8.299887180E-1
9.160972447E0,-1.175880954E-1,-3.753656447E-1,-2.249445021E-1
9.211774791E0,1.706707239E0,5.949652195E-1,-7.866185308E-1
9.262576249E0,4.136199474E0,-2.501419485E-1,-1.141673565E0
9.313378645E0,3.633013964E0,-5.471664071E-1,-3.315373361E-1
9.364181770E0,2.784547329E0,1.087766290E0,1.131594554E-1
9.414984062E0,3.420286417E0,7.513421029E-2,-1.786728203E-1
9.465785572E0,2.741787910E0,2.240893126E0,-5.158604980E-1
9.516587916E0,1.231620789E0,3.123414755E0,-8.933641315E-1
9.567391041E0,-1.344780207E0,2.207907438E0,-9.823951125E-1
9.618193385E0,-1.838802934E0,8.597674966E-2,-6.671979427E-1
9.668994895E0,1.054016948E0,1.685022116E0,-1.931804419E-1
9.719797239E0,-7.589777559E-2,-3.958290219E-1,-1.884463727E-1
9.770600364E0,-1.214364409E0,-1.613400340E0,4.402681589E-1
9.821402708E0,-3.880407095E0,-2.566780090E0,2.034121305E-1
9.872204218E0,-2.534099817E0,-6.798729897E-1,4.682144225E-1
9.923006614E0,-2.128802776E0,-2.331909388E-1,-6.978929639E-1
9.973809739E0,-2.107117653E0,-1.622563004E0,-7.722636461E-1
1.002461208E1,-1.464811683E0,-2.155069113E0,2.136438340E-1
1.007541359E1,-1.566670537E0,-1.346001983E0,9.384140968E-1
1.012621599E1,-1.630504012E0,4.976878166E-1,1.031720996E0
1.017701911E1,-2.641914487E-1,-1.108840466E0,-6.062658876E-2
1.022782146E1,7.391251922E-1,5.691569448E-1,-6.076403260E-1
1.027862297E1,3.556810856E0,4.947862923E-1,-9.587247968E-1
1.032942536E1,3.896900177E0,-9.820896983E-1,-1.953184158E-1
1.038022849E1,3.087374687E0,1.872399569E0,2.576248348E-1
1.043103052E1,2.752019644E0,-5.520532131E-1,-9.162708884E-4
1.048183203E1,2.939244270E0,1.570946455E0,-3.770454824E-1
1.053263442E1,1.677081108E0,2.655505657E0,-8.432746530E-1
1.058343760E1,-5.114318728E-1,2.545706034E0,-1.038745761E0
1.063423989E1,-1.665475011E0,1.136786699E0,-1.389524817E0
1.068504151E1,5.115845799E-1,1.455649018E0,-3.264978528E-1
1.073584390E1,1.207339644E0,1.215738773E0,-4.370612204E-1
1.078664708E1,-3.407000601E-1,-3.926220834E-1,3.550549746E-1
1.083744948E1,-2.632598877E0,-2.381998777E0,1.768402755E-1
1.088825098E1,-3.861318350E0,-3.175794840E0,5.621321797E-1
1.093905343E1,-2.683451891E0,8.906152844E-1,-9.697200358E-2
1.098985661E1,-2.115822077E0,-1.366465330E0,-1.075854778E0
1.104065901E1,-1.786575556E0,-2.147891760E0,-4.902049303E-1
1.109146057E1,-1.411820769E0,-1.845369577E0,4.129327536E-1
1.114226302E1,-1.676928401E0,-7.518002391E-1,1.029583097E0
1.119306619E1,-1.421288848E0,-3.387148082E-1,7.559235096E-1
1.124386864E1,-1.214058921E-1,-3.263451457E-1,-4.538595080E-1
1.129467020E1,2.146517277E0,2.229592502E-1,-4.749337435E-1
1.134547270E1,4.035867691E0,9.330692142E-2,-9.906415343E-1
1.139627588E1,3.510386467E0,6.552863717E-1,-3.901786804E-1
1.144707833E1,2.825932026E0,6.390989423E-1,-1.021642014E-1
1.149787989E1,3.007811785E0,9.407047927E-2,-3.717005551E-1
1.154868239E1,2.818907499E0,2.303046942E0,-6.673506498E-1
1.159948562E1,1.323247910E0,3.231076479E0,-8.521319032E-1
1.165028802E1,-1.155112147E0,2.668333530E0,-1.218029380E0
1.170108963E1,-1.438392639E0,6.282563806E-1,-9.161182046E-1
1.175189213E1,1.016602516E0,1.410904408E0,-2.072299272E-1
1.180269536E1,-2.336490750E-1,-7.730271816E-1,-2.206685692E-1
1.185349786E1,-1.442210436E0,-1.973800182E0,5.178457499E-1
1.190429948E1,-4.032660961E0,-2.856474400E0,9.697200358E-2
1.195510198E1,-2.573652267E0,-1.022100210E0,4.100312293E-1
1.200590526E1,-2.563878775E0,-3.161134422E-1,-8.261709213E-1
1.205670770E1,-1.873315811E0,-2.750950575E0,-7.459971905E-1
1.210750932E1,-1.497339368E0,-2.451635361E0,4.149180055E-1
1.215831187E1,-1.743052602E0,-3.020639718E-1,1.071273327E0
1.220911515E1,-1.060889006E0,-6.994200945E-1,7.995990515E-1
1.225991765E1,-5.375456065E-2,-2.370087355E-1,-5.209000111E-1
1.231071932E1,2.354816198E0,5.155550838E-1,-7.235485911E-1
1.236152187E1,4.361144066E0,-1.893626451E-1,-7.699729800E-1
1.241232515E1,3.361339808E0,6.843016148E-1,-3.179459870E-1
1.246312765E1,2.747896433E0,4.448495209E-1,-9.773556143E-2
1.251392932E1,3.063551664E0,1.979145110E-1,-3.249707520E-1
1.256473192E1,2.456827641E0,2.236769915E0,-7.606575489E-1
1.261553520E1,9.571976662E-1,3.054083586E0,-8.434273601E-1
1.266633776E1,-1.842009902E0,2.233562946E0,-1.148851037E0
1.271713948E1,-8.228112459E-1,1.100288630E0,-6.878139973E-1
1.276794203E1,1.260177851E0,1.934095144E0,-5.010474920E-1
1.281874536E1,6.459710002E-2,-4.645493329E-1,-2.635805905E-1
1.286954791E1,-1.235591292E0,-1.966622710E0,3.979669809E-1
1.292034963E1,-3.862998009E0,-2.190650940E0,4.065188468E-1
1.297115224E1,-2.651382446E0,-8.596147895E-1,4.999784827E-1
1.302195562E1,-2.527227879E0,-2.370087355E-1,-9.280297160E-1
1.307275817E1,-1.997165084E0,-2.552425385E0,-9.176452756E-1
1.312355994E1,-1.415638566E0,-2.680550575E0,2.379250079E-1
1.317436255E1,-1.577971220E0,-1.216044188E0,9.561286569E-1
1.322516593E1,-1.593242407E0,-2.988570333E-1,8.977927566E-1
1.327596849E1,-4.694361091E-1,-7.415685654E-1,-8.933641016E-2
1.332677026E1,7.782194018E-1,2.874036431E-1,-7.180509567E-1
1.337757291E1,3.618811846E0,3.845283389E-1,-9.220739603E-1
1.342837630E1,4.124898911E0,-1.385096163E-1,-1.811162084E-1
1.347917890E1,3.025984526E0,2.073673725E0,1.377460510E-1
1.352998067E1,2.752935886E0,-1.129762053E0,1.826433241E-1
1.358078338E1,2.920918941E0,1.299883008E0,-9.040539712E-2
1.363158677E1,1.581941724E0,2.576095581E0,-7.834116220E-1
1.368238942E1,-4.352286756E-1,2.637638569E0,-8.382351398E-1
1.373319119E1,-2.020988226E0,9.436063170E-1,-1.471989155E0
1.378399390E1,5.387672782E-1,1.565907001E0,-1.149920002E-1
1.383479734E1,1.157555580E0,7.088882327E-1,-3.909422457E-1
1.388559994E1,-4.740174711E-1,-1.208714008E0,2.631224692E-1
1.393640177E1,-3.811228752E0,-2.795847893E0,3.416163325E-1
1.398720448E1,-2.533336401E0,-9.011524320E-1,6.710157394E-1
1.403800796E1,-2.256469727E0,5.465555787E-1,-6.806365848E-1
1.408881062E1,-2.223484039E0,-1.211920977E0,-9.071081877E-1
1.413961244E1,-1.628366113E0,-1.602099657E0,1.527118124E-2
1.419041515E1,-1.378071427E0,-1.774969459E0,6.617003083E-1
1.424121864E1,-1.884616494E0,-1.736333370E-1,9.946120381E-1
1.429202130E1,-1.000109673E0,-5.181511641E-1,5.195255876E-1
1.434282317E1,3.208475113E-1,2.199050039E-2,-4.619532526E-1
1.439362593E1,3.064009905E0,6.642963886E-1,-9.460496902E-1
1.444442942E1,3.979975224E0,-4.482091665E-1,-7.957812548E-1
1.449523213E1,3.215652704E0,1.831167340E0,-7.207997888E-2
1.454603401E1,2.847006321E0,-9.498675168E-2,2.764083818E-2
1.459683677E1,3.408375025E0,1.166718245E0,-1.404948682E-1
1.464764026E1,2.243336678E0,2.420787573E0,-6.931589246E-1
1.469844297E1,5.065450668E-1,3.245889664E0,-8.086090684E-1
1.474924484E1,-2.193247080E0,1.160609841E0,-1.538724303E0
1.480004765E1,4.779879749E-2,9.382613897E-1,-2.133384049E-1
1.485085119E1,9.709417224E-1,1.034317136E0,-6.691831946E-1
1.490165390E1,-7.113316059E-1,-1.687465549E0,5.864133686E-2
1.495245583E1,-1.641651988E0,-7.363763452E-1,1.514901221E-1
1.500325859E1,-3.405778885E0,-3.443498611E0,3.278722763E-1
1.505406213E1,-2.291898966E0,9.397885203E-1,2.947338112E-2
1.510486489E1,-2.361840963E0,-6.503996253E-1,-1.113574505E0
1.515566682E1,-1.863084197E0,-1.957460046E0,-4.666872919E-1
1.520646963E1,-1.259414315E0,-2.078866005E0,6.284091473E-1
1.525727322E1,-1.874232054E0,-3.686463237E-1,1.011257648E0
1.530807598E1,-1.002705812E0,-6.074876189E-1,8.018897176E-1
1.535887791E1,-5.254813433E-1,9.758284688E-2,-3.721587062E-1
1.540968078E1,1.908744931E0,8.567132801E-2,-9.349017143E-1
1.546048432E1,3.988221645E0,4.169032723E-2,-1.057071209E0
1.551128713E1,3.414178133E0,7.131642103E-2,-2.313583940E-1
1.556208906E1,2.841508627E0,2.122694254E-2,1.905843467E-1
1.561289192E1,3.185568571E0,6.841489077E-1,-7.543963939E-2
1.566369552E1,2.371767282E0,2.061914921E0,-7.356128097E-1
1.571449833E1,1.147323847E0,3.453730345E0,-8.037222624E-1
1.576530031E1,-1.282168388E0,2.086043358E0,-1.177560806E0
1.581610317E1,-1.610651493E0,-2.267770469E-1,-1.003469348E0
1.586690677E1,7.235485911E-1,1.263842940E0,2.229592577E-2
1.591770958E1,3.894151375E-2,-5.584670901E-1,-9.239064902E-2
1.596851156E1,-1.204743505E0,-2.144073963E0,4.679090083E-1
1.601931442E1,-3.839327812E0,-2.699639559E0,-8.063183725E-2
1.607011765E1,-2.494241953E0,-2.157359838E0,5.517477989E-1
1.612092046E1,-2.458354712E0,1.258345395E-1,-5.375455618E-1
1.617172244E1,-1.991056681E0,-2.796000719E0,-9.023740888E-1
1.622252536E1,-1.322026134E0,-3.357980013E0,2.141019702E-1
1.627332900E1,-1.704569221E0,-3.403946459E-1,1.062568784E0
1.632413182E1,-1.212989926E0,-6.462764144E-1,9.914051294E-1
1.637493411E1,-5.044071078E-1,-4.382828996E-2,-1.982199401E-1
1.642573702E1,8.373188972E-1,-9.162709117E-3,-6.172611713E-1
1.647654067E1,3.779617310E0,3.949127495E-1,-7.979192138E-1
1.652734354E1,3.943019152E0,-4.428642690E-1,-3.523061574E-1
1.657814557E1,3.156247854E0,1.682273388E0,1.785201132E-1
1.662894848E1,2.850518703E0,-4.237752855E-1,1.766875684E-1
1.667975213E1,3.029496908E0,1.249182701E0,-2.348707765E-1
1.673055499E1,1.667307615E0,2.846548319E0,-8.990144730E-1
1.678135703E1,-3.527642787E-2,2.697806835E0,-9.895725846E-1
1.683215999E1,-2.075506210E0,7.087355256E-1,-1.789476991E0
1.688296364E1,1.551551968E-1,9.396358132E-1,-1.064401343E-1
1.693376656E1,7.023216486E-1,9.025267959E-1,-4.567610323E-1
1.698456859E1,-7.551599145E-1,-1.830403805E0,1.950129867E-1
1.703537156E1,-2.207449198E0,-1.533226609E0,1.085781008E-1
1.708617520E1,-3.672719240E0,-3.671497345E0,7.589777112E-1
1.713697812E1,-2.222873211E0,9.694145918E-1,3.029802442E-1
1.718778020E1,-2.258149624E0,-1.345391035E0,-1.026681542E0
1.723858312E1,-1.761378050E0,-2.677190781E0,-5.656445622E-1
1.728938682E1,-1.187181592E0,-2.245932579E0,6.210789680E-1
1.734018973E1,-1.768555522E0,4.886778072E-3,1.147323847E0
1.739099182E1,-7.033905983E-1,-8.699992299E-1,6.093201637E-1
1.744179479E1,-4.679090083E-1,3.901786804E-1,-5.711421967E-1
1.749259848E1,2.711550951E0,-1.939440072E-1,-4.680617154E-1
1.754340140E1,3.894914865E0,-3.457395434E-1,-8.315158486E-1
1.759420348E1,3.353856802E0,7.493568659E-1,-2.299840003E-1
1.764500650E1,2.522188425E0,4.698942602E-1,-1.143811494E-1
1.769581020E1,2.870523930E0,3.093941510E-1,-4.271349311E-1
1.774661312E1,2.414221048E0,2.280903578E0,-7.823426127E-1
1.779741526E1,9.985825419E-1,3.346832037E0,-7.936432958E-1
1.784821822E1,-1.532615781E0,2.404905558E0,-1.112810969E0
1.789902192E1,-1.432436824E0,3.739912212E-1,-1.027597785E0
1.794982489E1,1.293163657E0,2.290677309E0,-3.695625961E-1
1.800062697E1,1.458397806E-1,-5.028799772E-1,-5.480827093E-1
1.805142999E1,-8.980981708E-1,-2.093831778E0,3.773508966E-1
1.810223374E1,-3.549022675E0,-1.516428351E0,5.404471159E-1
1.815303666E1,-2.289761066E0,-2.451788187E0,6.646018028E-1
1.820383880E1,-2.651535273E0,8.215895891E-1,-6.010736823E-1
1.825464182E1,-1.974258304E0,-1.998844981E0,-9.801044464E-1
1.830544552E1,-1.370893955E0,-2.840439796E0,1.336228400E-1
1.835624848E1,-1.555980682E0,-1.100594044E0,9.726215601E-1
1.840705062E1,-1.602405071E0,1.349972486E-1,9.269607067E-1
1.845785364E1,-4.614951015E-1,-6.784985662E-1,1.954711229E-2
1.850865739E1,4.650074840E-1,2.302894145E-1,-5.358657837E-1
1.855946031E1,3.571165800E0,4.210264683E-1,-8.913788795E-1
1.861026244E1,3.962566137E0,-1.010188699E0,-4.996730685E-1
1.866106546E1,3.038659573E0,1.794516563E0,4.886778072E-3
1.871186921E1,2.624810696E0,-1.003316641E-1,-2.338017821E-1
1.876267218E1,3.080044508E0,1.803984642E0,-3.703261614E-1
1.881347432E1,2.016559601E0,3.128607035E0,-8.544226289E-1
1.886427734E1,4.112529159E-1,3.080502748E0,-7.838697433E-1
1.891508114E1,-1.803221107E0,1.216502309E0,-1.477028728E0
1.896588416E1,-1.505738497E-1,1.047144890E0,-2.458660156E-1
1.901668630E1,8.791618943E-1,1.167787194E0,-5.242596865E-1
1.906748932E1,-4.782933891E-1,-1.076312900E0,1.255291104E-1
1.911829307E1,-1.953031421E0,-1.506196618E0,6.474980712E-2
1.916909609E1,-3.704483271E0,-3.391729355E0,5.842754245E-1
1.921989822E1,-2.029387236E0,7.200362086E-1,2.347180545E-1
1.927070124E1,-2.309613466E0,-8.464815617E-1,-1.075091124E0
1.932150505E1,-1.793447495E0,-1.914242625E0,-6.065713167E-1
1.937230859E1,-1.207645059E0,-2.007549524E0,3.298575282E-1
1.942311072E1,-1.732362866E0,-1.298661232E0,8.730534315E-1
1.947391379E1,-1.608360887E0,2.970244884E-1,9.797990322E-1
1.952471754E1,-1.388150454E-1,-9.498674870E-1,-2.822114229E-1
1.957552056E1,1.506807446E0,6.215370893E-1,-5.198310018E-1
1.962632270E1,4.297462940E0,-1.397313178E-1,-8.718317747E-1
1.967712577E1,3.456326485E0,1.893626526E-2,-4.295783341E-1
1.972792958E1,2.876632452E0,1.379598498E0,-4.153761268E-2
1.977873254E1,2.650313616E0,-1.082726792E-1,-3.672719002E-1
1.982953473E1,2.640081882E0,2.016865015E0,-6.336013079E-1
1.988033775E1,1.343558550E0,3.382414103E0,-7.490514517E-1
1.993114156E1,-7.547017932E-1,2.610913992E0,-8.791618943E-1
