Time window,Time (s)_acc,Time (s)_gyro,Time (s)_mag,Time (s)_lin_acc,Time (s)_prox,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Distance (cm)
0.44999999999999996,0.47257995,0.473811198,0.46845198,0.46120328299999996,,3.95802784,5.453242779,8.375178337000001,0.5546492934,-1.341725945,0.10124793650000001,-30.13399887,-12.82219982,-33.62319946,-0.08754587173,0.1372213364,0.46662902829999997,
0.51,0.52257995,0.52461224,0.51845198,0.511203283,,4.942076206,4.713262558,7.450950623,-0.2029540092,-0.49402272700000005,0.3016058207,-31.3783989,-12.84659958,-32.14699936,0.9568419456,0.437479496,-0.9155898094,
0.54,,,0.56845198,0.561203283,,,,,,,,-32.80579758,-12.71239948,-30.58539963,-0.39467477799999995,0.371322155,1.058989525,
0.57,0.57257995,0.575414115,,,,3.6705899239999997,3.94965291,8.434998512,-0.0013744062739999999,-0.37063157560000004,0.1437018216,,,,,,,
0.6,0.62257995,0.626216719,0.61845198,0.6112032829999999,,4.221238136,3.8276188369999997,8.561818123,0.9932376145999999,-0.8506048321999999,-0.0827698037,-34.17219925,-12.57819939,-28.91399956,-0.7876040935999999,-0.9563727379000001,0.9765377045,
0.6599999999999999,0.67257995,0.6770185940000001,0.66845198,0.661203283,,6.1845493320000005,5.572884083,5.420640468999999,0.6248967648,-1.7932947869999998,-0.9810206890000001,-35.53860092,-12.68799973,-27.05959892,1.287631035,1.35172224,-1.316309452,
0.69,,,0.71845198,0.711203283,,,,,,,,-36.9416008,-13.0539999,-24.71719933,-0.7609395981,-3.2231373789999997,-4.167588234,
0.72,0.72257995,0.727819584,,,,4.511068821,1.2993026970000001,0.1298106313,-1.7308356759999999,-1.9287502769999998,-0.6430694460999999,,,,,,,
0.75,0.77257995,0.778621459,0.76845198,0.761203283,,5.736792088,-3.620340586,1.542473316,-4.24325037,-2.686964273,-0.07070557028,-38.32019806,-13.40779972,-22.16740036,0.38584995270000005,-6.237886429,-4.577159882,
0.8099999999999999,0.82257995,0.829424115,0.81845198,0.811203283,,8.820542336,-2.499901533,3.984348774,-5.141043186,-3.4833564760000004,-0.07269082217999999,-39.73539734,-13.38339996,-19.52000046,2.097973824,-3.732470989,-1.636354923,
0.84,,,0.86845198,0.8612032829999999,,,,,,,,-41.18719864,-12.99300003,-16.77499962,2.396728992,-3.495386124,1.748897076,
0.87,0.87257995,0.880225886,,,,9.600901604,-0.08913264424,8.339285851,-5.655223846,-2.9685649869999997,-0.39491274950000005,,,,,,,
0.8999999999999999,0.92257995,,0.91845198,0.911203283,,9.945767403,-1.219143152,9.895218848999999,,,,-42.41939926,-12.35859966,-13.99339962,0.5977106094,-2.154622793,6.639476299,
0.9299999999999999,,0.93102698,,,,,,,-4.080307007,-2.506764412,0.2417428046,,,,,,,
0.96,0.97257995,0.981828907,0.96845198,0.961203283,,11.30788136,-0.1345962733,11.92792225,-3.086763859,-1.355775476,0.7476770281999999,-43.67599869,-11.69979954,-10.84579945,1.844649315,0.9250376225,6.661273479,
0.99,,,1.01845198,1.011203283,,,,,,,,-44.98139954,-10.80919933,-7.661599636,1.6569604869999999,2.0450553890000003,12.2318449,
1.02,1.02257995,1.032631511,,,,9.780363083,-0.5488536954,9.416654587,-0.018936265259999998,-1.886143565,1.1538904909999999,,,,,,,
1.05,1.07257995,,1.06845198,1.061203283,,9.22492981,-2.954836845,-3.456432343,,,,-46.31119919,-9.210999488999999,-4.135799885,-1.495543003,-2.543910503,-4.500308037,
1.08,,1.083433334,,,,,,,-1.21848762,-1.355928183,2.346722364,,,,,,,
1.1099999999999999,1.12257995,1.134234531,1.11845198,1.111203283,,11.06142044,-1.987837434,-2.467897415,-2.129108191,-0.6012263894,1.7945165630000002,-47.56779861,-6.673399925,-0.8417999744,1.414013863,1.342369556,-3.11264348,
1.14,,,1.168452083,1.1612032829999999,1.154562447,,,,,,,-48.69020081,-3.733199835,2.342400074,3.351700783,2.9887514110000004,-1.352097154,0.0
1.17,1.17257995,1.185036458,,,,18.05444527,3.7869410510000003,23.24477577,0.4259132445,-0.7252284287999999,0.4564556181,,,,,,,
1.2,1.22257995,,1.218452083,1.211203283,,11.01326561,-3.330809116,1.149751306,,,,-49.5564003,-0.9515999556,5.44119978,3.1384925839999998,2.472351551,1.045018435,
1.23,,1.235839114,,,,,,,0.1435490996,-1.428008199,0.5792359114,,,,,,,
1.26,1.27257995,1.286640937,1.268452083,1.261203283,,8.64556694,-2.57916379,-0.111864455,-0.4285093546,0.6878139973,0.6864396334,-50.05659866,1.6591999530000001,8.45459938,0.7456722259999999,2.409002781,0.5610161424,
1.29,,,1.318452083,1.311203283,,,,,,,,-50.4713974,4.269999981000001,10.91899967,-1.7885828019999999,3.0716962810000004,1.015954971,
1.3199999999999998,1.32257995,1.337442083,,,,6.69451952,-2.550449848,0.2231307179,-0.3329117596,0.7502731681,1.544527292,,,,,,,
1.3499999999999999,1.37257995,,1.3684520830000002,1.361203283,,9.739685059,-5.262714386,-0.03290131316,,,,-50.7276001,7.100399971,12.67579937,1.5849103930000001,0.3146257401,-1.446726441,
1.38,,1.38824401,,,,,,,-0.6074876189,-0.25518143179999997,1.7320574519999998,,,,,,,
1.41,1.42257995,1.4390466659999999,1.418452083,1.411203283,,8.595317841,-5.973980903999999,-0.5787639618,-0.7588250041,-0.4511106908,2.392383337,-50.78860092,10.28460026,14.33500004,0.7675299644,0.26455974579999997,-0.6884436607,
1.44,,,1.468452083,1.4612032830000001,,,,,,,,-50.50799942,13.65180016,15.53059959,-0.21132802960000002,-0.19580078120000002,0.3100597858,
1.47,1.47257995,1.489848593,,,,6.766304016,-6.661019802,0.3188436031,-0.1517955512,-0.4146125913,2.105895996,,,,,,,
1.5,1.52257995,,1.5184520830000001,1.5112032830000002,,4.970789909,-6.38076067,-3.090330362,,,,-49.93460083,16.89699936,16.46999931,-2.355000973,1.392417431,-1.3072683809999999,
1.53,,1.540649635,,,,,,,0.18233790989999998,-0.44759833810000005,2.3079335690000002,,,,,,,
1.56,1.57257995,,1.5684520830000002,1.5612032830000002,,4.791028976000001,-10.53470039,0.7019943595,,,,-48.98299789,20.43499947,17.22640038,0.02668142319,-0.6877708435,1.955088615,
1.5899999999999999,,1.5914516140000001,1.6184520830000002,1.611203283,,,,,0.3997995257,-0.2322746664,2.22974515,-47.66539764,24.29019928,17.72659874,1.001760483,0.8067622185,-0.06826400757000001,
1.6199999999999999,1.62257995,1.6422543219999999,,,,3.8599219319999998,-6.558128834,-0.1887338907,-0.3574983478,-3.329575777,1.9275285009999998,,,,,,,
1.65,1.67257995,,1.668452083,1.661203283,,4.499104977,-5.626722336,-0.5261218548,,,,-45.81100082,28.40159988,18.4951992,1.0065565109999999,2.597677231,1.571866989,
1.68,,1.693056249,,,,,,,0.6659762263,-1.7914623019999998,0.8840487003,,,,,,,
1.71,1.72257995,,1.718452083,1.7112032830000001,,3.8001015189999996,-11.76521015,-5.367101192,,,,-43.45639801,32.48859787,19.6420002,2.09853816,-3.3456554410000003,-2.7908310889999997,
1.74,,1.7438572909999999,1.7684520830000001,1.7612032830000002,,,,,-0.02137965336,1.321720719,1.677539229,-40.90660095,36.46579742,20.72780037,2.01429081,-2.228606224,2.623988152,
1.77,1.77257995,1.79465927,,,,4.795814991,-12.21296692,3.613162279,0.6164975762,-1.122737288,1.251778722,,,,,,,
