Time window,Time (s)_acc,Time (s)_gyro,Time (s)_mag,Time (s)_lin_acc,Time (s)_prox,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Distance (cm)
1.92,1.9248740180000001,1.94709625,,,,5.892325877999999,-7.522735119,-0.6266204119,-1.288735032,-0.7330167294,0.9196305275,,,,,,,
1.95,1.9748740180000002,,1.953521198,1.961081361,,9.287142754,-5.557330607999999,1.2837493420000001,,,,-27.55979919,20.91079903,-33.48899841,0.7265005112,2.849884987,-5.324064255,
1.98,,1.997901458,2.003521198,,,,,,-0.41186377409999997,-1.1653438809999999,1.3614258769999998,-27.16939926,22.05760002,-33.34259796,,,,
2.01,2.024874018,,,2.011081361,,4.446462631,-5.82532692,0.5847460628,,,,,,,-1.740437508,1.5499243740000002,-1.332692742,
2.04,,2.0487075,2.0535211980000003,2.061081361,,,,,-0.1015533581,-1.074022174,2.157054424,-26.9863987,23.41180038,-32.74480057,-1.192073822,3.8404779430000002,1.2904863359999998,
2.07,2.074874018,2.099514271,,,,5.011467934,-4.331607342,1.3244273659999999,-0.2677038014,-0.8344173431,1.9767017359999999,,,,,,,
2.1,2.1248740180000003,,2.103521198,2.111081361,,4.666602135,-6.017051697,1.4033905269999998,,,,-26.87660027,25.05879974,-31.6833992,-0.108232975,1.813835144,0.4055570364,
2.13,,2.150320208,2.153521198,,,,,,-1.128845692,-0.8562551737,1.9602088930000001,-26.6935997,27.40119934,-29.95100021,,,,
2.16,2.174874018,,,2.161081361,,2.566900492,-6.828517437,-2.2139592169999998,,,,,,,-0.6933908462999999,4.70128727,-0.2714241743,
2.19,,2.201125416,2.2035211980000002,2.2110813609999997,,,,,-1.337602735,-0.5109737515,1.779398084,-26.24219894,30.5,-27.75499916,0.5490033627,1.014069557,1.237963676,
2.2199999999999998,2.224874018,,,,,4.731208801,-7.211668491,-0.6242275834000001,,,,,,,,,,
2.25,2.274874018,2.251931458,2.253521198,2.261081361,,5.066503048,-12.20100307,0.26141586899999997,-1.370435834,-0.3950654566,1.681967974,-25.58339882,33.78179932,-25.229599,1.604958057,-1.9854230880000001,0.9581509233,
2.28,,2.302738281,2.3035211980000003,,,,,,-0.6974348426000001,-1.647302389,1.1005940440000002,-24.55859947,37.11240005,-22.41139984,,,,
2.31,2.324874018,,,2.311081361,,6.845267296,-13.93430328,1.784148335,,,,,,,3.9616308210000004,-4.223601341,4.568227291,
2.34,,2.353544218,2.353521198,2.361081361,,,,,1.291178346,-1.626228094,-0.13805148009999998,-23.28979874,40.22340012,-19.67860031,5.3980393410000005,-6.669796944,3.6476740839999997,
2.37,2.3748740180000003,,,,,7.810173035,-14.03719521,-0.2102692872,,,,,,,,,,
2.4,2.424874018,2.404349583,2.403521354,2.411081361,,2.763411045,-8.997611046,2.67487669,2.4290342330000003,-1.68166256,-0.4698942602,-22.13080025,42.72439957,-17.65340042,2.117060184,0.005275726318,4.672003746000001,
2.4299999999999997,,2.455155624,2.4535213540000003,,,,,,2.628170252,-0.22983127829999997,-0.3587200642,-21.1182003,44.49340057,-16.39679909,,,,
2.46,2.474874018,,,2.4610813609999997,,-0.6577271223,-6.9649086,-1.354636669,,,,,,,-2.75501585,2.258268356,-2.651720047,
2.4899999999999998,,2.505962395,2.503521354,2.511081361,,,,,2.015337706,2.7504925730000003,0.17622943219999998,-20.2519989,45.4693985,-16.03079987,-1.69449985,0.9285392761,5.5366091729999996,
2.52,2.524874018,,,,,0.8335995674,-9.390333176,5.499902725,,,,,,,,,,
2.55,2.574874018,2.556768385,2.553521354,2.561081361,,-3.200400352,-38.89742661,3.1079776289999996,2.189429283,5.099352837,3.633930445,-18.73920059,45.65240097,-17.15320015,0.1160143614,-6.957997322000001,0.1145944595,
2.58,,2.607573593,2.603521354,,,,,,0.1751604527,2.815700531,2.865331888,-15.53059959,45.10339737,-19.52000046,,,,
2.61,2.6248740180000003,,,2.611081361,,-2.975175858,-1.111466169,-0.8422735929,,,,,,,0.6860306263,12.36136246,-4.364710331,
2.6399999999999997,,2.658379635,2.653521354,2.661081361,,,,,2.187902212,0.020157959309999997,-1.371504784,-11.79739952,43.93219757,-22.44799995,3.02294302,5.018751621,-8.12934494,
2.67,2.674874018,,,,,3.105584621,-1.97826612,0.5536393522999999,,,,,,,,,,
2.6999999999999997,2.724874018,2.709186458,2.703521354,2.711081361,,-1.21555388,-3.16570425,-0.06161518394999999,0.06856760382999999,0.8948912620999999,-0.6302416325,-8.515600204,42.06559753,-26.22999954,1.9827194209999999,5.074990273,-3.4203119280000003,
2.73,,2.759992395,2.7535213539999996,,,,,,-1.524369359,1.514748454,-0.49402272700000005,-5.184999943,40.16239929,-30.25599861,,,,
