"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.816108136E1,5.392927647E0,2.343883514E0,1.350501060E0
6.821108136E1,-3.230891943E0,3.271229744E0,3.620941162E0
6.826108136E1,-3.202634096E0,6.906805038E-1,2.758406162E0
6.831108136E1,2.855945826E-1,1.295244217E0,-2.268746376E0
6.836108136E1,3.576283455E0,-2.271732330E0,5.474304199E0
6.841108136E1,6.681134701E0,-2.718832016E0,8.386087418E0
6.846108136E1,7.363802195E-2,-7.610723495E0,4.949632645E0
6.851108136E1,2.771932483E-1,-8.659482956E0,2.348752499E0
6.856108136E1,-3.800374269E0,-6.377865791E0,-7.083870411E0
6.861108136E1,-3.531645298E0,-7.343511581E0,-3.502225876E0
6.866108136E1,1.282738447E0,1.122891426E0,-4.464933395E0
6.871108136E1,5.230621338E0,5.315177441E0,-6.543284416E0
6.876108136E1,4.417729378E0,6.944246292E0,-7.322161198E0
6.881108136E1,9.869182110E-1,7.699842930E0,-7.602216244E0
6.886108136E1,-8.530820608E-1,4.048752785E0,3.575093269E0
6.891108136E1,-4.601167679E0,-1.738394737E1,8.876214027E0
6.896108136E1,-2.380519390E0,3.570648670E0,4.087780952E0
6.901108136E1,-2.989833355E0,-5.297894478E0,-1.431985664E1
6.906108136E1,-1.163692713E0,3.176955223E0,-6.186935425E0
6.911108136E1,6.242870331E0,-5.785727501E0,-4.703846931E0
6.916108136E1,8.678400993E0,-1.024567604E0,-3.374581933E-1
6.921108136E1,-2.035532713E0,3.999495506E0,1.749494076E0
6.926108136E1,-4.593056202E0,1.140416145E0,1.720578194E0
6.931108136E1,-1.540854216E0,2.347249985E-1,3.623247147E-2
6.936108136E1,2.276557684E0,-7.171154022E-1,4.784600258E0
6.941108136E1,1.135768890E1,-3.499713898E0,7.532750130E0
6.946108136E1,-7.556970716E-1,-7.497597694E0,7.346349716E0
6.951108136E1,1.570309758E0,-6.825238228E0,3.796710014E0
6.956108136E1,-3.226534367E0,-8.071488380E0,-9.549181938E0
6.961108136E1,-5.376238823E0,-6.866189003E0,1.115669608E0
6.966108136E1,-9.815030098E-1,1.091624260E0,-4.702161789E0
6.971108136E1,9.253329039E-1,2.790179253E0,-3.923162222E0
6.976108136E1,6.591689587E0,5.474121571E0,-6.888786316E0
6.981108136E1,1.777338982E0,8.364774704E0,-6.961551666E0
6.986108136E1,1.124865532E0,5.963644981E0,1.945388317E0
6.991108136E1,-1.065579510E1,-1.974824524E1,7.539732933E0
6.996108136E1,-3.175626755E0,2.815391541E0,5.682893276E0
7.001108136E1,-2.904681444E0,-5.387144089E0,-2.037474823E1
7.006108136E1,-3.121071815E0,9.939889908E-1,-2.489010572E0
7.011108136E1,7.447656631E0,-4.738707542E0,-5.987057686E0
7.016108136E1,7.913335800E0,-2.679049492E0,2.521359921E-1
7.021108136E1,-8.798209429E-1,4.195153236E0,1.717765689E0
7.026108136E1,-3.998079062E0,2.503659248E0,2.568308353E0
7.031108136E1,-1.662756324E0,6.381826401E-1,-7.176932096E-1
7.036108136E1,1.626704454E0,-7.944402695E-1,3.039533615E0
7.041108136E1,7.454100609E0,-3.650481224E0,6.407455444E0
7.046108136E1,1.180940032E0,-5.884308815E0,6.998046875E0
7.051108136E1,4.866321087E0,-7.211314201E0,5.328636169E0
7.056108136E1,-1.986383438E0,-7.302793503E0,-9.552483559E0
7.061108136E1,-4.724391937E0,-8.956505775E0,7.751735449E-1
7.066108136E1,8.650362492E-1,-1.521791458E0,-5.414775848E0
7.071108136E1,1.245342016E0,4.544470787E0,-5.317279339E0
7.076108136E1,4.916513443E0,5.939056396E0,-8.048860550E0
7.081108136E1,5.166346431E-1,7.824938297E0,-8.140281677E0
7.086108136E1,9.589750171E-1,5.878978252E0,1.745886803E-1
7.091108136E1,-8.036733627E0,-1.469660568E1,1.091722012E1
7.096108136E1,-8.267052174E-1,1.600077152E0,2.331503868E0
7.101108136E1,-2.933077097E0,-1.317864799E1,-6.961429596E0
7.106108136E1,-3.918734074E0,5.958111286E0,-1.219619179E1
7.111108136E1,3.015513182E0,-1.412237167E0,-1.371384716E1
7.116108136E1,8.098221779E0,-6.574917793E0,9.507732391E-1
7.121108136E1,3.153401136E0,2.068404198E0,2.828518629E0
7.126108136E1,-3.198153973E0,3.638315201E0,2.194942474E0
7.131108136E1,-3.451189756E0,1.234671593E0,2.697359562E0
7.136108136E1,3.347904980E-1,1.511932373E0,-2.728250742E0
7.141108136E1,3.496817350E0,-2.189807892E0,7.224691391E0
7.146108136E1,6.243557930E0,-5.842803001E0,4.371337891E0
7.151108136E1,9.899620414E-1,-5.345891953E0,8.159644127E0
7.156108136E1,1.271952510E0,-4.825716972E0,5.801798820E0
7.161108136E1,-3.725517988E0,-8.453286171E0,-6.905340672E0
7.166108136E1,-5.147676468E0,-6.308180809E0,-4.287651539E0
7.171108136E1,-5.740789771E-1,9.025688171E-1,-5.358096123E0
7.176108136E1,4.417169094E0,4.917070866E0,-6.784769058E0
7.181108136E1,4.306074142E0,6.218728065E0,-7.820190907E0
7.186108136E1,1.207840204E0,8.096714973E0,-7.618315220E0
7.191108136E1,-3.306416512E0,3.311898232E0,1.317144585E1
7.196108136E1,-9.678238630E-1,-1.538962746E1,6.662307739E0
7.201108136E1,-3.130297661E0,3.494159698E0,5.370961666E0
7.206108136E1,-1.210582852E0,-4.777787209E0,-1.553659248E1
7.211108136E1,-3.340055943E0,-9.678649902E-1,-5.510026932E0
7.216108136E1,6.975639343E0,-1.921812057E0,-7.664172173E0
7.221108136E1,6.387743950E0,-3.099326134E0,2.126836777E0
7.226108136E1,-5.073066354E-1,3.058037758E0,4.802790284E-1
7.231108136E1,-2.890759468E0,2.858802795E0,3.211853743E0
7.236108136E1,-8.307415247E-1,6.051702499E-1,-4.301285744E-1
7.241108136E1,1.874947309E0,1.141583443E0,1.420181513E0
7.246108136E1,5.154029369E0,-3.148650169E0,6.299599171E0
7.251108136E1,9.777979851E-1,-6.958053589E0,5.820771694E0
7.256108136E1,3.362857819E0,-5.559542656E0,5.433015823E0
7.261108136E1,-1.948754191E0,-6.951280594E0,-6.668079853E0
7.266108136E1,-4.788153172E0,-7.547102928E0,6.708376408E-1
7.271108136E1,5.537651181E-1,-1.490740776E0,-3.680377483E0
7.276108136E1,7.631701231E-1,3.472326756E0,-4.265420914E0
7.281108136E1,4.874082088E0,5.432723999E0,-7.212465286E0
7.286108136E1,1.313101530E0,7.251884460E0,-7.865816116E0
7.291108136E1,4.157648087E-1,6.458773136E0,-3.600479126E0
7.296108136E1,-6.372550011E0,-8.601853371E0,1.232168579E1
7.301108136E1,1.181628346E0,-2.508820534E0,5.724321842E0
7.306108136E1,6.025476456E-1,3.661661148E-1,5.137557983E-1
7.311108136E1,-4.139522076E0,-5.204562187E0,-1.360382843E1
7.316108136E1,-2.715679646E0,7.967519760E-1,-7.823137283E0
7.321108136E1,5.009390831E0,-3.676905632E0,-3.116863251E0
7.326108136E1,7.984283924E0,-1.204489708E0,6.694126129E-2
7.331108136E1,-1.716642976E0,3.758283615E0,3.101712227E0
7.336108136E1,-3.554218769E0,1.468453407E0,7.289490104E-1
7.341108136E1,-1.169165373E0,7.442560196E-1,-8.474677801E-1
7.346108136E1,3.773031235E0,-3.611221313E-1,5.862676620E0
7.351108136E1,5.845550537E0,-4.757686615E0,5.880508423E0
7.356108136E1,1.086401463E0,-6.939023972E0,8.456957817E0
7.361108136E1,1.676411510E0,-5.828857422E0,1.901259661E0
7.366108136E1,-5.142603874E0,-8.871957779E0,-8.070835114E0
7.371108136E1,-5.574659824E0,-4.661540985E0,-3.461284637E0
7.376108136E1,-1.137846828E0,1.731019974E0,-6.236737251E0
7.381108136E1,5.254078865E0,5.546713829E0,-6.891035080E0
7.386108136E1,3.989053011E0,5.962067127E0,-6.721761703E0
7.391108136E1,1.302597761E0,7.164885521E0,-7.540104866E0
7.396108136E1,-1.611263633E0,2.469367981E0,9.329430580E0
7.401108136E1,-4.341393948E0,-1.594384384E1,7.361343861E0
7.406108136E1,-4.700291634E0,1.945944786E0,5.546108246E0
7.411108136E1,-1.763166428E0,8.203392029E-1,-1.839806747E1
7.416108136E1,-2.834999084E0,-2.682152748E0,-6.233553410E0
7.421108136E1,6.312467575E0,-4.062333107E0,-6.542565346E0
7.426108136E1,7.161686897E0,-1.640243530E0,2.942070961E-1
7.431108136E1,-5.014038086E-2,3.599699020E0,2.082605362E0
7.436108136E1,-3.573610783E0,1.984817028E0,2.609075546E0
7.441108136E1,-3.212636113E-1,9.803371429E-1,1.609441519E0
7.446108136E1,1.253358841E0,1.328102112E0,-6.463699341E-1
7.451108136E1,4.286687374E0,-3.781402588E0,6.564739227E0
7.456108136E1,1.901934385E0,-6.104939461E0,5.147850037E0
7.461108136E1,1.106097221E0,-5.087481499E0,8.277688026E0
7.466108136E1,1.933240056E0,-7.198144913E0,-2.203586578E0
7.471108136E1,-5.088912487E0,-7.223139763E0,-1.538942337E0
7.476108136E1,-1.729450464E0,-3.195844650E0,-4.061408043E0
7.481108136E1,-2.215592563E-1,2.266793251E0,-4.972752571E0
7.486108136E1,5.597198486E0,5.910301685E0,-7.601460457E0
7.491108136E1,2.719595909E0,7.733290195E0,-7.380821228E0
7.496108136E1,1.103195190E0,7.617180824E0,-6.428979874E0
7.501108136E1,-6.155722141E0,-6.498922348E0,1.376386356E1
7.506108136E1,1.980167270E0,-6.014488220E0,6.878563881E0
7.511108136E1,-2.128953934E0,4.104747295E0,3.832254410E-1
7.516108136E1,-3.619228363E0,-3.641968727E0,-1.297482681E1
7.521108136E1,-3.442288637E-1,-8.236703873E-1,-9.148926735E0
7.526108136E1,5.682995796E0,-3.261569977E0,-3.890044212E0
7.531108136E1,5.356558800E0,-7.166862488E-3,1.237605214E0
7.536108136E1,-2.948565960E0,3.664158821E0,3.429097176E0
7.541108136E1,-2.572863102E0,2.016424179E0,2.540725708E0
7.546108136E1,1.126527667E0,6.351566315E-2,-1.560505390E0
7.551108136E1,3.342939138E0,-1.011156082E0,4.457620144E0
7.556108136E1,6.037392139E0,-2.576496124E0,6.976922989E0
7.561108136E1,-1.346821904E0,-6.590884209E0,7.620855331E0
7.566108136E1,3.569033146E0,-7.568151474E0,3.583509922E0
7.571108136E1,-1.230277896E0,-6.097270966E0,-8.528597832E0
7.576108136E1,-3.323789597E0,-7.356386185E0,9.206310511E-1
7.581108136E1,4.277437925E-1,-7.023448944E-1,-5.096268654E0
7.586108136E1,6.987791061E-1,4.096027374E0,-5.242392540E0
7.591108136E1,5.476871967E0,5.747118950E0,-6.582740784E0
7.596108136E1,1.788579702E0,7.586387634E0,-7.342728615E0
7.601108136E1,5.804742575E-1,6.386064529E0,-3.899413109E0
7.606108136E1,-1.097766495E1,-1.588329220E1,9.475864410E0
7.611108136E1,1.688271046E0,-2.587604523E-2,2.302897453E0
7.616108136E1,-3.673330545E-1,-3.288354874E0,4.909473419E0
7.621108136E1,-1.708697557E0,3.465408325E0,-1.504238701E1
7.626108136E1,-1.429287553E0,6.767845154E-1,-1.053956985E1
7.631108136E1,7.812909603E0,-4.335285187E0,-2.160384655E-1
7.636108136E1,4.731357098E0,1.381003380E0,1.565333843E0
7.641108136E1,-2.724814415E0,3.506802082E0,2.127647400E0
7.646108136E1,-3.146782398E0,1.472680092E0,1.739764690E0
7.651108136E1,5.862571597E-1,3.899774551E-1,-1.732272506E0
7.656108136E1,4.728896618E-1,-9.047632217E-1,3.550121784E0
7.661108136E1,6.611768723E0,-3.577597618E0,6.828063965E0
7.666108136E1,1.270659447E0,-5.860757828E0,8.552275658E0
7.671108136E1,3.601001024E0,-5.679883003E0,4.755363941E0
7.676108136E1,-1.028746605E0,-8.217457771E0,-9.406576157E0
7.681108136E1,-4.946008682E0,-6.709200859E0,8.306390047E-1
7.686108136E1,-6.935514808E-1,-8.472576141E-1,-4.810311794E0
7.691108136E1,1.562963605E0,4.065834999E0,-5.979371071E0
7.696108136E1,4.768736362E0,5.563699722E0,-7.517421722E0
7.701108136E1,9.146475792E-1,7.316855431E0,-7.669509888E0
7.706108136E1,1.193999767E0,4.976151466E0,-1.762485027E0
7.711108136E1,-8.988330841E0,-1.583564186E1,1.248180771E1
7.716108136E1,-4.514157772E-1,3.106059074E0,3.857160091E0
7.721108136E1,-2.489737511E0,-6.697117805E0,-1.648867226E1
7.726108136E1,-5.134067059E0,1.976140976E0,-5.552775383E0
7.731108136E1,3.317224026E0,-1.179653168E0,-1.340617561E1
7.736108136E1,6.267262459E0,-4.855337143E0,1.736557245E0
7.741108136E1,2.776635885E0,2.267938614E0,5.743989944E-1
7.746108136E1,-2.936340570E0,3.366621017E0,1.234649897E0
7.751108136E1,-2.056895971E0,4.304275513E-1,2.675102234E0
7.756108136E1,5.807223320E-1,2.211147308E0,-1.057381272E0
7.761108136E1,3.966787338E0,-2.307200432E0,4.915192604E0
7.766108136E1,5.061137676E0,-3.279235840E0,6.800203323E0
7.771108136E1,2.279971838E0,-6.689452171E0,7.196479797E0
7.776108136E1,6.445451081E-2,-7.187599182E0,3.568598509E0
7.781108136E1,-3.610686541E0,-6.743626595E0,-8.997424126E0
7.786108136E1,-2.441578865E0,-6.438311577E0,-2.447727680E0
7.791108136E1,-1.119877398E-1,2.351064682E-1,-5.711500168E0
7.796108136E1,1.823266029E0,5.009510994E0,-6.366980076E0
7.801108136E1,4.244016171E0,6.464318275E0,-6.817597389E0
7.806108136E1,9.026736021E-1,7.530664921E0,-6.959514618E0
7.811108136E1,6.472533941E-1,4.574200630E0,8.009872437E-1
7.816108136E1,-7.205478668E0,-1.957117844E1,1.032607269E1
7.821108136E1,-3.157486916E-1,5.752827644E0,1.255956173E0
7.826108136E1,-2.209631920E0,-8.948311806E0,-8.673707962E0
7.831108136E1,-4.431651115E0,3.059891701E0,-1.188398743E1
7.836108136E1,3.784082532E-1,7.872428894E-1,-9.977697372E0
7.841108136E1,7.329209328E0,-6.054109573E0,6.372468472E-1
7.846108136E1,2.936308384E0,2.359636307E0,1.499731541E0
7.851108136E1,-2.930980921E0,2.551179886E0,2.586883545E0
7.856108136E1,-4.056015491E0,6.905241013E-1,2.045502901E0
7.861108136E1,1.436874032E0,1.690005779E0,-1.196744680E0
7.866108136E1,4.226364136E0,-2.970720291E0,6.377274513E0
7.871108136E1,4.227427959E0,-5.191366196E0,6.138093472E0
7.876108136E1,1.633882761E0,-5.960683823E0,6.075279236E0
7.881108136E1,-9.383067489E-2,-5.512953758E0,7.220204473E-1
7.886108136E1,-3.780133963E0,-6.816087723E0,-7.724261761E0
7.891108136E1,-2.938200712E0,-4.645477295E0,-2.486874104E0
7.896108136E1,-8.530695438E-1,1.624685287E0,-5.343043327E0
7.901108136E1,2.805782318E0,5.624279022E0,-7.868988037E0
7.906108136E1,3.280635595E0,6.866926193E0,-6.482025146E0
7.911108136E1,4.915162325E-1,7.492407322E0,-7.017374516E0
7.916108136E1,-6.837350130E-1,3.300395966E0,7.965664864E0
7.921108136E1,-2.697525740E0,-1.549878788E1,7.125454903E0
7.926108136E1,-3.166029692E0,2.224046707E0,4.749396801E0
7.931108136E1,-1.342783928E0,-1.688215256E0,-1.849901581E1
7.936108136E1,-6.164485455E0,-1.389832497E0,-1.862071514E0
7.941108136E1,4.852637768E0,-4.119075775E0,-5.497489929E0
7.946108136E1,8.233453751E0,-2.370361328E0,1.141531944E0
7.951108136E1,-1.737855196E0,3.228933334E0,8.711551428E-1
7.956108136E1,-2.794198751E0,2.096808434E0,2.740467072E0
7.961108136E1,7.914894819E-2,1.022857666E0,1.441439986E0
7.966108136E1,7.252823710E-1,1.086915970E0,1.412959695E0
7.971108136E1,5.465393066E0,-3.428603172E0,7.333992004E0
7.976108136E1,3.453380585E0,-6.931812286E0,5.796643257E0
7.981108136E1,-1.294279337E0,-5.763393402E0,7.245141029E0
7.986108136E1,-1.262000918E0,-7.094050407E0,-6.311166286E0
7.991108136E1,-4.405466080E0,-6.775245667E0,-7.949810028E-1
7.996108136E1,-1.576823711E0,-2.702696800E0,-3.659530878E0
8.001108136E1,-1.732692122E-2,2.880830288E0,-5.282330513E0
8.006108136E1,4.044764996E0,5.832090855E0,-7.498189449E0
8.011108136E1,2.512837887E0,7.950493813E0,-6.932059288E0
8.016108136E1,2.252832174E0,7.694617748E0,-3.796288490E0
8.021108136E1,-1.197417831E1,-1.240626526E1,1.136296272E1
8.026108136E1,-1.597611785E0,1.817281723E0,1.456173420E0
8.031108136E1,-9.360071421E-1,-3.134597778E0,-4.779239655E0
8.036108136E1,-1.850822330E0,2.585020065E-1,-1.232991409E1
8.041108136E1,-6.510615349E-4,-4.684495926E-1,-1.015926266E1
8.046108136E1,9.263319016E0,-4.493296623E0,-2.636967182E0
8.051108136E1,5.284412861E0,8.127698898E-1,3.279162407E0
8.056108136E1,-3.004904747E0,3.549810410E0,1.726536989E0
8.061108136E1,-3.307640076E0,5.229310989E-1,2.463542700E0
8.066108136E1,-3.220981956E-1,1.580746651E0,-1.774585247E0
8.071108136E1,4.148480415E0,-3.030545235E0,6.174029350E0
8.076108136E1,8.274491310E0,-3.239006996E0,6.301885605E0
8.081108136E1,-1.424879551E0,-5.493610382E0,7.514553070E0
8.086108136E1,3.534892321E0,-6.748137474E0,3.590411901E0
8.091108136E1,-1.980004549E0,-6.676177979E0,-8.375889778E0
8.096108136E1,-4.543727398E0,-6.815716743E0,3.307063580E-1
8.101108136E1,1.440814376E0,1.155728340E0,-4.928132534E0
8.106108136E1,1.565860987E0,3.702576160E0,-5.492755890E0
8.111108136E1,4.602514267E0,5.861337662E0,-7.432080746E0
8.116108136E1,9.190090895E-1,8.249347687E0,-7.435533524E0
8.121108136E1,-2.617855072E-1,5.676152706E0,1.581702232E0
8.126108136E1,-7.599584579E0,-2.161904907E1,1.097793961E1
8.131108136E1,1.176288128E-1,7.041348457E0,9.439053535E-1
8.136108136E1,-2.961932659E0,-1.234908199E1,-1.015230751E1
8.141108136E1,-5.017524719E0,5.398531914E0,-1.102607727E1
8.146108136E1,4.248836517E0,-1.000442505E0,-9.866007805E0
8.151108136E1,8.660649300E0,-6.283526421E0,8.890801668E-1
8.156108136E1,1.825150013E0,4.010944843E0,1.569804192E0
8.161108136E1,-3.265249491E0,2.397563934E0,2.279245377E0
8.166108136E1,-1.010247231E0,4.497089386E-1,5.691593885E-1
8.171108136E1,5.968450308E-1,2.061783314E0,-1.248923540E-1
8.176108136E1,5.643780231E0,-3.496867180E0,7.649961948E0
8.181108136E1,2.592520952E0,-5.653664589E0,4.719845295E0
8.186108136E1,1.444568753E0,-5.523270607E0,7.772780418E0
8.191108136E1,3.103902340E-1,-7.010336876E0,-6.067612648E0
8.196108136E1,-5.412000179E0,-7.765206337E0,-2.736436367E0
8.201108136E1,-3.969061613E0,-3.177021980E0,-3.789446354E0
8.206108136E1,3.902926445E-1,3.255727768E0,-5.476732254E0
8.211108136E1,5.247005939E0,5.548119068E0,-7.611798286E0
8.216108136E1,1.932240248E0,7.627531052E0,-6.934840202E0
8.221108136E1,9.050022960E-1,7.750021458E0,-4.907430172E0
8.226108136E1,-8.912303925E0,-1.052054882E1,1.939885139E1
8.231108136E1,1.965635538E0,-2.778222084E0,4.754865646E0
8.236108136E1,-2.425749063E0,-7.802856445E0,-1.234435558E0
8.241108136E1,-6.222887516E0,3.961219788E0,-1.512209892E1
8.246108136E1,2.950673103E0,-6.243171692E-1,-1.428207493E1
8.251108136E1,8.677290916E0,-7.557148933E0,6.927735806E-1
8.256108136E1,5.243449211E0,3.739566803E0,3.442422867E0
8.261108136E1,-2.840974808E0,4.110073090E0,1.396939754E0
8.266108136E1,-4.126534939E0,-6.459341049E-1,3.040438890E-1
8.271108136E1,-3.287471533E-1,1.544960976E0,2.063771009E0
8.276108136E1,4.780966759E0,-2.861740112E0,6.038680077E0
8.281108136E1,5.709641457E0,-6.219152451E0,4.127000809E0
8.286108136E1,1.582733631E0,-4.242842674E0,8.101200104E0
8.291108136E1,1.748666167E0,-6.807897568E0,1.612119555E0
8.296108136E1,-3.759299040E0,-7.249546051E0,-8.872870445E0
8.301108136E1,-5.439337254E0,-5.374831200E0,-2.221031189E0
8.306108136E1,1.490732908E0,1.063005447E0,-4.828396797E0
8.311108136E1,4.150024414E0,4.799437046E0,-6.131358624E0
8.316108136E1,3.942982435E0,5.492999554E0,-9.002527237E0
8.321108136E1,7.684399486E-1,7.394082069E0,-7.652073860E0
8.326108136E1,4.372808933E-1,5.270133018E0,2.650005341E0
8.331108136E1,-1.144300175E1,-1.991364098E1,8.111449242E0
8.336108136E1,-2.932051182E0,4.215350151E0,1.041006565E0
8.341108136E1,-8.246971369E-1,-9.954522133E0,-7.969300270E0
8.346108136E1,-3.075630426E0,2.867668152E0,-1.103265476E1
8.351108136E1,6.057866573E0,-9.451951981E-1,-1.299690819E1
8.356108136E1,5.753866196E0,-5.073162079E0,1.977769732E0
8.361108136E1,1.948984742E0,3.546001911E0,1.769196987E0
8.366108136E1,-3.833240509E0,2.314516068E0,1.936803102E0
8.371108136E1,-1.325307131E0,1.125147820E0,-1.702247977E0
8.376108136E1,3.691762984E-1,6.179742813E-1,6.924501657E-1
8.381108136E1,5.116726398E0,-3.186201096E0,9.804718018E0
8.386108136E1,3.562951088E0,-6.058372498E0,5.227531910E0
8.391108136E1,2.831212521E0,-4.757787704E0,6.193327904E0
8.396108136E1,-2.824106216E0,-7.582593918E0,1.932877302E0
8.401108136E1,-6.781950951E0,-7.260448456E0,-3.503059149E0
8.406108136E1,-3.936137676E0,-3.827625275E0,-3.321909666E0
8.411108136E1,-4.984439313E-1,1.539603233E0,-5.240271568E0
8.416108136E1,6.144863605E0,5.374696732E0,-7.579148769E0
8.421108136E1,2.946410656E0,6.797445774E0,-6.411843300E0
8.426108136E1,5.938634872E-1,8.105718613E0,-6.978635788E0
8.431108136E1,-1.106482267E0,3.947799683E0,6.333297729E0
8.436108136E1,-4.854496002E0,-2.161576462E1,9.374891281E0
8.441108136E1,-4.728703022E0,7.590870857E-1,5.489007473E0
8.446108136E1,-4.281112194E0,1.828942299E0,-1.534659004E1
8.451108136E1,1.322495937E-1,-7.747001648E-1,-1.024464989E1
8.456108136E1,8.308847427E0,-7.134796143E0,-4.698315620E0
8.461108136E1,5.082651615E0,1.438441277E0,2.790134907E0
8.466108136E1,-3.313085079E0,3.984974384E0,3.405217648E0
8.471108136E1,-3.229321480E0,1.038303375E0,2.292576551E0
8.476108136E1,4.691766500E-1,1.119613647E-2,-7.124110460E-1
8.481108136E1,4.857444286E0,-7.548265457E-1,6.087969303E0
8.486108136E1,5.368797302E0,-4.145793915E0,8.302836418E0
8.491108136E1,-1.460199118E0,-5.664606094E0,1.148734665E1
8.496108136E1,1.384728789E0,-6.567108154E0,-3.743278027E0
8.501108136E1,-3.281346083E0,-9.851426125E0,-7.130344391E0
8.506108136E1,-2.414802074E0,-5.374963760E0,-4.072081566E0
8.511108136E1,-1.154119074E-1,2.446951389E0,-6.345243454E0
8.516108136E1,4.037216663E0,5.273724079E0,-6.710259438E0
8.521108136E1,3.753798485E0,8.759537697E0,-7.335369110E0
8.526108136E1,1.660737514E0,8.174894333E0,-6.931035995E0
8.531108136E1,-3.305239439E0,-9.854593277E-1,8.117395401E0
8.536108136E1,2.347915173E-1,-7.419966698E0,8.397800446E0
8.541108136E1,-4.113464355E-1,1.694052696E0,5.379390717E-1
8.546108136E1,-4.413227081E0,-3.899027824E0,-9.786968231E0
8.551108136E1,6.231759787E-1,2.202641487E0,-8.654844284E0
8.556108136E1,5.285261631E0,-5.313379288E0,-2.797207355E0
8.561108136E1,8.213504791E0,-9.511375427E-2,-1.489373207E0
8.566108136E1,-2.942210913E0,3.418663025E0,4.993376255E0
8.571108136E1,-3.642752171E0,2.786331177E-1,1.903700829E0
8.576108136E1,-9.002038240E-1,1.088240623E0,-1.343597531E0
8.581108136E1,5.004370689E0,-1.177141190E0,6.213099480E0
8.586108136E1,5.693281651E0,-4.523418427E0,6.117681503E0
8.591108136E1,6.024687290E-1,-5.170448303E0,8.704652786E0
8.596108136E1,1.262000352E-1,-6.614279747E0,-1.709421873E-1
8.601108136E1,-4.888994694E0,-8.410701752E0,-6.678112030E0
8.606108136E1,-2.962314129E0,-6.489947319E0,-4.163245201E0
8.611108136E1,5.694638491E-1,1.328963280E0,-4.950379848E0
8.616108136E1,4.662272930E0,4.401264191E0,-7.629397392E0
8.621108136E1,2.485183954E0,8.529034615E0,-7.858985901E0
8.626108136E1,1.804762006E0,9.049934387E0,-7.034758568E0
8.631108136E1,-2.454367161E0,8.269286156E-1,7.184823513E0
8.636108136E1,-6.216658354E-1,-1.310859299E1,7.839085579E0
8.641108136E1,-1.137529373E0,3.735207558E0,-2.428197861E-1
8.646108136E1,-6.096501350E0,-7.140631676E0,-1.213829899E1
8.651108136E1,-1.295276523E0,1.631389618E0,-8.057009697E0
8.656108136E1,3.681163311E0,-4.251503944E0,-3.675430298E0
8.661108136E1,8.057712555E0,-7.038269043E-1,-2.174878120E-1
8.666108136E1,-4.404794872E-1,3.255579472E0,4.822566986E0
8.671108136E1,-2.835323095E0,1.167714119E0,2.342245340E0
8.676108136E1,-1.619287729E0,1.695947647E0,-4.638760090E-1
8.681108136E1,4.146499157E0,-2.122097969E0,5.197888374E0
8.686108136E1,7.282218933E0,-2.564277649E0,6.733851433E0
8.691108136E1,-4.090013504E-1,-7.080996513E0,8.299158096E0
8.696108136E1,3.786976337E0,-7.742878914E0,3.854212284E0
8.701108136E1,-3.188040018E0,-8.508338928E0,-8.309471130E0
8.706108136E1,-5.214120865E0,-6.613306999E0,-2.450187683E0
8.711108136E1,-9.268943667E-1,8.784494400E-1,-5.387857437E0
8.716108136E1,4.408996582E0,4.292025566E0,-6.492320061E0
8.721108136E1,5.004992485E0,6.975962639E0,-7.235317230E0
8.726108136E1,2.054796934E0,8.877695084E0,-7.951836109E0
8.731108136E1,-2.260543823E0,3.360369205E0,7.912232399E0
8.736108136E1,-3.391539097E0,-1.593774128E1,7.047044754E0
8.741108136E1,-1.351507068E0,3.857577324E0,4.650178909E0
8.746108136E1,-5.564971447E0,-4.540506363E0,-1.276705742E1
8.751108136E1,2.802942991E-1,7.174530029E-1,-1.097865677E1
8.756108136E1,5.865836143E0,-5.258358002E0,-3.424226284E0
8.761108136E1,5.780979633E0,6.290998459E-1,2.566057920E0
8.766108136E1,-2.461836815E0,3.323580742E0,2.998338223E0
8.771108136E1,-3.471444368E0,1.746403217E0,2.728686571E0
8.776108136E1,4.822231829E-1,1.347429276E0,-4.988341331E-1
8.781108136E1,5.249473095E0,-8.213138580E-1,5.336823940E0
8.786108136E1,4.426145554E0,-3.467793465E0,7.182324886E0
8.791108136E1,-3.015592396E-1,-6.328058243E0,8.991828918E0
8.796108136E1,2.894534349E0,-7.314088821E0,1.108886003E0
8.801108136E1,-4.699504852E0,-9.256682396E0,-6.412644863E0
8.806108136E1,-2.293512583E0,-5.507233620E0,-3.380142927E0
8.811108136E1,4.557971358E-1,1.912650108E0,-6.365262985E0
8.816108136E1,3.568645000E0,5.888996124E0,-6.501528740E0
8.821108136E1,3.914569855E0,9.059032440E0,-7.646126747E0
8.826108136E1,2.243818045E0,8.953909874E0,-6.491012096E0
8.831108136E1,-4.345992088E0,-1.108226776E0,1.425231075E1
8.836108136E1,2.574072599E0,-6.359317780E0,3.658498049E0
8.841108136E1,-4.971683502E0,-5.669832230E-1,2.358315468E0
8.846108136E1,-5.342026949E-1,9.949274063E-1,-1.910256004E1
8.851108136E1,2.628037930E0,-7.600326538E-1,-1.217219639E1
8.856108136E1,7.141023636E0,-7.941110611E0,-3.512840271E-1
8.861108136E1,6.053738117E0,1.707755089E0,1.703574061E0
8.866108136E1,-3.025930405E0,2.957665443E0,2.989985228E0
