"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.415352156E1,1.476199985E0,4.022340012E1,-3.555080032E1
4.420352156E1,3.696599960E0,3.825920105E1,-3.829579926E1
4.425352156E1,5.697400093E0,3.684399796E1,-4.004039764E1
4.430352156E1,7.222399712E0,3.581919861E1,-4.110179901E1
4.435352156E1,8.112999916E0,3.575819778E1,-4.113840103E1
4.440352156E1,8.076399803E0,3.680739975E1,-3.999160004E1
4.445352156E1,7.210199833E0,3.888140106E1,-3.751499939E1
4.450352156E1,5.636399746E0,4.097979736E1,-3.481879807E1
4.455352156E1,3.586799860E0,4.282199860E1,-3.193959999E1
4.460352156E1,1.146799922E0,4.496920013E1,-2.843820000E1
4.465352156E1,-8.905999660E-1,4.770199966E1,-2.433899879E1
4.470352156E1,-2.769399881E0,5.008099747E1,-1.969079971E1
4.475352156E1,-4.453000069E0,5.205739975E1,-1.532319927E1
4.480352156E1,-5.551000118E0,5.326519775E1,-1.268799973E1
4.485352156E1,-6.587999821E0,5.354579926E1,-1.215119934E1
4.490352156E1,-7.002799988E0,5.293579865E1,-1.333459949E1
4.495352156E1,-6.417200089E0,5.159379959E1,-1.594539928E1
4.500352156E1,-5.465600014E0,4.955640030E1,-1.966639900E1
4.505352156E1,-3.867399931E0,4.672599792E1,-2.446100044E1
4.510352156E1,-1.732399940E0,4.398099899E1,-2.938979912E1
4.515352156E1,5.856000185E-1,4.177280045E1,-3.373299789E1
4.520352156E1,2.805999994E0,3.980859756E1,-3.695380020E1
4.525352156E1,5.526599884E0,3.800299835E1,-3.930839920E1
4.530352156E1,7.612799644E0,3.661219788E1,-4.069919968E1
4.535352156E1,8.845000267E0,3.601440048E1,-4.117499924E1
4.540352156E1,9.296400070E0,3.669759750E1,-4.039419937E1
4.545352156E1,8.710800171E0,3.849100113E1,-3.845439911E1
4.550352156E1,7.393199921E0,4.071139908E1,-3.600220108E1
4.555352156E1,5.233799934E0,4.259019852E1,-3.329380035E1
4.560352156E1,2.866999865E0,4.456660080E1,-3.017059898E1
4.565352156E1,1.708000004E-1,4.692119980E1,-2.620559883E1
4.570352156E1,-1.964200020E0,4.938559723E1,-2.138660049E1
4.575352156E1,-3.745399952E0,5.160599899E1,-1.675059891E1
4.580352156E1,-5.099599838E0,5.299679947E1,-1.343219948E1
4.585352156E1,-6.258599758E0,5.357019806E1,-1.211460018E1
4.590352156E1,-6.685599804E0,5.265519714E1,-1.266359997E1
4.595352156E1,-6.295199871E0,5.147179794E1,-1.483519936E1
4.600352156E1,-5.489999771E0,4.958079910E1,-1.815359879E1
4.605352156E1,-3.989399910E0,4.692119980E1,-2.269199944E1
4.610352156E1,-2.440000057E0,4.272439957E1,-2.762080002E1
4.615352156E1,-1.219999939E-1,4.013800049E1,-3.239099884E1
4.620352156E1,2.098399878E0,3.801519775E1,-3.612419891E1
4.625352156E1,4.660399914E0,3.595339966E1,-3.872279739E1
4.630352156E1,6.917399883E0,3.464799881E1,-4.079679871E1
4.635352156E1,8.600999832E0,3.362319946E1,-4.161420059E1
4.640352156E1,9.418399811E0,3.389159775E1,-4.113840103E1
4.645352156E1,9.235400200E0,3.528239822E1,-3.954019928E1
4.650352156E1,8.393599510E0,3.745399857E1,-3.694160080E1
4.655352156E1,6.307399750E0,3.958900070E1,-3.415999985E1
4.660352156E1,3.916199923E0,4.152880096E1,-3.117099953E1
4.665352156E1,1.073599935E0,4.387120056E1,-2.742560005E1
4.670352156E1,-1.646999955E0,4.636000061E1,-2.299699974E1
4.675352156E1,-3.830799818E0,4.883659744E1,-1.834879875E1
4.680352156E1,-5.502200127E0,5.055680084E1,-1.455459976E1
4.685352156E1,-6.710000038E0,5.160599899E1,-1.245619965E1
4.690352156E1,-7.649399757E0,5.148399734E1,-1.262699986E1
4.695352156E1,-7.527400017E0,5.056900024E1,-1.429839993E1
4.700352156E1,-6.612400055E0,4.895859909E1,-1.720199966E1
4.705352156E1,-5.160599709E0,4.651860046E1,-2.132559967E1
4.710352156E1,-2.952399969E0,4.329779816E1,-2.601039886E1
4.715352156E1,-5.489999652E-1,4.046739960E1,-3.092700005E1
4.720352156E1,1.927599907E0,3.823479843E1,-3.502619934E1
4.725352156E1,4.465199947E0,3.622179794E1,-3.792979813E1
4.730352156E1,6.770999908E0,3.447719955E1,-3.966220093E1
4.735352156E1,8.735199928E0,3.344020081E1,-4.052840042E1
4.740352156E1,1.016259956E1,3.314739990E1,-4.060160065E1
4.745352156E1,1.069939995E1,3.412339783E1,-3.945479965E1
4.750352156E1,1.046759987E1,3.607539749E1,-3.744179916E1
4.755352156E1,9.174399376E0,3.829579926E1,-3.477000046E1
4.760352156E1,7.344399929E0,4.021120071E1,-3.209819794E1
4.765352156E1,5.087399960E0,4.222419739E1,-2.910919952E1
4.770352156E1,2.805999994E0,4.399319839E1,-2.549799919E1
4.775352156E1,9.515999556E-1,4.631119919E1,-2.113039970E1
4.780352156E1,-7.075999975E-1,4.848279953E1,-1.687260056E1
4.785352156E1,-1.927599907E0,4.999559784E1,-1.359079933E1
4.790352156E1,-3.013399839E0,5.083739853E1,-1.230980015E1
4.795352156E1,-3.513599873E0,5.053239822E1,-1.301739979E1
4.800352156E1,-2.952399969E0,4.940999985E1,-1.511579990E1
4.805352156E1,-1.878799915E0,4.762879944E1,-1.817799950E1
4.810352156E1,-1.951999962E-1,4.474959946E1,-2.219179916E1
4.815352156E1,1.781199932E0,4.168740082E1,-2.714499855E1
4.820352156E1,4.184599876E0,3.879599762E1,-3.178100014E1
4.825352156E1,6.490399837E0,3.672200012E1,-3.535559845E1
4.830352156E1,8.430199623E0,3.444059753E1,-3.717340088E1
4.835352156E1,1.112639999E1,3.283020020E1,-3.839339828E1
4.840352156E1,1.293200016E1,3.176879883E1,-3.901559830E1
4.845352156E1,1.426179981E1,3.162240028E1,-3.875939941E1
4.850352156E1,1.468879986E1,3.273260117E1,-3.745399857E1
4.855352156E1,1.438379955E1,3.468460083E1,-3.527019882E1
4.860352156E1,1.309060001E1,3.695380020E1,-3.254959869E1
4.865352156E1,1.155340004E1,3.868619919E1,-3.008519936E1
4.870352156E1,9.625800133E0,4.145560074E1,-2.735239983E1
4.875352156E1,7.710399628E0,4.381019974E1,-2.361919975E1
4.880352156E1,6.282999992E0,4.616479874E1,-1.944680023E1
4.885352156E1,4.989799976E0,4.814119720E1,-1.565259933E1
4.890352156E1,4.209000111E0,4.915379715E1,-1.293200016E1
4.895352156E1,3.537999868E0,4.959299850E1,-1.241959953E1
4.900352156E1,3.635599852E0,4.897079849E1,-1.371280003E1
4.905352156E1,4.355400085E0,4.760440063E1,-1.600639915E1
4.910352156E1,5.489999771E0,4.534740067E1,-1.905640030E1
4.915352156E1,7.039400101E0,4.259019852E1,-2.341180038E1
4.920352156E1,9.040200233E0,3.977199936E1,-2.765740013E1
4.925352156E1,1.106540012E1,3.766139984E1,-3.108559990E1
4.930352156E1,1.284659958E1,3.659999847E1,-3.354999924E1
4.935352156E1,1.492059994E1,3.497739792E1,-3.489199829E1
4.940352156E1,1.664080048E1,3.389159775E1,-3.538000107E1
4.945352156E1,1.776319885E1,3.348899841E1,-3.536779785E1
4.950352156E1,1.817799950E1,3.426979828E1,-3.422100067E1
4.955352156E1,1.778759956E1,3.588019943E1,-3.245199966E1
4.960352156E1,1.662859917E1,3.813719940E1,-2.997539902E1
4.965352156E1,1.489620018E1,3.999160004E1,-2.779159927E1
4.970352156E1,1.366399956E1,4.201679993E1,-2.572979927E1
4.975352156E1,1.146799946E1,4.407859802E1,-2.282620049E1
4.980352156E1,9.601399422E0,4.618919754E1,-1.923939896E1
4.985352156E1,8.003199577E0,4.816559982E1,-1.537199974E1
4.990352156E1,6.868599892E0,4.949539948E1,-1.215119934E1
4.995352156E1,5.758399963E0,5.048360062E1,-1.035779953E1
5.000352156E1,4.916599751E0,5.041040039E1,-1.099219990E1
5.005352156E1,4.989799976E0,4.962960052E1,-1.273680019E1
5.010352156E1,5.538799763E0,4.825099945E1,-1.556719971E1
5.015352156E1,6.600199699E0,4.598180008E1,-1.945899963E1
5.020352156E1,8.234999657E0,4.316360092E1,-2.404619980E1
5.025352156E1,1.032119942E1,4.051620102E1,-2.831620026E1
5.030352156E1,1.238299942E1,3.890579987E1,-3.211040115E1
5.035352156E1,1.451799965E1,3.703919983E1,-3.444059753E1
5.040352156E1,1.681159973E1,3.546540070E1,-3.562400055E1
5.045352156E1,1.843420029E1,3.425759888E1,-3.634379959E1
5.050352156E1,1.934919930E1,3.394039917E1,-3.613639832E1
5.055352156E1,1.948340034E1,3.483099747E1,-3.503839874E1
5.060352156E1,1.878800011E1,3.677079773E1,-3.291559982E1
5.065352156E1,1.718980026E1,3.896680069E1,-3.060980034E1
5.070352156E1,1.472539997E1,4.095539856E1,-2.869439888E1
5.075352156E1,1.243179989E1,4.288299942E1,-2.643739891E1
5.080352156E1,1.002839947E1,4.504240036E1,-2.346059990E1
5.085352156E1,8.186200142E0,4.731159973E1,-1.961759949E1
5.090352156E1,6.856400013E0,4.917819977E1,-1.610400009E1
5.095352156E1,5.624199867E0,5.060559845E1,-1.321259975E1
5.100352156E1,4.526199818E0,5.116679764E1,-1.252939987E1
5.105352156E1,4.001599789E0,5.086179733E1,-1.356639957E1
5.110352156E1,4.526199818E0,4.934899902E1,-1.559159946E1
5.115352156E1,5.563199997E0,4.744580078E1,-1.871479988E1
5.120352156E1,7.234600067E0,4.479840088E1,-2.267980003E1
5.125352156E1,9.235400200E0,4.190699768E1,-2.712059975E1
5.130352156E1,1.133379936E1,3.955239868E1,-3.108559990E1
5.135352156E1,1.344439983E1,3.762479782E1,-3.402579880E1
5.140352156E1,1.579899979E1,3.586800003E1,-3.561180115E1
5.145352156E1,1.803159904E1,3.452600098E1,-3.625839996E1
5.150352156E1,1.944680023E1,3.387939835E1,-3.605099869E1
5.155352156E1,2.017879868E1,3.439179993E1,-3.497739792E1
5.160352156E1,2.009339905E1,3.592900085E1,-3.298880005E1
5.165352156E1,1.914179993E1,3.811280060E1,-3.047559929E1
5.170352156E1,1.742160034E1,3.973539734E1,-2.759639931E1
5.175352156E1,1.557940006E1,4.149219894E1,-2.532719994E1
5.180352156E1,1.343219948E1,4.349300003E1,-2.276519966E1
5.185352156E1,1.156559944E1,4.555479813E1,-1.934919930E1
5.190352156E1,1.034560013E1,4.770199966E1,-1.571360016E1
5.195352156E1,9.015799522E0,4.915379715E1,-1.259039974E1
5.200352156E1,7.881199837E0,5.004439926E1,-1.111419964E1
5.205352156E1,7.039400101E0,5.005659866E1,-1.162659931E1
5.210352156E1,7.258999825E0,4.943439865E1,-1.378599930E1
5.215352156E1,8.088600159E0,4.790940094E1,-1.639679909E1
5.220352156E1,9.454999924E0,4.554259872E1,-1.997139931E1
5.225352156E1,1.107759953E1,4.284639740E1,-2.425359917E1
5.230352156E1,1.331019974E1,4.052840042E1,-2.830399895E1
5.235352156E1,1.537199974E1,3.855199814E1,-3.148819923E1
5.240352156E1,1.748259926E1,3.680739975E1,-3.340359879E1
5.245352156E1,1.982499886E1,3.530680084E1,-3.417219925E1
5.250352156E1,2.149639893E1,3.436740112E1,-3.428199768E1
5.255352156E1,2.258219910E1,3.419659805E1,-3.381839752E1
5.260352156E1,2.293599892E1,3.517259979E1,-3.234220123E1
5.265352156E1,2.260659981E1,3.692939758E1,-3.018280029E1
5.270352156E1,2.109379959E1,3.906439972E1,-2.753540039E1
5.275352156E1,1.936139870E1,4.084560013E1,-2.536380005E1
5.280352156E1,1.736059952E1,4.268779755E1,-2.321660042E1
5.285352156E1,1.529879951E1,4.473740005E1,-2.054479980E1
5.290352156E1,1.346879959E1,4.662839890E1,-1.743379974E1
5.295352156E1,1.200479984E1,4.840959930E1,-1.413980007E1
5.300352156E1,1.072379971E1,4.975159836E1,-1.141919994E1
5.305352156E1,9.735599518E0,5.034939957E1,-1.080919933E1
5.310352156E1,9.479399681E0,4.958079910E1,-1.159000015E1
5.315352156E1,1.008939934E1,4.850719833E1,-1.376159954E1
5.320352156E1,1.113859940E1,4.667720032E1,-1.675059891E1
5.325352156E1,1.257819939E1,4.427379990E1,-2.042280006E1
5.330352156E1,1.431059933E1,4.146780014E1,-2.439999962E1
5.335352156E1,1.620159912E1,3.925959778E1,-2.784039879E1
5.340352156E1,1.783639908E1,3.769799805E1,-3.046339989E1
5.345352156E1,1.967860031E1,3.629499817E1,-3.163459969E1
5.350352156E1,2.136219978E1,3.483099747E1,-3.167119980E1
5.355352156E1,2.248460007E1,3.423320007E1,-3.153699875E1
5.360352156E1,2.304579926E1,3.464799881E1,-3.045119858E1
5.365352156E1,2.286279869E1,3.592900085E1,-2.870660019E1
5.370352156E1,2.203319931E1,3.784439850E1,-2.629100037E1
5.375352156E1,2.075219917E1,3.961339951E1,-2.403400040E1
5.380352156E1,1.953219986E1,4.095539856E1,-2.214299965E1
5.385352156E1,1.797060013E1,4.245599747E1,-2.019099998E1
5.390352156E1,1.626259995E1,4.411520004E1,-1.738500023E1
5.395352156E1,1.509140015E1,4.573780060E1,-1.400559998E1
5.400352156E1,1.415199947E1,4.700659943E1,-1.100440025E1
5.405352156E1,1.346879959E1,4.786059952E1,-9.223199844E0
5.410352156E1,1.301739979E1,4.817779922E1,-9.345199585E0
5.415352156E1,1.322480011E1,4.753120041E1,-1.074819946E1
5.420352156E1,1.396899986E1,4.626239777E1,-1.296859932E1
5.425352156E1,1.509140015E1,4.433480072E1,-1.588439941E1
5.430352156E1,1.659199905E1,4.169960022E1,-1.956879997E1
5.435352156E1,1.828779984E1,3.941819763E1,-2.327759933E1
5.440352156E1,1.991040039E1,3.778339767E1,-2.599819946E1
5.445352156E1,2.139879990E1,3.646579742E1,-2.763299942E1
5.450352156E1,2.316779900E1,3.584359741E1,-2.835280037E1
5.455352156E1,2.420479965E1,3.536779785E1,-2.818199921E1
5.460352156E1,2.466839981E1,3.546540070E1,-2.758419991E1
5.465352156E1,2.479039955E1,3.635599899E1,-2.605920029E1
5.470352156E1,2.430239868E1,3.800299835E1,-2.391199875E1
5.475352156E1,2.327759933E1,3.983300018E1,-2.127680016E1
5.480352156E1,2.185019875E1,4.132139969E1,-1.894659996E1
5.485352156E1,2.044719887E1,4.265119934E1,-1.681159973E1
5.490352156E1,1.917840004E1,4.344419861E1,-1.432279968E1
5.495352156E1,1.810479927E1,4.455439758E1,-1.118739986E1
5.500352156E1,1.738500023E1,4.549379730E1,-8.039799690E0
5.505352156E1,1.665299988E1,4.632339859E1,-5.563199997E0
5.510352156E1,1.610400009E1,4.668939972E1,-4.562799931E0
5.515352156E1,1.572579956E1,4.655519867E1,-5.697400093E0
5.520352156E1,1.622599983E1,4.573780060E1,-7.917799950E0
5.525352156E1,1.714099884E1,4.432259750E1,-1.080919933E1
5.530352156E1,1.845859909E1,4.222419739E1,-1.433500004E1
5.535352156E1,2.002019882E1,4.013800049E1,-1.836100006E1
5.540352156E1,2.163059998E1,3.843000031E1,-2.153299904E1
5.545352156E1,2.298480034E1,3.718560028E1,-2.368019867E1
5.550352156E1,2.455859947E1,3.596559906E1,-2.463179970E1
5.555352156E1,2.601039886E1,3.503839874E1,-2.454640007E1
5.560352156E1,2.698639870E1,3.450159836E1,-2.420479965E1
5.565352156E1,2.732799911E1,3.484320068E1,-2.297259903E1
5.570352156E1,2.698639870E1,3.613639832E1,-2.082539940E1
5.575352156E1,2.599819946E1,3.788100052E1,-1.809259987E1
5.580352156E1,2.448539925E1,3.952799988E1,-1.559159946E1
5.585352156E1,2.316779900E1,4.069919968E1,-1.363959980E1
5.590352156E1,2.165499878E1,4.183379745E1,-1.190719986E1
5.595352156E1,2.047159958E1,4.290739822E1,-9.369600296E0
5.600352156E1,1.947119904E1,4.396879959E1,-6.356199741E0
5.605352156E1,1.875139999E1,4.471299744E1,-3.842999935E0
5.610352156E1,1.838539886E1,4.479840088E1,-2.488800049E0
5.615352156E1,1.798279953E1,4.484719849E1,-3.245199919E0
5.620352156E1,1.812919998E1,4.446899796E1,-4.989799976E0
5.625352156E1,1.875139999E1,4.357839966E1,-7.576200008E0
5.630352156E1,2.014220047E1,4.263899994E1,-1.030900002E1
5.635352156E1,2.120359993E1,4.107740021E1,-1.406659985E1
5.640352156E1,2.241139984E1,3.968659973E1,-1.749480057E1
5.645352156E1,2.347279930E1,3.873500061E1,-2.009339905E1
5.650352156E1,2.444879913E1,3.824699783E1,-2.220400047E1
5.655352156E1,2.549799919E1,3.757600021E1,-2.238699913E1
5.660352156E1,2.631539917E1,3.714899826E1,-2.231379890E1
5.665352156E1,2.649839973E1,3.727099991E1,-2.163059998E1
5.670352156E1,2.622999954E1,3.808839798E1,-2.012999916E1
5.675352156E1,2.559560013E1,3.934499741E1,-1.804380035E1
5.680352156E1,2.446100044E1,4.076020050E1,-1.581120014E1
5.685352156E1,2.303359985E1,4.194359970E1,-1.368839931E1
5.690352156E1,2.153299904E1,4.257799911E1,-1.206579971E1
5.695352156E1,2.044719887E1,4.348080063E1,-1.015040016E1
5.700352156E1,1.958099937E1,4.420059967E1,-7.197999954E0
5.705352156E1,1.894659996E1,4.484719849E1,-4.245599747E0
5.710352156E1,1.837319946E1,4.540839767E1,-2.000799894E0
5.715352156E1,1.782419968E1,4.576219940E1,-1.354200006E0
5.720352156E1,1.755579948E1,4.567679977E1,-2.500999928E0
5.725352156E1,1.810479927E1,4.498139954E1,-4.782400131E0
5.730352156E1,1.895879936E1,4.437139893E1,-7.734799862E0
5.735352156E1,1.975180054E1,4.295619965E1,-1.130939960E1
5.740352156E1,2.087419891E1,4.146780014E1,-1.551839924E1
5.745352156E1,2.214299965E1,4.019899750E1,-1.915399933E1
5.750352156E1,2.303359985E1,3.944260025E1,-2.194779968E1
5.755352156E1,2.413159943E1,3.860079956E1,-2.316779900E1
5.760352156E1,2.525399971E1,3.788100052E1,-2.349720001E1
5.765352156E1,2.588839912E1,3.753939819E1,-2.336299896E1
5.770352156E1,2.622999954E1,3.778339767E1,-2.228940010E1
5.775352156E1,2.716939926E1,3.951580048E1,-2.025199890E1
5.780352156E1,2.635199928E1,4.093099976E1,-1.765340042E1
5.785352156E1,2.497340012E1,4.237059784E1,-1.506699944E1
5.790352156E1,2.376560020E1,4.334659958E1,-1.304179955E1
5.795352156E1,2.258219910E1,4.487159729E1,-1.135820007E1
5.800352156E1,2.150860023E1,4.568899918E1,-8.381400108E0
5.805352156E1,2.064239883E1,4.644540024E1,-5.026400089E0
5.810352156E1,1.988599968E1,4.707979965E1,-2.086199999E0
5.815352156E1,1.953219986E1,4.775079727E1,-7.319999933E-1
5.820352156E1,1.900759888E1,4.793379974E1,-1.256600022E0
5.825352156E1,1.915399933E1,4.750679779E1,-3.171999931E0
5.830352156E1,1.986159897E1,4.660400009E1,-5.855999947E0
5.835352156E1,2.056920052E1,4.417620087E1,-9.125599861E0
5.840352156E1,2.188679886E1,4.256579971E1,-1.333459949E1
5.845352156E1,2.331419945E1,4.110179901E1,-1.726300049E1
5.850352156E1,2.450979996E1,4.011359787E1,-2.014220047E1
5.855352156E1,2.533939934E1,3.962559891E1,-2.202099991E1
5.860352156E1,2.665699959E1,3.866180038E1,-2.258219910E1
5.865352156E1,2.779159927E1,3.796640015E1,-2.247239876E1
5.870352156E1,2.842599869E1,3.775899887E1,-2.202099991E1
5.875352156E1,2.909700012E1,3.864960098E1,-2.047159958E1
5.880352156E1,2.851140022E1,3.983300018E1,-1.866600037E1
5.885352156E1,2.737679863E1,4.129700089E1,-1.643339920E1
5.890352156E1,2.608359909E1,4.238280106E1,-1.457899952E1
5.895352156E1,2.464399910E1,4.276099777E1,-1.244399929E1
5.900352156E1,2.332639885E1,4.381019974E1,-1.061399937E1
5.905352156E1,2.205760002E1,4.485939789E1,-8.076399803E0
5.910352156E1,2.109379959E1,4.576219940E1,-5.136199951E0
5.915352156E1,2.038619995E1,4.659180069E1,-2.684000015E0
5.920352156E1,1.954439926E1,4.720179749E1,-1.207800031E0
5.925352156E1,1.914179993E1,4.732379913E1,-2.000799894E0
5.930352156E1,1.933699989E1,4.689680099E1,-4.099199772E0
5.935352156E1,1.989819908E1,4.601839828E1,-6.770999908E0
5.940352156E1,2.080099869E1,4.463980103E1,-1.018700027E1
5.945352156E1,2.205760002E1,4.289519882E1,-1.418859959E1
5.950352156E1,2.347279930E1,4.123600006E1,-1.788520050E1
5.955352156E1,2.488799858E1,3.988179779E1,-2.065460014E1
5.960352156E1,2.609580040E1,3.884479904E1,-2.259440041E1
5.965352156E1,2.732799911E1,3.791759872E1,-2.315559959E1
5.970352156E1,2.825519943E1,3.739299774E1,-2.288719940E1
5.975352156E1,2.837719917E1,3.757600021E1,-2.222839928E1
5.980352156E1,2.823079872E1,3.827140045E1,-2.080099869E1
5.985352156E1,2.751099968E1,3.955239868E1,-1.912960052E1
5.990352156E1,2.653499985E1,4.096759796E1,-1.704339981E1
5.995352156E1,2.483919907E1,4.267559814E1,-1.490839958E1
6.000352156E1,2.344840050E1,4.381019974E1,-1.289540005E1
6.005352156E1,2.209420013E1,4.488380051E1,-1.106540012E1
6.010352156E1,2.114259911E1,4.568899918E1,-8.491199493E0
6.015352156E1,2.053260040E1,4.622579956E1,-5.538799763E0
6.020352156E1,2.004459953E1,4.675040054E1,-2.915799856E0
6.025352156E1,1.943459892E1,4.727499771E1,-1.097999930E0
6.030352156E1,1.873920059E1,4.762879944E1,-1.281000018E0
6.035352156E1,1.867819977E1,4.734819794E1,-3.171999931E0
6.040352156E1,1.914179993E1,4.657959747E1,-5.843800068E0
6.045352156E1,1.978839874E1,4.534740067E1,-9.137800217E0
6.050352156E1,2.065460014E1,4.389559937E1,-1.320039940E1
6.055352156E1,2.138660049E1,4.206559753E1,-1.700679970E1
6.060352156E1,2.237479973E1,4.112619781E1,-1.975180054E1
6.065352156E1,2.333860016E1,4.030879974E1,-2.163059998E1
6.070352156E1,2.453419876E1,3.941819763E1,-2.238699913E1
6.075352156E1,2.504660034E1,3.863739777E1,-2.216740036E1
6.080352156E1,2.557119942E1,3.850320053E1,-2.177700043E1
6.085352156E1,2.568099976E1,3.911320114E1,-2.031299973E1
6.090352156E1,2.520520020E1,4.027219772E1,-1.825119972E1
6.095352156E1,2.397299957E1,4.233399963E1,-1.568919945E1
6.100352156E1,2.252120018E1,4.352959824E1,-1.368839931E1
6.105352156E1,2.121579933E1,4.450559998E1,-1.199259949E1
6.110352156E1,1.994700050E1,4.545719910E1,-9.930799484E0
6.115352156E1,1.888559914E1,4.601839828E1,-7.307799816E0
6.120352156E1,1.819019890E1,4.668939972E1,-4.330999851E0
6.125352156E1,1.747039986E1,4.723839951E1,-1.976400018E0
6.130352156E1,1.682379913E1,4.762879944E1,-1.354200006E0
6.135352156E1,1.667740059E1,4.743359756E1,-2.866999865E0
6.140352156E1,1.732399940E1,4.667720032E1,-5.209399700E0
6.145352156E1,1.817799950E1,4.546939850E1,-8.283800125E0
6.150352156E1,1.933699989E1,4.382239914E1,-1.190719986E1
6.155352156E1,2.082539940E1,4.169960022E1,-1.566479969E1
6.160352156E1,2.228940010E1,4.028440094E1,-1.878800011E1
6.165352156E1,2.361919975E1,3.928400040E1,-2.099619865E1
6.170352156E1,2.511979866E1,3.817379761E1,-2.203319931E1
6.175352156E1,2.633979988E1,3.779560089E1,-2.227719879E1
6.180352156E1,2.719379997E1,3.730759811E1,-2.204539871E1
6.185352156E1,2.766959953E1,3.744179916E1,-2.100839996E1
6.190352156E1,2.763299942E1,3.821039963E1,-1.942239952E1
6.195352156E1,2.692539978E1,3.958900070E1,-1.720199966E1
6.200352156E1,2.558339882E1,4.101639938E1,-1.518900013E1
6.205352156E1,2.414379883E1,4.210219955E1,-1.362739944E1
6.210352156E1,2.266759872E1,4.324900055E1,-1.202919960E1
6.215352156E1,2.226499939E1,4.493259811E1,-9.894199371E0
6.220352156E1,2.135000038E1,4.587199783E1,-7.088200092E0
6.225352156E1,2.056920052E1,4.666500092E1,-4.355400085E0
6.230352156E1,1.977619934E1,4.743359756E1,-2.744999886E0
6.235352156E1,1.912960052E1,4.773859787E1,-3.171999931E0
6.240352156E1,1.917840004E1,4.729940033E1,-5.148399830E0
6.245352156E1,1.999580002E1,4.623799896E1,-7.978799820E0
6.250352156E1,2.103279877E1,4.466419983E1,-1.137039948E1
6.255352156E1,2.244799995E1,4.268779755E1,-1.504259968E1
6.260352156E1,2.394859886E1,4.094319916E1,-1.855620003E1
6.265352156E1,2.529059982E1,3.973539734E1,-2.131340027E1
6.270352156E1,2.647399902E1,3.863739777E1,-2.298480034E1
6.275352156E1,2.797459984E1,3.771019745E1,-2.319219971E1
6.280352156E1,2.891399956E1,3.718560028E1,-2.300919914E1
6.285352156E1,2.923119926E1,3.729539871E1,-2.224059868E1
6.290352156E1,2.903599930E1,3.823479843E1,-2.059359932E1
6.295352156E1,2.826739883E1,3.985739899E1,-1.834879875E1
6.300352156E1,2.691320038E1,4.163859940E1,-1.600639915E1
6.305352156E1,2.541259956E1,4.300500107E1,-1.388359928E1
6.310352156E1,2.405839920E1,4.417620087E1,-1.227320004E1
6.315352156E1,2.270419884E1,4.543280029E1,-1.035779953E1
6.320352156E1,2.180139923E1,4.632339859E1,-7.661599636E0
6.325352156E1,2.126459885E1,4.703099823E1,-4.892199993E0
6.330352156E1,2.072780037E1,4.757999802E1,-2.805999994E0
6.335352156E1,2.009339905E1,4.798259735E1,-2.281399965E0
6.340352156E1,1.984939957E1,4.793379974E1,-3.611199856E0
6.345352156E1,2.036179924E1,4.726279831E1,-5.892600060E0
6.350352156E1,2.108160019E1,4.625019836E1,-8.588799477E0
6.355352156E1,2.211859894E1,4.457880020E1,-1.161439991E1
6.360352156E1,2.332639885E1,4.290739822E1,-1.534759998E1
6.365352156E1,2.465620041E1,4.147999954E1,-1.845859909E1
6.370352156E1,2.582740021E1,4.043079758E1,-2.063019943E1
6.375352156E1,2.669359970E1,3.913759995E1,-2.177700043E1
6.380352156E1,2.785260010E1,3.828359985E1,-2.176479912E1
6.385352156E1,2.854800034E1,3.788100052E1,-2.158180046E1
6.390352156E1,2.870660019E1,3.818600082E1,-2.061800003E1
6.395352156E1,2.815760040E1,3.927180099E1,-1.875139999E1
6.400352156E1,2.709619904E1,4.080899811E1,-1.642119980E1
6.405352156E1,2.565659904E1,4.229739761E1,-1.405439949E1
6.410352156E1,2.444879913E1,4.333440018E1,-1.201700020E1
6.415352156E1,2.321660042E1,4.466419983E1,-1.040660000E1
6.420352156E1,2.219179916E1,4.554259872E1,-8.198399544E0
6.425352156E1,2.138660049E1,4.628680038E1,-4.940999985E0
6.430352156E1,2.080099869E1,4.678699875E1,-2.147199869E0
6.435352156E1,2.055699921E1,4.700659943E1,-8.540000021E-2
6.440352156E1,2.038619995E1,4.716519928E1,4.025999904E-1
6.445352156E1,2.056920052E1,4.695779800E1,-6.588000059E-1
6.450352196E1,2.117919922E1,4.637220001E1,-2.708400011E0
6.455352196E1,2.174040031E1,4.527420044E1,-5.538799763E0
6.460352196E1,2.261879921E1,4.402980042E1,-9.003600121E0
6.465352196E1,2.371679878E1,4.263899994E1,-1.310279942E1
6.470352196E1,2.501000023E1,4.137019730E1,-1.642119980E1
6.475352196E1,2.616899872E1,4.080899811E1,-1.894659996E1
6.480352196E1,2.712059975E1,4.001599884E1,-2.023979950E1
6.485352196E1,2.786479950E1,3.938159943E1,-2.056920052E1
6.490352196E1,2.821859932E1,3.913759995E1,-2.039839935E1
6.495352196E1,2.773060036E1,3.897900009E1,-1.943459892E1
6.500352196E1,2.734020042E1,3.982080078E1,-1.782419968E1
6.505352196E1,2.653499985E1,4.112619781E1,-1.572579956E1
6.510352196E1,2.541259956E1,4.235839844E1,-1.345660019E1
6.515352196E1,2.441219902E1,4.323679733E1,-1.127279949E1
