"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.077183214E1,7.168597698E0,-1.202363491E1,3.308077157E-1
4.082183214E1,2.341975212E0,9.736096382E0,1.459262848E1
4.087183214E1,1.041236782E1,-6.160621166E0,-2.333002165E-2
4.092183214E1,3.026621580E0,2.896212816E0,1.017547798E1
4.097183214E1,-4.737489700E0,-6.041877344E-2,3.632304668E0
4.102183214E1,8.578568459E0,-8.370392799E0,-2.501396894E0
4.107183214E1,2.781985283E1,-6.142824554E1,1.625653839E1
4.112183214E1,4.930111885E0,-3.145664406E1,-2.637787819E0
4.117183214E1,6.407081604E0,5.594419479E0,-1.275673628E0
4.122183214E1,-1.380957723E0,1.481456280E0,-1.015753174E1
4.127183214E1,-6.178566933E0,6.034997940E0,-1.268345547E1
4.132183214E1,-6.659823418E0,4.354339123E0,-7.399505138E0
4.137183214E1,-3.394817114E-1,-9.576973915E0,1.279950714E1
4.142183214E1,-1.016949654E0,1.286142170E-1,-8.158627510E0
4.147183214E1,-6.896713257E0,-2.419054031E1,-1.571905041E1
4.152183214E1,1.697468376E1,-3.597190094E1,-3.542873144E0
4.157183214E1,3.690330887E1,-3.715216064E1,-1.799582100E1
4.162183214E1,5.801398277E0,-9.342476845E0,-3.851547241E0
4.167183214E1,3.428914785E0,1.074646568E1,1.286411381E1
4.172183214E1,9.991230965E0,-5.123930454E0,-2.916252613E-1
4.177183214E1,2.753839731E0,2.130210400E0,8.264809608E0
4.182183214E1,-2.391027927E0,-3.143570721E-1,1.542473316E0
4.187183214E1,1.153280735E1,-1.650778389E1,5.887540340E0
4.192183214E1,1.972074699E1,-7.003044128E1,-7.728816867E-1
4.197183214E1,2.126621008E0,-2.471008110E1,-3.798905134E0
4.202183214E1,4.408177376E0,5.893821239E0,-4.710869491E-1
4.207183214E1,-3.092723370E0,2.948854923E0,-8.235198021E0
4.212183214E1,-5.220839977E0,7.224828720E0,-9.477671623E0
4.217183214E1,-5.877071381E0,4.473979950E0,-6.556932449E0
4.222183214E1,4.384249210E0,-1.313210964E1,3.284747314E1
4.227183214E1,-1.660917997E0,6.936194897E-1,-4.677669048E0
4.232183214E1,-3.827618837E0,-3.598386383E1,-1.955683899E1
4.237183214E1,1.348176098E1,-3.132264709E1,-4.131806374E0
4.242183214E1,3.857678604E1,-3.948875046E1,-1.133061314E1
4.247183214E1,1.132463169E1,-5.511867046E0,-8.590233326E-1
4.252183214E1,4.985146999E0,1.207298660E1,8.434998512E0
4.257183214E1,7.625626564E0,-2.093121529E0,-1.548455358E0
4.262183214E1,1.034895778E0,3.969094455E-1,4.089632988E0
4.267183214E1,1.556830287E0,-3.452843189E0,1.805683732E0
4.272183214E1,2.305095863E1,-3.197379303E1,1.013958549E1
4.277183214E1,1.389841080E1,-5.716453171E1,-3.540480137E0
4.282183214E1,4.052843451E-1,-1.020897770E1,-6.202495575E0
4.287183214E1,3.917349815E0,5.079663277E0,-4.780560493E0
4.292183214E1,-2.374278307E0,3.913760424E0,-1.476640797E1
4.297183214E1,-6.073283195E0,1.974676847E0,-7.926225185E0
4.302183214E1,-1.854437590E-2,1.366301775E0,3.639483213E0
4.307183214E1,2.796910524E0,-8.815756798E0,6.632306099E0
4.312183214E1,-5.003093243E0,-4.339981973E-1,-3.923331738E0
4.317183214E1,-2.077568293E0,-4.271846390E1,-2.182403755E1
4.322183214E1,2.233520508E1,-3.865814209E1,4.534996986E0
4.327183214E1,3.399184036E1,-1.378594875E1,7.825157928E1
4.332183214E1,-4.665405750E0,-3.409772158E0,5.533402443E0
4.337183214E1,1.241157150E1,6.013462543E0,8.554639816E0
4.342183214E1,6.730412006E0,-2.709871531E-1,-3.241078377E0
4.347183214E1,-1.550848126E0,1.083948612E0,6.091228962E0
4.352183214E1,3.515056372E0,-3.361915827E0,1.974078640E-2
4.357183214E1,2.785574532E1,-4.386522293E1,1.726930046E1
4.362183214E1,9.004789352E0,-4.817230606E1,-2.783750057E0
4.367183214E1,-1.021735311E0,-1.192792225E1,-5.316852093E0
4.372183214E1,-2.916252613E-1,3.640679598E0,-5.929713726E0
4.377183214E1,-5.553741455E0,5.747560024E0,-1.720589066E1
4.382183214E1,-5.841179371E0,3.868296862E0,-6.808178425E0
4.387183214E1,4.329214573E0,-6.936194420E0,4.212953186E1
4.392183214E1,1.635793328E0,-1.721935034E0,-7.071688175E0
4.397183214E1,-2.676073074E0,-1.165992546E1,-9.276674271E0
4.402183214E1,7.391129971E0,-4.102105713E1,-5.388636589E0
4.407183214E1,3.522982788E1,-4.126781464E1,-1.708864212E1
4.412183214E1,2.042453575E1,-4.997110844E0,1.041236782E1
4.417183214E1,-4.873880386E0,5.546562672E0,8.854042053E0
4.422183214E1,1.009890842E1,-4.903790951E0,-7.728816867E-1
4.427183214E1,5.162215710E0,3.140579700E0,9.751649857E0
4.432183214E1,-3.547359467E0,-8.937192559E-1,4.025026798E0
4.437183214E1,1.157827091E1,-1.234935760E1,-4.299304008E0
4.442183214E1,2.608415985E1,-6.900093079E1,1.255035496E1
4.447183214E1,3.785744429E0,-2.913919640E1,-4.826024055E0
4.452183214E1,3.881457329E0,6.973283291E0,-2.314457655E0
4.457183214E1,-1.471885085E0,4.213162422E0,-1.053589725E1
4.462183214E1,-7.663014412E0,9.082556725E0,-1.154387379E1
4.467183214E1,-5.213661671E0,3.815654755E0,-6.317350864E0
4.472183214E1,2.753839731E0,-1.736740494E1,2.573002243E1
4.477183214E1,-3.323032558E-1,-3.062513828E0,-3.686442375E0
4.482183214E1,-8.192127228E0,-3.287409210E1,-2.076102638E1
4.487183214E1,1.370429325E1,-2.878236580E1,-4.040580273E0
4.492183214E1,4.928796005E1,-4.571577454E1,-1.534576988E1
4.497183214E1,1.087448120E1,-7.355237484E0,2.392224550E0
4.502183214E1,-1.645065546E-1,1.236491108E1,1.345065403E1
4.507183214E1,8.245965958E0,-2.389831543E0,-6.505486369E-1
4.512183214E1,1.628614902E0,1.067198873E0,5.636293888E0
4.517183214E1,-4.088735580E-1,-4.575675011E0,9.484550953E-1
4.522183214E1,2.161676025E1,-2.634527588E1,4.668995380E0
4.527183214E1,1.860987854E1,-6.637450409E1,-3.538087368E0
4.532183214E1,1.262213945E0,-1.491835213E1,-3.597908020E0
4.537183214E1,2.184048891E0,5.249553680E0,-4.617549419E0
