"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.844270697E1,-1.124264359E0,2.326869965E0,-1.206117868E0
5.849351109E1,-1.039967418E0,1.459466815E0,-1.971967697E0
5.854431599E1,6.896465421E-1,1.523300409E0,3.130592033E-2
5.859512171E1,1.756491303E0,8.174663186E-1,-2.872509360E-1
5.864592651E1,1.679830020E-3,-2.586938143E-1,2.651077211E-1
5.869673062E1,-2.691087484E0,-3.870939016E0,1.433963925E-1
5.874753557E1,-2.794473410E0,-3.505499601E0,9.668185115E-1
5.879834119E1,-3.197632790E0,5.651864409E-1,-4.793623984E-1
5.884914604E1,-2.481566906E0,-1.347070932E0,-1.426939249E0
5.889995015E1,-1.719993114E0,-2.268533945E0,-8.602256775E-1
5.895075500E1,-1.151905179E0,-3.362561464E0,2.646495700E-1
5.900156072E1,-1.817270637E0,-6.511631608E-1,8.336538076E-1
5.905236557E1,-1.612942219E0,-6.252021790E-1,4.367557764E-1
5.910316963E1,2.428117767E-2,-6.470399499E-1,-1.860029846E-1
5.915397453E1,1.641957402E0,5.532749295E-1,-5.741963983E-1
5.920478020E1,4.314567089E0,1.020114899E0,-4.191939235E-1
5.925558505E1,3.808480024E0,-4.107947648E-2,-9.483403713E-2
5.930638911E1,2.785616159E0,1.576596737E0,2.600682080E-1
5.935719401E1,2.577011824E0,6.119162440E-1,4.352286831E-2
5.940799974E1,2.688033342E0,3.158996582E0,3.842229247E-1
5.945880453E1,7.922688723E-1,2.829444408E0,-5.942016840E-1
5.950960864E1,-1.358677030E0,2.173089027E0,-1.185196400E0
5.956041349E1,-7.835643291E-1,2.162399292E-1,-1.461146593E0
5.961121921E1,9.107732773E-1,1.719382286E0,-1.630962193E-1
5.966202401E1,5.838172436E-1,7.252284288E-1,-7.182036638E-1
5.971282807E1,-7.620319724E-1,-2.633209705E0,1.114796288E-2
5.976363296E1,-1.898360610E0,-1.615538239E0,2.382304333E-2
5.981443869E1,-2.797374964E0,-4.458421230E0,1.169314384E0
5.986524348E1,-2.903357029E0,9.353598356E-1,2.119639963E-1
5.991604755E1,-2.643136024E0,-8.328902125E-1,-1.609124422E0
5.996685250E1,-1.561325550E0,-2.732014418E0,-8.222004175E-1
6.001765812E1,-1.082574010E0,-3.098980904E0,5.551074743E-1
6.006846291E1,-2.066954374E0,3.103103936E-1,9.591829181E-1
6.011926703E1,-1.099677801E0,-8.990144730E-1,3.399364948E-1
6.017007187E1,1.806580722E-1,-3.866663277E-1,-2.851129472E-1
6.022087760E1,2.536085129E0,1.223068953E0,-8.044858575E-1
6.027168239E1,4.469569206E0,5.854970813E-1,-6.839962006E-1
6.032248645E1,3.221913815E0,6.403206587E-1,-2.058555335E-1
6.037329130E1,2.556854010E0,1.267660737E0,3.371876776E-1
6.042409703E1,2.852504015E0,5.412106514E-1,1.766875684E-1
6.047490182E1,2.002968073E0,3.060344696E0,5.894676223E-2
6.052570588E1,2.312056869E-1,2.958791494E0,-6.248967648E-1
6.057651072E1,-2.143463135E0,1.717702508E0,-1.342031479E0
6.062731645E1,-1.858502775E-1,6.047387719E-1,-7.446228266E-1
6.067812125E1,1.267966151E0,2.161788464E0,-5.505260825E-1
6.072892531E1,2.637332976E-1,-1.338213682E0,-1.609582454E-1
6.077973015E1,-9.252808690E-1,-2.117196560E0,5.314370990E-2
6.083053588E1,-3.362561464E0,-3.522603512E0,8.655705452E-1
6.088134067E1,-3.169533730E0,-2.327328026E-1,2.418955117E-1
6.093214474E1,-2.528144121E0,-1.065317631E0,-1.445875406E0
6.098294958E1,-1.722436547E0,-2.483552217E0,-1.021489382E0
6.103375526E1,-9.200887084E-1,-3.251845360E0,4.042281806E-1
6.108456005E1,-1.694490314E0,-3.512371778E-1,9.385668039E-1
6.113536411E1,-1.550788522E0,-1.985253543E-1,6.033644080E-1
6.118616895E1,1.962346882E-1,-2.139492482E-1,-3.733803928E-1
6.123697468E1,2.317096472E0,1.049282908E0,-6.400152445E-1
6.128777947E1,4.545467377E0,5.404471159E-1,-1.911951900E-1
6.133858354E1,3.315373421E0,9.620844126E-1,-1.227803007E-1
6.138938838E1,2.667569876E0,1.366770744E0,4.396573007E-1
6.144019406E1,2.646190405E0,4.179722369E-1,1.305686086E-1
6.149099885E1,2.399102688E0,3.430518150E0,3.440597057E-1
6.154180291E1,3.779617548E-1,3.014531136E0,-5.412106514E-1
6.159260776E1,-2.094595194E0,1.972883940E0,-1.418998241E0
6.164341343E1,-2.341072112E-1,8.047912717E-1,-7.110261917E-1
6.169421822E1,1.521162391E0,1.437476277E0,-2.438807636E-1
6.174502229E1,4.593571424E-1,-3.747547865E-1,-1.400367320E-1
6.179582718E1,-1.693574071E0,-3.842229366E0,3.103103936E-1
6.184663281E1,-2.970397472E0,-3.095010281E0,1.034927964E0
6.189743755E1,-2.876021624E0,1.278197914E-1,3.602471650E-1
6.194824161E1,-2.423994541E0,-4.498890042E-1,-1.654021621E0
6.199904645E1,-1.932568073E0,-1.929971933E0,-1.445722699E0
6.204985213E1,-8.067765236E-1,-2.665584803E0,2.168507725E-1
6.210065692E1,-1.928139329E0,-2.086043358E0,9.451334476E-1
6.215146099E1,-2.383678675E0,6.305471063E-1,8.295305967E-1
6.220226588E1,-5.360184610E-2,-1.369061470E0,-3.126010895E-1
6.225307145E1,1.810245872E0,8.417475224E-1,-3.756710589E-1
6.230387625E1,4.646104336E0,1.045923233E0,-7.035433054E-1
6.235468031E1,3.958901167E0,2.397575527E-1,-3.425326049E-1
6.240548515E1,2.917253733E0,2.462019920E0,3.083251417E-1
6.245629083E1,3.286816359E0,7.153021693E-1,4.840964451E-2
6.250709557E1,2.893430710E0,3.303920031E0,3.741439432E-2
6.255789963E1,8.341119289E-1,3.374320269E0,-7.498149872E-1
6.260870447E1,-1.546665311E0,1.958987117E0,-1.594922185E0
6.265951015E1,-8.538117409E-1,3.075616062E-1,-1.234980464E0
6.271031489E1,1.046686769E0,1.574611545E0,-1.682884246E-1
6.276111895E1,6.994201243E-2,-8.055548072E-1,-3.889569938E-1
6.281192385E1,-1.612331390E0,-3.180223465E0,1.459924877E-1
6.286272942E1,-3.364088535E0,-3.334767818E0,5.758762360E-1
6.291353421E1,-2.814478636E0,-6.951441765E-1,6.383354068E-1
6.296433828E1,-2.396201134E0,-3.782671690E-1,-1.118461370E0
6.301514307E1,-1.987849712E0,-1.424037695E0,-1.031720996E0
6.306594875E1,-9.941539168E-1,-3.256121397E0,-1.221694518E-3
6.311675354E1,-1.405101418E0,-2.751255989E0,7.495095730E-1
6.316755755E1,-2.468433857E0,1.069440842E0,8.936695457E-1
6.321836239E1,-2.470877171E-1,-1.161067963E0,-1.401894391E-1
6.326916802E1,1.135412335E0,5.809157491E-1,-5.187620521E-1
6.331997281E1,3.675773382E0,1.794669271E0,-8.754968047E-1
6.337077682E1,4.183692932E0,1.152974218E-1,-1.664558798E-2
6.342158166E1,2.651535273E0,2.597017050E0,4.283566475E-1
6.347238729E1,2.777369738E0,1.924168877E-2,5.482354015E-2
6.352319208E1,2.859375954E0,2.557159424E0,4.288147688E-1
6.357399609E1,1.434574842E0,2.759044409E0,-3.701734245E-1
6.362480093E1,-7.243121266E-1,2.249139547E0,-8.240329623E-1
6.367560656E1,-1.907675982E0,5.050179958E-1,-1.694490314E0
6.372641135E1,6.279509664E-1,1.292858243E0,-6.566607859E-3
6.377721536E1,9.292513728E-1,6.352811456E-1,-3.842229247E-1
6.382802015E1,-5.022691488E-1,-2.038702726E0,1.146865711E-1
6.387882583E1,-3.125400066E0,-2.965968847E0,-2.379250079E-1
6.392963057E1,-2.557922840E0,-1.913173556E0,1.259872466E-1
6.398043458E1,-2.179655790E0,6.192464232E-1,-3.826957941E-1
6.403123942E1,-1.909203053E0,-2.151709497E-1,-5.552601814E-1
6.408204505E1,-1.583010674E0,-1.700904250E0,-1.214058921E-1
6.413284984E1,-1.126860499E0,-2.746980190E0,1.760767251E-1
6.418365385E1,-1.905079842E0,-1.287665963E0,7.415685654E-1
6.423445864E1,-1.678608298E0,9.993461370E-1,2.501419485E-1
6.428526432E1,5.245651007E-1,-1.614011168E0,-6.801784039E-1
6.433606906E1,1.919740200E0,1.219098449E0,-2.525853515E-1
6.438687307E1,4.196825981E0,1.353026628E0,-1.026223376E-1
6.443767786E1,3.310639381E0,1.069288135E0,3.090887070E-1
6.448848354E1,2.565100431E0,5.934380889E-1,1.982199401E-1
6.453928867E1,2.976811409E0,5.131117105E-1,5.680879578E-2
6.459009268E1,2.360619307E0,2.306559324E0,2.742704153E-1
6.464089748E1,6.099309921E-1,2.157207012E0,-3.451287150E-1
6.469170310E1,-1.580414534E0,1.557202339E0,-7.062921524E-1
6.474250789E1,-1.393953443E0,3.165715933E-1,-1.330425382E0
6.479331190E1,7.269082665E-1,1.250557065E0,-2.779355086E-2
6.484411669E1,1.018587798E-1,1.910424829E-1,-4.173613787E-1
6.489492232E1,-6.762079000E-1,-2.410097837E0,-5.955760926E-2
6.494572706E1,-2.574263096E0,-1.852852464E0,3.089359999E-1
6.499653107E1,-2.367949486E0,-2.429186821E0,3.695625961E-1
6.504733596E1,-2.174921751E0,1.090362310E0,-5.204418898E-1
6.509814154E1,-1.798945189E0,-4.978405237E-1,-8.038749695E-1
6.514894628E1,-1.302326322E0,-1.421288848E0,-1.461452097E-1
6.519975029E1,-1.299272060E0,-2.934510231E0,3.261924386E-1
6.525055508E1,-2.764236450E0,-2.545706034E-1,5.865660906E-1
6.530136071E1,-5.686988235E-1,-6.960604787E-1,1.557660475E-2
6.535216544E1,9.521581531E-1,1.362189353E-1,-1.551551968E-1
6.540296925E1,3.554825544E0,1.191915751E0,-7.963921428E-1
6.545377404E1,4.153455734E0,2.115058601E-1,-3.616215885E-1
6.550457966E1,2.709413052E0,2.286706686E0,2.663294077E-1
6.555538440E1,2.591977596E0,5.969504714E-1,3.293993771E-1
6.560618841E1,2.675358295E0,1.181073189E0,2.637332976E-1
6.565699320E1,1.583468795E0,2.132773161E0,-1.513374150E-1
6.570779883E1,-4.462239146E-1,2.202257156E0,-6.552863717E-1
6.575860357E1,-1.749008417E0,8.307522535E-1,-1.526201844E0
6.580940758E1,3.799470067E-1,1.070051670E0,-2.707580328E-1
6.586021237E1,9.478822351E-1,1.552621007E0,-4.541649222E-1
6.591101800E1,-6.694886088E-1,-1.452289343E0,-6.725428104E-1
6.596182274E1,-1.182294846E0,-2.767443419E0,2.405211031E-1
6.601262675E1,-2.974368095E0,-3.136242628E0,3.721587062E-1
6.606343154E1,-2.565405846E0,-2.055042982E0,6.119162440E-1
6.611423716E1,-1.934247851E0,3.671191931E-1,-3.584146202E-1
6.616504190E1,-1.880493283E0,-1.261705041E0,-5.827482939E-1
6.621584586E1,-7.258392572E-1,-2.910381794E0,-1.191152185E-1
6.626665065E1,-1.339588046E0,-2.695668936E0,2.594573796E-1
6.631745628E1,-2.549523830E0,1.025918007E0,6.137487888E-1
6.636826102E1,-2.225011140E-1,-1.401283622E0,-2.478512824E-1
6.641906503E1,1.495048642E0,3.254288733E-1,-4.885250926E-1
6.646986982E1,4.432307720E0,1.258192658E0,-6.230641901E-2
6.652067545E1,3.748158693E0,5.160132051E-1,-1.062874198E-1
6.657148018E1,2.717659473E0,1.927375793E0,3.439069986E-1
6.662228414E1,2.968106747E0,2.457133085E-1,2.270824611E-1
6.667308893E1,2.589534283E0,2.426743507E0,2.076880634E-1
6.672389456E1,8.655705452E-1,2.802414417E0,-6.077930331E-1
6.677469930E1,-1.289956689E0,2.102536201E0,-1.038898468E0
6.682550331E1,-1.121973753E0,3.373403847E-1,-1.538571477E0
6.687630805E1,7.751652002E-1,1.535059214E0,5.039490014E-2
6.692711367E1,4.353813827E-1,3.095468581E-1,-4.813476503E-1
6.697791841E1,-8.704573512E-1,-2.775842667E0,1.113269106E-1
6.702872242E1,-2.649549961E0,-2.300756216E0,4.078932703E-1
6.707952722E1,-2.604347229E0,-3.308043242E0,8.950439692E-1
6.713033284E1,-2.872814655E0,6.751389503E-1,-5.431959033E-1
6.718113753E1,-1.966470003E0,-1.213448048E0,-1.360814929E0
6.723194154E1,-1.338824511E0,-2.374516010E0,-5.499152541E-1
6.728274633E1,-1.249946237E0,-3.817642689E0,3.048127890E-1
6.733355196E1,-2.458660126E0,8.298360109E-1,9.367342591E-1
6.738435664E1,-3.765873313E-1,-1.414874911E0,-4.062134400E-2
6.743516065E1,8.284615874E-1,6.543701291E-1,-6.960604787E-1
6.748596544E1,4.239432812E0,1.153432369E0,-2.948864996E-1
6.753677102E1,3.771523714E0,-3.895678520E-1,-1.392731816E-1
6.758757576E1,2.882130146E0,2.929776192E0,4.474456310E-1
6.763837977E1,2.558228254E0,4.445441067E-1,3.180987239E-1
6.768918461E1,2.727127552E0,2.386733055E0,4.329380095E-1
6.773999013E1,1.390441060E0,2.741940737E0,-4.720322192E-1
6.779079487E1,-8.292251825E-1,2.460950851E0,-8.915315866E-1
6.784159888E1,-1.767181158E0,2.620534599E-1,-1.530935884E0
6.789240362E1,1.067913771E0,1.185349107E0,1.220167428E-1
6.794320925E1,1.003163934E0,7.418739796E-1,-4.642439187E-1
6.799401399E1,-6.282563806E-1,-2.657490969E0,4.642439187E-1
6.804481794E1,-2.768665314E0,-2.460798264E0,7.947123051E-1
6.809562274E1,-2.528602123E0,-3.277500868E0,8.333483934E-1
6.814642836E1,-3.438001156E0,1.109145880E0,-9.028322697E-1
6.819723305E1,-2.313278675E0,-1.047297597E0,-1.661199093E0
6.824803706E1,-1.582705259E0,-2.753241301E0,-5.777087808E-1
6.829884180E1,-1.286902428E0,-3.224051714E0,4.920374751E-1
6.834964742E1,-2.163010120E0,5.885513425E-1,9.440644383E-1
6.840045216E1,-9.257390499E-1,-6.748335361E-1,4.016320780E-2
6.845125612E1,5.549547076E-1,-1.614163816E-1,-7.356128097E-1
6.850206091E1,3.306210756E0,1.187028885E0,-9.339854717E-1
6.855286649E1,4.267073631E0,-7.391251922E-1,-1.531699449E-1
6.860367123E1,3.386995316E0,2.222414970E0,6.068767309E-1
6.865447524E1,2.881519318E0,1.021183848E0,6.783458591E-1
6.870527998E1,3.096079350E0,2.199966431E0,6.563553810E-1
6.875608560E1,1.690825224E0,2.852351189E0,-3.686463237E-1
6.880689029E1,-4.430169761E-1,2.525242567E0,-9.454388618E-1
6.885769430E1,-1.995332599E0,1.498102844E-1,-2.042367697E0
6.890849904E1,5.114318728E-1,1.197413325E0,1.481304597E-2
6.895930466E1,1.047297597E0,1.229635477E0,-5.850389600E-1
6.901010940E1,-3.892624080E-1,-2.534252644E0,2.086043358E-1
6.906091336E1,-2.711856365E0,-1.689450860E0,3.978142738E-1
6.911171815E1,-2.759807825E0,-3.443040609E0,6.745280623E-1
6.916252373E1,-2.757517338E0,1.027597785E0,-6.105418205E-1
6.921332846E1,-2.297243834E0,-5.891621709E-1,-1.464658976E0
6.926413242E1,-1.697849989E0,-2.265937805E0,-3.645231128E-1
6.931493722E1,-1.523605824E0,-2.712161779E0,5.885513425E-1
6.936574279E1,-2.002815485E0,5.717530251E-1,1.092805743E0
6.941654753E1,-5.095993280E-1,-1.406017661E0,1.832541777E-3
6.946735149E1,8.244910836E-1,1.410904408E0,-5.349494815E-1
6.951815628E1,4.027468681E0,9.043593407E-1,-9.159654379E-1
6.956896190E1,3.897205591E0,-5.899257660E-1,-5.251759291E-1
6.961976659E1,2.838759899E0,2.976658583E0,2.577775419E-1
6.967057055E1,2.725600481E0,-8.191461563E-1,4.346178174E-1
6.972137534E1,2.731709003E0,1.921114683E0,3.257342875E-1
6.977218091E1,1.306296825E0,3.076990366E0,-4.645493329E-1
6.982298565E1,-9.729269743E-1,2.875105381E0,-8.136485219E-1
6.987378961E1,-1.483900666E0,4.514161348E-1,-1.560256600E0
6.992459440E1,9.268079996E-1,1.413195133E0,9.193251282E-2
6.997539998E1,1.513374090E0,8.959602118E-1,-2.951919436E-1
7.002620466E1,-7.070556879E-1,-2.679634094E0,5.419742465E-1
7.007700867E1,-3.241308212E0,-2.977116823E0,8.849649429E-1
7.012781341E1,-2.890987396E0,-1.772067904E0,5.505260825E-1
7.017861904E1,-3.258411884E0,3.335226178E-1,-1.231468081E0
7.022942373E1,-2.464463234E0,-1.717855215E0,-1.502226114E0
7.028022774E1,-1.673110604E0,-2.364895105E0,-2.031067200E-2
7.033103248E1,-1.781688690E0,-1.852699757E0,8.846595287E-1
7.038183810E1,-1.878355265E0,-1.679830020E-3,7.925743461E-1
7.043264279E1,-8.261708915E-2,-1.679066420E0,-4.550812021E-2
7.048344675E1,1.305838704E0,1.104717255E0,-2.977880239E-1
7.053425154E1,4.532792091E0,1.209782958E0,-8.093726039E-1
7.058505711E1,3.906520844E0,8.658760041E-2,-6.102364063E-1
7.063586185E1,3.085084200E0,1.721520305E0,-7.330167107E-3
7.068666581E1,2.928707123E0,4.782933891E-1,-8.032641560E-2
7.073747055E1,3.019723415E0,2.844715595E0,1.780619770E-1
7.078827617E1,1.052489877E0,2.961845636E0,-7.204943299E-1
7.083908086E1,-1.109451294E0,2.567238331E0,-1.296370625E0
7.088988482E1,-1.034317136E0,4.231644273E-1,-1.459772229E0
7.094068961E1,4.547757804E-1,1.357913494E0,-6.383354217E-2
7.099149518E1,6.455128193E-1,3.761292100E-1,-4.289674759E-1
7.104229987E1,-6.656708121E-1,-2.895568609E0,2.678565085E-1
7.109310388E1,-3.019265175E0,-2.008007765E0,8.304468393E-1
7.114390862E1,-2.924278498E0,-2.502641201E0,7.551599145E-1
7.119471420E1,-2.883962631E0,4.807367921E-1,-8.521319032E-1
7.124551893E1,-2.197828531E0,-1.137855768E0,-1.484206080E0
7.129632289E1,-1.537349820E0,-2.311140537E0,-3.356605768E-1
7.134712763E1,-1.383874416E0,-3.076226711E0,8.483141065E-1
7.139793326E1,-2.492256880E0,8.909206986E-1,9.559759498E-1
7.144873794E1,-3.359659910E-1,-1.792225838E0,2.228065431E-1
7.149954190E1,3.999522328E-1,1.113116384E0,-3.319954872E-1
7.155034664E1,3.847879648E0,1.397313118E0,-3.171824515E-1
7.160115227E1,4.298837662E0,-7.789829373E-1,-7.902836204E-1
7.165195696E1,2.878770351E0,2.694294453E0,-2.896943092E-1
7.170276091E1,2.826848507E0,9.639169574E-1,1.785201132E-1
7.175356565E1,3.070881844E0,1.699987888E0,3.924693763E-1
7.180437128E1,1.767333865E0,3.061719179E0,-5.697677732E-1
7.185517596E1,-5.838172436E-1,3.520312786E0,-1.080130696E0
7.190597992E1,-1.689603567E0,7.762341499E-1,-1.619356036E0
7.195678466E1,4.647020400E-1,8.163973689E-1,1.521009654E-1
7.200759024E1,1.136786699E0,8.759549856E-1,-6.615476012E-1
7.205839498E1,-6.554391384E-1,-2.048781633E0,9.269607067E-2
7.210919893E1,-2.045880079E0,-2.630919218E0,6.534538269E-1
7.216000367E1,-3.247722149E0,-2.840745211E0,5.215108395E-1
7.221080925E1,-2.713994265E0,-5.054761097E-2,-2.924431264E-1
7.226161399E1,-2.084516287E0,-6.850652099E-1,-1.300035715E0
7.231241794E1,-1.932262540E0,-2.208518267E0,-8.996253014E-1
7.236322268E1,-9.926267862E-1,-3.350191832E0,3.962871730E-1
7.241402826E1,-1.869498014E0,-9.206995368E-1,8.811471462E-1
7.246483294E1,-1.660435557E0,8.047912270E-2,4.271349311E-1
7.251563690E1,3.655920923E-1,-7.812736630E-1,-3.987305462E-1
7.256644164E1,2.823336124E0,7.203416228E-1,-4.862344265E-1
7.261724727E1,4.434751034E0,2.687727809E-1,-4.100312293E-1
7.266805196E1,3.271545172E0,1.133579850E0,7.635590737E-4
7.271885591E1,2.556854010E0,1.032179117E0,2.397575416E-2
7.276966065E1,2.933899403E0,1.611720443E0,1.530172378E-1
7.282046623E1,2.111393452E0,3.071950912E0,-2.275405973E-1
7.287127091E1,2.545706034E-1,2.748507261E0,-7.291989326E-1
7.292207487E1,-1.699224353E0,1.157402873E0,-1.496423125E0
7.297287961E1,1.221694518E-3,5.499152541E-1,-6.762079000E-1
7.302368518E1,1.025765300E0,1.890266895E0,-4.115583301E-1
7.307448987E1,-1.922641695E-1,-9.153546095E-1,-5.221216679E-1
7.312529383E1,-1.089140654E0,-2.312056780E0,1.162136942E-1
7.317609857E1,-3.287885427E0,-2.612441063E0,7.098045349E-1
7.322690420E1,-2.502946615E0,-1.531394124E0,7.316423059E-1
7.327770888E1,-2.885184288E0,-1.939439960E-2,-1.196191669E0
7.332851284E1,-1.643026471E0,-1.823989868E0,-1.168245435E0
7.337931753E1,-1.276518106E0,-3.077448606E0,5.039490014E-2
7.343012315E1,-1.859877229E0,-1.191610336E0,9.602518678E-1
7.348092784E1,-1.760614514E0,6.218425035E-1,6.963658929E-1
7.353173180E1,1.945548505E-1,-1.149614573E0,-3.625378609E-1
7.358253654E1,2.486759186E0,1.319277406E0,-6.264238358E-1
7.363334211E1,4.476593971E0,3.741439581E-1,-9.837695360E-1
7.368414680E1,3.396157980E0,5.793886185E-1,-1.258345395E-1
7.373495070E1,2.782562017E0,2.478054523E0,7.117897868E-1
7.378575555E1,2.850213289E0,2.657185495E-1,6.610894203E-1
7.383656107E1,2.084668875E0,2.282125473E0,-1.293469071E-1
7.388736571E1,2.425063550E-1,3.268491030E0,-7.356128097E-1
7.393816966E1,-1.697391868E0,1.877133608E0,-1.143506050E0
7.398897440E1,5.176930502E-2,7.117897868E-1,-6.074876189E-1
7.403977998E1,1.377918720E0,1.127624035E0,-2.299840003E-1
7.409058466E1,5.832064152E-1,1.904316396E-1,-1.250709742E-1
7.414138862E1,-1.852852464E0,-3.507332325E0,4.648547769E-1
7.419219336E1,-2.954210043E0,-4.361602306E0,1.048672080E0
7.424299893E1,-3.068438530E0,1.924168877E-2,3.628432751E-1
7.429380362E1,-2.585716486E0,2.724378705E-1,-1.017366052E0
7.434460753E1,-2.326717138E0,-1.548955917E0,-1.269798756E0
7.439541227E1,-1.719993114E0,-2.523868084E0,-1.959292591E-1
7.444621784E1,-1.419303656E0,-2.532725334E0,6.461237073E-1
7.449702253E1,-2.072757483E0,1.018435121E0,6.071822047E-1
7.454782649E1,-8.246437646E-3,-1.734653473E0,-2.556395829E-1
7.459863123E1,1.012632012E0,5.233433843E-1,-3.335226178E-1
7.464943680E1,4.133145332E0,9.455915689E-1,-2.238755226E-1
7.470024143E1,3.594072580E0,-4.734066315E-3,-4.453076422E-1
7.475104539E1,2.923820496E0,2.039618969E0,2.099787444E-1
7.480185013E1,2.569529057E0,-1.588202827E-2,7.391251624E-2
7.485265570E1,2.768817902E0,2.806537628E0,1.143811494E-1
7.490346039E1,1.158471823E0,3.049960375E0,-7.073611021E-1
7.495426430E1,-1.221694469E0,2.805315971E0,-1.232231617E0
7.500506904E1,-1.376086116E0,6.803311110E-1,-1.619356036E0
7.505587461E1,1.491841674E0,2.272962570E0,7.482878864E-2
7.510667925E1,8.061656952E-1,5.044071078E-1,-8.422056437E-1
7.515748320E1,-7.553126216E-1,-2.855100155E0,3.119902313E-1
7.520828795E1,-2.386885643E0,-1.828724027E0,5.427377820E-1
7.525909352E1,-2.621298313E0,-2.112920761E0,6.980457306E-1
7.530989815E1,-3.115168333E0,3.599417508E-1,-9.095515609E-1
7.536070211E1,-2.226538181E0,-1.243990421E0,-1.378987670E0
7.541150685E1,-1.596143842E0,-1.695101142E0,-1.572931707E-1
7.546231237E1,-1.200314879E0,-3.168922901E0,6.621584296E-1
7.551311706E1,-2.097191334E0,1.560714692E-1,6.546755433E-1
7.556392102E1,-6.163448691E-1,-7.553126216E-1,-1.553079188E-1
7.561472570E1,6.441384554E-1,-2.550287247E-1,-5.564818382E-1
7.566553128E1,3.221761227E0,9.669712186E-1,-4.451549351E-1
7.571633596E1,4.204308987E0,3.781144619E-1,-8.185353130E-2
7.576713987E1,2.990555525E0,2.484773874E0,3.316900730E-1
7.581794461E1,2.537306786E0,4.216373265E-1,2.744231224E-1
7.586875018E1,2.785921574E0,1.410904408E0,4.837910235E-1
7.591955482E1,1.778787255E0,2.252804756E0,-7.360709459E-2
7.597035878E1,-1.484358907E-1,2.460950851E0,-6.473453641E-1
7.602116346E1,-1.958681703E0,8.790091872E-1,-1.371199369E0
7.607196904E1,2.753393948E-1,8.686248064E-1,-4.314108789E-1
7.612277367E1,1.136481285E0,1.189625025E0,-6.334486008E-1
7.617357763E1,-6.765133142E-2,-9.150491953E-1,-2.962609231E-1
7.622438232E1,-1.258956194E0,-2.483094215E0,-2.502946556E-1
7.627518789E1,-3.340723753E0,-3.413414478E0,1.048213840E0
7.632599253E1,-2.477291107E0,4.069769979E-1,4.216373265E-1
7.637679649E1,-2.349623919E0,-1.806580722E-1,-1.338213682E0
7.642760117E1,-2.010145664E0,-8.006680608E-1,-8.984035850E-1
7.647840675E1,-1.204438090E0,-2.042215109E0,3.461976945E-1
7.652921138E1,-1.742899895E0,-2.166522503E0,6.563553810E-1
7.658001534E1,-2.052446842E0,4.981459379E-1,6.621584296E-1
7.663082003E1,1.320957243E-1,-1.726254344E0,-6.795676053E-2
7.668162560E1,1.502989650E0,6.467345357E-1,-3.920112252E-1
7.673243024E1,4.211181164E0,9.904888272E-1,-7.142331600E-1
7.678323414E1,3.826347113E0,1.592784226E-1,-4.874561131E-1
7.683403888E1,2.919697285E0,2.668028116E0,1.892099380E-1
7.688484440E1,2.816311359E0,-5.467082933E-2,7.895200700E-2
7.693564909E1,2.873120070E0,1.973036647E0,1.795890927E-1
7.698645300E1,1.195275426E0,2.623130798E0,-5.685460567E-1
7.703725768E1,-7.449282408E-1,2.573499441E0,-1.035386086E0
7.708806326E1,-6.693359017E-1,2.713688910E-1,-1.773136854E0
7.713886789E1,5.239542127E-1,1.649592996E0,-1.681357026E-1
7.718967180E1,5.222744346E-1,2.631224692E-1,-5.202891231E-1
7.724047654E1,-1.237882018E0,-2.934968472E0,-8.383878320E-2
7.729128206E1,-3.018501759E0,-2.321219683E0,5.018110275E-1
7.734208670E1,-2.961234808E0,-3.167395830E0,9.376505613E-1
7.739289065E1,-2.391619682E0,7.279772162E-1,-3.403946459E-1
7.744369534E1,-2.187902212E0,-1.021794796E0,-1.233605981E0
7.749450086E1,-1.666238666E0,-2.206991196E0,-4.034646153E-1
7.754530550E1,-1.079214454E0,-3.187401056E0,5.642701387E-1
7.759610946E1,-1.928597450E0,1.175880954E-1,8.481613994E-1
7.764691414E1,-1.015686274E0,-5.109737515E-1,1.776038408E-1
7.769771966E1,5.688515306E-1,2.443389036E-3,-4.277457893E-1
7.774852430E1,3.087985516E0,7.094991207E-1,-8.131904006E-1
7.779932826E1,4.192397594E0,2.000524700E-1,-2.194468826E-1
7.785013294E1,3.122193098E0,1.844606042E0,3.345915973E-1
7.790093847E1,2.529976606E0,6.624638438E-1,2.144073844E-1
7.795174310E1,2.760571480E0,1.376238823E0,3.758237660E-1
7.800254701E1,1.761836171E0,2.325495481E0,-4.398100078E-2
7.805335170E1,-1.018587798E-1,2.428728819E0,-6.429167390E-1
7.810415722E1,-1.736486077E0,1.482068181E0,-1.436101913E0
7.815496190E1,-1.389677543E-2,5.745018721E-1,-6.458182931E-1
7.820576581E1,8.092198968E-1,1.932415247E0,-5.239542127E-1
7.825657050E1,-4.057552814E-1,-2.095969677E0,-3.895678520E-1
7.830737602E1,-6.841489077E-1,-2.324273825E0,-1.869192570E-1
7.835818065E1,-3.129828691E0,-2.746369362E0,8.420529366E-1
7.840898456E1,-2.358633995E0,-1.111283898E0,8.729007244E-1
7.845978925E1,-2.402156830E0,1.093416587E-1,-1.041647315E0
7.851059477E1,-2.004647970E0,-1.203979969E0,-1.049130201E0
7.856139940E1,-1.330578089E0,-2.205769539E0,1.646233350E-1
7.861220331E1,-1.586523056E0,-2.157512426E0,7.751652002E-1
